Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;2;11.0;10.3000001907;5;21.0;
7;1;8.82499980927;8.5;4;17.0;2;12.4499998093;10.0;5;21.0299999714;
8;1;8.82499980927;8.5;4;17.0;2;13.4635000229;10.0;5;21.4708906412;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.4819011688;10.1999998093;5;21.8393678665;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;14.82771492;10.3632001877;5;22.9867860079;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;15.3440542221;10.9097137451;5;23.9553763866;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;15.7799196243;11.3658018112;5;24.7567846775;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;18.3694400787;11.7372808456;5;25.4101134539;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;20.3694400787;12.0336990356;5;25.9377754927;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;21.4511051178;12.2662630081;5;26.3623514175;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;22.4801597595;12.446267128;5;26.5364025831;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;23.5101242065;12.5;5;26.6049814224;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;24.5409851074;12.5;6;26.6755206585;
19;1;16.0206890106;10.9637317657;4;22.0;2;25.5727272034;12.5;6;26.7479782104;
20;1;16.9500007629;11.0;4;22.0;3;26.0365905762;12.5;5;26.8223025799;
21;1;16.9500007629;11.0;4;22.0;3;26.0700359344;12.5;5;26.8984328508;
22;1;16.9500007629;11.0;5;22.0;3;26.1042938232;12.5;5;26.9762983322;
23;1;16.9500007629;11.0;6;22.0;3;26.139333725;12.5;5;27.0558187962;
24;1;16.9500007629;11.0;6;22.0;3;26.1751174927;12.5;5;27.1369040012;
25;1;16.9500007629;11.0;6;22.0;3;25.25;13.5;5;27.2194547653;
26;1;16.9500007629;11.0;6;22.0;3;26.2487545013;12.5;5;27.3033623695;
27;1;16.9500007629;11.0;6;22.0;3;26.2865123749;12.5;5;27.3885092735;
28;1;14.9500007629;12.0;7;22.0;3;25.25;13.5;6;28.4747700691;
29;1;13.9500007629;13.0;8;22.0;3;26.25;14.2323389053;6;28.6020114422;
30;2;12.9500007629;14.0;7;22.0;3;26.25;13.5;6;28.731276989;
31;2;12.0;15.0;8;22.0;3;25.4425411224;15.2568283081;6;28.8624222279;
32;2;12.0;16.0;8;22.0;3;24.4824905396;16.2864875793;6;28.9952942133;
33;2;12.0;17.0;7;22.0;3;22.7751979828;17.5;6;29.1297329664;
34;2;12.0;18.0;7;22.0;3;22.25;18.3482894897;6;29.2655720711;
35;2;12.0;19.0;7;22.0;3;20.8159866333;19.5;6;29.4026396275;
36;3;12.0;20.0;5;31.0176506042;3;19.8371677399;21.5;6;29.540759325;
37;4;13.0;21.0;3;46.4669418335;3;19.25;21.4471225739;5;29.6797515154;
38;4;15.0;22.0;3;47.6460838318;3;18.7248191833;22.4816627502;4;29.8194342852;
39;4;16.0;23.0;3;48.7215852737;3;18.4187450409;25.4816627502;5;29.9596245289;
40;4;16.0;24.0;4;49.690454483;3;18.8048667908;25.4816627502;6;30.1001389027;
41;4;16.0;25.0;4;50.5537776947;4;18.2950630188;28.4816627502;5;30.2407948971;
42;4;16.0;26.0;4;51.3158197403;4;17.7247505188;28.4816627502;6;30.3814119101;
43;4;17.0;27.0;6;51.9830951691;4;18.0;29.4816627502;7;30.5218117237;
44;5;19.0;28.0;5;52.5634937286;4;19.7743034363;28.5;7;30.6618199348;
45;5;21.0;29.0;4;53.0655508041;4;21.0;28.5;7;30.8012667894;
46;5;23.0;30.0;7;53.4041748047;4;21.0;29.7840633392;7;30.9399875402;
47;5;24.9962520599;28.0;7;53.6021242142;4;22.0;30.8247108459;7;31.0778230429;
48;5;24.0556373596;29.0;7;53.7782859802;4;24.0;28.8658790588;8;32.2146205902;
49;5;24.1084842682;30.0;7;53.9344005585;5;27.796579361;28.5;8;32.3902335167;
50;5;25.1553211212;28.0;8;54.0;5;28.9257221222;30.5;8;32.5657074451;
51;6;24.1749992371;29.0;8;69.0;5;28.0;32.9920539856;9;32.7409126759;
52;6;26.1749992371;30.0;10;69.75;5;30.9866924286;31.5;9;32.9157241583;
53;6;28.1749992371;32.0;10;70.4193744659;5;31.7751979828;33.5;10;33.0900214911;
54;7;30.1749992371;34.0;8;81.0072898865;5;29.25;35.9695587158;10;33.2636888027;
55;7;33.1749992371;37.0;8;81.9162693024;5;30.8159866333;34.1647834778;11;34.4366152287;
56;7;36.125;40.0;9;82.7257261276;5;33.8371658325;33.5;11;34.6586942673;
57;7;36.125;42.0;9;83.441028595;5;31.25;36.4471206665;12;34.881798625;
58;7;37.125;44.0;9;84.0690526962;5;32.7458877563;36.4816627502;14;35.1058542728;
59;7;37.287563324;46.0;10;84.6174812317;5;33.0863876343;36.5;15;35.3307863474;
60;7;36.480140686;47.0;10;85.0005426407;5;33.0060424805;38.5;15;35.556517601;
61;7;36.5751228333;48.0;11;85.2404880524;5;33.1892547607;38.3889808655;16;35.754971981;
62;7;36.629108429;49.0;12;85.4558610916;6;32.5732727051;38.5;15;35.9331851006;
63;7;36.677570343;50.0;12;85.6481971741;6;32.25;39.4745101929;16;37.2465361357;
64;7;36.7208442688;51.0;13;85.8191757202;6;31.7000007629;41.2764320374;15;38.35087955;
65;7;36.7593154907;52.0;13;86.9705476761;6;34.6063995361;38.3899993896;15;39.2805575132;
66;7;35.7933731079;55.0;14;87.0199999809;6;34.6479949951;39.6872596741;15;40.0712654591;
67;7;35.7999992371;58.0;15;87.0401959419;6;35.7820701599;38.9097442627;16;40.6077919006;
68;7;34.9000015259;61.0;18;87.0605818033;6;32.5999984741;42.0;16;40.9736912251;
69;7;35.9000015259;61.0;18;87.0811508894;6;33.5999984741;41.4889945984;18;41.3490200043;
70;7;34.9000015259;64.0;20;87.1018965244;6;32.3340568542;43.5913314819;18;41.7332396507;
71;8;34.9000015259;66.5509490967;19;89.4428113699;6;30.7072486877;45.0;19;42.1257305145;
72;8;36.2577514648;65.5614089966;20;91.4066853523;6;30.5999984741;44.0;18;42.5257921219;
73;8;37.5593261719;65.5719451904;22;93.0383908749;6;32.5999984741;46.0;18;42.9326415062;
74;8;38.8108253479;65.5825576782;22;94.3843028545;6;33.8499984741;49.0;18;43.345417738;
75;8;38.0187225342;64.59324646;23;95.2080165148;6;34.8499984741;52.0;19;43.7631835938;
76;8;38.1749992371;63.6040077209;26;95.2296639681;6;34.8499984741;55.0;19;44.1849310398;
77;8;36.1749992371;65.6148300171;27;95.2514331341;6;34.8499984741;58.0;20;44.6095900536;
78;9;35.1749992371;65.6257171631;27;95.2733153105;6;34.8499984741;61.0;20;45.0360352993;
