Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3000001907;10.0;5;21.0599999428;
6;1;8.55000019073;8.5;5;17.0;2;11.4770002365;10.0;4;21.1229639053;
7;2;8.82499980927;8.89999961853;4;18.0;2;12.5053339005;10.0;4;21.1889609098;
8;2;9.05000019073;8.5;4;18.0674999952;2;13.5350322723;10.0;3;21.6699410677;
9;2;9.06518745422;8.5;4;18.4895108938;2;14.5714740753;10.1999998093;3;22.0818096399;
10;2;9.16014099121;8.67000007629;4;18.8647230864;2;14.9368133545;10.3632001877;3;23.2920063734;
11;2;9.24456214905;8.81392192841;4;19.1995335817;2;15.4814033508;10.9097137451;3;24.3297555447;
12;2;9.31989574432;8.93486309052;4;20.2548673153;2;15.9483909607;11.3658018112;3;25.2069878578;
13;2;9.55734443665;9.39324569702;5;21.1974108219;2;18.5379104614;11.7372808456;3;25.9430538416;
14;2;11.3850421906;9.78903102875;5;22.0314099789;2;20.5379104614;12.0336990356;3;26.5605664253;
15;2;13.3850421906;10.1240053177;5;22.7663766146;2;21.7313613892;12.2662630081;3;27.0822491646;
16;2;15.3850421906;10.4026165009;5;23.4149770737;2;22.8041152954;12.446267128;3;27.3607378006;
17;2;16.5051403046;10.6309299469;5;23.9911694527;2;23.8810749054;12.5;3;27.5410807133;
18;2;17.5516319275;10.8157100677;5;24.5087993145;2;24.962228775;12.5;4;27.7306177616;
19;2;18.6014900208;10.9637317657;5;24.8180098534;2;26.0475196838;12.5;4;27.9291167259;
20;2;18.9500007629;12.0;5;25.0697143078;2;26.5681018829;12.5;5;28.136231184;
21;2;18.9500007629;12.2278862;5;25.3361742496;3;26.6613044739;12.5;4;28.3514947891;
22;2;18.9500007629;12.6680870056;5;25.616874218;3;26.7581729889;12.5;4;28.5743191242;
23;2;18.9500007629;12.8084373474;6;25.911039114;3;26.8584442139;12.5;4;28.8039934635;
24;2;18.9500007629;12.9555196762;5;26.2176237106;3;26.9617977142;12.5;4;29.039689064;
25;2;17.8989658356;12.0;6;26.5353112221;3;27.0678596497;12.5;4;29.2804670334;
26;2;16.9704456329;13.0;6;26.8625197411;3;27.1762104034;12.5;4;29.5252895355;
27;2;16.0440673828;14.0;7;27.1974248886;3;27.2863807678;12.5;5;29.7730360031;
28;2;15.9500007629;13.0;7;27.5379900932;3;27.3978652954;12.5;5;30.022521019;
29;3;15.0;13.0;7;27.8820104599;3;27.5101356506;12.5;5;30.2725157738;
30;3;15.0;12.0;7;28.2271661758;3;25.5101356506;13.5;5;30.5217733383;
31;3;14.0;14.0;7;28.5710821152;3;25.25;14.5;5;30.769051075;
32;3;14.0;16.0;7;28.9113931656;3;24.25;13.5;5;31.0131368637;
33;3;14.0;18.0;7;29.2458081245;3;24.25;14.5;5;31.252872467;
34;3;14.0;20.0;7;29.5721731186;3;24.0637931824;15.5;6;32.4871754646;
35;4;14.0;22.0;4;41.388525486;3;24.1692276001;16.5;6;32.7450582981;
36;4;16.0;22.0;4;42.1531391144;3;24.2717761993;17.5;6;32.9962351322;
37;4;18.0;22.3738250732;4;42.8679418564;3;25.8483066559;19.5;6;33.2399432659;
38;4;19.0;22.6361026764;4;43.5309429169;3;26.9579734802;21.5;6;33.4755475521;
39;4;20.0;22.8854560852;4;44.141462326;3;25.4666786194;23.5;5;33.7025450468;
40;4;20.9500007629;24.1211013794;5;44.6999607086;3;27.9868049622;25.5;5;33.9205614328;
41;4;21.9500007629;23.1211013794;5;45.2078380585;3;30.0015983582;27.5;5;34.1293492317;
42;4;20.9500007629;25.1211013794;5;45.6672267914;3;31.3582077026;27.5;6;34.3287785053;
43;4;20.9500007629;27.1211013794;6;46.0807914734;3;30.8827171326;28.3792533875;6;34.5188295841;
44;4;20.9500007629;28.9199352264;7;46.4515447617;3;30.9527282715;28.4033794403;8;34.6995778084;
45;4;20.9500007629;30.0839691162;7;47.760515213;4;31.6148109436;27.5;7;34.8711854219;
46;4;21.9500007629;31.234462738;8;48.0208443403;4;31.0796012878;28.452671051;8;35.0338850021;
47;4;22.9500007629;32.3720092773;8;48.2779006958;4;29.7081947327;28.5;9;35.1879689693;
48;4;23.2257080078;33.4972839355;13;48.533228755;4;28.7245578766;29.5;9;35.3337769508;
49;5;23.2547245026;37.4972839355;9;63.7451226711;4;27.25;31.5;9;35.4716829062;
50;5;24.286403656;42.4972839355;10;64.6484457254;4;28.25;29.5550518036;10;35.5447884798;
51;5;25.3208999634;47.4972839355;11;65.4843388796;4;29.25;28.5813522339;11;35.5827163458;
52;5;25.3583679199;52.4972839355;12;66.252571702;5;28.962223053;28.5;10;35.6209751368;
53;5;25.3989391327;57.4972839355;14;66.9561855793;5;28.25;29.5;10;35.6595385075;
54;5;25.4427318573;58.7249984741;16;67.6006000042;5;28.0467910767;30.5;11;35.6983793974;
55;5;25.4898376465;59.7249984741;17;68.1927130222;6;27.0642700195;31.5;10;52.9874696732;
56;5;25.5403156281;60.7249984741;18;68.7400827408;6;28.2999992371;31.5;10;53.8892797232;
57;5;25.5941905975;61.7249984741;18;69.2502663136;6;31.0995521545;30.5;10;54.6781864166;
58;5;25.6514396667;62.7249984741;17;69.6366217136;6;32.1173286438;30.5;8;55.8756114244;
59;5;25.7119903564;63.7249984741;19;69.9198577404;6;32.2999992371;32.5;7;58.1110091209;
60;6;25.775718689;64.7249984741;17;91.233099699;5;29.2999992371;30.340007782;6;39.100443244;
61;6;26.8424377441;66.7249984741;18;91.7751159668;5;30.1880149841;30.0;7;39.999186635;
62;6;27.911901474;68.3249969482;18;92.0946760178;5;30.2148933411;31.6872596741;7;40.7439668179;
63;6;27.9838027954;69.3249969482;19;92.4234399796;5;29.5091362;32.6872596741;9;41.2207247019;
64;6;28.0577754974;70.3249969482;20;92.7595415115;5;29.5600585938;34.6872596741;9;41.5142843723;
65;6;28.133398056;71.3249969482;21;93.1009097099;5;29.612953186;36.6872596741;10;41.8021855354;
66;7;28.2102050781;71.3249969482;21;93.4453148842;5;29.1178741455;37.6872596741;10;41.9934283495;
67;8;28.2876968384;71.3249969482;21;93.7904214859;5;28.75;37.6872596741;11;42.1937240362;
68;8;28.3653450012;71.3249969482;21;94.133852005;5;29.75;37.9418182373;11;42.4032287598;
69;8;28.4426174164;71.3249969482;22;94.4732499123;5;30.75;38.3575286865;13;42.6220383644;
70;8;29.5189819336;71.3249969482;22;94.8063445091;5;31.75;39.4669532776;11;42.850178957;
71;8;30.5939292908;71.3249969482;22;95.1310133934;5;32.75;40.5829086304;11;43.087594986;
72;8;31.6669788361;71.3249969482;22;95.4453339577;5;33.75;41.7054023743;11;43.3341400623;
73;8;32.737701416;71.3249969482;25;98.4781932831;5;34.75;42.7338981628;11;43.589566946;
74;8;31.8280639648;73.0969390869;25;101.061865807;5;35.0999984741;42.9126968384;12;43.8535192013;
