Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;2;12.0;10.3000001907;5;21.0;
8;1;8.82499980927;8.5;5;17.0;2;13.4499998093;10.0;5;21.4999996424;
9;1;8.82499980927;8.5;5;17.3400001526;2;14.4949998856;10.1999998093;5;21.9353003502;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;14.8708848953;10.3632001877;5;23.1829590797;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;15.4323320389;10.9097137451;5;24.267437458;
12;2;9.02068901062;9.33486270905;4;19.786491394;2;15.9203472137;11.3658018112;5;25.2018244267;
13;2;9.45196056366;9.39324569702;5;20.6530621052;2;18.5098686218;11.7372808456;5;26.0066431761;
14;2;11.2625637054;9.78903102875;5;21.4028294086;2;20.5098686218;12.0336990356;5;26.7056586742;
15;2;13.2625637054;10.1240053177;5;22.0448752642;2;21.7966518402;12.2662630081;5;27.3226804733;
16;2;15.0206890106;10.8984737396;5;22.5915045738;2;22.9123077393;12.446267128;5;27.7113106251;
17;2;16.0206890106;11.1627874374;5;23.0564050674;2;24.0388336182;12.5;5;28.0173821449;
18;2;17.3413105011;10.8157100677;5;23.4532663822;2;25.1765651703;12.5;6;28.3487696648;
19;2;18.3639945984;10.9637317657;5;23.6322153807;2;26.3256893158;12.5;6;28.7054548264;
20;2;19.3172492981;11.0;5;23.7443124056;2;26.9174537659;12.5;6;29.0869145393;
21;2;19.3424720764;11.0;5;23.8621526957;2;27.0891113281;12.5;6;29.4920539856;
22;2;18.9500007629;11.9310760498;5;23.9857594967;2;27.2714233398;12.5;7;29.9191560745;
23;2;18.9500007629;11.9928798676;7;24.1151165962;2;27.4636192322;12.5;7;30.3658571243;
24;2;18.9500007629;12.0575580597;6;24.2501642704;2;27.6646347046;12.5;7;30.8291530609;
25;2;19.456287384;11.0;6;24.3907959461;2;27.8731193542;12.5;7;31.3054442406;
26;2;18.9500007629;12.0;6;24.5368545055;2;28.0874500275;12.5;7;31.790620327;
27;2;18.9500007629;12.2684268951;6;24.6881308556;2;28.3057785034;12.5;7;32.2801818848;
28;2;18.9500007629;12.3440656662;8;24.8443615437;2;28.5260810852;12.5;7;32.7693967819;
29;2;18.9500007629;12.4221811295;8;25.005228281;2;28.7462291718;12.5;7;33.2534770966;
30;2;18.9500007629;12.5026140213;8;25.1703586578;2;26.7462291718;13.5;7;33.7277650833;
31;2;17.6633319855;12.0;8;25.3393273354;2;25.7462291718;14.5;7;34.187912941;
32;2;16.7013492584;13.0;8;25.5116591454;2;25.25;15.5;7;34.6300430298;
33;2;15.7401237488;14.0;8;25.6868326664;2;25.25;16.5;8;35.0508718491;
34;2;14.8295373917;15.0;9;25.8642861843;2;25.25;17.5;8;35.4477939606;
35;2;14.8694648743;16.0;10;26.0434236526;2;25.25;18.5;8;35.8189210892;
36;2;14.9097709656;17.0;10;26.2236218452;2;25.25;19.5;9;36.1630792618;
37;2;14.9503154755;18.0;10;26.4042396545;2;26.25;18.5;9;36.4797668457;
38;2;14.9909534454;19.0;11;26.5846266747;2;27.25;19.5;10;36.7690839767;
39;2;15.0315408707;20.0;11;26.7641320229;2;28.25;20.5;10;37.0316419601;
40;2;15.0719299316;21.0;12;26.9421138763;2;26.25;22.5;10;37.2684679031;
41;2;15.1119756699;22.0;13;27.1179485321;2;25.25;24.5;11;37.4809007645;
42;2;15.1515388489;23.0;13;27.2910404205;2;25.25;25.5;12;37.6704978943;
43;2;15.1904840469;24.0;13;27.4608278275;2;26.25;23.5;12;37.8389520645;
44;2;15.2286863327;25.0;14;27.626791954;2;27.25;22.5;12;37.9880180359;
45;2;14.0;27.0;14;27.7884612083;2;28.25;22.5;14;38.0;
46;2;14.0;29.0;16;27.9454174042;2;29.25;22.5;14;38.0;
47;2;14.0;31.0;16;28.0972981453;2;30.25;22.5;14;38.0;
48;2;14.0;33.0;16;28.2437982559;2;31.1000003815;22.5;14;38.0;
49;2;14.0;35.0;17;28.3846707344;2;31.1000003815;22.5;15;38.0;
50;2;15.0;33.7462043762;18;28.5197277069;3;31.1000003815;22.5;14;38.0;
51;2;14.0;34.8677558899;17;28.6488361359;3;31.1000003815;22.5;14;38.0;
52;2;14.0;35.9839515686;18;28.7719168663;3;31.1000003815;22.5;14;38.0;
53;2;15.0;34.0947265625;20;28.888941288;3;31.1000003815;22.5;14;38.0;
54;2;16.0;34.0947265625;21;28.9999260902;3;31.1000003815;22.5;14;38.0;
55;2;18.0;31.0947246552;19;29.104929924;3;31.1000003815;22.5;14;38.0;
56;2;19.5986099243;30.0;20;29.2040486336;3;31.1000003815;22.5;14;38.0;
57;2;20.5709114075;29.0;19;29.2974095345;3;31.1000003815;22.5;15;38.0;
58;2;20.5919189453;28.0;19;29.3851675987;3;31.1000003815;22.5;15;39.3900003433;
59;2;20.6116638184;27.0;20;29.467499733;3;29.5500011444;24.0;15;40.5194797516;
60;2;20.6301879883;26.0;21;29.5;3;30.9010009766;23.3899993896;15;41.424580574;
61;2;20.6375007629;25.0;22;29.5;3;29.1685333252;24.6872596741;15;42.1435155869;
62;2;20.6375007629;24.0;22;29.5;3;30.368768692;23.9097423553;15;42.5640974045;
63;2;20.6375007629;23.0;22;29.5;3;31.4499988556;24.0;16;42.773223877;
64;2;20.6375007629;22.0;22;29.5;4;33.4499969482;25.0;15;43.9544582367;
65;3;20.6375007629;21.0;19;44.5;5;35.3295059204;26.0;14;44.2000000477;
66;3;21.6375007629;22.0;19;45.25;5;34.8899993896;29.0;13;45.4376000166;
67;3;22.6375007629;23.0;19;45.9193744659;5;36.3499984741;30.0;13;46.7988290787;
68;3;22.6375007629;24.0;20;46.5072898865;5;38.8359985352;33.0;14;47.2557753325;
69;4;22.6375007629;25.0;19;47.0162696838;5;40.7970962524;35.0;14;47.7767882347;
70;5;22.6375007629;26.0;18;63.4513263702;5;39.0130195618;38.0;14;48.3691407442;
71;5;23.6375007629;28.0;19;64.4590892792;5;38.2605133057;40.0;15;49.0398269892;
72;6;24.6375007629;30.0;18;65.3261222839;6;35.3499984741;44.0;15;49.7950351238;
73;6;25.6375007629;32.0;17;66.0635967255;6;34.3499984741;46.7032775879;15;50.6394730806;
74;6;26.6375007629;34.0;17;66.5908813477;6;34.1078720093;47.6288757324;15;51.5755690336;
75;6;27.6375007629;36.0;17;66.936258316;6;32.3499984741;50.6524085999;16;52.6026066542;
76;6;28.6375007629;37.0;17;67.2245540619;6;31.3499984741;53.0326766968;16;53.715904355;
77;6;29.6375007629;38.0;17;67.4633750916;6;31.2833900452;53.7011871338;16;54.9061917067;
78;6;30.6375007629;38.5999984741;17;68.5;6;30.348033905;55.7264137268;18;56.1593651772;
