Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;2;7.0;14.5;3;21.0;
2;1;7.0;12.3000001907;5;17.0;2;9.0;13.0;3;21.0599999428;
3;1;7.55000019073;11.3000001907;5;17.0;2;11.0;12.0;3;21.1229639053;
4;1;7.55000019073;10.3000001907;5;17.0;2;12.336889267;11.0;3;21.1889609098;
5;1;7.55000019073;9.30000019073;5;17.0;2;13.5350322723;10.0;3;21.2580518723;
6;1;8.55000019073;8.5;5;17.0;2;14.5661239624;10.0;3;21.3302885294;
7;1;8.82499980927;8.5;5;17.0;2;15.5986299515;10.0;3;21.8190145493;
8;1;8.82499980927;8.5;5;17.0;2;16.6385574341;10.1999998093;3;22.2388005257;
9;1;8.82499980927;8.5;5;17.3400001526;2;17.6805801392;10.3632001877;3;23.4753180742;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;18.5638942719;10.9097137451;2;24.5422223806;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;20.5638923645;12.2711114883;2;25.4515651464;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;21.8187427521;12.7257823944;3;26.2227864265;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;22.8187427521;13.1113929749;3;26.8785500526;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;23.8187427521;13.4392747879;3;27.4415826797;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;24.8187427521;13.720790863;5;27.7644672394;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;25.8187427521;13.8822336197;6;27.9921357632;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;26.8187427521;14.2952814102;6;28.2317419052;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;27.8187427521;14.4390449524;6;28.4827919006;
19;1;16.0206890106;10.9637317657;6;22.0;2;28.25;14.5896749496;6;28.7446005344;
20;1;16.9500007629;11.0;7;22.0;2;28.25;14.7467603683;8;29.0162863731;
21;1;16.9500007629;11.0;7;22.0;2;28.25;14.9097719193;8;29.29677248;
22;1;16.9500007629;11.0;7;22.0;2;28.25;15.9097719193;9;29.5847949982;
23;1;16.9500007629;11.0;7;22.0;2;28.25;16.6263160706;9;29.8789191246;
24;1;16.9500007629;11.0;7;22.0;2;29.25;14.6263160706;9;30.1775617599;
25;1;16.9500007629;11.0;8;22.0;2;30.25;13.6263160706;9;30.4790220261;
26;1;16.9500007629;11.0;8;22.0;2;30.7155609131;12.6263160706;9;30.7815175056;
27;1;16.9500007629;11.0;8;22.0;2;30.851682663;12.5;9;31.0832247734;
28;1;16.9500007629;11.0;8;22.0;2;30.9874515533;12.5;9;31.3823232651;
29;1;16.9500007629;11.0;8;22.0;2;31.122045517;12.5;9;31.6770381927;
30;1;16.9500007629;11.0;8;22.0;2;29.122045517;13.5;9;31.9656839371;
31;1;16.9500007629;11.0;8;22.0;2;28.25;14.5;9;32.2467017174;
32;1;16.9500007629;11.0;8;22.0;2;28.25;15.5;9;32.5186920166;
33;1;14.9500007629;12.0;8;22.0;2;28.25;16.5;9;32.7804408073;
34;1;13.9500007629;13.0;8;22.0;2;29.25;18.5;10;33.0309362411;
35;1;12.9500007629;14.0;9;22.0;2;30.25;19.5;10;33.2693796158;
36;1;12.0;15.0;9;22.0;2;31.25;20.5;10;33.4951848984;
37;1;12.0;16.0;9;22.0;2;32.0728340149;21.5;11;33.7079734802;
38;1;12.0;17.0;9;22.0;2;32.168586731;22.5;11;33.9075622559;
39;1;12.0;18.0;9;22.0;3;32.2584037781;22.5;9;58.0939474106;
40;1;12.0;19.0;9;22.0;3;33.3422775269;23.5;9;59.4672832489;
41;1;12.0;20.0;9;22.0;3;34.4202766418;24.5;9;60.5854587555;
42;1;12.0;21.0;10;22.0;3;35.4925384521;25.5;10;61.4771814346;
43;1;12.0;22.0;10;22.0;3;36.5592346191;26.5;10;62.1781644821;
44;1;12.0;23.0;11;22.0;3;37.6205940247;27.5;10;62.7246170044;
45;1;12.0;24.0;11;22.0;3;38.6768722534;27.5;10;62.9518499374;
46;1;12.0;25.0;11;22.0;3;39.7283325195;27.5;11;63.0;
47;1;12.0;26.0;12;22.0;4;37.75;28.5;11;63.0;
48;1;12.0;27.0;12;22.0;4;36.75;29.5;11;63.0;
49;1;12.0;28.0;13;22.0;4;35.75;30.5;12;63.0;
50;1;12.0;29.0;13;22.0;4;34.75;31.5;12;63.0;
51;1;12.0;30.0;14;22.0;4;34.75;32.5;12;63.0;
52;1;13.0;28.0;15;22.0;4;34.75;33.5;13;65.1400003433;
53;1;12.0;29.0;16;22.0;5;35.3349990845;35.0;11;85.8210449219;
54;1;12.0;30.0;16;22.0;5;38.8111457825;35.3899993896;12;88.624614954;
55;1;13.0;28.0;16;22.0;5;42.1939620972;36.6872596741;12;90.7885636091;
56;1;12.0;29.0;16;22.0;5;43.9601745605;37.9097442627;13;92.4867693186;
57;1;12.0;30.0;16;22.0;5;45.2456245422;39.0;13;93.9047629833;
58;1;13.0;28.0;16;22.0;5;46.4641494751;40.0;13;95.2500398159;
59;1;12.0;29.0;17;22.0;5;47.7014503479;40.0;14;96.5550560951;
60;1;12.0;30.0;18;22.0;5;44.9137916565;43.0;16;97.8537583351;
61;1;12.0;31.0;19;22.0;5;43.9771118164;46.0;16;99.1032719612;
62;1;12.0;32.0;19;22.0;5;43.0;49.0;16;100.146424294;
63;1;12.0;33.0;20;22.0;5;45.0;46.0;16;101.305244923;
64;1;12.0;34.0;21;22.0;5;47.0;45.0;17;102.5978899;
65;1;12.0;35.0;21;22.0;5;45.5793685913;47.0;17;104.008125305;
66;1;13.0;33.0;22;22.0;5;45.0024375916;49.0;17;105.508530617;
67;1;12.0;34.0;23;22.0;5;44.4525604248;51.0;17;107.061200142;
68;1;12.0;35.0;23;22.0;6;44.9183578491;53.0;12;123.620551109;
69;1;13.0;33.0;24;22.0;6;46.3861656189;56.0;13;126.188083649;
70;1;12.0;34.0;26;22.0;6;47.8414268494;59.0;15;128.573202133;
71;1;12.0;35.0;26;22.0;6;48.2704696655;62.0;15;130.728235245;
72;1;13.0;33.0;26;22.0;6;48.6621551514;65.0;18;132.624649048;
73;1;12.0;34.0;27;22.0;6;49.0090293884;68.0;20;134.253353119;
74;2;12.0;35.0;27;22.0;6;49.3076705933;71.0;20;135.622034073;
75;3;13.0;33.0;26;22.0;6;49.5583648682;74.0;21;136.75069046;
76;3;12.0;34.0;26;22.0;8;49.7642173767;77.0;20;137.666683197;
77;3;12.0;35.0;27;22.0;8;49.9301185608;80.0;20;138.400360107;
78;3;13.0;33.0;27;22.0;8;50.0617637634;83.0;21;138.883068085;
79;3;12.0;34.0;27;22.0;8;50.1649208069;86.0;22;139.0;
80;3;12.0;35.0;27;22.0;9;50.2000007629;89.0;20;139.0;
81;3;13.0;33.0;27;22.0;9;50.2000007629;92.0;18;139.0;
82;3;12.0;34.0;27;24.0;9;50.2000007629;95.0;19;140.0;
83;3;15.0;34.0;27;24.0899999142;9;51.2000007629;99.0;19;141.100000024;
84;3;18.0;35.0;27;24.2143589258;9;53.2000007629;104.0;19;141.288900018;
85;3;19.2502861023;36.0;27;24.344950676;9;54.2000007629;109.0;20;141.54115665;
86;3;20.2675247192;37.0;25;24.4819282293;9;54.9623451233;114.0;19;141.819889903;
87;3;21.2357463837;38.0;26;24.6254268885;9;54.6689147949;118.800003052;19;142.127234697;
88;3;21.2549781799;37.0;25;24.7755606174;9;54.7319221497;121.800003052;20;142.465294361;
89;3;21.2752418518;36.0;26;24.9324193001;9;55.2395896912;123.800003052;22;142.836072803;
90;4;21.2965602875;35.0;25;25.0960646868;9;54.8805274963;126.800003052;22;144.241392016;
91;4;21.3189468384;34.0;26;25.2665274143;10;55.9671707153;130.800003052;21;144.762792826;
92;4;21.3424129486;33.0;25;25.4438035488;10;57.062625885;134.149597168;21;145.326958895;
93;4;21.3669624329;32.0;25;25.6278514862;10;57.6917076111;137.318588257;24;145.934764385;
94;4;21.3925914764;31.0;26;25.8185882568;10;58.8466949463;137.496459961;24;146.586428523;
95;4;21.41929245;30.0;26;26.0158874989;10;58.0136947632;140.68321228;24;147.281390429;
96;4;21.4470481873;29.0;26;26.2195768356;10;58.1925926208;142.878753662;26;148.018197179;
97;4;21.4758319855;28.0;26;26.4294351339;10;59.3830108643;142.082931519;28;149.794422269;
98;4;21.5056095123;27.0;26;27.3741800785;10;60.390953064;143.082931519;27;150.636624694;
99;4;19.5474510193;28.0;26;28.2011809349;10;60.7955360413;147.082931519;27;151.510955453;
100;4;20.5913314819;26.595123291;26;28.9292180538;10;60.9257164001;146.082931519;29;152.412044764;
