Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;2;7.0;12.6999998093;5;18.0;1;7.0;13.0;6;20.0;
3;2;7.7000002861;11.3000001907;5;18.0674999952;1;8.0;12.0;6;20.0;
4;2;7.71012496948;10.3000001907;4;18.1388356686;1;9.0;11.0;6;20.0;
5;2;7.72082567215;9.30000019073;3;18.2141259909;1;10.0;10.0;6;20.0;
6;2;8.82317829132;8.5;3;18.293479681;1;11.0;10.0;6;20.0;
7;2;9.1160326004;8.5;3;18.3769934177;1;12.0;10.0;6;20.0;
8;2;9.13482284546;8.5;3;18.8185193539;2;14.0;10.3000001907;5;21.3999996185;
9;2;9.234167099;8.67000007629;3;19.2138732672;2;16.0;10.1999998093;5;21.7264003754;
10;2;9.32312107086;8.81392192841;3;19.5693782568;2;17.3268795013;10.3632001877;5;22.8594274521;
11;2;9.40311050415;8.93486309052;3;20.6569644213;2;18.2867431641;10.9097137451;5;23.8127875328;
12;2;9.64781665802;9.39324569702;3;21.6333289146;2;18.7157554626;11.3658018112;5;24.5981152058;
13;2;9.86749839783;9.78903102875;3;22.502530098;2;21.3052749634;11.7372808456;5;25.2345055342;
14;2;11.7342271805;10.1240053177;3;23.273829937;2;23.3052749634;12.0336990356;5;25.7443674803;
15;2;13.7342271805;10.4026165009;3;23.959577322;2;24.3640708923;12.2662630081;5;26.1502821445;
16;2;15.7342271805;10.6309299469;3;24.5733425617;2;25.3847293854;12.446267128;5;26.3048160076;
17;2;16.8888931274;10.8157100677;3;25.1285128593;2;26.4059104919;12.5;5;26.3530313969;
18;2;17.9471969604;10.9637317657;3;25.4747054577;2;27.4276065826;12.5;6;26.4023760557;
19;2;19.0087680817;11.0;3;25.7622475624;2;28.4498119354;12.5;6;26.4528282881;
20;2;19.7965068817;11.0;4;26.062766552;2;28.9037723541;12.5;6;26.5043625832;
21;2;18.9500007629;12.0;4;26.3750810623;2;28.9269638062;12.5;6;26.5569496155;
22;3;18.9500007629;13.0;4;26.6977396011;3;28.9506263733;12.5;5;26.6105561256;
23;3;19.9500007629;11.0;4;27.0290365219;3;28.9747505188;12.5;6;26.6651450396;
24;3;18.9500007629;12.0;5;27.3670363426;4;28.9993152618;12.5;5;26.72067523;
25;3;18.9500007629;13.0;5;27.7096123695;4;29.0243034363;12.5;5;26.7771017551;
26;3;18.9500007629;13.8548059464;5;28.0544948578;4;29.0496959686;12.5;5;26.8343759775;
27;3;18.9500007629;14.0272474289;5;28.3993287086;4;28.25;13.5;5;26.8924454451;
28;3;18.9500007629;14.1996641159;5;28.7417359352;4;29.101600647;12.5;5;26.9512542486;
29;4;18.9500007629;14.3708677292;4;43.4926958084;4;28.25;13.5;5;28.0107431412;
30;4;17.9500007629;16.3708686829;4;45.6285729408;4;28.1548347473;13.5;5;28.10084939;
31;4;18.9500007629;18.3708686829;4;46.7853339911;4;28.1818809509;14.5;5;28.1920986176;
32;4;19.9500007629;20.3708686829;4;47.8603115082;4;27.6864433289;15.5;5;28.2844159603;
33;4;20.2757072449;22.238079071;4;48.8528317213;4;26.7279872894;16.5;5;28.3777225018;
34;4;21.3047237396;23.506444931;5;49.7656219006;4;25.7699756622;17.5;5;28.4719361067;
35;4;22.3364028931;24.7623767853;6;50.6039272547;4;25.7701263428;19.5;5;28.5669718981;
36;4;24.0;24.7623767853;6;51.3746234179;4;26.7849197388;21.5;6;28.6627416611;
37;4;25.0;24.3958454132;6;52.0854517221;4;28.7999572754;23.5;6;28.7591555119;
38;5;26.0;23.5581302643;5;52.7443859577;4;28.25;25.5;6;28.8561213017;
39;5;26.0;23.7623767853;6;53.2133119106;4;29.25;27.5;7;28.9535450935;
40;5;27.0898361206;25.7623767853;6;53.6276571751;5;30.8464794159;28.5;6;29.0513316393;
41;5;27.5499992371;25.7623767853;6;54.0417661667;5;31.25;28.452671051;6;29.1493854523;
42;5;27.5499992371;25.7623767853;6;54.456142664;5;30.8785934448;28.5;6;29.2476103306;
43;5;28.2514381409;22.7623767853;7;54.8711760044;5;30.8949565887;29.4700603485;6;29.3459098339;
44;6;29.3119888306;22.7623767853;6;55.2870881557;5;31.25;28.5;6;29.4441882372;
45;6;30.7645950317;23.7623767853;6;56.7038867474;5;30.25;29.5550518036;6;29.5423504114;
46;6;32.8583755493;26.7623767853;7;57.1326159239;5;30.25;30.5813522339;6;29.6403025389;
47;6;32.9278373718;29.7623767853;7;57.5700416565;5;30.25;30.748210907;8;29.7379523516;
48;6;33.8595085144;33.7623786926;8;58.0277708769;5;31.25;28.7749938965;8;29.8352091312;
