Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;2;8.55000019073;9.69999980927;4;18.0;2;10.0;10.3000001907;5;21.0;
6;2;10.5500001907;8.5;4;18.0674999952;2;11.4499998093;10.0;5;21.0599999428;
7;2;11.8249998093;8.5;4;18.1388356686;2;12.4770002365;10.0;5;21.1229639053;
8;2;12.081237793;8.5;4;18.5655144453;2;13.5053339005;10.0;5;21.6001901627;
9;2;12.1772413254;8.67000007629;4;18.9455717802;2;14.5400857925;10.1999998093;5;22.0082015991;
10;2;12.2627534866;8.81392192841;4;19.2853912115;2;14.9036903381;10.3632001877;5;23.2129787207;
11;2;12.3392133713;8.93486309052;4;20.3484560251;2;15.4458408356;10.9097137451;5;24.245090127;
12;2;12.5784025192;9.39324569702;4;21.2991602421;2;15.9102916718;11.3658018112;5;25.1164904833;
13;2;14.5784025192;9.78903102875;5;22.1417161226;2;18.4998111725;11.7372808456;5;25.8465604782;
14;2;16.2269592285;10.8814878464;5;22.8855876923;2;20.4998111725;12.0336990356;5;26.4579504728;
15;2;17.2269592285;11.2347583771;5;23.5433773994;2;21.6851844788;12.2662630081;5;26.9734284878;
16;2;18.2269592285;11.5435371399;5;24.1289627552;2;22.7551460266;12.446267128;5;27.245682478;
17;2;19.2269592285;11.8147268295;5;24.6560902596;2;23.8292999268;12.5;5;27.4198198318;
18;2;20.8409004211;10.9637317657;5;24.9747862816;2;24.907661438;12.5;5;27.6032464504;
19;2;21.2269592285;12.0;5;25.2358300686;2;25.9902038574;12.5;5;27.7958021164;
20;2;21.9500007629;12.6179151535;6;25.5113341808;2;26.5081100464;12.5;6;27.9972171783;
21;2;22.7400512695;11.0;6;25.8006212711;2;26.5987472534;12.5;7;28.207105875;
22;2;21.9500007629;12.0;6;26.1027469635;2;26.6931972504;12.5;7;28.4249610901;
23;2;21.9500007629;13.0;5;26.4164943695;2;26.7912330627;12.5;7;28.6501536369;
24;2;22.9437122345;11.0;5;26.7403783798;2;26.8925685883;12.5;7;28.8819327354;
25;3;21.9500007629;12.0;5;27.072660923;2;25.25;13.5;8;29.1194319725;
26;4;21.9500007629;13.0;4;27.4113798141;2;26.25;12.5;9;29.3616781235;
27;4;20.9500007629;12.0;4;27.754386425;2;27.2127552032;12.5;9;29.60760355;
28;4;18.9500007629;14.0;4;28.0993971825;2;25.25;13.5;9;29.8560638428;
29;4;17.9500007629;16.0;4;28.4440498352;2;26.25;12.5;9;30.1058568954;
30;4;17.0;18.0;4;28.7859678268;3;25.25;13.5;8;38.8557448387;
31;4;17.0;20.0;4;29.1228256226;3;25.25;13.5;8;39.4444794655;
32;4;17.0;22.0;4;29.4524111748;3;26.25;14.5;8;40.0143690109;
33;4;17.0;24.0;4;29.772685051;3;26.8828716278;15.5;8;40.5628676414;
34;4;17.0;25.9954166412;5;30.081829071;3;26.9921150208;16.5;8;41.0878958702;
35;4;17.0;27.273645401;5;30.3782844543;3;27.09923172;17.5;8;41.587849617;
36;4;17.0;28.5404567719;6;30.6607761383;3;27.2037525177;18.5;8;42.0615897179;
37;4;17.0;29.7946987152;6;30.9283266068;3;26.9277153015;19.5;8;42.5084161758;
38;4;17.0;31.0354938507;8;31.1802549362;3;28.128786087;19.5;8;42.9280343056;
39;4;17.0;32.2622299194;9;31.4161643982;3;27.2232494354;21.5;8;43.320505619;
40;4;17.0;33.4745483398;10;31.6359224319;3;27.3094806671;23.5;9;43.6862039566;
41;4;17.0;34.672328949;10;31.839632988;3;28.2345180511;25.5;9;44.0257630348;
42;4;17.0;35.855670929;11;32.0276060104;4;29.3054618835;27.5;8;44.3400297165;
43;4;17.0;37.0248451233;12;32.2003211975;4;30.3694458008;28.5;9;44.62566185;
44;4;17.0;38.1802902222;12;32.3583936691;4;29.4249992371;28.5;9;44.777964592;
45;4;18.0;36.322555542;13;32.5025415421;5;29.4249992371;29.5;8;44.9205141068;
46;4;19.0;36.322555542;14;32.633556366;5;29.4249992371;30.5;8;45.0535144806;
47;4;21.0;33.322555542;14;32.75;5;29.2740802765;31.5;7;45.177239418;
48;4;21.0;33.322555542;15;32.75;5;28.2740802765;30.5;7;45.2920188904;
49;4;21.9500007629;33.322555542;16;32.75;5;27.2740802765;30.5;7;45.3982248306;
50;4;21.9500007629;33.322555542;16;32.75;5;26.2740802765;29.5;7;45.496263504;
51;4;21.9500007629;33.322555542;18;32.75;5;26.4249992371;29.5;7;46.5;
52;4;21.9500007629;33.322555542;19;32.75;5;26.4249992371;29.5;7;47.5199999809;
53;4;21.9500007629;33.322555542;19;32.75;5;28.4249992371;32.5;7;47.647695899;
54;4;21.9500007629;32.6749992371;20;32.75;5;29.4249992371;35.5;6;47.7859474421;
55;4;21.9500007629;31.6749992371;20;32.75;5;29.9764137268;38.5;6;47.9354817867;
56;4;21.9500007629;30.6749992371;20;32.75;5;29.8344497681;41.5;7;48.0970191956;
57;5;21.9500007629;30.6749992371;20;32.75;5;29.8978042603;44.0509490967;6;48.2712574005;
58;5;21.9500007629;30.6749992371;20;32.75;5;29.9668006897;45.0614051819;7;48.458853364;
59;5;21.9500007629;30.6749992371;21;32.75;5;30.0417327881;46.0719451904;8;50.035589695;
60;5;21.9500007629;30.6749992371;21;32.75;5;29.2107124329;45.0825614929;8;51.3806109428;
61;5;21.9500007629;30.6749992371;21;32.75;5;29.3801651001;44.5;10;52.5308157206;
62;5;21.9500007629;30.6749992371;21;32.75;5;28.5510177612;43.5;11;53.4346123934;
63;6;21.9500007629;30.6749992371;19;32.75;5;28.683681488;43.5;12;54.0489110947;
64;6;21.9500007629;30.6749992371;19;32.75;5;29.8102378845;44.5;12;54.4921478033;
65;7;21.9500007629;30.6749992371;19;56.75;5;30.9459533691;45.5;12;54.9412915707;
66;7;22.9500007629;31.6749992371;19;57.9500007629;5;31.5406951904;46.5;13;55.3044189215;
67;8;23.9500007629;32.6749992371;18;61.2249828577;4;27.6941661835;43.5;13;54.3463864326;
68;8;26.9500007629;35.6749992371;18;62.0306528807;4;26.8558731079;45.5;13;54.7225060463;
69;8;29.9500007629;38.6749992371;19;62.658706069;4;26.0251274109;47.5;14;55.1134114265;
70;8;32.499671936;42.6749992371;19;64.1447827816;4;25.7010345459;49.5;10;55.516685009;
71;8;34.2614212036;45.6749992371;18;64.4310735464;4;25.8825073242;51.5;8;55.9295158386;
72;8;35.4617881775;48.6749992371;18;64.6160857677;4;26.0682811737;53.5;9;56.3487610817;
73;8;36.4983711243;49.6749992371;20;64.8134068251;4;27.256942749;52.5;10;56.2710323334;
74;9;37.5377197266;50.6749992371;20;66.8077018261;4;26.4469642639;54.5;11;56.8352975845;
75;9;36.2492446899;51.8926887512;21;68.4532278776;4;26.6367588043;56.5;11;56.8838944435;
76;9;38.1050949097;52.6864700317;21;69.818046689;4;27.8247241974;55.5;12;57.4541778564;
77;9;39.258644104;53.7655181885;22;70.7246427536;4;27.0093002319;57.5;12;58.0013284683;
