Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.0;10.0;5;21.0800000429;
6;1;8.55000019073;8.5;5;17.0;2;11.0;10.0;5;22.165536046;
7;2;8.82499980927;8.89999961853;4;18.0;2;12.0;10.5;5;23.0968496799;
8;2;9.05000019073;8.5;3;18.0674999952;2;13.0;10.9200000763;5;24.1152824163;
9;2;9.06518745422;8.5;2;18.4895108938;2;14.0;11.3742723465;5;24.9729348421;
10;2;9.16014099121;8.67000007629;2;18.8647230864;2;15.0;11.7441015244;5;26.6585631371;
11;2;9.24456214905;8.81392192841;1;19.1995335817;2;16.0;12.5088539124;5;28.0749979019;
12;2;9.31989574432;8.93486309052;1;20.2548673153;2;17.0;13.1320819855;5;29.2406927347;
13;2;9.55734443665;9.39324569702;2;21.1974108219;2;19.0;13.622674942;5;30.1908349991;
14;2;11.3850421906;9.78903102875;2;22.0314099789;2;21.0;13.9979324341;5;30.9671278;
15;2;13.3850421906;10.1240053177;2;22.7663766146;2;22.0;14.2784700394;5;31.6103544235;
16;2;15.3850421906;10.4026165009;2;23.4149770737;2;23.0;14.4845170975;5;31.8885128498;
17;2;16.5051403046;10.6309299469;2;23.9911694527;2;24.0;14.5;6;32.1516993046;
18;2;17.5516319275;10.8157100677;2;24.5087993145;2;25.0;14.5;6;32.4305710793;
19;2;18.0206890106;10.9637317657;2;24.8180098534;2;26.0;14.5;6;32.7245514393;
20;2;19.5840530396;11.0;2;25.0697143078;3;28.0;14.5;5;33.0327749252;
21;2;19.6406860352;11.0;3;25.3361742496;3;28.8647480011;14.5;6;32.9540753365;
22;2;18.9500007629;12.0;4;25.616874218;4;28.8293323517;14.3000001907;5;32.9269838333;
23;2;18.9500007629;12.8084373474;4;25.911039114;4;28.8171424866;14.1199998856;5;32.9457445145;
24;2;18.9500007629;12.9555196762;4;26.2176237106;4;28.8255844116;13.9580001831;5;33.0047311783;
25;2;18.9500007629;13.1088123322;4;26.5353112221;4;28.8521289825;13.8122005463;5;33.0984516144;
26;2;18.9500007629;13.2676553726;4;26.8625197411;4;28.8943042755;13.6809806824;5;33.221560955;
27;2;18.9500007629;13.4312601089;4;27.1974248886;4;28.9497032166;13.5628824234;5;34.3688931465;
28;2;18.9500007629;13.5987129211;4;27.5379900932;4;27.8540439606;13.4565944672;5;34.5754981041;
29;2;19.9500007629;11.5987129211;4;27.8820104599;4;29.767950058;13.3609352112;5;35.877240777;
30;2;18.9500007629;12.5987129211;4;28.2271661758;4;28.4190330505;15.5775928497;5;36.0070819855;
31;2;16.9500007629;14.5987129211;4;28.5710821152;4;27.9390659332;14.7989244461;6;36.1547987461;
32;2;15.9500007629;16.5987129211;4;28.9113931656;4;27.9590587616;15.7989244461;6;36.3157314062;
33;2;14.9500007629;18.5987129211;4;29.2458081245;4;26.9795799255;14.7989244461;6;36.4857543707;
34;2;14.0;20.5987129211;4;29.5721731186;4;26.000623703;14.7989244461;6;36.6612821817;
35;2;14.0;22.5987129211;5;29.888525486;5;26.0221862793;14.2670021057;5;36.8392632008;
36;2;14.0;24.0996742249;6;30.1931390762;5;26.4190330505;15.1903018951;5;37.0171648264;
37;2;14.0;25.3738250732;6;30.4845581055;5;29.0668334961;18.1903018951;5;38.1929388046;
38;2;14.0;26.6361026764;6;30.7616167068;5;29.4240970612;22.1903018951;5;38.4049861431;
39;2;14.0;27.8854560852;6;31.0234470367;5;30.7029075623;26.1903018951;5;39.8300130367;
40;2;14.0;29.1211013794;7;31.2694759369;5;32.1702651978;29.1903018951;5;39.9215108156;
41;2;14.0;30.3425292969;7;31.4994077682;5;34.3623352051;32.1902999878;5;40.0192394257;
42;2;14.0;31.5494670868;8;31.7132005692;5;35.3247299194;33.3282394409;6;41.1217602491;
43;2;14.0;32.7418823242;9;31.9110393524;6;34.2963371277;34.2454147339;5;41.2679470778;
44;2;14.0;33.9199371338;9;32.0932998657;6;33.6946868896;35.1708755493;5;42.6419775486;
45;2;14.0;35.0839691162;10;32.260515213;6;34.3010635376;36.6526985168;5;43.7886277437;
46;3;15.0;33.234462738;10;32.4133443832;6;34.7614212036;38.0205841064;5;44.6534377337;
47;3;16.0;32.3720092773;12;32.5525350571;6;35.1440467834;39.2952232361;5;45.371232748;
48;3;17.0;31.4972820282;12;32.6788978577;6;35.4670524597;39.496723175;6;45.7063747644;
49;3;18.0;30.6110076904;12;32.75;6;35.6178665161;39.5;6;46.0486570597;
50;3;18.9500007629;29.6749992371;13;32.75;6;35.7718963623;39.5;7;46.4044445753;
51;3;18.9500007629;28.6749992371;14;32.75;6;35.9319992065;39.5;8;46.7734524012;
52;3;18.9500007629;27.6749992371;14;32.75;6;36.0980529785;39.5;8;47.155294776;
53;3;18.9500007629;27.6749992371;14;32.75;6;36.2698822021;39.5;8;47.5494813919;
54;3;18.9500007629;27.6749992371;14;32.75;6;35.3798484802;40.5;8;47.9554154873;
55;3;18.9500007629;28.6749992371;15;32.75;6;36.5024452209;39.5;10;49.9115025997;
56;3;18.9500007629;29.6749992371;16;32.75;7;37.3983078003;42.0800018311;10;52.569019556;
57;3;18.9500007629;30.6749992371;16;32.75;7;37.2579917908;43.5082702637;10;54.0198874474;
58;3;18.9500007629;30.6749992371;17;32.75;7;37.2342834473;45.8158721924;11;55.2287168503;
59;3;18.9500007629;30.6749992371;18;32.75;8;37.4000015259;47.9612388611;10;56.0735626221;
60;3;18.9500007629;30.6749992371;18;32.75;8;38.9888305664;48.1024131775;11;56.8836271763;
61;3;18.9500007629;30.6749992371;19;32.75;8;38.4000015259;50.0359687805;11;57.6181827784;
62;3;18.9500007629;30.6749992371;20;32.75;8;39.1867446899;47.2495079041;13;58.3663209677;
63;4;18.9500007629;30.6749992371;19;32.75;8;39.8648452759;48.0;14;59.1250083447;
64;4;18.9500007629;30.6749992371;19;32.75;8;37.0791397095;48.0;14;59.8910138607;
65;4;18.9500007629;30.6749992371;19;32.75;8;35.4000015259;52.0;13;60.6609623432;
66;5;19.9500007629;31.6749992371;18;33.75;8;37.4000015259;53.0;14;61.4313926697;
67;5;20.9500007629;32.6749992371;18;33.8250000477;8;39.4000015259;53.0;14;62.1988173723;
68;5;20.9500007629;33.6749992371;18;34.9048187733;8;40.8631896973;55.0;14;62.9597883224;
69;5;21.9500007629;35.6749992371;17;35.0096422434;8;38.9746818542;58.0;15;63.7109572887;
70;5;22.9500007629;37.6749992371;17;35.1198406219;8;36.9746818542;62.0;15;64.4491357803;
71;5;22.9500007629;38.6749992371;17;36.2355667353;9;36.9746818542;61.0290184021;15;65.1713508368;
72;5;23.9500007629;40.6749992371;18;36.4069536924;9;37.9746818542;63.0550537109;15;65.8748899698;
73;5;24.9500007629;42.6749992371;17;36.5860868692;9;38.147605896;65.0813522339;15;66.5573414564;
74;5;24.9500007629;43.6749992371;17;36.7730740309;9;36.147605896;63.1079025269;17;67.2166205645;
