Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;2;7.0;13.3000001907;3;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.30000019073;12.0;3;21.0900000334;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.32699966431;11.0;3;21.1871190071;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3561353683;10.0;3;21.2917383909;
6;1;8.55000019073;8.5;4;17.0;2;11.5812826157;10.0;3;21.4042263031;
7;1;8.82499980927;8.5;4;17.0;2;12.631901741;10.0;3;21.5249304771;
8;1;8.82499980927;8.5;4;17.0;2;13.6862182617;10.0;3;22.0694183111;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.7512378693;10.1999998093;3;22.5515855551;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;15.1482124329;10.3632001877;3;23.8668255806;
11;1;8.96626472473;8.81392192841;2;17.869726181;2;15.7400722504;10.9097137451;3;25.0237190723;
12;1;9.02068901062;8.93486309052;2;18.786491394;2;16.2606735229;11.3658018112;2;26.0350353718;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;18.850194931;11.7372808456;1;26.9207777977;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;20.850194931;12.0336990356;1;27.703961134;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;22.2458877563;12.2662630081;2;28.4073903561;
16;1;13.0206890106;10.4026165009;3;21.2618598938;3;23.400428772;12.446267128;1;28.8833937645;
17;1;14.0206890106;10.6309299469;3;21.6314201355;3;24.5662689209;12.5;1;29.2762613297;
18;1;15.0206890106;10.8157100677;3;21.9274635315;3;25.7430610657;12.5;2;29.692073822;
19;1;16.0206890106;10.9637317657;3;22.0;3;26.9301757812;12.5;2;30.1288084984;
20;1;16.9500007629;11.0;4;22.0;3;27.557964325;12.5;2;30.5837950706;
21;1;16.9500007629;11.0;4;22.0;3;27.7627067566;12.5;3;31.0537385941;
22;1;16.9500007629;11.0;5;22.0;3;27.9741821289;12.5;3;31.534784317;
23;1;16.9500007629;11.0;5;22.0;3;28.1906528473;12.5;3;32.0226202011;
24;1;16.9500007629;11.0;5;22.0;3;28.4101791382;12.5;3;32.5126152039;
