Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;2;6.0;13.6999998093;3;18.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0225000381;1;7.0;13.0;6;20.0;
3;2;7.70337533951;11.3000001907;3;18.0452762842;1;8.0;12.0;6;20.0;
4;2;7.70679187775;10.3000001907;3;18.0683217049;2;9.0;11.3000001907;5;21.0;
5;2;7.71024847031;9.30000019073;3;18.0916290283;2;10.3000001907;10.0;5;21.0900000334;
6;2;8.79561710358;8.5;3;18.1151903868;2;11.4905004501;10.0;5;21.1871190071;
7;2;9.07591724396;8.5;3;18.1389975548;2;12.5342035294;10.0;5;21.2917383909;
8;2;9.08127403259;8.5;3;18.5144319534;2;13.5812826157;10.0;5;21.817143321;
9;2;9.16574764252;8.67000007629;3;18.8383960724;2;14.637714386;10.1999998093;5;22.2793469429;
10;2;9.23863887787;8.81392192841;3;19.117072463;2;15.0257053375;10.3632001877;5;23.5656701326;
11;2;9.3013420105;8.93486309052;3;20.0837646723;2;15.604552269;10.9097137451;5;24.691826582;
12;2;9.51884651184;9.39324569702;3;20.9266129732;2;16.111322403;11.3658018112;5;25.6707911491;
13;2;9.70848751068;9.78903102875;3;21.649174571;2;18.700843811;11.7372808456;5;26.5228655338;
14;2;11.542222023;10.1240053177;3;22.2603254318;2;20.700843811;12.0336990356;5;27.2714657784;
15;2;13.542222023;10.4026165009;3;22.7721717358;2;22.0512657166;12.2662630081;5;27.9399077892;
16;2;15.2269601822;11.2350549698;3;23.1982129812;2;23.1900615692;12.446267128;5;28.3811409473;
17;2;16.2269592285;11.4424276352;4;23.5519646406;2;24.3402557373;12.5;5;28.7401795387;
18;3;17.5924720764;10.9637317657;3;23.6833974123;2;25.5018234253;12.5;6;29.1239151955;
19;3;18.2269592285;11.6733589172;2;23.7434375286;2;26.6745052338;12.5;6;29.5311965942;
20;3;18.9500007629;11.6973752975;2;23.8045722246;2;27.2890396118;12.5;6;29.960246563;
21;3;18.9500007629;11.9022865295;2;23.8667474985;2;27.4821109772;12.5;6;30.4086403847;
22;3;18.9500007629;11.9333734512;2;23.9299042225;2;27.6838874817;12.5;7;30.873316288;
23;3;18.9500007629;11.9649524689;2;23.993978858;3;27.8929920197;12.5;6;31.3506221771;
24;3;18.9500007629;11.9969892502;2;24.0589032173;3;28.1077804565;12.5;6;31.8364052773;
25;3;18.9500007629;12.0294513702;2;24.124604702;3;26.3263816833;13.5;6;32.3261375427;
26;3;17.4280376434;12.0;2;24.1910068989;3;25.3263816833;13.5;5;32.815073967;
27;3;16.4429779053;13.0;2;24.2580296993;3;24.3263816833;13.5;5;33.2984304428;
28;3;16.9500007629;12.0;2;24.32558918;3;24.3263816833;14.5;5;33.7715711594;
29;3;15.4732589722;12.0;2;24.3935990334;3;24.1972064972;15.5;5;34.2301864624;
