Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;12.0;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;1;13.0;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;14.0;10.1999998093;6;20.7264003754;
10;2;8.9015007019;9.06999969482;3;18.6278438568;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;9.1912651062;8.81392192841;3;18.9022262096;1;14.8187427521;10.9097137451;6;22.7316036224;
12;2;9.25300121307;8.93486309052;3;19.8625371456;1;15.2292222977;11.3658018112;6;23.4745616913;
13;2;9.46907043457;9.39324569702;4;20.6990214586;1;16.8187427521;11.7372808456;6;24.0673980713;
14;2;11.2729053497;9.78903102875;4;21.4152549505;1;17.8187427521;12.0336990356;6;24.5325260162;
15;2;13.2729053497;10.1240053177;4;22.0201330185;1;18.8187427521;12.2662630081;6;24.892534256;
16;2;15.2729053497;10.4026165009;3;22.5257823467;1;19.8187427521;12.446267128;6;25.0;
17;2;16.3050708771;10.6309299469;3;22.9457235336;1;20.8187427521;12.5;6;25.0;
18;2;17.31640625;10.8157100677;3;23.2934938669;1;21.8187427521;12.5;7;25.0;
19;2;18.3280448914;10.9637317657;3;23.4190865755;1;22.8187427521;12.5;7;25.0;
20;2;19.2692947388;11.0;3;23.4734505415;1;23.25;12.5;7;25.0;
21;2;19.2815265656;11.0;4;23.5290961266;1;23.25;12.5;7;25.0;
22;2;18.9500007629;11.7645483017;4;23.5859923363;1;23.25;12.5;8;25.0;
23;2;18.9500007629;11.7929964066;4;23.6441031694;1;23.25;12.5;8;25.0;
24;2;18.9500007629;11.822052002;3;23.7033878565;1;23.25;12.5;8;25.0;
25;2;18.9500007629;11.8516941071;3;23.7638003826;1;23.25;12.5;8;25.0;
26;2;18.9500007629;11.8818998337;4;23.8252899647;1;23.25;12.5;8;25.0;
27;3;19.3606910706;11.0;4;23.8878008127;1;23.25;12.5;8;25.0;
28;3;18.9500007629;11.9439001083;4;23.9512724876;1;23.25;12.5;8;25.0;
29;3;18.9500007629;11.9756364822;4;24.0156395435;1;23.25;12.5;8;25.0;
30;3;18.9500007629;12.0078201294;4;24.0808324814;1;23.25;12.5;8;25.0;
31;3;17.4181880951;12.0;4;24.1467776299;1;23.25;12.5;8;25.0;
32;3;16.4330253601;13.0;4;24.2133970261;1;23.25;12.5;9;25.0;
33;3;15.448015213;14.0;4;24.2806091309;1;23.25;12.5;9;25.0;
34;3;14.5131368637;15.0;4;24.3483293056;1;23.25;12.5;9;25.0;
35;3;14.5283737183;16.0;4;24.4164700508;1;23.25;12.5;9;25.0;
36;3;14.5437059402;17.0;4;24.4849414825;1;23.25;12.5;9;25.0;
37;3;14.5591115952;18.0;4;24.5536515713;1;23.25;12.5;9;25.0;
38;3;14.5745716095;19.0;4;24.6225068569;1;23.25;12.5;9;25.0;
39;3;14.5900640488;20.0;5;24.6914129257;1;23.25;12.5;9;25.0;
40;3;14.6055679321;21.0;5;24.7602751255;1;23.25;13.5;8;25.0;
41;3;14.6210613251;22.0;5;24.8289983273;1;23.25;14.5;8;25.0;
42;3;14.6365242004;23.0;6;24.8974883556;1;23.25;15.5;10;25.0;
43;3;14.6519346237;24.0;6;24.965651989;1;23.25;16.5;10;25.0;
44;3;14.6672716141;25.0;6;25.033397913;2;24.25;18.5;9;26.0;
45;3;14.6825141907;26.0;6;25.1006362438;2;25.25;19.5;10;26.1299999952;
46;3;14.69764328;27.0;6;25.1672801971;2;25.25;20.5;9;26.2754310369;
47;3;14.7126379013;28.0;5;25.2332458496;2;25.25;21.5;9;26.4377241135;
48;3;14.7274799347;29.0;7;25.2984523773;2;25.25;22.5;10;26.6183350086;
49;3;14.7421512604;30.0;8;25.3628232479;2;25.25;22.5;8;26.8187118769;
50;3;15.7566356659;28.0;9;25.4262857437;2;25.25;23.5;9;27.0402543545;
51;3;14.7709140778;29.0;11;25.4887714386;2;26.1681137085;22.5;10;27.2842636108;
52;3;14.7849731445;30.0;12;25.5502166748;2;25.25;23.5;10;27.5518820286;
53;3;15.0;29.0;13;25.6105625629;3;25.25;22.5;9;27.8440244198;
54;3;16.0;29.0;14;25.6697554588;3;25.25;22.5;10;28.1613030434;
55;3;17.0;29.0;14;25.7277464867;3;25.25;22.5;11;28.5039470196;
56;3;18.0;29.0;15;25.7844922543;3;25.25;22.5;11;28.871723175;
57;3;18.9500007629;29.0;15;25.8399543762;3;23.25;23.5;10;29.263862133;
58;3;18.9500007629;29.0;16;25.894099474;3;22.25;24.5;10;29.6789975166;
59;3;18.9500007629;29.0;16;25.9468996525;3;21.25;25.5;9;30.1151270866;
60;3;18.9500007629;29.0;17;25.9983317852;3;20.25;26.5;9;30.5695996284;
61;3;18.9500007629;28.5984992981;16;26.0483775139;3;19.25;27.5;10;31.0391392708;
62;3;18.9500007629;27.6435394287;16;26.0970239639;3;18.25;28.5;11;31.5199065208;
63;4;18.9500007629;26.6873207092;14;38.144261837;3;17.25;29.5;12;32.007601738;
64;4;19.9500007629;26.7298355103;14;38.670085907;3;16.25;30.5;13;32.4976010323;
65;4;20.9500007629;26.7710781097;13;39.1537928581;3;15.25;31.5;12;34.1350765228;
66;4;20.9500007629;27.8110466003;12;39.5673007965;3;14.25;32.5;13;35.5548944473;
67;4;20.9500007629;28.8250007629;13;39.9245643616;3;14.0;33.5;13;36.7834062576;
68;4;20.9500007629;29.8250007629;14;40.2425575256;3;14.0;34.5;13;37.8485240936;
69;4;20.9500007629;30.8250007629;14;40.5234498978;3;14.0;35.5;16;38.627869606;
70;4;20.9500007629;31.8250007629;13;40.7698879242;3;14.0;36.5;16;39.1988124847;
71;4;20.9500007629;32.8250007629;13;40.9847984314;3;15.0;37.5;16;39.7364883423;
72;4;20.9500007629;33.8250007629;13;41.1712236404;4;16.0;38.5;14;40.2368745804;
73;4;20.9500007629;34.8250007629;13;41.25;4;15.0;37.5;15;40.6973638535;
74;4;20.9500007629;35.8250007629;11;41.25;4;14.0;37.5;15;41.1167116165;
75;4;20.9500007629;34.8250007629;11;41.25;4;15.0;38.5;15;41.4949045181;
76;4;20.9500007629;34.8250007629;12;41.25;4;16.0;39.5;16;41.8329648972;
77;4;20.9500007629;35.0;12;41.25;4;17.0;40.5;16;43.132730484;
78;4;20.9500007629;35.0;11;41.25;4;19.0;42.5;16;43.4166264534;
79;3;20.9500007629;35.0;11;41.25;5;19.0;42.5;15;44.6676545143;
80;3;20.9500007629;35.0;12;41.25;5;20.0;44.5;16;44.9488078356;
81;3;20.9500007629;35.0;12;41.25;5;22.0;47.5;16;45.2041147947;
82;3;20.9500007629;35.0;12;41.2249999046;5;23.4865188599;50.5;18;45.2908574343;
