Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;12.0;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;1;13.0;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;14.0;10.1999998093;3;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;14.3268795013;10.3632001877;3;21.8194274902;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;14.8187427521;10.9097137451;3;22.7316036224;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;15.2292222977;11.3658018112;3;23.4745616913;
13;1;9.22696018219;9.39324569702;5;19.5780620575;1;16.8187427521;11.7372808456;3;24.0673980713;
14;1;11.0206890106;9.78903102875;5;20.2480106354;1;17.8187427521;12.0336990356;3;24.5325260162;
15;1;12.0206890106;10.1240053177;5;20.8052330017;1;18.8187427521;12.2662630081;3;24.892534256;
16;1;13.0206890106;10.4026165009;4;21.2618598938;1;19.8187427521;12.446267128;3;25.0;
17;1;14.0206890106;10.6309299469;4;21.6314201355;1;20.8187427521;12.5;3;25.0;
18;1;15.0206890106;10.8157100677;4;21.9274635315;1;21.8187427521;12.5;4;25.0;
19;1;16.0206890106;10.9637317657;4;22.0;1;22.8187427521;12.5;4;25.0;
20;1;16.9500007629;11.0;4;22.0;1;23.25;12.5;4;25.0;
21;1;16.9500007629;11.0;3;22.0;1;23.25;12.5;4;25.0;
22;1;16.9500007629;11.0;4;22.0;1;23.25;12.5;5;25.0;
23;1;16.9500007629;11.0;5;22.0;1;23.25;12.5;6;25.0;
24;1;16.9500007629;11.0;5;22.0;1;23.25;12.5;7;25.0;
25;1;16.9500007629;11.0;5;22.0;1;23.25;12.5;8;25.0;
26;1;16.9500007629;11.0;6;22.0;1;23.25;12.5;9;25.0;
27;1;16.9500007629;11.0;6;22.0;1;23.25;12.5;9;25.0;
28;1;16.9500007629;11.0;6;22.0;1;23.25;12.5;9;25.0;
29;2;16.9500007629;11.0;5;30.3665113449;1;23.25;12.5;9;25.0;
30;2;17.9500007629;12.0;5;30.8378381729;1;23.25;12.5;8;25.0;
31;3;18.9500007629;13.0;4;31.2940616608;1;23.25;12.5;8;25.0;
32;3;18.9500007629;13.7882184982;4;31.7314348221;1;23.25;12.5;8;25.0;
33;3;16.9500007629;15.7882184982;4;32.1468276978;1;23.25;12.5;8;25.0;
34;3;15.9500007629;17.7882194519;4;32.5378026962;1;23.25;12.5;8;25.0;
35;3;14.9500007629;19.268901825;5;32.9026422501;1;23.25;12.5;8;25.0;
36;3;14.0;20.4513206482;5;33.2403364182;1;23.25;12.5;8;25.0;
37;3;14.0;21.6201686859;5;33.550532341;1;23.25;12.5;9;25.0;
38;3;14.0;22.7752666473;5;33.8334589005;1;23.25;12.5;9;25.0;
39;3;14.0;23.9167289734;5;34.0898361206;1;23.25;12.5;9;25.0;
40;3;14.0;25.0449180603;6;34.320772171;1;23.25;13.5;9;25.0;
41;3;14.0;26.1603851318;6;34.5276660919;1;23.25;14.5;9;25.0;
42;3;14.0;27.2638320923;5;34.7121152878;1;23.25;15.5;9;25.0;
43;3;14.0;28.3560581207;6;34.8758325577;1;23.25;16.5;10;25.0;
44;3;14.0;29.437915802;6;35.0;1;23.25;17.5;11;25.0;
45;3;14.0;30.5;7;35.0;1;23.25;17.5;12;25.0;
46;3;14.0;31.5;8;35.0;1;23.25;17.5;12;25.0;
47;3;14.0;32.5;9;35.0;1;23.25;17.5;13;25.0;
48;3;14.0;33.5;9;35.0;1;23.25;17.5;13;25.0;
49;3;14.0;34.5;10;35.0;1;23.25;17.5;13;25.0;
50;4;14.0;35.5;9;35.0;1;23.25;17.5;14;25.0;
51;5;14.0;36.5;7;41.75;1;23.25;17.5;14;25.0;
52;5;16.0;35.5;8;41.9524998665;1;23.25;17.5;14;25.0;
53;5;18.0;35.5;8;42.1469960213;1;23.25;17.5;15;25.0;
54;5;19.0;35.5;8;42.333032608;1;23.25;17.5;15;25.0;
55;5;20.0;35.5;9;42.5102696419;1;23.25;17.5;15;25.0;
56;5;20.9500007629;36.5;9;42.6784791946;1;23.25;17.5;16;25.0;
57;5;20.9500007629;37.5;10;42.8375406265;1;23.25;17.5;16;25.0;
58;5;20.9500007629;38.5;10;42.9874305725;1;23.25;17.5;16;25.0;
59;6;20.9500007629;39.5;10;43.1282148361;1;23.25;17.5;16;25.0;
60;6;20.9500007629;40.5;10;43.2600374222;1;23.25;17.5;16;25.0;
61;6;20.9500007629;40.5;10;43.3831090927;1;23.25;17.5;16;25.0;
62;7;20.9500007629;40.5;10;43.4976968765;1;23.25;17.5;16;25.0;
63;7;20.9500007629;40.5;11;43.6041135788;1;23.25;17.5;17;25.0;
64;7;20.9500007629;40.5;11;43.7027072906;1;23.25;17.5;18;25.0;
65;7;20.9500007629;41.5;12;43.75;1;23.25;17.5;18;25.0;
66;7;20.9500007629;42.125;13;43.75;1;23.25;17.5;18;26.0;
67;8;20.9500007629;42.125;13;44.75;1;23.7000007629;18.0;18;26.7800006866;
68;8;21.9500007629;43.125;14;44.7699999809;1;24.0510005951;18.3899993896;18;27.3745174408;
69;8;22.9500007629;44.125;14;44.7901959419;1;24.3185329437;18.6872596741;18;27.8194847107;
70;8;22.9500007629;45.125;15;44.8105818033;1;24.5187683105;18.9097423553;18;28.0;
71;8;22.9500007629;46.125;15;44.8311508894;1;24.5999984741;19.0;18;28.0;
72;8;22.9500007629;47.125;15;44.8518965244;1;24.5999984741;19.0;23;28.0;
73;8;22.9500007629;47.125;16;45.8728116751;1;24.5999984741;19.0;23;28.0;
74;8;23.9500007629;48.125;16;45.9438889027;1;24.5999984741;19.0;23;28.0;
75;8;24.9500007629;49.125;18;46.0170958042;1;24.5999984741;19.0;23;28.0;
76;8;25.1979446411;50.125;18;46.0924493074;2;24.5999984741;19.0;23;28.0;
77;8;25.2100887299;51.125;18;46.1699612141;2;24.5999984741;19.0;23;28.0;
78;8;25.2226886749;52.125;19;46.2496372461;2;24.5999984741;19.0;23;28.0;
79;8;25.2357444763;52.125;20;46.33147645;2;24.5999984741;19.0;23;28.0;
80;8;25.2492599487;52.125;20;46.415471077;2;24.5999984741;19.0;24;28.0;
81;8;25.2632350922;52.125;20;46.5016056299;2;24.5999984741;19.0;24;28.0;
82;8;25.2776699066;52.125;21;46.5898566246;2;24.5999984741;19.0;24;28.0;
83;8;25.2925567627;52.125;21;47.7552416325;2;24.5999984741;19.0;24;28.0;
84;9;23.3181724548;53.3753128052;20;48.7599987984;2;24.5999984741;19.0;24;28.0;
85;9;23.9500007629;53.1969528198;21;49.5724291801;2;24.5999984741;19.0;25;28.0;
86;9;25.3739147186;53.5521316528;21;50.2358585596;2;24.5999984741;19.0;25;28.0;
