Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;5;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;10.0;10.0;5;20.0;
6;2;8.7750005722;8.5;4;18.0225000381;1;11.0;10.0;5;20.0;
7;2;9.05506229401;8.5;4;18.0452762842;1;12.0;10.0;5;20.0;
8;2;9.06018733978;8.5;4;18.0683217049;1;13.0;10.0;5;20.3999996185;
9;2;9.06537246704;8.5;4;18.4423123598;1;14.0;10.1999998093;5;20.7264003754;
10;2;9.14952087402;8.67000007629;4;18.7648533583;2;14.3268795013;10.8632001877;4;22.8194274902;
11;2;9.2220916748;8.81392192841;4;19.0421307087;2;15.2687425613;10.9097137451;4;23.7316036224;
12;2;9.28448009491;8.93486309052;4;20.006701827;2;15.6792221069;11.3658018112;3;24.4745616913;
13;2;9.50150775909;9.39324569702;5;20.8474444151;2;18.268743515;12.2372808456;3;25.0673980713;
14;2;11.3063001633;9.78903102875;5;21.5679222345;2;19.8187427521;12.5336990356;3;25.5325260162;
15;2;13.3063001633;10.1240053177;5;22.1770182848;2;20.8187427521;12.7662630081;3;25.892534256;
16;2;15.0206890106;10.9513301849;5;22.6868458986;2;21.8187427521;12.946267128;3;26.0;
17;2;16.3413105011;10.6309299469;4;23.1109120846;2;22.8187427521;13.0;2;26.0;
18;2;17.3535747528;10.8157100677;4;23.4627398252;2;23.8187427521;13.0;3;26.0;
19;2;18.3661270142;10.9637317657;4;23.5923075676;2;24.8187427521;13.1000003815;4;26.0;
20;2;19.3082695007;11.0;4;23.6505492926;2;25.25;13.1000003815;5;26.0;
21;2;19.3213748932;11.0;5;23.7099599838;2;25.25;13.1000003815;5;26.0;
22;2;19.3347415924;11.0;5;23.770493269;2;25.25;13.1000003815;5;26.0;
23;2;18.9500007629;11.8852462769;5;23.8320976496;2;25.25;13.1000003815;4;26.0;
24;2;18.9500007629;11.9160490036;5;23.8947169781;2;25.25;13.1000003815;4;26.0;
25;2;18.9500007629;11.9473581314;5;23.9582901001;2;25.25;13.3999996185;4;26.0;
26;2;18.9500007629;11.97914505;4;24.0227513313;2;25.25;13.3999996185;5;26.0;
27;2;19.4051208496;11.0;4;24.0880305767;2;25.25;13.3999996185;5;26.0;
28;2;18.9500007629;12.0;4;24.1540534496;2;25.25;13.3999996185;6;26.0;
29;2;18.9500007629;12.0770263672;4;24.2207417488;2;25.25;13.3999996185;6;26.0;
30;2;17.4496669769;12.0;4;24.2880136967;2;23.7000007629;13.5;5;26.0;
31;2;16.4648036957;13.0;3;24.3557844162;2;22.7000007629;14.5;4;26.0;
32;2;15.4800519943;14.0;3;24.4239659309;2;21.7000007629;15.5;4;26.0;
33;2;14.5453920364;15.0;3;24.4924681187;2;20.7000007629;16.5;4;26.0;
34;2;14.5608053207;16.0;3;24.5611987114;2;19.7000007629;17.5;4;26.0;
35;2;14.5762691498;17.0;4;24.630064249;2;18.7000007629;18.5;4;26.0;
36;2;14.5917644501;18.0;4;24.6989703178;2;17.7000007629;19.5;5;26.0;
37;2;14.6072683334;19.0;4;24.7678217888;2;16.7000007629;20.5;5;26.0;
38;2;14.622759819;20.0;4;24.8365240097;2;15.6999998093;21.5;4;26.0;
39;2;14.638217926;21.0;6;24.9049828053;2;14.6999998093;22.5;3;26.0;
40;2;14.6536216736;22.0;7;24.9731051922;2;14.4499998093;23.5;3;26.0;
41;2;14.6689491272;23.0;6;25.0407996178;2;15.0;22.5;4;26.0;
42;3;15.684179306;24.8999996185;5;26.1079769135;2;16.0;22.5;4;26.0;
43;3;16.6992950439;25.0;6;26.2820504904;2;17.0;22.5;5;26.0;
44;3;16.7142734528;26.0;5;26.4658024311;2;18.0;22.5;6;26.0;
45;3;16.7290992737;27.0;6;26.659886241;2;19.0;22.5;6;26.0;
46;3;16.7437496185;28.0;8;26.8649528027;2;20.0;23.3999996185;7;26.0;
47;3;16.7582111359;29.0;8;27.0816344023;2;21.0;23.3999996185;7;26.0;
48;4;16.7724685669;30.0;7;47.3105276823;2;22.0;23.3999996185;8;26.0;
49;4;18.0;29.0;8;48.7521733046;2;23.0;23.3999996185;8;26.0;
50;4;18.8003005981;29.0;7;50.0246286392;2;24.0;23.3999996185;7;26.0;
51;4;18.8138504028;30.0;7;51.1334085464;2;25.0;23.3999996185;9;26.0;
52;4;19.8271408081;31.0;9;52.0939898491;2;25.25;23.3999996185;9;26.0;
53;4;20.0;33.0;9;52.9273498058;2;25.25;23.3999996185;9;26.0;
54;4;21.0;35.0;10;53.6561558247;2;25.25;23.3999996185;11;26.0;
55;4;22.0;37.0;10;54.2865793705;2;25.25;23.3999996185;13;26.0;
56;4;22.9500007629;39.0;11;54.6224665642;2;25.25;23.3999996185;13;26.0;
57;4;22.9500007629;39.0;12;54.970277071;2;25.25;23.3999996185;13;26.0;
58;4;22.9500007629;39.0;13;55.3288984299;2;25.25;23.3999996185;14;26.0;
59;4;22.9500007629;39.0;13;55.6969504356;2;25.25;23.3999996185;14;26.0;
60;4;22.9500007629;38.6920471191;13;56.0727972984;2;25.25;23.3999996185;14;26.0;
61;4;22.9500007629;37.7344207764;12;56.4545683861;2;25.25;23.3999996185;15;26.0;
62;4;22.9500007629;36.7755241394;14;56.8401927948;2;25.25;23.3999996185;15;26.0;
63;4;22.9500007629;35.8153533936;15;57.1953148842;2;25.25;23.3999996185;16;26.0;
64;4;22.9500007629;34.8250007629;15;57.5404214859;3;23.7000007629;23.5;14;26.0;
65;4;22.9500007629;34.8250007629;16;57.883852005;3;22.7000007629;24.5;14;26.0;
66;4;22.9500007629;34.8250007629;18;58.2232499123;3;21.7000007629;25.5;13;26.0;
67;4;22.9500007629;34.8250007629;17;58.5563445091;3;20.7000007629;26.5;14;26.0;
68;5;22.9500007629;34.8250007629;16;58.8810133934;3;19.7000007629;27.5;11;27.0;
69;5;22.9500007629;34.8250007629;16;59.1953339577;3;18.7000007629;28.5;10;27.7800006866;
70;5;22.9500007629;34.8250007629;17;59.4976272583;3;17.7000007629;29.5;9;28.3745174408;
71;5;22.9500007629;34.8250007629;17;59.7864894867;3;16.7000007629;30.5;11;28.8194847107;
72;5;22.9500007629;34.8250007629;15;60.0608100891;3;15.6999998093;31.5;11;29.0;
73;5;22.9500007629;34.8250007629;15;60.319776535;3;14.6999998093;32.5;11;29.0;
74;5;22.9500007629;34.8250007629;15;60.5628671646;3;14.4499998093;33.5;11;29.0;
75;5;22.9500007629;34.8250007629;15;61.7898340225;3;14.4499998093;34.5;13;30.0;
76;5;23.9500007629;35.8250007629;15;62.0406799316;3;16.0;34.4000015259;14;30.0399999619;
77;5;23.9500007629;37.8250007629;15;62.2768111229;3;18.0;34.4000015259;14;30.0811839104;
78;5;23.9500007629;39.8250007629;18;62.622957468;3;19.0;34.4000015259;13;30.1235535145;
79;5;23.9500007629;41.8250007629;18;64.6059017181;3;17.0;36.4000015259;14;30.1671074629;
