Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;9.0;11.0;6;20.0;
5;2;7.7000002861;9.30000019073;4;18.0674999952;1;10.0;10.0;6;20.0;
6;2;8.79018783569;8.5;4;18.1388356686;1;11.0;10.0;6;20.0;
7;2;9.08123779297;8.5;4;18.2141259909;1;12.0;10.0;6;20.0;
8;2;9.09817790985;8.5;4;18.293479681;1;13.0;10.0;6;20.3999996185;
9;2;9.1160326004;8.5;4;18.7299283743;1;14.0;10.1999998093;6;20.7264003754;
10;2;9.21423435211;8.67000007629;4;19.1200717688;2;14.3268795013;10.6632003784;5;22.8194274902;
11;2;9.30201625824;8.81392192841;4;19.470256567;2;15.2687425613;10.9097137451;5;23.7716035843;
12;2;9.38080787659;8.93486309052;4;20.5494670868;2;15.6972227097;11.3658018112;5;24.5557456017;
13;2;9.62362957001;9.39324569702;5;21.5171065331;2;18.2867431641;11.7372808456;5;25.1909515858;
14;2;11.4569740295;9.78903102875;5;22.3772938251;2;20.2867431641;12.0336990356;5;25.6996334791;
15;2;13.4569740295;10.1240053177;5;23.1393685341;2;21.3439407349;12.2662630081;5;26.10437572;
16;2;15.4569740295;10.4026165009;5;23.8157744408;2;22.3640708923;12.446267128;5;26.2577478886;
17;2;16.0206890106;11.6309299469;5;24.4201948643;2;23.3847293854;12.5;5;26.3048160076;
18;2;17.0206890106;11.9312200546;5;24.9661467075;2;24.4059104919;12.5;6;26.3530313969;
19;2;18.0206890106;12.1792049408;5;25.3033924103;2;25.4276065826;12.5;6;26.4023760557;
20;2;18.9500007629;12.3213567734;6;25.5824170113;2;25.8810691833;12.5;6;26.4528282881;
21;2;18.9500007629;12.432967186;6;25.8750138283;2;25.9037723541;12.5;6;26.5043625832;
22;2;18.9500007629;12.9375066757;6;26.180170536;2;25.9269638062;12.5;7;26.5569496155;
23;2;18.9500007629;13.0900850296;6;26.4966025352;3;25.9506263733;12.5;6;26.6105561256;
24;2;18.9500007629;13.248301506;6;26.8227591515;3;25.9747505188;12.5;6;26.6651450396;
25;2;17.9500007629;12.248301506;6;27.1568431854;3;25.9993152618;12.5;6;26.72067523;
26;2;17.1102905273;13.0;6;27.4968419075;3;26.0243034363;12.5;6;26.7771017551;
27;2;16.1867904663;14.0;6;27.8405680656;3;25.25;13.5;6;26.8343759775;
28;2;15.3141279221;15.0;6;28.1857123375;3;26.0754699707;12.5;6;26.8924454451;
29;2;15.391784668;16.0;6;28.529902935;3;25.25;13.5;6;26.9512542486;
30;2;15.4692287445;17.0;6;28.8707699776;3;24.1280651093;13.5;6;27.0107431412;
31;2;14.0;19.0;6;29.2060108185;3;23.1548347473;14.5;6;27.0708494186;
32;2;14.0;21.0;6;29.5334510803;3;22.1818828583;15.5;7;27.1315076351;
33;2;14.0;23.0;7;29.851102829;3;21.2091789246;16.5;7;27.1926498413;
34;2;14.0;25.0;8;30.1572093964;3;20.2366924286;17.5;7;27.2542052269;
35;2;14.0;27.0;8;30.4502811432;3;19.2643928528;18.5;7;27.3161010742;
36;2;14.0;29.0;9;30.7291164398;3;18.2922458649;19.5;7;27.3782629967;
37;2;14.0;31.0;10;30.9928131104;3;17.3202190399;20.5;7;27.4406147003;
38;2;14.0;33.0;11;31.2407617569;3;16.3482761383;21.5;7;28.5030794144;
39;2;14.0;34.3166847229;11;31.4726343155;3;16.3763847351;22.5;7;28.5955793858;
40;2;14.0;35.5253715515;12;31.6883611679;3;16.0;23.5;10;30.0155947208;
41;2;14.0;36.7195243835;13;31.8881006241;3;18.0;23.5;10;31.1743748188;
42;2;14.0;37.8992919922;13;32.0722074509;3;19.2817058563;24.5;10;32.1060607433;
43;2;14.0;39.0649871826;14;32.2411985397;3;19.0;25.5;11;32.851506114;
44;3;16.0;38.1170806885;14;33.3957176208;3;21.0;27.2754020691;12;33.4508248568;
45;3;18.0;37.256149292;15;33.6115047932;4;21.0;29.4822807312;11;33.6747472286;
46;3;19.0;35.4828567505;15;33.819183588;4;22.0;29.5;11;33.8657000065;
47;3;20.0;34.5979309082;16;33.9896422625;4;23.0;29.5;13;34.0586419106;
48;3;20.9500007629;33.6749992371;17;34.07964468;4;24.0;29.5;13;34.2530708313;
49;3;20.9500007629;32.6749992371;17;34.1749849319;4;25.0;29.5;13;34.4484688044;
50;3;20.9500007629;31.6749992371;19;34.2758028507;4;26.0;29.5;14;34.4756340981;
51;3;20.9500007629;30.6749992371;19;34.3822153807;5;27.0;29.5;11;49.5041205883;
52;3;20.9500007629;31.6749992371;19;34.4943124056;5;29.0;30.5;12;51.2838201523;
53;3;20.9500007629;32.6749992371;20;34.6121526957;5;32.0;32.5;12;52.2340062857;
54;3;20.9500007629;33.6749992371;20;34.7357594967;5;34.0499992371;34.5;12;54.6281996965;
55;3;20.9500007629;34.6749992371;21;34.8651165962;5;36.7024993896;37.2249984741;12;56.6477689743;
56;3;20.9500007629;35.6749992371;20;35.0001642704;5;39.0098648071;39.7654876709;13;58.37819767;
57;3;20.9500007629;35.6749992371;21;35.1407959461;5;38.5392684937;42.1547393799;14;59.9115139246;
58;4;20.9500007629;35.6749992371;19;52.5368545055;5;39.7850570679;43.4278411865;15;61.1015309095;
59;4;21.9500007629;36.6749992371;20;53.5506300926;5;39.7850570679;42.4278411865;16;62.2289220095;
60;4;22.9500007629;37.6749992371;20;54.4562656879;5;40.7850570679;42.5;17;63.3649929762;
61;5;22.9500007629;38.6749992371;20;55.2561914921;5;42.7850570679;43.5;18;64.5398430824;
62;6;22.9500007629;39.6749992371;20;59.9821257591;4;39.3350524902;37.5;18;61.8499977589;
63;6;23.9500007629;41.6749992371;21;60.5920319557;4;38.3350524902;38.5;18;65.4585430622;
64;7;24.9500007629;43.6749992371;20;61.124548912;5;37.5915527344;39.5;14;72.5939793587;
65;7;24.9500007629;45.6749992371;20;61.5910060406;5;39.8055534363;38.5;13;74.9698719978;
66;7;24.9500007629;47.6749992371;20;61.8805015087;5;41.9818534851;38.9395980835;14;77.3771185875;
67;7;24.9500007629;49.6749992371;20;63.0580172539;5;43.1255722046;39.8456420898;14;80.3652582169;
68;7;25.9500007629;51.6749992371;21;63.3067559004;5;44.5219154358;40.7610778809;15;83.1298818588;
69;7;26.9500007629;53.6749992371;21;64.4102119207;5;42.849319458;42.7610778809;15;85.6047081947;
70;7;26.9500007629;55.6749992371;22;66.3640079498;5;42.1145095825;44.7610778809;16;87.748250246;
71;7;27.9500007629;58.6749992371;23;67.2346929312;5;41.3258132935;46.7610778809;18;89.5480139256;
72;8;28.9500007629;61.6749992371;22;67.9935493469;6;40.4919471741;49.7610778809;17;90.9379787445;
73;8;28.9500007629;63.6749992371;23;68.6600735188;6;39.5850563049;52.7610778809;19;91.8908576965;
74;8;29.2100906372;65.6750030518;24;69.0915806293;6;38.5850563049;55.1068534851;19;92.643717289;
75;8;29.2226886749;67.6750030518;24;69.4202127457;6;37.5850563049;57.1847190857;20;93.2315225601;
