Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;11.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;12.0;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;13.0;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;14.0;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;14.3268795013;10.3632001877;6;21.8194274902;
11;1;8.96626472473;8.81392192841;5;17.869726181;1;14.8187427521;10.9097137451;6;22.7316036224;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;15.2292222977;11.665802002;5;24.4745616913;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;17.8187427521;11.7372808456;5;25.0973980427;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;19.8187427521;12.0336990356;5;25.5931169987;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;21.2960090637;12.2662630081;5;25.984300375;
16;2;14.0206890106;10.8026161194;5;22.2618598938;2;22.3100376129;12.446267128;5;26.1235172749;
17;2;16.0206890106;11.0309295654;5;22.7064201832;2;23.3243255615;12.5;5;26.1558350325;
18;2;17.0206890106;11.2457103729;5;23.0822823048;2;24.3388690948;12.5;5;26.1887089014;
19;2;18.2805233002;10.9637317657;5;23.2396422625;2;25.3536624908;12.5;5;26.2221269608;
20;2;18.9500007629;11.4958572388;5;23.32964468;2;25.7999572754;12.5;5;26.2560760975;
21;2;18.9500007629;11.5318574905;5;23.4249849319;2;25.8152351379;12.5;5;26.2905418873;
22;2;18.9500007629;11.7124919891;6;23.5258028507;2;25.8307437897;12.5;5;26.3255085945;
23;2;18.9500007629;11.7629013062;7;23.6322153807;2;25.8464794159;12.5;4;26.3609591722;
24;2;19.3172492981;11.0;7;23.7443124056;2;25.8624305725;12.5;4;26.3968753815;
25;2;17.3424720764;12.0;7;23.8621526957;2;25.8785934448;12.5;3;26.4332377911;
26;2;16.3689842224;13.0;7;23.9857594967;2;25.8949565887;12.5;3;26.4700255394;
27;2;15.3967971802;14.0;7;24.1151165962;2;25.25;13.5;3;26.5072168112;
28;2;14.47590065;15.0;9;24.2501642704;2;25.25;13.5550518036;3;26.5447884798;
29;2;14.5062866211;16.0;9;24.3907959461;2;25.25;13.5813522339;3;26.5827163458;
30;2;14.0;18.0;9;24.5368545055;2;23.962223053;13.5;10;26.6209751368;
31;2;14.0;19.2684268951;10;24.6881308556;3;22.9794387817;14.5;4;39.4095385075;
32;2;14.6048297882;19.0;11;24.8443615437;3;22.9967918396;15.5;5;40.0858792067;
33;2;14.6399812698;20.0;11;25.005228281;3;23.0142707825;16.5;5;40.7089996338;
34;2;14.6761760712;21.0;11;25.1703586578;3;23.25;16.5;5;41.2762206793;
35;3;14.7133312225;22.0;10;35.3393273354;3;25.0495510101;15.5;6;41.7870349884;
36;3;15.7513484955;23.0;11;35.9116587639;3;26.0673274994;15.5;7;42.2427712679;
37;3;16.7901229858;24.0;11;36.4612324238;3;26.25;17.5;7;42.6461807489;
38;3;16.829536438;25.0;12;36.9862248898;3;27.25;18.8270168304;8;43.0010105371;
39;3;16.8694648743;26.0;12;37.485458374;4;29.1210327148;20.8270168304;7;43.3116085529;
40;3;16.9097709656;27.0;12;37.958340168;4;29.25;22.8270168304;8;43.5825901031;
41;3;16.9503154755;28.0;12;38.4047822952;4;31.1570110321;24.8270149231;9;43.8055787086;
42;3;16.9909534454;29.0;13;38.825114727;4;31.9437599182;26.5;10;43.8455479145;
43;4;17.031539917;30.0;12;59.2199931145;4;31.9617462158;27.5;10;43.885456562;
44;5;18.0;29.0;12;60.7903118134;4;31.9797058105;27.5;10;43.92527318;
45;4;16.0;31.0;12;39.9371242523;5;29.0187492371;29.5;7;65.1649668217;
46;4;17.0;30.0;13;40.2615880966;5;30.0154838562;30.5;7;67.2221038342;
47;4;18.1904830933;28.0;14;40.4608278275;6;31.2645263672;33.5;3;83.1318147182;
48;4;17.2286872864;29.0;14;40.626791954;6;33.2822341919;37.5;3;84.6299173832;
49;4;16.0;31.0;13;40.7884612083;6;34.2998466492;41.5;3;85.9066696167;
50;4;17.0;30.0;14;40.9454174042;6;33.25;42.5;3;86.9840016365;
51;4;16.0;32.0;14;41.0972981453;6;33.25;43.5;4;87.8709203005;
52;4;16.0;34.0;14;41.2437982559;6;33.25;43.5;4;88.3768364191;
53;4;18.0;34.0;14;41.3846707344;6;33.25;43.5;5;88.8156483173;
54;4;19.4365501404;34.0;15;41.5197277069;7;34.25;44.5;4;89.1947753429;
55;4;20.4669380188;34.0;15;41.6488361359;7;35.25;45.5;4;89.521831274;
56;4;21.4959888458;34.0;16;41.7719168663;7;36.25;46.5;5;89.710452795;
57;4;22.4736824036;34.0;17;41.888941288;7;37.25;47.5;7;90.3518716097;
58;4;20.9500007629;34.0;17;41.9999260902;7;38.25;48.5;7;93.3160319328;
59;5;21.9500007629;32.0;17;62.1504812241;7;37.7000007629;38.0;7;75.2638766766;
60;5;23.5486106873;32.0;17;62.1450448036;7;36.7000007629;39.0;7;76.8370901346;
61;5;24.5709114075;32.0;18;62.1443066597;8;37.7000007629;41.0;8;79.0680654049;
62;5;25.5919189453;32.0;17;62.14737463;8;38.7000007629;43.0;7;79.6180325747;
63;5;26.6116638184;32.0;17;62.1534852982;8;38.7000007629;45.0;7;79.7531815767;
64;5;27.6301879883;32.0;17;62.1173877716;8;38.7000007629;47.0;7;79.8888419867;
65;6;28.6375007629;31.0;15;63.7854170799;7;36.7000007629;44.0;8;79.2385607958;
66;6;30.6375007629;32.0;16;63.7691220045;7;37.2999992371;46.0;8;79.4074846506;
67;7;32.4875259399;33.0;13;78.7585798502;7;37.2999992371;48.0;8;79.5828980207;
68;8;33.4725227356;35.0;13;79.5032054186;7;36.2999992371;50.0;9;79.7651199102;
69;8;32.459022522;38.0;14;80.1718429327;7;35.2999992371;52.0;10;79.9544591904;
70;8;33.4468688965;39.0;14;80.7631775141;7;34.5999984741;54.0;10;80.1512076855;
71;8;34.4359321594;40.0;14;81.2792949677;7;34.5999984741;55.0;11;80.3556320667;
72;9;34.4260902405;41.0;16;81.724811554;7;32.5999984741;57.0;10;80.5679643154;
73;9;34.4172286987;42.0;16;82.1059975624;7;33.5999984741;57.0;11;80.7883925438;
74;9;34.4092559814;43.0;16;82.429984808;7;31.5999984741;59.0;12;81.0170494318;
75;9;34.4020805359;44.0;18;82.7250034809;7;30.5999984741;61.0;14;81.2540020943;
76;9;34.3956222534;45.0;19;84.9460151196;8;29.5999984741;63.0;12;81.4992402792;
77;9;30.8697128296;47.0;19;86.8140788078;8;28.5999984741;65.0;12;81.7526663542;
78;9;32.0039482117;47.595123291;19;88.3721137047;8;27.5999984741;67.0;12;82.0140849352;
