Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;11.0;10.0;6;20.0;
7;2;8.82499980927;8.89999961853;3;18.0;1;12.0;10.0;6;20.0;
8;2;9.05000019073;8.5;3;18.0674999952;1;13.0;10.0;6;20.3999996185;
9;2;9.06518745422;8.5;3;18.4895108938;1;14.0;10.1999998093;6;20.7264003754;
10;2;9.16014099121;8.67000007629;3;18.8647230864;2;14.3268795013;10.6632003784;5;22.8194274902;
11;2;9.24456214905;8.81392192841;3;19.1995335817;2;15.2687425613;10.9097137451;4;23.7716035843;
12;2;9.31989574432;8.93486309052;3;20.2548673153;2;15.6972227097;11.3658018112;4;24.5557456017;
13;2;9.55734443665;9.39324569702;4;21.1974108219;2;18.2867431641;11.7372808456;4;25.1909515858;
14;2;11.3850421906;9.78903102875;4;22.0314099789;2;20.2867431641;12.0336990356;4;25.6996334791;
15;2;13.3850421906;10.1240053177;4;22.7663766146;2;21.3439407349;12.2662630081;4;26.10437572;
16;2;15.3850421906;10.4026165009;4;23.4149770737;2;22.3640708923;12.446267128;4;26.2577478886;
17;2;16.5051403046;10.6309299469;4;23.9911694527;2;23.3847293854;12.5;4;26.3048160076;
18;2;17.5516319275;10.8157100677;4;24.5087993145;2;24.4059104919;12.5;5;26.3530313969;
19;2;18.6014900208;10.9637317657;4;24.8180098534;2;25.4276065826;12.5;5;26.4023760557;
20;2;19.5840530396;11.0;4;25.0697143078;2;25.8810691833;12.5;5;26.4528282881;
21;2;19.6406860352;11.0;5;25.3361742496;2;25.9037723541;12.5;5;26.5043625832;
22;2;18.9500007629;12.0;5;25.616874218;2;25.9269638062;12.5;5;26.5569496155;
23;2;18.9500007629;12.8084373474;5;25.911039114;2;25.9506263733;12.5;6;26.6105561256;
24;2;18.9500007629;12.9555196762;5;26.2176237106;3;25.9747505188;12.5;5;26.6651450396;
25;2;18.9500007629;13.1088123322;5;26.5353112221;3;25.9993152618;12.5;5;26.72067523;
26;2;18.9500007629;13.2676553726;6;26.8625197411;3;26.0243034363;12.5;5;26.7771017551;
27;3;18.9500007629;13.4312601089;5;27.1974248886;3;25.25;13.5;5;26.8343759775;
28;3;18.9500007629;13.5987129211;5;27.5379900932;3;26.0754699707;12.5;5;26.8924454451;
29;3;17.9500007629;12.5987129211;5;27.8820104599;3;25.25;13.5;5;26.9512542486;
30;3;17.9500007629;12.5987129211;5;28.2271661758;3;25.25;13.8658781052;5;27.0107431412;
31;3;15.9500007629;14.5987129211;5;28.5710821152;3;26.1548347473;12.5;5;27.0708494186;
32;3;14.9500007629;16.5987129211;5;28.9113931656;3;25.25;13.5;5;27.1315076351;
33;3;14.0;18.5987129211;5;29.2458081245;3;25.25;13.9920558929;5;27.1926498413;
34;3;14.0;20.5987129211;5;29.5721731186;3;26.2366924286;12.5;5;27.2542052269;
35;3;14.0;22.5987129211;5;29.888525486;3;26.2643928528;12.5;5;27.3161010742;
36;3;14.0;24.0996742249;5;30.1931390762;3;25.25;13.5;5;27.3782629967;
37;3;14.0;25.3738250732;6;30.4845581055;3;25.25;14.1647844315;6;27.4406147003;
38;3;14.0;26.6361026764;6;30.7616167068;3;26.25;16.1647834778;6;27.5030794144;
39;3;14.0;27.8854560852;6;31.0234470367;3;26.3763847351;18.1647834778;6;27.5655794144;
40;3;14.0;29.1211013794;7;31.2694759369;3;26.404510498;20.1647834778;6;27.628036499;
41;4;15.0;31.2425270081;5;32.4994077682;3;26.4326171875;21.5;6;27.690372467;
42;4;17.0;29.4494667053;5;32.8207005262;3;26.4606666565;22.5;6;27.7525100708;
43;4;18.0;28.7386302948;6;33.1364049911;3;26.4886302948;22.5;6;28.8143725395;
44;4;19.0;28.0227642059;7;33.4476307631;3;27.5164680481;23.5;6;28.9258842468;
45;4;20.0;27.3028678894;7;33.7556378841;3;28.5441474915;24.5;6;29.0389463902;
46;4;21.286403656;25.234462738;8;34.0617901087;3;27.7458877563;26.5;6;29.1535118818;
47;4;20.9500007629;25.3720092773;9;34.3674994707;3;27.25;28.5;6;29.2695308924;
48;4;20.9500007629;25.1307487488;9;34.6741796732;3;27.795375824;29.6403102875;7;29.3869504929;
49;4;20.9500007629;24.4067611694;10;34.9399158955;3;28.25;28.529291153;8;29.5057139397;
50;4;20.9500007629;23.6459236145;10;35.149273634;3;29.2775726318;27.5;9;29.6257611513;
51;4;20.9500007629;26.6459236145;11;35.3736231327;3;28.705121994;28.4745101929;10;29.7470277548;
52;4;20.9500007629;29.6459236145;11;35.6130647659;3;28.7308254242;28.5194129944;10;29.8694452047;
53;4;20.9500007629;32.6459236145;12;35.8675034046;3;29.4412498474;27.5;11;29.9929407835;
54;4;21.6514396667;34.6749992371;13;36.1366217136;3;29.4968242645;27.5;13;30.117436409;
55;4;21.7119903564;35.6749992371;14;36.4198577404;3;27.9973506927;28.5;13;30.24284935;
56;4;20.9500007629;36.6749992371;15;36.7163875103;3;28.0297813416;29.5;10;30.3690915108;
57;4;20.9500007629;37.6749992371;15;37.0251159668;3;27.25;29.9936122894;11;30.4960691929;
58;4;20.9500007629;38.6749992371;16;37.3446760178;3;27.25;31.0294628143;11;30.623683095;
59;5;20.9500007629;39.6749992371;15;37.6734399796;3;28.1320285797;30.0645332336;11;30.7518284321;
60;5;21.9500007629;37.6749992371;15;38.0095415115;3;27.25;31.0988044739;12;32.0158236027;
61;5;22.133398056;36.6749992371;16;38.3509097099;3;27.7000007629;32.2110748291;11;33.0659360886;
62;5;22.2102050781;35.6749992371;16;38.6953148842;3;30.0510005951;29.0742378235;11;33.9362812042;
63;5;22.2876968384;35.6749992371;16;39.0404214859;3;30.1529254913;29.6872596741;10;34.6623370647;
64;5;22.3653450012;35.6749992371;16;39.383852005;3;31.406791687;28.9097423553;12;35.1286869049;
65;5;22.4426174164;35.6749992371;17;40.7232499123;3;29.8669376373;30.0;12;35.4186944962;
66;5;23.5189819336;36.6749992371;17;41.096344471;3;30.9452934265;29.0;12;35.712246418;
67;5;24.5939292908;37.6749992371;17;41.4621973038;3;30.5999984741;30.0;12;36.0086576939;
68;6;24.910243988;38.6749992371;17;41.8188874722;3;31.6945877075;29.0;12;36.3071930408;
69;6;24.737701416;39.6749992371;17;42.1647347212;3;30.7437133789;30.0;14;36.6070697308;
70;6;25.068315506;40.6749992371;17;42.4983309507;3;30.7916488647;31.0;14;36.9074656963;
71;6;25.1433753967;40.6749992371;18;42.8185579777;4;31.8383255005;29.0;11;43.2075266838;
72;6;25.2154273987;40.6749992371;18;43.1245925426;4;33.7433853149;30.0;12;43.6863765717;
73;6;25.2842845917;40.6749992371;18;43.4158985615;4;34.8778686523;31.0;12;44.1574025154;
74;6;25.3498268127;40.6749992371;19;44.6922100782;4;30.9276351929;34.0;12;44.119281292;
