Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;2;11.0;10.3000001907;4;21.0;
7;2;8.82499980927;8.89999961853;4;18.0;2;12.4499998093;10.0;4;21.0900000334;
8;2;9.05000019073;8.5;4;18.0674999952;2;13.4905004501;10.0;4;21.5980186462;
9;2;9.06518745422;8.5;4;18.4895108938;2;14.5391082764;10.1999998093;4;22.0418490171;
10;2;9.16014099121;8.67000007629;4;18.8647230864;2;14.9188308716;10.3632001877;4;23.3017349243;
11;2;9.24456214905;8.81392192841;4;19.1995335817;2;15.4857807159;10.9097137451;4;24.3994617462;
12;2;9.31989574432;8.93486309052;4;20.2548673153;2;15.9797582626;11.3658018112;4;25.3481024504;
13;2;9.55734443665;9.39324569702;5;21.1974108219;2;18.569278717;11.7372808456;4;26.1681330204;
14;2;11.3850421906;9.78903102875;5;22.0314099789;2;20.569278717;12.0336990356;4;26.8832330704;
15;2;13.3850421906;10.1240053177;5;22.7663766146;2;21.8765602112;12.2662630081;4;27.5170819759;
16;2;15.0206890106;11.1870737076;5;23.4149770737;2;22.9997901917;12.446267128;4;27.923101902;
17;2;16.0206890106;11.4921770096;5;23.9911694527;2;24.1341381073;12.5;4;28.2468910217;
18;2;17.0206890106;11.7596101761;5;24.5087993145;2;25.2798442841;12.5;5;28.5960328579;
19;2;18.0206890106;11.9962663651;5;24.8180098534;2;26.436958313;12.5;4;28.9701628685;
20;2;18.9500007629;12.1272039413;6;25.0697143078;2;27.03657341;12.5;4;29.3683638573;
21;2;18.9500007629;12.2278862;6;25.3361742496;2;27.215763092;12.5;4;29.7891087532;
22;2;18.9500007629;12.6680870056;6;25.616874218;3;27.4050979614;12.5;3;30.2302284241;
23;2;18.9500007629;12.8084373474;6;25.911039114;3;27.603603363;12.5;4;30.6889076233;
24;2;18.9500007629;12.9555196762;7;26.2176237106;4;27.8100090027;12.5;3;31.1617178917;
25;2;17.8989658356;12.0;7;26.5353112221;4;25.8100090027;13.5;3;31.6446905136;
26;2;16.9704456329;13.0;7;26.8625197411;4;25.25;14.5;3;32.1334280968;
27;2;16.0440673828;14.0;7;27.1974248886;4;24.25;13.5;3;32.6232500076;
28;2;15.1694202423;15.0;8;27.5379900932;4;24.25;14.5;3;33.1093654633;
29;2;14.0;17.0;8;27.8820104599;4;23.25;13.5;3;34.587059021;
30;2;14.0;19.0;8;28.2271661758;4;23.25;13.5;3;35.181871295;
31;2;14.0;21.0;7;28.5710821152;4;24.25;14.5;3;35.7752002478;
32;2;14.0;23.0;7;28.9113931656;4;24.8239440918;15.5;3;36.3650045395;
33;2;14.0;25.0;7;29.2458081245;4;24.8969764709;16.5;3;36.9499256611;
34;2;14.0;27.0;7;29.5721731186;4;23.9782505035;15.5;3;37.5293079615;
35;2;14.0;28.814956665;7;29.888525486;4;23.0684204102;15.5;4;39.1031653881;
36;2;14.0;30.0996742249;8;30.1931390762;4;23.1681137085;14.5;5;39.7121019363;
37;2;14.0;31.3738250732;8;30.4845581055;4;23.2779178619;14.5;5;40.3183734417;
38;2;14.0;32.636100769;8;30.7616167068;4;25.3983459473;18.5;5;40.9233646393;
39;2;14.0;33.8854560852;8;31.0234470367;4;26.25;22.5;5;41.528599143;
40;2;14.0;35.1211013794;9;31.2694759369;4;28.7751979828;26.5;6;42.1355577707;
41;2;14.0;36.3425292969;11;31.4994077682;4;30.8388957977;29.5;6;42.7455017567;
42;2;14.0;37.5494689941;12;31.7132005692;4;31.4932003021;32.5;6;43.3593103886;
43;2;14.0;38.7418823242;13;31.9110393524;5;33.5929527283;32.5;6;43.9773471355;
44;2;15.0;36.9199371338;14;32.0932998657;5;35.0753936768;33.4471206665;6;44.5175031424;
45;2;14.0;38.0839691162;15;32.260515213;5;33.4018096924;34.4816627502;6;45.0224279165;
46;2;15.0;36.234462738;15;32.4133443832;5;33.260093689;34.5;7;45.5435018539;
47;2;16.0;35.3720092773;16;32.5525350571;5;30.283285141;36.5;7;46.0768561363;
48;2;17.0;34.4972839355;17;32.6788978577;5;29.6063213348;37.5;7;46.6181578636;
49;2;18.0;33.6110076904;18;32.75;5;30.3310718536;37.5;9;47.1627460718;
50;2;18.9500007629;32.6749992371;18;32.75;5;29.4739208221;39.5;9;47.7058002949;
51;2;18.9500007629;31.6749992371;18;32.75;5;29.4676113129;39.5;9;48.2425224781;
52;2;18.9500007629;30.6749992371;18;32.75;5;27.6933078766;39.5;10;49.768322587;
53;3;18.9500007629;29.6749992371;17;61.5;5;27.6933078766;40.7840652466;10;50.4489905834;
54;3;19.9500007629;30.6749992371;18;63.5125007629;5;27.6933078766;40.8247108459;11;51.1377547979;
55;3;20.9500007629;31.6749992371;19;65.0467796326;5;28.1000003815;41.8658790588;10;51.8351027966;
56;3;21.9500007629;32.6749992371;17;66.1620597839;5;30.7222576141;41.5;11;52.5424257517;
57;3;22.9500007629;33.6749992371;16;66.9432144165;5;27.1000003815;42.5;11;53.261954546;
58;3;23.9500007629;35.6749992371;16;67.475528717;5;27.1000003815;42.9920539856;13;53.996607542;
59;3;24.9500007629;35.6749992371;16;67.5;6;27.8500003815;44.0348548889;13;56.4846646786;
60;3;25.9500007629;35.6749992371;17;67.5;6;24.8500003815;44.1086425781;13;58.7487490177;
61;3;26.9500007629;35.6749992371;18;67.5;6;27.8500003815;41.5;13;60.8283519745;
62;4;27.9500007629;35.6749992371;17;67.5;6;26.9824905396;41.5;16;62.7648077011;
63;4;28.9500007629;35.6749992371;20;67.5;6;27.8500003815;41.5;16;64.4478662014;
64;4;29.9500007629;35.6749992371;20;67.5;6;30.8500003815;40.0;16;65.9641187191;
65;4;30.9500007629;35.6749992371;19;67.5;6;32.1375350952;42.0;16;68.4935572147;
66;4;31.375;35.6749992371;19;67.5;6;34.7295074463;43.0;20;69.9207470417;
67;4;31.375;35.6749992371;21;67.5;7;35.2294883728;47.0;19;71.3237657547;
68;4;31.375;35.6749992371;23;67.5;7;32.2294883728;50.2542076111;19;72.7318594456;
69;4;31.375;35.6749992371;24;67.5;7;31.2294883728;51.2542076111;19;74.0922727585;
70;4;31.375;35.6749992371;24;67.5;7;29.2294883728;54.2542076111;19;75.3045361042;
71;4;31.375;35.6749992371;23;67.5;7;29.2294883728;54.9000015259;18;76.4802751541;
72;4;31.375;35.6749992371;23;67.5;7;29.8986167908;57.9000015259;19;77.597836256;
73;4;31.375;35.6749992371;23;67.5;7;27.9535446167;58.9000015259;19;78.6397006512;
74;4;31.375;35.6749992371;24;67.5;7;25.7295074463;61.9000015259;16;79.5935955048;
75;4;31.375;35.6749992371;24;67.5;7;25.7295074463;65.9000015259;16;80.4528470039;
76;4;31.375;35.6749992371;24;70.5737495422;7;26.0;69.8346176147;18;81.2160048485;
77;4;30.0265636444;36.8926887512;25;72.830447197;7;26.0;68.8346176147;18;81.8859558105;
