Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;10.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;2;11.0;10.3000001907;3;21.0;
7;1;8.82499980927;8.5;5;17.0;2;12.0;10.0;3;21.0;
8;2;8.82499980927;8.89999961853;4;18.0;2;13.0;10.0;3;22.2200007439;
9;2;9.05000019073;8.5;4;18.4175001383;2;14.0;10.6000003815;3;23.2577958107;
10;2;9.14393806458;8.67000007629;4;18.788015008;2;14.9979200363;11.1087999344;3;25.0176465511;
11;2;9.22730350494;8.81392192841;4;19.1179523468;2;15.7759981155;11.9733314514;3;26.4985874891;
12;2;9.30154037476;8.93486309052;4;20.1658034325;2;16.4283065796;12.6981172562;3;27.6997134686;
13;2;9.53730583191;9.39324569702;5;21.10041821;2;18.7759971619;13.2827091217;3;28.6446297169;
14;2;11.3632192612;9.78903102875;5;21.9260679483;2;20.7759971619;13.7389144897;3;29.3707245588;
15;2;13.3632192612;10.1240053177;5;22.6523033381;2;21.7759971619;14.0854330063;3;29.9196058512;
16;2;15.3632192612;10.4026165009;5;23.291844368;2;22.7759971619;14.3430747986;3;30.26758039;
17;2;16.4774360657;10.6309299469;5;23.8587193489;2;23.7759971619;14.5;4;30.302216053;
18;2;17.5218315125;10.8157100677;5;24.3668618202;2;24.7759971619;14.5;4;30.3373470306;
19;2;18.5695533752;10.9637317657;5;24.666520834;2;25.7759971619;14.5;4;30.3729559183;
20;2;19.5499687195;11.0;5;24.9087336063;2;26.7759971619;14.5;4;30.4090241194;
21;2;19.6044654846;11.0;5;25.1659023762;2;27.0499992371;14.5;5;30.4455316067;
22;2;18.9500007629;12.0;5;25.4376664162;4;27.0499992371;14.5;3;30.4824572802;
23;2;18.9500007629;12.7188329697;7;25.7234168053;4;27.0499992371;14.5;3;30.5197787285;
24;2;18.9500007629;12.8617086411;7;26.0222797394;4;27.0499992371;14.5;3;30.5574725866;
25;2;18.9500007629;13.0111398697;7;26.3331103325;4;27.0499992371;14.5;3;30.5955142975;
26;2;18.9500007629;13.1665554047;7;26.6544923782;4;27.0499992371;14.5;2;30.633878231;
27;2;18.9500007629;13.3272457123;7;26.9847521782;4;27.0499992371;14.5;2;30.6725378036;
28;3;18.9500007629;13.4923763275;8;27.3219828606;4;27.0499992371;14.5;2;30.7114654779;
29;3;19.9500007629;11.4923763275;8;27.6640806198;4;27.0499992371;14.5;2;30.7506330013;
30;3;18.9500007629;12.4923763275;8;28.0087919235;4;25.0499992371;15.5;2;30.7900111675;
31;3;16.9500007629;14.4923763275;8;28.3537693024;4;24.0499992371;16.5;2;30.8295701742;
32;3;15.9500007629;16.4923763275;8;28.6966333389;4;23.0499992371;17.5;2;30.8692797422;
33;3;14.9500007629;18.4923763275;9;29.0350389481;4;22.0499992371;18.5;2;30.9091088772;
34;3;14.0;20.4923763275;10;29.3667383194;4;21.0499992371;19.5;3;30.949026227;
35;3;14.0;22.4923763275;10;29.6896419525;4;20.0499992371;20.5;3;30.9890002012;
36;3;14.0;23.9206771851;10;30.0018692017;4;19.0499992371;21.5;3;31.0289990902;
37;3;14.0;25.2016830444;10;30.3017892838;4;18.0499992371;22.5;4;31.0689907074;
38;3;14.0;26.4716110229;11;30.5880527496;5;18.0499992371;24.2000007629;2;32.108943224;
39;3;14.0;27.7292480469;11;31.8596019745;5;18.0499992371;24.5;3;32.1988244057;
40;3;15.0;28.9736423492;11;32.223179698;5;19.5224990845;24.5;3;32.2905778885;
41;3;17.0;27.9736423492;11;32.5811815262;5;20.5458869934;25.5;3;32.3841971159;
42;3;18.2757072449;27.9736423492;12;32.9341419935;5;21.0499992371;26.5;3;33.4796708822;
43;3;17.0;27.9736423492;13;33.2828338146;5;23.595375061;28.5;3;33.606982708;
44;3;16.3364028931;28.9736423492;13;33.6282202005;5;25.6214866638;31.5;3;33.7367012501;
45;3;17.0;28.9736423492;13;33.9714032412;5;27.1257839203;32.5;3;33.8687912226;
46;3;18.0;29.6071090698;14;34.313569665;5;27.5412940979;34.4745101929;3;34.0032094717;
47;3;19.4489383698;27.2864589691;14;34.6559317112;5;29.2109184265;34.5;3;34.1399047375;
48;3;18.4927310944;26.2864589691;16;34.9996716976;5;30.2552394867;34.5;4;34.2788169384;
49;3;18.5398368835;25.2864589691;16;35.3458836079;5;31.3007087708;34.5;4;34.4198775291;
50;3;19.5903148651;25.2864589691;17;35.6130647659;5;32.3473052979;34.5;4;34.56300807;
51;4;20.0;27.2864589691;17;35.8675034046;5;31.8297805786;35.3792533875;4;34.7081212997;
52;4;20.9500007629;29.2864589691;18;36.1366217136;5;31.8630542755;35.4033813477;5;34.8551199436;
53;4;21.7119903564;31.2864589691;19;36.4198577404;6;33.4936256409;35.5;5;36.0038967133;
54;4;20.9500007629;33.2864608765;19;36.7163875103;6;33.9320297241;37.452671051;5;36.2843350172;
55;4;20.9500007629;35.2864608765;19;37.0251159668;6;35.1047554016;37.5;5;36.6156396866;
56;4;20.9500007629;36.6749992371;20;37.3446760178;6;35.2381629944;38.5;6;36.9744557142;
57;5;20.9500007629;37.6749992371;17;53.6734399796;6;35.3841819763;39.5;7;37.3636497259;
58;5;23.9500007629;37.6749992371;18;54.8970415592;7;35.5441055298;39.5;6;37.7861646414;
59;5;26.133398056;39.6749992371;19;57.7504134178;7;35.0241241455;40.5;7;38.2449268103;
60;5;27.4932060242;40.2249984741;19;60.3300554752;7;35.9110031128;39.5;8;38.7427212;
61;5;28.812412262;41.6754493713;20;62.6526187658;7;34.9241943359;40.5;8;40.5206418037;
62;5;29.2500743866;44.0353546143;21;64.7441780567;7;34.3187942505;43.0800018311;8;42.0543910265;
63;6;31.4522132874;42.3170814514;20;66.6346564293;7;36.7217178345;40.5082702637;8;43.396746397;
64;6;33.393951416;41.5340003967;21;68.3061139584;7;36.0962295532;42.8158721924;8;45.5380438566;
65;6;34.6404953003;40.6749992371;21;69.6331419945;7;36.1995544434;45.0;8;46.4147548676;
66;6;35.8151092529;39.6749992371;21;70.8088355064;7;37.4000015259;46.0;9;47.3535526991;
67;6;34.5637359619;39.6749992371;22;71.8522138596;7;36.4000015259;49.2991600037;10;48.3489714861;
68;8;33.5637359619;39.6749992371;18;87.8785738945;7;38.2530822754;49.0;11;49.392632246;
69;8;36.5637359619;39.0;19;90.5640573502;8;36.972328186;50.0;10;50.4732824564;
70;8;40.0007820129;41.0;19;92.1326379776;8;35.4000015259;51.3829116821;12;51.5771462917;
71;8;39.0983314514;44.0;19;93.615983963;9;35.4000015259;52.4109077454;12;53.6885993481;
72;8;38.9681053162;47.0;19;95.0131976604;9;38.325012207;54.0;12;54.8111243248;
73;8;38.9808158875;50.0;20;98.5782966614;9;39.8590011597;55.0;14;55.9086354971;
74;8;39.4167327881;53.3899993896;20;101.705668569;9;38.4000015259;59.0;14;56.9662234783;
