Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;9.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;3;17.0;2;10.0;10.0;5;21.2000000477;
6;1;8.55000019073;8.5;3;17.0;2;11.0;10.0;5;22.4376000166;
7;1;8.82499980927;8.5;3;17.0;2;12.0;10.5;5;23.5588291883;
8;1;8.82499980927;8.5;3;17.0;2;13.0;10.9200000763;5;24.8159723282;
9;1;8.82499980927;8.5;3;17.3400001526;2;14.0;11.3742723465;5;25.9677221775;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;15.0;11.7441015244;5;28.10521698;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;16.0;12.5088539124;5;30.0899734497;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;18.0;13.1320819855;4;31.9577598572;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;20.0;13.622674942;4;32.7835073471;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;22.0;13.5104074478;4;33.8052663803;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;24.0;13.4093666077;4;35.0216407776;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;26.0;13.3184299469;4;36.4187994003;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;28.0;13.2365865707;5;37.9676456451;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;30.0;13.1629276276;5;39.6230306625;
19;1;16.0206890106;10.9637317657;4;22.0;2;31.7869720459;13.0966348648;5;41.3261537552;
20;1;16.9500007629;11.0;5;22.0;2;32.5967712402;13.0369710922;5;43.0105571747;
21;1;16.9500007629;11.0;5;22.0;2;33.3547515869;12.9832744598;5;44.6108016968;
22;1;16.9500007629;11.0;6;22.0;2;34.0748596191;12.9349470139;5;46.071641922;
23;1;16.9500007629;11.0;6;22.0;3;34.7322387695;12.8914527893;4;47.3549823761;
24;1;16.9500007629;11.0;6;22.0;3;35.3097419739;12.8523073196;4;48.442735672;
25;1;16.9500007629;11.0;6;22.0;3;35.7992324829;12.817076683;4;49.3353233337;
26;1;16.9500007629;11.0;7;22.0;3;36.2008972168;12.7853689194;4;50.0471324921;
27;1;16.9500007629;11.0;7;22.0;3;36.5212097168;12.7568321228;4;50.6008911133;
28;1;16.9500007629;11.0;7;22.0;3;36.770401001;12.7311487198;4;51.0225925446;
29;1;16.9500007629;11.0;7;22.0;3;36.9601669312;12.7080335617;4;51.3378067017;
30;1;16.9500007629;11.0;7;22.0;3;37.1020126343;12.6872301102;4;51.3370132446;
31;1;16.9500007629;11.0;7;22.0;3;37.1016578674;12.6685066223;4;51.3033123016;
32;1;16.9500007629;11.0;7;22.0;3;37.0864906311;12.6516561508;4;51.2729816437;
33;1;14.9500007629;12.0;7;22.0;3;37.0728416443;14.6516561508;5;51.24568367;
34;1;13.9500007629;13.0;7;22.0;3;37.0605583191;16.6516571045;5;51.2211151123;
35;1;12.9500007629;14.0;7;22.0;3;37.0495033264;18.6516571045;7;51.1990032196;
36;1;12.0;15.0;7;22.0;3;37.0395507812;20.6516571045;7;51.1791038513;
37;1;12.0;16.0;7;22.0;3;37.0305976868;22.5895519257;7;51.1611938477;
38;1;12.0;17.0;7;22.0;3;37.0225372314;22.5805969238;9;51.1450748444;
39;1;12.0;18.0;7;22.0;3;37.0152854919;22.5725364685;9;51.1305675507;
40;1;12.0;19.0;8;22.0;4;37.0087547302;22.565284729;8;51.1175117493;
41;1;12.0;20.0;8;22.0;4;37.0028800964;22.5587558746;9;51.1057605743;
42;1;12.0;21.0;8;22.0;4;36.997592926;22.5528793335;10;51.0951843262;
43;1;12.0;22.0;9;22.0;4;36.9928321838;22.5475921631;10;51.0856666565;
44;1;12.0;23.0;10;22.0;4;36.9885520935;22.5428333282;11;51.0771007538;
45;1;12.0;24.0;10;22.0;4;34.9885520935;23.5428333282;11;51.0693912506;
46;1;12.0;25.0;11;22.0;4;33.9885520935;24.5428333282;11;51.0624523163;
47;1;12.0;26.0;11;22.0;4;32.9885520935;25.5428333282;11;52.0562076569;
48;1;12.0;27.0;12;22.0;4;32.9885520935;27.5428333282;11;52.0905866623;
49;1;12.0;28.0;13;22.0;4;32.9885520935;29.5428333282;11;52.1267123222;
50;1;12.0;29.0;13;22.0;4;32.2318191528;29.5428333282;12;54.4811223745;
51;1;12.0;30.0;15;22.0;4;31.9885520935;30.5428333282;12;56.3299888372;
52;1;13.0;28.0;16;22.0;4;31.9885520935;31.5428333282;13;57.7493776083;
53;1;12.0;29.0;16;22.0;4;31.9885520935;33.3388824463;12;58.8229055405;
54;1;12.0;30.0;16;22.0;4;30.9885520935;32.375541687;11;59.4322282076;
55;1;13.0;28.0;16;22.0;4;30.9885520935;32.4138031006;12;59.5119713545;
56;1;12.0;29.0;18;22.0;4;30.9885520935;32.4536743164;12;59.5949487686;
57;2;13.0;30.8999996185;18;23.0;4;30.9885520935;33.4951629639;12;59.6811565161;
58;2;15.0;28.0;17;23.0750000477;4;30.9885520935;34.538269043;12;59.7705745697;
59;3;14.2418746948;29.0;17;38.1548187733;4;30.9885520935;35.5829772949;11;59.8631654978;
60;3;16.2598342896;29.0;16;38.9896422625;4;30.7885513306;35.6976890564;11;59.9588732719;
61;3;18.27891922;30.0;16;39.749019146;4;29.7885513306;34.6976890564;11;60.0576226711;
62;3;20.2991695404;31.0;17;40.4322748184;4;29.7885513306;34.6976890564;14;60.1593182087;
63;4;22.0;32.0;16;41.0420725346;4;29.7885513306;34.6976890564;13;60.2638440132;
64;4;24.2933063507;33.0;15;41.5835417509;4;29.7885513306;34.6976890564;13;60.3710632324;
65;4;25.3172492981;32.0;14;42.0634022951;4;29.7885513306;34.6976890564;15;60.4808182716;
66;5;25.4642677307;31.0;13;66.4891706705;4;29.7885513306;35.0;16;60.5929310322;
67;5;26.141078949;31.0;13;68.0685231686;4;29.7885513306;36.0;13;60.7072033882;
68;5;27.6454181671;31.0;13;69.2727169991;4;29.7885513306;37.0;13;60.8234181404;
69;5;28.2250003815;32.0;14;70.1512682438;4;29.7885513306;38.0;13;60.9413404465;
70;5;29.7312870026;31.0;14;70.8565266132;4;26.7885513306;40.0;12;61.0607194901;
71;5;28.2250003815;34.0;15;71.4239833355;5;24.7885513306;42.0;11;71.1812899113;
72;6;28.2250003815;36.0;14;71.6881308556;5;23.7885513306;45.0;11;71.8027741909;
73;6;28.2250003815;37.4193191528;15;71.8443615437;5;23.2885513306;48.0;12;72.3973851204;
74;6;28.2749996185;38.5599250793;14;72.005228281;5;23.2885513306;51.0;11;72.9617462158;
75;6;29.2749996185;39.7047042847;12;72.1703586578;5;23.2885513306;54.0;12;73.4934968948;
76;6;30.2749996185;40.8533248901;11;72.3393273354;5;22.9488811493;57.0;11;73.9912655354;
77;6;31.2749996185;42.0053939819;11;72.5116591454;5;22.0333824158;59.0;12;74.4545838833;
78;6;32.2750015259;43.1604919434;12;73.6868326664;5;21.1102581024;61.0;13;74.883764267;
