Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;4;20.0;
3;1;7.55000019073;11.3000001907;3;17.0;1;8.0;12.0;4;20.0;
4;1;7.55000019073;10.3000001907;3;17.0;1;9.0;11.0;4;20.0;
5;1;7.55000019073;9.30000019073;3;17.0;1;10.0;10.0;4;20.0;
6;1;8.55000019073;8.5;3;17.0;1;11.0;10.0;4;20.0;
7;1;8.82499980927;8.5;3;17.0;1;12.0;10.0;4;20.0;
8;1;8.82499980927;8.5;3;17.0;1;13.0;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;3;17.3400001526;1;14.0;10.1999998093;4;20.7264003754;
10;1;8.9015007019;8.67000007629;3;17.6278438568;1;14.3268795013;10.3632001877;4;21.8194274902;
11;1;8.96626472473;8.81392192841;3;17.869726181;1;14.8187427521;10.9097137451;4;22.7316036224;
12;1;9.02068901062;8.93486309052;3;18.786491394;1;15.2292222977;11.3658018112;4;23.4745616913;
13;1;9.22696018219;9.39324569702;4;19.5780620575;1;16.8187427521;11.7372808456;4;24.0673980713;
14;1;11.0206890106;9.78903102875;4;20.2480106354;1;17.8187427521;12.0336990356;4;24.5325260162;
15;1;12.0206890106;10.1240053177;4;20.8052330017;1;18.8187427521;12.2662630081;5;24.892534256;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;19.8187427521;12.446267128;4;25.0;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;20.8187427521;12.5;4;25.0;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;21.8187427521;12.5;4;25.0;
19;1;16.0206890106;10.9637317657;4;22.0;2;22.8187427521;12.5;4;25.0;
20;1;16.9500007629;11.0;4;22.0;2;23.25;12.5;4;25.0;
21;1;16.9500007629;11.0;3;22.0;2;23.25;12.5;5;25.0;
22;1;16.9500007629;11.0;4;22.0;2;23.25;12.5;6;25.0;
23;1;16.9500007629;11.0;5;22.0;2;23.25;12.5;7;25.0;
24;1;16.9500007629;11.0;5;22.0;2;23.25;12.5;7;25.0;
25;1;16.9500007629;11.0;5;22.0;2;23.25;12.5;7;25.0;
26;1;16.9500007629;11.0;5;22.0;2;23.25;12.5;7;25.0;
27;2;17.9500007629;11.6999998093;4;23.0;2;23.25;12.5;6;25.0;
28;2;18.9500007629;11.6999998093;5;23.1074999571;2;23.25;12.5;6;25.0;
29;2;18.9500007629;11.0;5;23.2253656387;2;23.25;12.5;6;25.0;
30;2;18.9500007629;11.0;6;23.3543308973;2;23.25;12.5;6;25.0;
31;2;18.9500007629;11.0;6;23.4951226711;2;23.25;12.5;6;25.0;
32;2;16.9500007629;12.0;8;23.6484457254;2;23.25;12.5;6;25.0;
33;3;15.9500007629;13.0;6;33.8149644136;2;23.25;12.5;6;25.0;
34;3;15.9500007629;15.0;6;34.3952814341;2;23.25;12.5;6;25.0;
35;3;16.0;17.0;7;34.9643156528;2;23.25;12.5;6;25.0;
36;3;16.0;19.0;7;35.5212123394;3;24.25;13.1999998093;7;26.0;
37;3;16.0;21.0;8;36.0656578541;3;25.25;12.5;7;26.0299999714;
38;3;16.0;23.0;9;36.5977830887;3;25.25;12.5;7;26.0605909824;
39;3;16.0;25.0;10;37.1180460453;3;25.25;12.5;7;26.091766119;
40;3;16.0;24.0;10;37.627109766;3;25.25;14.5;7;26.1235172749;
41;3;16.0;24.0;10;38.125718832;3;25.25;16.5;7;26.1558350325;
42;3;16.0;24.0;10;38.6145846844;3;25.25;18.5;7;26.1887089014;
43;3;16.0;24.0;10;39.094291687;3;25.25;20.5;7;26.2221269608;
44;3;16.0;24.0;10;39.5652236938;3;25.25;22.5;7;26.2560760975;
45;3;16.0;25.0;10;39.9234399796;3;23.25;23.5;9;26.2905418873;
46;3;16.0;26.0;11;40.2595415115;3;22.25;24.5;9;26.3255085945;
47;3;16.0;27.0;11;40.6009097099;3;21.25;25.5;9;26.3609591722;
