Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;11.0;6;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;10.0;10.0;6;20.0;
6;2;8.7750005722;8.5;4;18.0449999571;1;11.0;10.0;5;20.0;
7;2;9.06012439728;8.5;4;18.0915547609;1;12.0;10.0;5;20.0;
8;2;9.07059955597;8.5;4;18.1396753788;2;14.0;10.3000001907;4;21.3999996185;
9;2;9.08142662048;8.5;4;18.5407658815;2;16.0;10.1999998093;4;21.7264003754;
10;2;9.17167282104;8.67000007629;4;18.8922410011;2;17.3268795013;10.3632001877;4;22.8594274521;
11;2;9.25075435638;8.81392192841;3;19.2003221512;2;18.2867431641;10.9097137451;4;23.8127875328;
12;2;9.32007312775;8.93486309052;3;20.2124831676;2;18.7157554626;11.3658018112;4;24.5981152058;
13;2;9.54780864716;9.39324569702;4;21.1049286127;2;21.3052749634;11.7372808456;4;25.2345055342;
14;2;11.3642339706;9.78903102875;4;21.8813476562;2;22.8187427521;12.0336990356;4;25.7443674803;
15;2;13.3642339706;10.1240053177;4;22.5507258177;2;23.8187427521;12.2662630081;4;26.1502821445;
16;2;15.3642339706;10.4026165009;4;23.1252521276;2;24.8187427521;12.446267128;4;26.3048160076;
17;2;16.4399528503;10.6309299469;4;23.6184784174;2;25.8187427521;12.5;4;26.3530313969;
18;2;17.4677772522;10.8157100677;4;24.0439376831;2;26.8187427521;12.5;5;26.4023760557;
19;2;18.4968948364;10.9637317657;4;24.2515797615;2;27.8187427521;12.5;5;26.4528282881;
20;2;18.9500007629;11.9006319046;4;24.3922679424;2;28.9037723541;12.5;5;26.5043625832;
21;2;18.9500007629;11.9569072723;5;24.5383813381;2;28.9269638062;12.5;5;26.5569496155;
22;2;18.9500007629;12.2691907883;6;24.6897099018;2;28.9506263733;12.5;5;26.6105561256;
23;2;18.9500007629;12.3448553085;7;24.8459899426;3;28.9747505188;12.5;4;26.6651450396;
24;2;18.9500007629;12.4229946136;7;25.0069024563;3;26.25;13.5;4;26.72067523;
25;2;18.9500007629;12.5034513474;7;25.1720745564;3;26.0243034363;14.5;5;26.7771017551;
26;2;18.9500007629;12.5860376358;7;25.3410804272;3;25.0496959686;15.5;5;26.8343759775;
27;2;18.9500007629;12.670539856;7;25.5134441853;3;25.25;14.5;5;26.8924454451;
28;2;18.9500007629;12.7567224503;7;25.6886439323;3;24.101600647;14.5;5;26.9512542486;
29;2;17.7799453735;12.0;7;25.8661177158;3;24.25;13.5;5;27.0107431412;
30;2;16.8198776245;13.0;7;26.0452690125;3;23.1548347473;13.5;5;27.0708494186;
31;2;15.8601865768;14.0;7;26.2254748344;3;22.1818809509;14.5;5;27.1315076351;
32;2;14.9507312775;15.0;7;26.4060935974;3;21.2091789246;15.5;6;28.1926498413;
33;2;14.9913711548;16.0;7;26.5864748955;4;21.2366924286;16.5;5;28.2742052078;
34;2;15.0319566727;17.0;7;26.7659678459;4;20.25;18.5;6;28.3562970161;
35;2;15.0723428726;18.0;7;26.9439306259;4;19.25;20.8494091034;6;28.4388448;
36;2;15.1123847961;19.0;8;27.1197400093;4;19.0;21.9071903229;6;28.5217655897;
37;2;15.1519412994;20.0;8;27.2928004265;4;19.0;22.9652366638;7;28.6049759388;
38;2;15.1908798218;21.0;8;27.4625511169;5;20.4958534241;25.9652366638;6;28.6883910894;
39;2;15.2290744781;22.0;8;27.6284732819;5;20.154510498;28.9652366638;7;28.7719254494;
40;2;14.0;24.0;8;27.790096283;5;20.6973648071;31.9652366638;7;28.8554933071;
41;2;14.0;26.0;9;27.9470024109;5;20.7349720001;34.2568054199;7;28.939009428;
42;2;14.0;28.0;9;28.0988292694;5;20.0;34.2568054199;8;29.0223890543;
43;2;14.0;30.0;9;28.2452726364;5;20.5436077118;33.5;9;30.1055482626;
44;2;14.0;32.0;9;28.3860864639;6;21.8474960327;35.5;6;40.2284045219;
45;2;14.0;33.7474784851;9;28.5210828781;6;23.0;36.5;7;41.752060771;
46;2;14.0;34.8689727783;10;28.6501297951;6;26.0;40.3913192749;7;42.2908408642;
47;2;14.0;35.9851150513;10;28.7731485367;6;29.5828857422;41.6403121948;8;42.8045897484;
48;3;16.0;34.9958343506;8;29.8901109695;7;32.5251998901;42.5624771118;7;43.2926492691;
49;3;16.0;35.2010993958;10;30.0760343075;7;35.0318489075;42.5;8;43.7549705505;
50;3;16.0;36.3009300232;10;30.2607963085;7;34.5463066101;45.4532546997;9;44.1920241117;
51;3;17.0;34.3953781128;10;30.4446789026;7;35.2100143433;44.3482894897;9;44.6047044992;
52;3;16.0;35.4845352173;10;30.6279840469;7;34.14112854;45.327545166;9;44.9942293167;
53;3;17.0;35.4845352173;11;30.8110256195;7;33.7233390808;46.4816627502;10;45.3620408773;
54;3;18.0;36.4845352173;11;30.9941208363;8;33.3454589844;45.4630508423;9;46.7097227573;
55;3;19.0;37.4845352173;12;31.1322153807;8;34.7686309814;47.4816627502;9;47.108926177;
56;4;20.0;38.4845352173;11;31.2443124056;8;38.8644790649;46.9936141968;9;47.3913854361;
57;4;20.9500007629;39.4845352173;11;31.3621526957;8;37.2582092285;47.9936141968;9;47.6495999098;
58;4;21.9500007629;39.75;11;32.4857594967;8;37.2442092896;48.9936141968;10;47.9130396843;
59;4;22.9500007629;39.75;11;32.7226165533;9;39.0527534485;49.9936141968;6;48.181704998;
60;4;22.9500007629;39.75;10;32.9755299091;9;35.8499984741;50.9936141968;5;50.8874868155;
61;4;22.9500007629;39.75;11;33.2451268435;9;36.966999054;54.0303421021;5;52.4179648161;
62;5;22.9500007629;39.75;10;33.5319771767;9;39.9015197754;55.4014358521;5;53.7844392061;
63;5;22.9500007629;38.75;11;33.836576581;9;39.7799797058;54.3289794922;5;54.9975386858;
64;5;22.9500007629;37.75;11;34.1593259573;9;39.8234672546;55.9067001343;6;55.9152982235;
65;5;22.9500007629;37.75;12;34.5005100965;10;39.0640220642;56.0;5;56.546684742;
66;5;22.9500007629;37.75;14;34.8602745533;11;35.2999992371;59.0;5;58.1988970041;
67;6;23.9500007629;38.75;14;36.2386009693;11;36.2999992371;60.0;5;58.9616078138;
68;6;24.9500007629;39.75;14;36.7102823257;11;37.2999992371;62.2883491516;5;59.7514426708;
69;6;24.9500007629;40.75;14;37.2047162056;11;37.2999992371;64.3640594482;5;60.4757773876;
70;7;24.9500007629;41.75;13;37.7214318514;11;35.2999992371;67.4378738403;5;61.2154290676;
71;7;24.9500007629;42.75;13;38.2596900463;11;34.2999992371;70.5096817017;7;61.9692034721;
72;7;24.9500007629;42.75;22;38.8184645176;11;33.2999992371;72.5793914795;7;62.7357435226;
73;8;24.9500007629;42.75;13;39.3964300156;11;32.2999992371;74.6469192505;8;64.5135321617;
74;8;24.9500007629;42.75;11;39.9919580221;11;32.2999992371;77.7122039795;11;65.3608999252;
75;8;24.9500007629;42.75;11;40.6031204462;12;33.0;82.5996704102;11;66.3756620884;
