Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;10.3000001907;10.0;5;21.0900000334;
6;1;8.55000019073;8.5;4;17.0;2;11.4905004501;10.0;5;21.1871190071;
7;1;8.82499980927;8.5;4;17.0;2;12.5342035294;10.0;5;21.2917383909;
8;1;8.82499980927;8.5;4;17.0;2;13.5812826157;10.0;5;21.817143321;
9;1;8.82499980927;8.5;4;17.3400001526;2;14.637714386;10.1999998093;5;22.2793469429;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;15.0257053375;10.3632001877;5;23.5656701326;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;15.604552269;10.9097137451;5;24.691826582;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;16.111322403;11.3658018112;5;25.6707911491;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;18.700843811;11.7372808456;5;26.5228655338;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;20.700843811;12.0336990356;5;27.2714657784;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;22.0512657166;12.2662630081;5;27.9399077892;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;23.1900615692;12.446267128;5;28.3811409473;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;24.3402557373;12.5;5;28.7401795387;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;25.5018234253;12.5;5;29.1239151955;
19;1;16.0206890106;10.9637317657;5;22.0;2;26.6745052338;12.5;5;29.5311965942;
20;1;16.9500007629;11.0;6;22.0;2;27.2890396118;12.5;6;29.960246563;
21;1;16.9500007629;11.0;6;22.0;2;27.4821109772;12.5;7;30.4086403847;
22;1;16.9500007629;11.0;7;22.0;2;27.6838874817;12.5;7;30.873316288;
23;1;16.9500007629;11.0;7;22.0;2;27.8929920197;12.5;7;31.3506221771;
24;1;16.9500007629;11.0;7;22.0;3;28.1077804565;12.5;6;31.8364052773;
25;1;16.9500007629;11.0;7;22.0;3;26.3263816833;13.5;6;32.3261375427;
26;1;16.9500007629;11.0;8;22.0;3;25.3263816833;13.5;7;32.815073967;
27;1;16.9500007629;11.0;9;22.0;3;24.3263816833;13.5;7;33.2984304428;
28;1;14.9500007629;12.0;9;22.0;3;24.3263816833;14.5;7;33.7715711594;
29;2;13.9500007629;13.0;8;22.0;3;24.1972064972;15.5;6;34.2301864624;
30;2;12.9500007629;14.0;8;22.0;3;23.1972064972;14.5;6;34.6704492569;
31;2;12.0;15.0;8;22.0;3;23.1972064972;14.5;6;35.0891361237;
32;2;12.0;16.0;8;22.0;3;23.25;15.5;7;35.4837083817;
33;3;13.0;17.8999996185;8;23.0;3;24.25;16.5;7;36.8523464203;
34;3;14.0;18.0;10;23.0425000191;3;24.25;15.5;7;37.2839411497;
35;3;14.0;19.0;10;23.0863631964;3;25.25;16.2630004883;8;37.695168972;
36;4;14.0;20.0;9;27.4651224613;4;26.25;17.3309841156;6;53.0865629911;
37;4;15.0;21.0;9;27.6706135273;4;26.831281662;15.5;6;54.2091474533;
38;4;16.0;22.0;9;27.876162529;4;29.8819007874;19.5;7;55.2337040901;
39;5;17.0;23.0;7;32.9583690166;4;31.25;23.5;7;56.161080718;
40;5;18.4417304993;24.0;7;33.3148783445;4;33.9943771362;27.5;7;56.9956566095;
41;5;19.4877815247;25.0;7;33.6671173573;4;34.25;30.5;8;57.7443771362;
42;5;20.5330200195;26.0;8;34.0142613649;4;35.9068717957;32.5;8;58.4147379398;
43;5;21.1747970581;27.0;9;34.3555525541;4;35.0999984741;33.5;8;58.8883135319;
44;5;21.2607841492;28.0;9;34.6903065443;4;35.0999984741;32.5;10;59.3190534115;
45;5;21.3444290161;29.0;9;35.0179157257;5;33.0999984741;33.5;10;59.6205644608;
46;5;21.4255561829;30.0;10;35.3378527164;5;32.0999984741;34.5;10;59.8139474392;
47;6;20.7430953979;29.0;9;35.6496716738;5;31.1000003815;35.5;10;60.016159296;
48;6;20.7812633514;29.0;9;35.953006506;5;30.1000003815;36.5;12;60.2268030643;
49;6;21.6525020599;30.0;9;36.2475696802;5;29.1000003815;37.5;11;60.445360899;
50;6;20.8690814972;29.0;9;36.5331501961;5;30.1000003815;35.5;11;60.6711919308;
51;6;20.9021606445;29.0;10;37.8096069098;5;31.1000003815;34.5;12;60.9035346508;
52;6;22.8530349731;30.5;10;38.0968658924;5;32.0999984741;33.5;13;61.141512394;
53;7;24.9138431549;32.5;8;52.375108242;4;22.25;29.5;13;48.3841423988;
54;7;28.2837047577;37.5;8;52.6843680143;4;21.25;30.5;14;48.6303496361;
55;7;31.3446483612;42.5;9;52.9859095812;4;20.25;31.5;14;48.8789830208;
56;7;32.4027252197;47.5;10;53.2798571587;4;19.25;32.5;14;49.6988363266;
57;8;33.408000946;52.0;9;53.5663669109;4;18.25;33.5;14;51.4755101204;
58;8;33.4605407715;53.0;12;53.7880893946;4;17.25;34.5;15;52.949742794;
59;8;33.4931678772;52.0;12;53.9237627983;4;16.25;35.5;15;54.1655879021;
60;8;33.4995384216;51.0;12;54.0609617233;4;17.25;34.5;15;55.1534991264;
61;8;33.5059509277;50.0;12;54.1995698214;4;17.0;34.5;16;55.6295585632;
62;8;33.5124053955;49.0;13;54.3394663334;4;17.0;33.5;17;55.9192996025;
63;9;33.518901825;48.0;12;54.4805260897;4;18.0;33.5;17;56.2016553879;
64;9;33.5254325867;47.0;12;54.6226199865;4;16.0;32.5;18;56.4751992226;
65;10;33.5319976807;46.0;11;54.7656157017;3;17.0;33.5;18;56.7386851311;
66;10;33.5385932922;46.0;12;54.9093779325;3;17.0;32.5;18;56.9910678864;
67;10;33.5452156067;46.0;12;55.0537691116;3;16.0;32.5;19;57.2315139771;
68;10;33.551864624;46.0;11;55.1986497641;3;16.0;33.5;17;57.4594020844;
69;10;33.5585403442;46.0;12;55.3438789845;3;16.0;34.5;15;57.6743211746;
70;11;33.5652313232;46.0;11;56.489315033;3;16.0;35.5;16;57.8760576248;
71;11;34.5719413757;47.0;11;56.8948161602;3;16.0;36.5;16;58.0645799637;
72;11;35.578666687;48.0;12;59.2355909348;3;16.0;37.5;16;58.2400178909;
73;11;33.6736869812;50.0;12;61.4856190681;3;16.0;38.5;16;58.4026403427;
74;11;34.7645111084;50.595123291;12;63.2964488268;3;16.0;40.5;16;58.5528345108;
75;11;35.7548904419;51.8049659729;13;65.5011519194;3;16.0;42.5;17;58.6910800934;
76;12;36.2785682678;51.9690628052;12;67.5554144382;3;16.0;44.5;17;58.8179283142;
77;12;36.3759040833;52.0;12;70.6968915462;3;16.0;46.5;17;58.9339828491;
78;12;37.4551925659;53.0;12;74.1074454784;3;16.0;48.5;17;59.0;
79;12;37.5304336548;56.0;12;76.8138735294;3;16.0;50.5;19;59.0;
80;12;33.0269699097;61.8585853577;13;79.6989614964;3;16.0;49.5;19;59.0;
