Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;2;7.55000019073;11.6999998093;4;18.0;1;8.0;12.0;6;20.0;
4;2;7.7000002861;10.3000001907;4;18.0449999571;1;9.0;11.0;6;20.0;
5;2;7.70675039291;9.30000019073;4;18.0915547609;1;10.0;10.0;6;20.0;
6;2;8.79559993744;8.5;4;18.1396753788;1;11.0;10.0;6;20.0;
7;2;9.08142662048;8.5;4;18.1893689632;1;12.0;10.0;6;20.0;
8;2;9.09260749817;8.5;3;18.2406382561;1;13.0;10.0;6;20.3999996185;
9;2;9.1041431427;8.5;3;18.6458880901;1;14.0;10.1999998093;6;20.7264003754;
10;2;9.19532585144;8.67000007629;3;19.0015610456;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;9.27535152435;8.81392192841;2;19.3138639927;1;14.8187427521;10.9097137451;6;22.7316036224;
12;2;9.34562015533;8.93486309052;2;20.3325256109;2;15.2292222977;11.665802002;5;24.4745616913;
13;2;9.57481765747;9.39324569702;3;21.2316069603;2;17.8187427521;11.7372808456;5;25.0973980427;
14;2;11.3927364349;9.78903102875;3;22.0147647858;2;19.8187427521;12.0336990356;5;25.5931169987;
15;2;13.3927364349;10.8307065964;3;22.6909470558;2;21.2960090637;12.2662630081;3;25.984300375;
16;2;15.0206890106;11.1569023132;3;23.2723004818;2;22.3100376129;12.446267128;3;26.1235172749;
17;2;16.4730377197;10.6309299469;3;23.7723295689;2;23.3243255615;12.5;2;26.1558350325;
18;2;17.5023937225;10.8157100677;2;24.2045152187;2;24.3388690948;12.5;3;26.1887089014;
19;2;18.0206890106;10.9637317657;1;24.4187514782;2;25.3536624908;12.5;3;26.2221269608;
20;2;18.9500007629;11.0;2;24.5658416748;2;25.7999572754;12.5;3;26.2560760975;
21;2;18.9500007629;11.0;2;24.7181026936;2;25.8152351379;12.5;3;26.2905418873;
22;2;18.9500007629;11.0;3;24.8752605915;2;25.8307437897;12.5;3;26.3255085945;
23;2;18.9500007629;11.0;4;25.0369865894;2;25.8464794159;12.5;3;26.3609591722;
24;2;18.9500007629;11.0;5;25.2028975487;2;25.8624305725;12.5;4;26.3968753815;
25;2;16.9500007629;12.0;5;25.3725583553;2;25.8785934448;12.5;4;26.4332377911;
26;3;15.9500007629;13.0;4;25.5454843044;3;25.8949565887;12.5;2;26.4700255394;
27;3;14.9500007629;14.0;4;25.7211458683;3;25.25;12.5;2;26.5072168112;
28;3;15.9500007629;13.0;4;25.8989739418;3;25.25;12.5;2;26.5447884798;
29;3;16.9500007629;12.9494867325;5;26.0783667564;3;25.25;12.5;2;26.5827163458;
30;3;17.9500007629;13.0391836166;5;26.2586970329;3;25.25;12.5;2;26.6209751368;
31;3;18.9500007629;13.1293487549;5;26.4393210411;3;25.25;13.5;2;26.6595385075;
32;3;17.9488487244;12.1293487549;5;26.6195874214;3;25.9967918396;12.5;2;26.6983793974;
33;3;16.989408493;13.0;4;26.7988462448;3;24.0142707825;13.5;2;26.7374696732;
34;3;16.0297412872;14.0;4;26.9764590263;3;24.25;13.5;2;26.7767804861;
35;3;15.1197032928;15.0;3;27.1518068314;3;26.0495510101;12.5;3;26.8162822723;
36;3;15.1591567993;16.0;3;27.3242993355;3;26.0673274994;12.5;4;26.8559447527;
37;3;15.1979675293;17.0;3;27.4933829308;3;25.25;13.5;4;26.8957372904;
38;3;15.2360115051;18.0;4;27.6585478783;3;26.1030807495;15.5;4;26.9356285334;
39;3;14.0;20.0;4;27.8193325996;3;26.1210327148;17.5;3;26.9755871296;
40;3;14.0;22.0;3;27.9753293991;3;26.1390151978;19.5;4;27.015581131;
41;3;14.0;24.0;4;28.1261868477;3;26.1570110321;21.5;4;27.0555787086;
42;3;14.0;26.0;3;28.2716112137;3;26.1750106812;22.5;6;27.0955479145;
43;3;14.0;28.0;3;28.4113669395;3;26.1929969788;22.5;6;27.135456562;
44;3;14.0;29.7702293396;5;28.5452766418;3;26.2109565735;22.5;7;27.17527318;
45;3;14.0;30.8907489777;5;28.6732187271;3;25.25;23.5;7;27.2149660587;
46;3;14.0;32.005897522;4;28.795124054;3;25.25;22.5;8;27.2545039654;
47;3;14.0;33.11561203;5;28.9109725952;3;26.25;22.5;8;27.293856144;
48;3;14.0;34.2198753357;6;29.0207896233;3;25.25;23.5;9;27.3329925537;
49;3;14.0;35.3187103271;6;29.1246418953;4;26.25;22.5;8;27.3718836308;
50;3;14.0;36.4121780396;7;29.2226314545;5;26.3173484802;22.5;6;49.1605007648;
51;3;15.0;34.5003700256;9;29.3148908615;5;26.25;24.5;5;50.2863152027;
52;3;14.0;35.5834007263;8;29.4015803337;5;27.25;26.2141704559;6;51.2178173065;
53;3;14.0;36.6614227295;8;29.4828805923;5;29.25;25.5;6;51.9718840122;
54;3;15.0;35.6614227295;9;29.5;5;28.3859939575;27.5;6;52.5720477104;
55;3;16.0;35.6614227295;11;29.5;5;28.4027557373;29.5;6;53.043982029;
56;3;17.0;35.6614227295;12;29.5;5;28.419336319;30.5;6;54.3849442005;
57;3;18.0;35.6614227295;12;29.5;5;29.4357242584;32.5;6;54.4609127045;
58;3;18.9500007629;35.6614227295;13;29.5;5;30.4519100189;34.5;5;54.5375955105;
59;3;18.9500007629;34.75;15;29.5;5;31.25;34.5;5;54.6149749756;
60;3;18.9500007629;33.75;14;29.5;5;31.2278003693;35.5;10;54.6930319071;
61;3;18.9500007629;32.75;14;29.5;5;28.9750003815;38.5;10;55.4022210836;
62;3;18.9500007629;31.75;15;29.5;5;28.1488113403;41.1039581299;12;56.9746521711;
63;3;18.9500007629;30.75;16;29.5;5;27.2807731628;42.182510376;12;58.1207020283;
64;4;18.9500007629;29.75;15;32.4599308968;4;24.3500003815;36.1903839111;11;55.8328765631;
65;4;19.9500007629;29.75;15;32.4907162189;4;24.1000003815;37.2291793823;11;56.3586608171;
66;4;20.9500007629;29.75;16;32.5;4;24.1000003815;38.2695884705;11;56.6232278347;
67;5;20.9500007629;30.75;15;32.5;4;24.1000003815;39.3116149902;12;56.7105051279;
68;6;20.9500007629;31.75;13;34.2105051279;3;22.1000003815;34.5;12;55.0;
69;6;21.9500007629;33.75;14;34.266772151;3;22.1000003815;35.5;13;55.0;
70;6;22.9500007629;34.75;14;34.3238959312;3;22.1000003815;36.5;12;55.0;
71;6;22.9500007629;35.75;15;34.3818247318;3;22.1000003815;37.5;13;55.0;
72;6;22.9500007629;36.75;17;34.4405033588;3;22.1000003815;38.5;13;55.0;
73;6;22.9500007629;37.75;18;34.4998730421;3;22.1000003815;39.5;13;55.0;
74;6;22.9500007629;37.75;18;34.5598716736;3;22.1000003815;40.5;13;55.0;
75;6;22.9500007629;37.75;18;34.6204345226;3;22.1000003815;41.5;14;55.0;
76;6;22.9500007629;37.75;18;34.6814937592;3;22.1000003815;42.5;14;55.0;
77;6;22.9500007629;37.75;18;34.7429792881;3;22.1000003815;43.5;14;55.0;
78;6;22.9500007629;37.75;19;34.8048186302;3;22.1000003815;43.5999984741;18;55.0;
79;6;22.9500007629;37.75;20;34.8669376373;3;22.1000003815;43.5999984741;19;55.0;
