Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;5;20.0;
5;2;10.0;10.3000001907;5;21.0;1;8.0;10.0;5;20.0;
6;2;11.4499998093;10.0;5;21.0599999428;1;9.0;10.0;5;20.0;
7;2;12.4770002365;10.0;4;21.1229639053;1;9.5;10.0;5;20.0;
8;2;13.5053339005;10.0;4;21.6001901627;1;9.5;10.0;5;20.3999996185;
9;2;14.5400857925;10.1999998093;4;22.0082015991;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.9036903381;10.3632001877;4;23.2129787207;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;15.4458408356;10.9097137451;4;24.245090127;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;15.9102916718;11.3658018112;4;25.1164904833;2;9.95943069458;11.3209562302;4;23.9143505096;
13;2;18.4998111725;11.7372808456;4;25.8465604782;2;11.9478340149;11.4571752548;4;24.661406517;
14;2;20.4998111725;12.0336990356;4;26.4579504728;2;13.9478340149;11.8107032776;4;25.2644476891;
15;2;21.6851844788;12.2662630081;4;26.9734284878;2;15.9478340149;12.0916318893;4;25.7461636066;
16;2;22.7551460266;12.446267128;4;27.245682478;2;16.9756336212;12.3113050461;4;26.1288670301;
17;2;23.8292999268;12.5;4;27.4198198318;2;17.9854335785;12.4808797836;4;26.211841464;
18;2;24.907661438;12.5;5;27.6032464504;2;18.7228336334;12.8635520935;5;26.2577478886;
19;2;25.9902038574;12.5;4;27.7958021164;2;19.9079933167;12.5;5;26.3048160076;
20;3;26.5081100464;12.5;2;27.9972171783;2;19.9185829163;12.5;5;26.3530313969;
21;3;26.5987472534;12.5;2;28.207105875;2;19.9294319153;12.5;5;26.4023760557;
22;3;26.6931972504;12.5;2;28.4249610901;2;19.625;13.0609502792;6;26.4528282881;
23;3;26.7912330627;12.5;3;28.6501536369;2;19.9518871307;12.5;7;26.5043625832;
24;4;26.8925685883;12.5;2;28.8819327354;2;19.9634819031;12.5;7;26.5569496155;
25;4;24.9968700409;13.5;2;29.1194319725;2;19.625;13.1227798462;7;26.6105561256;
26;4;24.1037445068;14.5;2;29.3616781235;3;19.9873752594;12.5;6;26.6651450396;
27;4;23.2127552032;15.5;2;29.60760355;3;19.625;12.5;7;26.72067523;
28;4;22.3234214783;16.5;2;29.8560638428;3;20.0121517181;12.5;7;26.7771017551;
29;4;21.4352283478;17.5;2;31.1058568954;3;20.024848938;12.5;7;26.8343759775;
30;4;19.4352283478;20.2000007629;2;31.3957448006;3;18.0377349854;13.5;7;26.8924454451;
31;4;19.25;22.2280006409;3;31.6856632233;3;17.0508003235;14.5;7;26.9512542486;
