Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
35;3;14.25;22.5;7;26.2514331341;3;14.0;18.5;8;28.9035346508;
36;3;14.0;23.5;6;26.2733153105;3;14.0;19.5;8;30.141512394;
37;3;14.5729923248;24.5;6;26.2953014374;3;15.0;20.5;8;30.5141423941;
38;3;14.0;25.5;7;26.3173824549;3;16.0;21.5;8;30.905780673;
39;3;14.5928220749;26.5;7;26.3395489454;3;16.2869720459;22.5;8;31.3167071342;
40;3;14.0;27.5;8;26.3617914915;3;16.3234882355;23.5;9;31.7471716404;
41;3;14.0;28.5;9;26.3841004372;3;16.3641242981;24.5;9;32.1973825693;
42;3;14.0;29.5;9;26.4064661264;3;16.4092102051;25.5;9;32.6674911976;
43;3;15.0;27.5;10;26.428878665;3;16.4590568542;26.5;9;33.1575660706;
44;3;14.6429958344;28.5;10;26.4513280392;4;16.5139598846;27.5;8;33.6675579548;
45;3;14.0;29.5;10;26.4738043547;4;16.5741729736;28.5;9;34.1972529888;
46;3;15.6632118225;28.5;11;26.4962974787;4;16.6399059296;29.5;10;34.7462191582;
47;3;16.0;28.5;13;26.5187973976;4;17.7112922668;27.5;10;35.3137433529;
48;3;17.0;28.5;14;26.5412938595;4;16.7883872986;28.5;10;35.8987660408;
49;3;18.0;28.5;14;26.5637768507;4;16.871137619;29.5;10;36.4998159409;
50;3;19.0;28.5;16;26.5862361193;4;17.9593696594;27.5;10;37.1149563789;
51;3;20.0;27.5;16;26.6086617708;4;19.0527744293;28.5;10;37.7417469025;
52;3;21.0;26.5;17;26.6310436726;4;20.1509037018;29.5;11;38.37722826;
53;3;22.0;25.5;19;26.6533719301;4;21.2531604767;30.5;11;39.0179400444;
54;3;23.0;24.5;19;26.6756366491;4;21.0;31.5;12;39.659974575;
55;3;24.0;23.5;20;26.6978281736;4;22.625;32.5;15;40.2990694046;
56;3;25.0;22.5;21;26.7199368477;4;23.2017097473;31.5;15;40.9307312965;
57;3;25.25;22.5;22;26.7419531345;4;23.3119602203;30.5;16;41.550391674;
58;3;25.25;22.5;22;26.7638677359;4;21.625;30.5;17;42.1535758972;
59;3;25.25;22.5;22;26.7856714725;4;21.625;30.5;18;42.7360773087;
60;3;25.25;22.5;22;26.8073554039;4;22.625;27.5;18;43.2941141129;
61;3;25.25;22.5;22;26.8289107084;6;24.625;28.5;12;54.8195896149;
62;3;25.25;22.5;22;26.8503289223;7;26.8344078064;30.5;11;55.670088768;
63;3;25.25;22.5;23;26.8716015816;7;27.9267692566;32.5;11;56.4713377953;
64;4;23.25;23.5;23;26.8927206993;7;28.0135440826;34.5;11;57.2205097675;
65;4;22.25;24.5;22;26.9136784077;7;28.094379425;36.5;11;57.9161518812;
66;4;21.25;25.5;22;26.9344670773;7;28.1690769196;37.5;11;58.5580662489;
67;4;20.25;26.5;22;26.9550794363;7;28.2375888824;37.5;9;59.1471369267;
68;4;19.25;27.5;23;26.9755084515;8;28.2999916077;37.5;8;59.6851422787;
69;4;18.25;28.5;25;26.9957473278;8;26.2999916077;38.5;8;61.1745512486;
70;4;17.25;29.5;25;27.0;8;28.2999916077;38.5;9;61.6483289003;
71;4;16.25;30.5;25;27.0;9;30.2999916077;39.5;8;62.0803519487;
72;4;15.25;31.5;26;27.0;9;28.5386238098;41.5;8;62.4740660191;
73;4;14.25;32.5;25;28.0;9;27.8706474304;43.5;8;62.6804668903;
74;4;14.0;33.5;23;28.7800006866;9;28.8777923584;42.5;6;62.7663911581;
75;4;14.0;34.5;23;29.3745174408;9;29.8850631714;42.5;6;63.853853941;
76;5;14.0;35.5;23;29.8194847107;9;31.8174591064;43.5;7;65.8579930067;
77;5;14.0;36.5;23;30.0;9;31.0526542664;46.0;6;67.5649436712;
78;5;14.0;37.5;23;30.0;9;32.4818763733;46.3899993896;6;70.0132969618;
79;5;14.0;38.5;24;30.0;9;31.710893631;49.6872596741;7;71.2639278173;
80;5;14.0;39.5;24;31.0;10;33.8317832947;50.9097442627;6;72.1581282616;
81;5;16.0;38.5;24;31.0599999428;10;34.8550643921;52.0;6;72.7083134651;
82;5;18.0;38.5;23;32.1229639053;10;30.2999992371;56.3677520752;6;73.2214785814;
83;5;20.0;39.5;23;32.2689609528;10;29.2999992371;59.4173088074;6;73.4983721972;
84;5;22.0;40.5;23;32.4235879183;10;28.2999992371;62.0189056396;6;73.734416604;
85;5;23.0;41.5;24;33.5871380568;10;27.2999992371;63.5196762085;7;73.9748908281;
86;5;25.0;42.5;24;33.8198812008;10;26.2999992371;65.5724258423;8;74.2195053101;
87;5;24.0;45.5;25;34.0650222301;11;27.6384811401;64.8460159302;7;75.4679441452;
88;5;23.0;47.5;25;34.3228353262;11;29.6503124237;66.8460159302;10;75.7798674107;
89;5;22.0;49.5;25;34.5935446024;11;31.6623744965;68.8460159302;11;76.0978765488;
90;5;21.0;52.3420829773;26;34.8773161173;11;32.6746559143;70.8460159302;11;76.4216582775;
91;5;20.0;53.4036865234;26;35.174249053;11;33.6871490479;73.8460159302;13;76.7508729696;
92;5;20.0;53.5;27;35.4843680859;12;34.699848175;76.0199432373;12;77.0851581097;
93;6;20.0;55.5;27;35.8076142073;12;34.7127342224;78.0501403809;12;77.4241279364;
94;6;20.0;56.6089286804;26;36.1438379288;12;34.7257995605;80.0805892944;14;77.767377615;
95;6;20.0;57.684135437;26;36.4927922487;12;34.7390289307;82.1112670898;15;78.1144835949;
96;8;20.0;58.7626647949;25;36.8541260958;13;34.7524185181;84.1421279907;14;78.4650061131;
97;9;20.0;60.7626647949;24;37.2273802757;13;33.2999992371;85.1731491089;15;78.8184919357;
98;9;21.0;59.7626647949;23;37.6119837761;13;33.779586792;85.0741043091;16;79.1744763851;
99;9;20.0;61.7626647949;19;38.0072529316;13;34.793346405;86.1510696411;16;79.5324854851;
100;9;20.0;63.7626647949;15;39.4123921394;13;33.2999992371;86.229637146;17;79.8920375109;
101;9;22.0;63.7626647949;15;39.9464973211;13;33.8211212158;85.3097381592;18;80.2526448965;
102;9;22.0;66.2957611084;15;41.7323038578;13;34.835105896;87.3912963867;19;80.613817215;
103;9;23.0;69.4647140503;15;42.6514071226;13;35.8491363525;84.4742126465;20;80.9750628471;
104;9;25.0;69.6429214478;16;43.6197923422;13;34.8631896973;87.5583724976;21;81.3358899355;
105;9;24.0;72.8296661377;16;44.6360999346;13;34.8772544861;90.6436767578;21;81.695808053;
106;9;24.0;75.0239715576;17;45.6983356476;13;35.8913078308;90.7299957275;22;82.054330945;
107;10;25.0;74.2246780396;17;47.8038721085;13;34.9053344727;93.817199707;23;82.410977602;
108;10;25.0;77.1928710938;17;48.9794739485;13;35.9193115234;96.0672149658;24;82.7652741671;
109;10;26.0;79.4667053223;17;50.1919299364;13;36.9332351685;98.1911849976;25;83.1167551279;
110;10;27.0;78.7467346191;18;51.4369280338;14;37.9470748901;100.315757751;25;88.7149647474;
111;10;26.0;81.0313339233;18;52.7097260952;14;36.9608154297;105.440727234;25;89.2038345337;
112;10;26.0;83.3188018799;16;54.0052355528;14;36.9744491577;110.565849304;26;89.6847429276;
113;10;27.0;81.6074447632;16;56.1534949541;14;37.9879570007;115.690887451;26;90.1569756269;
114;10;27.0;83.8956298828;17;57.4803454876;14;39.0013198853;120.815612793;27;90.6198792458;
115;10;28.0;86.1818084717;17;58.8141655922;14;40.0145263672;125.639770508;28;91.0728611946;
116;10;29.0;85.4645996094;18;60.1492381096;14;41.0275611877;128.763122559;28;91.5153940916;
