Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
33;3;17.6461830139;21.5;7;30.5737948418;4;15.0;17.5;5;44.4168052673;
34;3;16.7582073212;22.5;7;30.8205022812;4;16.0;18.5;5;45.2275867462;
35;3;16.6192264557;23.5;8;31.0637698174;4;17.0;19.5;6;45.9935350418;
36;3;16.7286968231;24.5;9;31.3024535179;4;18.0;20.5;6;47.7112798691;
37;3;16.8361034393;25.5;9;31.5354895592;4;19.2456150055;22.2000007629;7;48.3986430168;
38;3;16.9409713745;26.5;10;31.7619123459;4;20.3358764648;23.2140007019;7;49.0347847939;
39;3;17.0428600311;27.5;10;31.9808688164;4;20.4203968048;24.22813797;8;49.6197067499;
40;3;17.1413917542;28.5;10;32.1916303635;4;20.4988822937;25.2424068451;8;50.1543215513;
41;3;17.2362327576;29.5;11;32.3935980797;4;20.5711975098;26.2568054199;9;50.6403038502;
42;3;17.3271179199;31.5;11;32.5863051414;4;20.6373405457;27.2713279724;11;51.0799297094;
43;4;17.4138374329;33.5;11;32.7694153786;4;20.6974315643;28.2859687805;12;51.3736138344;
44;4;16.4138374329;32.5;12;32.9427189827;4;20.7516880035;29.3007221222;12;51.6113450527;
45;4;16.4138374329;34.5;13;33.1061229706;4;20.8003997803;30.3155841827;13;51.8261096478;
46;5;15.4138374329;33.5;9;48.259642601;4;21.8439121246;28.3305492401;12;52.0195752382;
47;5;16.4138374329;35.5;9;49.1533899307;4;22.8826007843;30.3305492401;13;52.1934806108;
48;5;17.0;35.5;10;49.9569339752;5;23.9168586731;32.3305511475;10;72.2514331341;
49;5;17.0;36.5;11;51.6697063446;5;22.9249992371;37.3305511475;11;73.4733160734;
50;5;20.0;36.5;11;52.3445527554;5;22.9249992371;42.3305511475;11;74.5129013062;
51;5;20.0;38.5;13;52.9388298988;5;23.9249992371;47.3305511475;12;75.3753410578;
52;5;21.0;39.5;14;53.4595950842;6;24.9249992371;49.4221687317;13;76.0758827925;
53;5;21.0;39.5;15;53.8389626741;6;25.9249992371;51.4376831055;13;76.6354368925;
54;5;22.0;41.5;16;54.152736187;6;26.9249992371;52.4532546997;15;77.0767941475;
55;5;24.0;43.3889808655;17;54.3300433159;6;27.9249992371;52.5;14;77.4064661264;
56;6;26.0;43.5;16;54.3921557665;6;28.9249992371;54.4845275879;14;77.428878665;
57;6;26.3250007629;44.5;13;54.4563041925;6;29.9249992371;55.500213623;15;77.4513280392;
58;6;26.3250007629;46.5;14;54.5224741697;6;31.4249992371;53.5159301758;17;77.4738043547;
59;6;26.3250007629;47.5657310486;14;54.5906432867;6;30.4249992371;54.5316619873;17;77.4962974787;
60;6;26.3250007629;48.6134490967;15;54.6607804298;6;30.4249992371;55.5474090576;18;77.5187973976;
61;6;26.3250007629;49.6625442505;16;54.7328453064;6;31.4249992371;53.5631561279;19;77.5412938595;
62;7;26.3250007629;50.7129898071;12;57.348082304;5;28.4249992371;48.5;20;76.0;
63;8;29.3250007629;50.7647514343;11;70.4863277674;4;23.5;44.5;18;63.0;
64;8;31.3250007629;54.8177871704;12;70.6274840832;4;24.5;42.5;19;63.0;
65;8;33.2070274353;57.5;13;70.7714647055;4;23.5;43.5;20;63.0;
66;8;33.3250007629;59.5;13;70.9181700945;4;23.5;44.5;21;63.0;
67;8;35.279006958;60.5;15;71.0674886703;4;24.5;42.5;21;63.0;
68;8;35.3250007629;62.1059188843;15;71.2192960978;4;23.5;43.5;21;63.0;
69;9;37.3250007629;60.1288757324;14;71.3734565973;4;23.5;44.5;22;63.0;
70;10;38.3918647766;59.1524085999;15;73.6370426416;4;24.5;42.5;22;65.3900003433;
71;10;36.453250885;59.5;16;75.5535418987;4;23.7999992371;43.5;23;67.2994804382;
72;10;39.5602493286;57.2283248901;16;77.170410037;4;24.0340003967;44.5;23;68.7990980148;
73;10;38.9360237122;57.2686958313;16;78.5373561382;4;24.2123565674;45.5;23;69.9630002975;
74;10;41.0869216919;55.3106880188;16;79.5087977648;4;24.3458442688;46.5;25;70.5640974045;
75;11;38.7750015259;57.3542938232;11;94.9265965223;5;24.3999996185;47.5;25;70.773223877;
76;11;39.7750015259;60.3994941711;11;98.3875777721;5;24.3999996185;48.5;25;70.9544582367;
77;11;42.2249984741;64.962562561;10;99.72479105;5;25.3999996185;46.5;25;71.0;
78;10;42.2249984741;62.0108947754;12;99.9919646978;6;24.3999996185;47.5;20;72.8716015816;
79;11;39.4140014648;68.0905761719;12;101.887010098;6;25.3999996185;49.5;20;72.8927206993;
80;11;38.5692825317;73.0162811279;12;103.463209033;6;27.3999996185;48.5;20;72.9136784077;
81;11;37.1944885254;75.571472168;13;104.926545143;7;26.3999996185;50.5;20;73.9344670773;
82;11;36.4438781738;77.6588134766;15;106.216727734;8;27.3999996185;53.5;18;74.0150793791;
83;12;36.5217819214;76.8548278809;14;107.218383551;8;29.3999996185;53.5;17;74.0984723568;
84;12;36.5499992371;77.9959793091;12;108.037132144;8;28.3999996185;55.5;19;74.1847082376;
85;11;36.5499992371;79.1360168457;13;108.409190416;9;28.3999996185;57.5;18;74.2580518723;
86;11;36.4824981689;80.2743988037;14;110.250307798;9;29.3999996185;56.5;23;74.3302885294;
87;11;32.4000015259;77.4105758667;13;96.8178309202;10;28.3999996185;58.165145874;19;88.4057120085;
88;11;33.4000015259;79.5440597534;15;97.390370369;10;27.3999996185;60.5;19;88.484351635;
89;11;34.4000015259;78.6743927002;14;98.9662736654;10;28.3999996185;61.2421760559;20;89.5662232637;
90;11;34.4000015259;81.8011474609;14;99.6038416624;10;28.3999996185;65.2831115723;19;89.77132833;
91;11;35.4000015259;84.9239730835;13;100.244317889;10;29.3999996185;69.325668335;19;89.9927085638;
92;11;36.4000015259;84.5934829712;15;100.886047721;10;30.3999996185;69.5;17;90.2314161062;
93;11;35.4000015259;88.7179870605;15;101.527390599;11;28.5499992371;73.4155807495;15;90.4884916544;
94;11;36.4000015259;89.9136505127;15;102.166740417;11;27.5499992371;75.5;13;90.7649395466;
95;12;36.4000015259;91.4506378174;14;102.802547097;10;28.1499996185;74.5;15;91.0616977215;
96;12;36.4000015259;91.6793212891;14;103.433336496;11;27.1499996185;76.5;14;91.3796029091;
97;12;37.4000015259;91.5535583496;13;104.057727814;11;27.1499996185;78.5;15;91.7193493843;
98;12;37.4000015259;91.1355209351;15;104.674449563;12;28.1499996185;78.5;13;92.0814430714;
99;12;35.4000015259;91.3639450073;16;105.28235054;12;28.1499996185;78.5;13;92.466152668;
100;12;37.4000015259;88.5913848877;16;105.88040638;12;29.1499996185;79.5;14;92.873458147;
101;12;37.4000015259;88.8172683716;15;106.467727184;12;28.1499996185;79.5;14;93.3029999733;
102;12;36.4000015259;89.0410766602;16;107.04355526;12;28.1499996185;79.5;15;93.7540328503;
103;12;35.4000015259;92.2623519897;17;107.607262731;13;29.1499996185;80.5;14;94.2253866196;
104;12;41.8607254028;95.4806518555;17;108.093662024;13;28.1499996185;80.0098876953;14;94.7154386044;
105;12;45.7077217102;95.6956176758;18;108.556307197;13;28.1499996185;79.0699768066;14;95.2221045494;
106;12;45.6556282043;98.9069519043;21;109.011096358;13;29.1499996185;79.1305847168;15;95.7428469658;
107;12;45.7011108398;102.114356995;21;109.457554579;13;28.1499996185;78.1915435791;16;96.2747085094;
108;12;46.7457542419;102.317634583;22;109.895286441;13;28.1499996185;78.2527313232;16;96.814368248;
109;12;46.7895278931;102.516586304;22;110.323969483;13;29.1499996185;79.3139801025;17;97.3582210541;
110;13;45.8323936462;105.711082458;22;110.743344069;13;31.1499996185;77.3751449585;16;97.9024779797;
111;13;46.8743286133;105.901000977;22;111.153205633;13;31.1499996185;78.4360809326;17;98.4432806969;
112;13;46.9153175354;106.086250305;23;111.55339396;13;33.1500015259;79.2952957153;17;98.9768223763;
113;13;45.9553413391;109.266784668;24;111.943788409;13;35.1500015259;80.3793487549;17;99.4994697571;
114;13;46.9943771362;109.4425354;26;112.234862208;13;37.1500015259;81.4624633789;18;100.007874012;
115;13;47.0234870911;109.568763733;28;112.522663832;14;39.1500015259;82.5444641113;17;100.499064445;
116;13;46.0522651672;113.693504333;28;112.807317853;14;40.5500030518;83.6251602173;16;100.970521927;
117;13;48.0807304382;111.816841125;28;113.088358521;14;41.5500030518;84.7043991089;17;101.420223713;
118;12;47.108833313;110.051322937;28;113.365343213;15;41.8499984741;85.7820205688;17;101.846661568;
119;12;46.1365318298;115.535606384;31;113.637856007;15;41.8499984741;86.8578796387;15;102.248837471;
120;13;46.1637878418;118.97542572;31;113.905509949;15;41.8499984741;87.931854248;16;102.62623167;
121;14;46.1905517578;123.074882507;29;114.16794908;15;41.8499984741;89.0038299561;17;102.978760242;
122;14;46.2167930603;126.504501343;29;114.424848557;15;41.8499984741;90.07371521;18;103.30671978;
123;14;48.2424850464;124.659484863;30;114.675919294;15;41.8499984741;91.1414260864;18;103.610719681;
124;14;46.2675895691;128.81072998;29;114.920905232;15;41.8499984741;92.2069015503;18;104.269356251;
125;14;46.2920875549;132.958068848;31;115.159585714;15;41.8499984741;93.4924926758;18;104.917997837;
126;16;48.3159561157;131.101364136;25;129.39177537;14;36.6999969482;89.7838058472;19;91.5545251369;
127;16;47.339176178;136.240478516;26;131.584635377;14;38.5722389221;93.0785369873;17;92.1766796112;
128;16;48.5584602356;142.20866394;27;133.772505403;14;40.1206359863;93.3742828369;17;93.6885623932;
129;16;51.7772521973;142.171798706;31;135.932934046;14;40.6688575745;97.6685333252;21;95.2253742218;
130;15;46.9932975769;142.687042236;34;123.284100056;15;42.7165374756;102.958816528;19;110.796305418;
131;15;47.9989051819;145.251052856;35;126.652502775;15;46.8756332397;107.242767334;19;111.41940248;
132;15;50.3652496338;145.645996094;35;129.698581934;15;48.0359382629;114.518188477;20;112.034834862;
133;15;52.5638580322;150.531860352;36;131.711062431;15;49.2034835815;121.78314209;21;112.640291333;
134;15;55.8061752319;150.774261475;37;132.679153085;15;51.2640266418;126.035980225;20;113.233911037;
135;15;57.0079116821;153.086761475;38;134.836458802;15;51.3233909607;132.275390625;22;113.814303756;
136;15;57.2836418152;158.534988403;39;136.581677079;15;53.3814315796;134.500396729;24;114.380545616;
137;17;59.4137458801;159.286682129;36;153.213175297;14;53.638053894;136.710357666;23;114.932145834;
138;17;63.537361145;157.140289307;37;155.782094359;14;52.6932182312;135.904998779;23;115.469007373;
139;17;65.6543960571;160.802398682;38;158.146785617;14;53.7469024658;139.084320068;26;115.991362572;
140;17;68.7648849487;164.285247803;39;161.301753163;14;53.7991371155;142.248535156;29;116.499713778;
141;17;74.6238861084;162.684265137;43;163.399567604;14;52.8499717712;148.398132324;28;116.994766355;
142;18;75.8264465332;164.054458618;45;165.320236444;14;53.8994789124;151.533737183;29;117.47736454;
