Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;1;12.0;10.0;4;20.0;1;9.5;10.0;6;20.0;
8;1;13.0;10.0;4;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;1;14.0;10.1999998093;4;20.7264003754;2;9.59000015259;10.5;5;21.7264003754;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;9.88844013214;10.3632001877;5;21.9903717041;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;9.94783401489;10.4951858521;5;23.0719120502;
12;1;15.2292222977;11.3658018112;4;23.4745616913;2;10.1911802292;11.0209560394;5;23.9749414921;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;11.9614667892;11.4571752548;5;24.7131726742;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;13.9614667892;11.8107032776;5;25.3067810535;
15;2;19.8187427521;12.5662631989;4;25.892534256;2;15.9614667892;12.0916318893;5;25.7784451246;
16;3;21.8187427521;12.446267128;4;26.0499999523;2;16.9828968048;12.3113050461;5;26.1504684687;
17;3;22.8187427521;12.5;4;26.1019749641;2;17.7228336334;12.8374919891;5;26.2221269608;
18;3;23.8187427521;12.5;4;26.1559499502;2;18.9978122711;12.5;6;26.2560760975;
19;3;24.8187427521;12.5;4;26.2119446993;2;19.625;12.8768224716;6;26.2905418873;
20;3;25.25;12.5;4;26.269973278;2;19.625;12.8871622086;6;26.3255085945;
21;3;25.25;12.5;4;26.3300433159;2;19.9232387543;12.5;6;26.3609591722;
22;3;25.8485202789;12.5;5;26.3921557665;2;19.625;13.0443840027;7;26.3968753815;
23;3;25.8764705658;12.5;5;26.4563041925;2;19.625;13.0587501526;7;26.4332377911;
24;3;25.90533638;12.5;4;26.5224741697;2;19.947479248;12.5;8;26.4700255394;
25;3;25.9351139069;12.5;4;26.5906432867;3;19.625;13.0880098343;6;26.5072168112;
26;3;25.25;13.5;3;26.6607804298;3;19.625;13.1028871536;6;26.5447884798;
27;3;25.25;13.6625461578;2;26.7328453064;3;19.625;13.1179151535;6;26.5827163458;
28;3;26.0297813416;12.5;2;26.8067884445;3;19.9811115265;12.5;6;26.6209751368;
29;3;26.0630550385;12.5;2;26.8825509548;3;19.625;13.1483898163;6;26.6595385075;
30;3;24.0971488953;13.5;3;26.9600640535;3;17.9983959198;13.5;6;26.6983793974;
31;3;23.1320285797;14.5;4;27.0392494202;3;17.0071353912;14.5;6;26.7374696732;
32;3;22.1676616669;15.5;4;27.120018959;3;16.0159301758;15.5;6;26.7767804861;
33;3;21.2040081024;16.5;5;27.2022752762;3;15.0247755051;16.5;7;26.8162822723;
34;3;20.2410240173;17.5;5;27.2859115601;3;14.4086637497;17.5;7;26.8559447527;
35;3;19.2786598206;18.5;5;27.3708124161;3;14.4175872803;18.5;7;26.8957372904;
36;3;18.316865921;19.5;5;27.4568536282;3;14.4265403748;19.5;8;26.9356285334;
37;3;17.3555831909;20.5;5;27.5439035892;3;14.4355163574;20.5;8;26.9755871296;
38;3;16.3947563171;21.5;6;27.6318233013;3;14.4445075989;21.5;8;27.015581131;
39;4;15.4343204498;22.5;5;27.7204678059;3;14.4535055161;22.5;8;27.0555787086;
40;4;15.2242107391;23.5;5;27.8096864223;3;14.4625053406;23.5;9;27.0955479145;
41;4;15.0;22.5;5;27.8993241787;3;14.4714984894;24.5;9;27.135456562;
42;4;16.0;22.5;6;27.989222765;3;14.4804782867;25.5;10;27.17527318;
43;4;17.0;22.5;7;28.079221487;3;14.4894361496;26.5;10;27.2149660587;
44;4;18.0;22.5;7;28.1691586971;3;14.4983673096;27.5;10;27.2545039654;
45;4;19.0;22.5;8;28.258872509;3;14.5072631836;28.5;12;27.293856144;
46;4;20.0;22.5;8;28.348202467;3;14.5161170959;29.5;12;27.3329925537;
47;4;21.0;22.5;8;28.4369900227;3;15.5249233246;27.5;12;28.3718836308;
48;4;22.0;22.5;9;28.5250804424;3;15.5336742401;28.5;14;28.4505007267;
49;4;23.0;22.5;9;29.6123232841;3;16.5423622131;29.5;14;28.5299994946;
50;4;25.0;23.5;10;29.7285737991;3;17.0;28.5;14;28.6103546619;
51;4;27.0;24.5;11;29.8442847729;3;18.0;29.5;16;28.6915389299;
52;4;27.25;25.5;12;29.959318161;3;19.0;30.5;16;28.7735227346;
53;5;27.25;26.5;7;40.0735428333;3;20.5763778687;31.5;17;28.8562743664;
54;5;28.25;28.5;7;40.5868347883;3;21.0;32.5;18;28.9397602081;
55;5;29.7701263428;29.5;8;41.0734792948;3;22.2178630829;32.5;18;29.0239441395;
56;7;30.7849197388;31.5;6;42.5321068764;3;22.2259559631;31.5;19;29.1087876558;
57;7;31.7999572754;33.5;6;43.092037797;3;21.625;31.5;20;29.1942497492;
58;7;31.7584991455;36.3792533875;6;43.6386429071;3;22.2418193817;29.5;21;29.2802870274;
59;7;31.8239440918;38.4033813477;7;44.1738257408;3;21.625;29.5;22;29.3668534756;
60;7;32.4934539795;39.5;7;44.699950099;3;21.625;29.4669322968;22;29.4539005756;
61;7;31.9782505035;41.452671051;8;45.2197071314;3;21.625;29.4903411865;23;29.5413771868;
62;7;31.25;43.4778137207;11;45.7359771729;3;21.625;29.5133628845;23;29.6292295456;
63;7;32.8130722046;42.5;12;46.2516932487;3;21.625;29.535987854;24;29.7174012661;
64;7;31.25;45.5;12;46.7697101831;3;22.286567688;27.535987854;23;29.8058339357;
65;7;32.25;45.5550537109;13;47.1885985136;3;22.2935791016;27.5;23;29.8924454451;
66;8;31.25;47.5813522339;15;48.9337412119;3;21.625;28.5;24;29.9512542486;
67;8;31.7000007629;50.1187133789;15;50.4656765461;5;21.625;29.5;17;55.0107431412;
68;8;34.7946395874;45.3899993896;15;51.8215214014;5;23.625;29.5;18;56.4208502769;
69;8;34.1538658142;47.6872596741;15;53.0214321613;6;25.625;32.5;17;57.6458823681;
70;8;35.3667297363;47.9097442627;16;53.907882452;6;26.625;35.5;18;58.6905670166;
71;8;36.7085456848;46.0;16;54.520902276;6;27.625;37.5999984741;18;59.5697627068;
72;8;33.7345962524;48.0;16;55.1639380455;6;28.625;39.5999984741;19;60.3040304184;
73;8;31.8890247345;50.0;16;56.8318138123;6;29.625;39.5999984741;19;60.9158530235;
74;8;33.8890228271;50.3979225159;17;57.5582067966;6;30.625;39.5999984741;19;61.4114747047;
75;8;33.8890228271;53.4399032593;16;58.2970256805;7;31.25;39.5999984741;18;74.0950965881;
76;8;35.2442321777;54.4399032593;17;59.0403356552;7;33.25;41.5999984741;18;74.7738313675;
