Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
33;3;16.0495510101;21.5;6;26.8162822723;3;15.0;22.5;7;35.6300430298;
34;3;15.0673274994;22.5;7;26.8559447527;3;16.0;24.5;8;36.0508718491;
35;3;14.8351745605;23.5;7;26.8957372904;3;16.2250003815;26.5;8;36.4477939606;
36;3;14.8530817032;24.5;8;26.9356285334;4;16.2250003815;27.8134555817;7;36.8189210892;
37;3;14.8710327148;25.5;8;26.9755871296;4;16.0;29.0732460022;7;37.1630792618;
38;3;14.8890142441;26.5;9;27.015581131;4;16.2250003815;30.3141555786;8;37.4797668457;
39;3;14.9070110321;27.5;9;27.0555787086;4;16.2250003815;31.5358352661;8;37.7690839767;
40;3;14.9250106812;28.5;10;27.0955479145;4;16.2250003815;32.7383575439;9;38.0316419601;
41;3;14.9429969788;29.5;11;27.135456562;4;16.2250003815;33.9221496582;9;38.2684679031;
42;3;15.9609556198;27.5;12;27.17527318;4;16.2250003815;35.087928772;10;38.4809007645;
43;3;14.9788722992;28.5;12;27.2149660587;4;16.2250003815;36.2366294861;10;38.6704978943;
44;3;15.9967346191;27.5;13;27.2545039654;4;16.2250003815;37.3693466187;11;39.8389520645;
45;3;17.0145263672;27.5;14;27.293856144;4;18.2250003815;36.3693466187;12;40.0280179977;
46;3;17.0;27.5;14;27.3329925537;4;19.2250003815;35.3693466187;12;40.0811839104;
47;3;19.0;27.5;15;27.3718836308;4;19.4682655334;34.3693466187;14;40.1235535145;
48;3;20.0673484802;27.5;17;27.4105007648;4;20.4777984619;34.3693466187;14;40.1671074629;
49;3;20.0;27.5;17;27.4488155842;4;22.1875991821;34.5;15;40.211841464;
50;3;21.0;27.2141704559;18;27.4868011475;5;22.9249992371;35.5;14;40.2577478886;
51;2;23.0;24.5;18;27.5244314671;6;24.2079925537;36.5;14;40.3048160076;
52;2;21.1359939575;25.5;19;27.5616812706;6;25.2185821533;37.5;15;40.3530313969;
53;2;20.1527557373;26.5;19;27.5985264778;6;26.2294311523;38.5;16;40.4023760557;
54;2;18.0;27.5;18;27.6349442005;6;26.5499992371;39.3816642761;17;40.4528282881;
55;3;17.0;28.5;16;27.6709127426;6;26.8768844604;37.4000015259;16;40.5043625832;
56;3;16.0;29.5;15;27.7064116001;6;26.8884811401;36.4000015259;16;40.5569496155;
57;3;15.0;30.5;15;27.7414214611;6;26.9003143311;35.4000015259;16;40.6105561256;
58;3;14.0;31.5;15;27.7759244442;7;26.9123764038;34.4000015259;16;40.6651450396;
59;3;14.0;32.5;15;27.8099038601;7;26.5499992371;32.5;17;40.72067523;
60;3;14.0;33.5;16;27.84334445;7;26.9371528625;33.4000015259;17;40.7771017551;
61;4;14.0;34.5;15;27.8762321472;7;26.949848175;33.4000015259;17;40.8343759775;
62;4;14.0;35.5;16;27.9085543156;7;26.5499992371;34.4000015259;17;40.8924454451;
63;4;14.0;36.5;16;27.940299511;7;26.9757995605;33.4000015259;17;40.9512542486;
64;4;14.0;37.5;16;27.9714579582;7;26.5499992371;34.4000015259;17;41.0107431412;
65;4;14.0;38.5;16;28.0;7;26.5499992371;34.8075180054;17;42.0708494186;
66;4;14.0;39.5;16;29.0;7;28.0159416199;34.4000015259;17;42.151507616;
67;4;16.0;38.5;16;30.0299999714;7;28.5499992371;36.4000015259;17;42.2328457832;
68;4;19.0;39.5;18;30.1005909443;7;29.2773895264;36.4000015259;17;42.3147870302;
69;4;21.0;40.5;18;30.1729500294;7;28.7886314392;38.4000015259;18;42.3972519636;
70;4;22.0;41.5;18;30.2470707893;7;28.793258667;40.021270752;18;42.4801595211;
71;4;23.0;42.5;19;30.3229424953;7;28.7979278564;40.0647850037;18;42.5634263754;
72;4;24.0;42.5;19;30.4005503654;8;30.3517723083;39.4000015259;17;43.6469683647;
73;4;25.0;42.1059188843;21;30.4798748493;8;30.8073730469;40.4000015259;17;45.2307620049;
74;4;26.0;41.1288757324;21;30.5608921051;8;29.2756538391;43.9000015259;19;46.559262991;
75;4;27.0;40.1524085999;21;30.6435732841;8;30.217464447;45.2012252808;19;47.6684539318;
76;4;28.0;40.8217849731;23;30.7278846502;8;31.3560714722;46.5800857544;19;48.5963619947;
77;5;29.0;40.8639411926;14;51.9150900841;8;32.4261207581;44.8097419739;18;49.2305887938;
78;5;30.7000007629;41.0695457458;14;54.6860114336;8;31.8584938049;45.9000015259;19;49.6577968597;
79;5;33.0510025024;39.1353225708;15;57.0446813107;9;29.9104690552;47.9000015259;18;50.0612900257;
80;6;33.7486457825;39.0612678528;15;59.0035310984;9;29.7048110962;46.9000015259;19;50.332985878;
81;7;33.974937439;38.6732215881;13;60.4506137371;8;28.7475204468;47.9000015259;19;50.5627318621;
82;7;32.5999984741;41.7035598755;13;61.4921430349;8;27.7800636292;48.9000015259;20;50.7957470417;
83;7;32.5999984741;43.7778358459;13;62.3415051699;8;26.812620163;49.9000015259;20;51.0316902399;
84;7;33.5999984741;42.8541297913;13;63.0346142054;8;25.686422348;51.9000015259;20;51.2702046633;
85;7;34.1564712524;43.9323806763;12;63.5371450186;9;25.6914558411;53.9000015259;17;51.5109187365;
86;8;34.1804618835;45.0125045776;10;63.7532243729;9;25.375;55.0;17;51.7534489632;
87;8;32.5999984741;46.164730072;10;63.9715892076;9;25.70154953;58.9000015259;18;51.9974025488;
88;8;30.5999984741;47.1780090332;10;64.1919813156;9;25.7066059113;61.9000015259;19;52.2423778772;
89;8;29.5999984741;47.8291168213;8;66.4141230583;9;26.7116661072;61.9000015259;18;52.4879684448;
90;8;30.5999984741;49.9499664307;6;66.9277186394;9;27.7167282104;62.9000015259;18;52.7337634563;
91;8;31.5999984741;50.682094574;6;70.3742984533;9;28.7217903137;63.9000015259;18;52.9793511629;
92;8;30.5999984741;54.7978019714;7;74.2063798904;9;29.7268486023;64.9000015259;20;53.2243202925;
93;8;30.5999984741;59.4204750061;7;76.6102241278;10;30.7319030762;65.8484420776;19;53.4682627916;
94;8;30.5999984741;63.5953674316;8;78.665766716;10;28.7369499207;67.0306015015;20;53.7107756138;
95;8;27.5999984741;60.7699737549;7;78.8272482157;11;29.741985321;67.0138397217;19;55.2214359045;
96;8;26.5999984741;62.9439315796;8;79.9477343559;11;28.7470092773;70.0979766846;19;55.5199803114;
97;8;25.5999984741;65.1168823242;9;81.199190259;11;28.7520179749;73.1828155518;20;55.8179788589;
98;8;24.5999984741;66.2884521484;11;82.5890589952;12;27.7570114136;76.2681655884;19;56.1150625944;
99;8;25.5999984741;69.2393035889;9;84.1189491749;12;27.7619857788;79.3538208008;17;57.4108697176;
100;8;26.5999984741;65.3002548218;9;85.7822846174;12;28.7669391632;83.4395675659;16;57.745046854;
101;8;27.5999984741;63.3608322144;7;87.5623090267;12;29.7718696594;86.5252075195;12;58.0784349442;
102;8;28.5999984741;65.4208908081;7;89.4310952425;12;30.0200424194;89.5855560303;12;58.4107038975;
103;8;29.5999984741;69.3256835938;7;91.3502482176;12;30.0344543457;91.7228622437;14;58.7415325642;
104;8;30.5999984741;72.4077301025;13;92.2227452993;13;30.0491027832;93.8571090698;13;59.0706115961;
105;8;31.5999984741;75.488494873;13;93.1436707973;13;30.0639877319;94.0881195068;13;60.3976410627;
106;8;32.5999984741;78.5678024292;13;94.0578958988;13;31.0791034698;97.1157608032;14;60.7613017559;
107;8;33.5999984741;82.1035003662;14;94.9196748734;13;32.0944442749;99.2251586914;14;61.0874056816;
108;8;34.5999984741;86.0336380005;15;95.6963572502;14;33.0582466125;99.304397583;14;76.416677475;
109;8;35.5999984741;89.9764709473;15;96.3695683479;15;33.0777702332;103.382019043;13;77.7988407612;
110;9;36.5999984741;93.9304428101;15;96.9339354038;15;34.0979537964;107.457878113;14;79.0885952711;
111;9;37.4609375;97.8941345215;16;97.3941366673;16;35.1188049316;110.531852722;15;80.2751148939;
112;9;37.3748397827;101.866279602;15;97.7613487244;16;37.1403274536;114.205474854;17;81.3386743069;
113;9;37.2973556519;105.845756531;12;98.0499696732;17;39.1589813232;115.30531311;15;82.293012619;
114;9;37.2276229858;108.323005676;11;98.2750897408;17;41.1774024963;115.402038574;13;83.1488583088;
115;9;37.1648597717;110.309020996;11;98.3010210991;17;42.2711868286;116.495574951;14;83.915566802;
116;9;37.1083755493;112.303138733;12;99.2344229221;17;43.3707427979;117.585830688;16;84.6039202213;
117;9;38.0575332642;115.304199219;12;99.2892335653;17;44.4524154663;118.672767639;14;85.2249809504;
118;9;39.0117797852;118.311210632;13;99.3716704845;17;44.8187561035;119.756347656;13;85.6905716658;
119;9;40.9706039429;115.32321167;14;99.4798893929;17;44.8499984741;120.202438354;14;86.0175490379;
120;9;38.9335441589;118.339439392;15;99.6122947931;17;44.8499984741;120.32093811;15;86.3444495201;
121;9;38.900188446;121.359153748;16;99.7674920559;17;44.8499984741;120.436515808;16;86.6709527969;
122;9;40.8701705933;117.381744385;17;99.8984142542;17;44.8499984741;120.549179077;16;88.0834641457;
123;9;40.8431510925;117.374542236;15;100.95209074;17;44.8634986877;121.526023865;14;89.5293421745;
124;9;41.8188400269;117.982254028;13;102.038849354;17;44.8771286011;122.514350891;12;92.0013837814;
125;9;43.7969512939;115.596664429;15;103.152226925;17;45.8908653259;124.506988525;12;93.5719569921;
126;9;43.7772598267;116.213684082;15;104.28566432;17;46.9047012329;126.496643066;13;96.1587221622;
127;9;41.7595329285;118.829177856;17;105.432617426;17;49.1786766052;126.324066162;14;98.8139919043;
128;9;41.7435798645;118.43913269;18;106.58668685;17;52.0791244507;129.089782715;15;100.533150315;
129;9;39.729221344;121.039741516;19;107.74171567;17;53.1880187988;131.857406616;16;102.251907706;
130;9;38.7163009644;123.627487183;20;108.89188695;17;53.2934837341;133.622894287;17;103.963451862;
131;9;39.7046699524;123.19921875;23;110.031799555;17;53.3950119019;135.382324219;20;105.661424637;
132;9;39.6942024231;122.752174377;24;111.156510353;17;54.4922027588;134.846679688;20;107.339985371;
133;9;38.6847839355;125.284118652;26;112.261553764;17;54.9566993713;135.291778564;21;108.993852615;
134;9;39.6763038635;124.793212891;27;113.342959881;17;55.1391410828;135.716537476;23;110.618327975;
135;9;39.668674469;124.278137207;26;114.39723587;17;55.3170433044;136.120300293;19;112.209301114;
136;9;38.6618041992;126.737968445;27;115.421345234;17;55.4896240234;136.502761841;17;113.763263226;
137;9;40.6556243896;124.015296936;24;116.412685871;17;55.6561698914;136.863922119;16;115.277294278;
138;9;39.650062561;122.273880005;22;117.369059086;17;55.8160629272;137.665786743;15;116.749060631;
139;9;40.6450576782;123.514060974;22;118.288647652;17;55.9687995911;138.267166138;16;118.176801085;
140;9;43.6405525208;118.73639679;23;119.169982433;17;56.1139793396;138.633056641;17;119.559297323;
141;9;42.6364974976;119.941574097;22;120.01194191;17;62.1023406982;140.981903076;11;120.855372548;
142;9;44.6328468323;121.130401611;22;120.77325201;17;64.1693878174;143.273971558;11;121.912299156;
143;9;43.6295623779;118.275421143;22;121.418827057;17;64.3948287964;145.475479126;13;122.947143435;
144;9;42.6266059875;119.353363037;22;122.036469936;17;64.5174560547;147.67515564;17;123.942690849;
145;9;43.6239471436;121.426757812;19;122.625050545;17;64.6360168457;149.87260437;18;124.883394122;
146;9;42.6215515137;122.495697021;20;123.183773518;17;64.748916626;152.067367554;17;125.801748633;
147;9;41.6193962097;123.560302734;20;123.656358719;17;64.8594207764;154.259094238;16;126.696861386;
148;9;41.6174545288;123.347961426;21;124.041953087;17;64.9674072266;156.44744873;16;127.56809783;
149;9;44.6157073975;119.378929138;20;124.361500263;17;68.6476211548;155.643447876;16;128.415029049;
150;9;41.6141395569;120.377182007;18;124.66183567;17;64.1997833252;162.810806274;14;129.237389803;
151;9;42.6127243042;118.375610352;20;124.94301939;17;64.316444397;166.446487427;14;130.035037994;
152;9;43.6114501953;117.374198914;23;125.205321789;17;63.4173240662;169.664627075;16;130.73929739;
153;8;42.6103057861;108.645652771;23;117.403506279;18;62.5330200195;175.883529663;17;139.338133097;
