Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
33;3;20.25;16.5;7;30.3786706924;4;20.1256942749;16.5;6;33.9116300344;
34;3;19.25;17.5;7;30.6272368431;4;19.6786270142;17.5;7;34.3106390238;
35;3;18.25;18.5;8;30.8733024597;5;19.8531208038;18.5;6;34.6992926598;
36;3;17.25;19.5;7;32.1156759262;5;20.0229530334;19.5;6;35.0751464367;
37;3;17.25;20.5;7;32.3832285404;5;20.1870250702;20.5;6;35.4360941648;
38;3;17.25;21.5;9;32.6455070972;5;19.9925422668;22.5;6;35.7804127932;
39;3;16.25;22.5;9;32.9015624523;5;20.1373786926;23.6103649139;6;36.1067820787;
40;3;16.0;23.5;9;33.1505601406;5;20.2741546631;24.6260623932;6;37.4142858982;
41;3;17.0;23.5;11;33.3917888403;5;21.4024581909;26.3417320251;6;37.7224012613;
42;3;18.0;24.5;12;33.6246677637;5;22.522064209;27.3713607788;6;38.0111607313;
43;3;19.0;25.5;12;33.8487467766;5;22.6328983307;28.4010829926;7;38.2807164192;
44;3;20.0;26.5;14;34.0637047291;6;22.7350387573;29.4308872223;6;39.5314935446;
45;3;21.0;27.5;15;34.2693426609;6;23.8286819458;30.4607620239;6;39.8716396093;
46;3;22.0;27.5;15;34.4655766487;6;26.5539970398;32.4607620239;7;40.2048442364;
47;4;23.0;27.5;11;49.6524268389;6;27.5431747437;35.4607620239;7;40.5327888727;
48;4;25.0;28.5;12;50.5800056458;6;29.3306045532;38.4607620239;8;40.8572320938;
49;4;27.0;29.5;12;51.4178788662;6;30.2047958374;41.2568054199;9;41.1638557911;
50;4;29.0;30.5;12;52.1654706001;6;31.3283042908;43.2568054199;10;41.3733098507;
51;4;31.0;31.5;13;52.8256171942;6;32.0330581665;42.3456115723;10;41.5965473652;
52;4;32.25;32.5;13;53.4036837816;6;32.1189880371;41.3607635498;13;41.8340697289;
53;4;33.25;32.5;14;53.9018062353;6;31.7854614258;41.3760032654;13;42.0862673521;
54;5;34.25;32.5;14;54.2479931116;7;32.3102531433;39.3913192749;12;42.3533916473;
55;6;34.838104248;32.5;10;57.1659245491;6;29.0914421082;33.5;13;39.7724618912;
56;6;35.9148292542;33.5;11;57.5614441633;6;28.7999992371;34.7907218933;13;39.8150573969;
57;6;36.9500007629;34.5;11;57.8549730778;6;29.5458869934;32.5;13;39.8575388193;
58;6;37.9500007629;35.5;11;58.1634021997;6;29.5554466248;32.5;13;39.8841004372;
59;7;36.47397995;37.5;10;58.4861400127;6;29.561422348;32.5;13;39.9064661264;
60;7;35.601436615;39.5;10;58.822332263;7;29.5664558411;32.5;17;39.928878665;
61;6;30.9500007629;35.5;10;54.8957372904;8;29.25;33.5;14;43.9177155495;
62;6;29.9500007629;36.5;13;54.9356285334;8;30.25;34.5159301758;14;44.2489203215;
63;6;28.9500007629;37.5;13;56.7449433804;8;31.25;35.5316619873;13;44.5909734964;
64;6;28.1210002899;38.5;13;58.2275209427;8;31.25;36.5474090576;13;44.9422373772;
65;6;27.263666153;39.5;13;60.4288372993;8;31.5917301178;36.5;14;45.300835371;
66;6;29.3811988831;38.5;14;62.4565677643;8;31.25;38.5;15;46.6646865606;
67;6;32.4770126343;39.5;14;63.1755759716;8;32.601852417;38.5;15;49.3340617418;
68;6;34.5499992371;40.5;16;63.4643369913;8;34.1026229858;43.0;16;50.8945548534;
69;7;35.5499992371;41.5;15;63.7434022427;8;35.9624710083;44.7900009155;16;52.2716470957;
70;7;33.5499992371;44.5;16;63.9215018749;8;35.5440292358;48.0872573853;16;53.4103142023;
71;7;32.5499992371;46.5;16;64.1041016579;8;36.7644538879;47.9097442627;17;54.2641855478;
72;7;31.5499992371;47.5;17;64.2911458015;9;36.826335907;49.0;17;54.9487345219;
73;8;30.5499992371;48.5;16;64.4825614691;9;33.6999969482;52.983997345;17;55.6423196793;
74;8;29.5499992371;49.5;16;64.6782574654;9;32.6999969482;54.6430053711;18;56.3430179358;
75;8;28.5499992371;50.5;17;64.8781239986;9;31.6999988556;55.7157249451;17;57.04918015;
76;8;28.2999992371;51.5;17;66.0820305347;9;30.6999988556;56.79063797;17;57.7594383955;
77;8;29.2999992371;53.5;17;66.389826417;9;29.6999988556;57.867729187;18;58.4726823568;
78;8;30.2999992371;55.5;17;66.7102394104;9;29.3999996185;58.9469642639;20;60.1880096197;
79;8;30.2999992371;57.5;17;67.0436396599;10;30.3999996185;61.0283050537;19;60.9646525383;
80;8;28.2999992371;60.5;18;67.3903646469;10;31.3999996185;61.6952323914;19;61.7448530197;
81;8;27.2999992371;63.5;18;68.7507069111;10;31.3999996185;64.3101196289;19;62.5279105902;
82;8;27.2999992371;66.5;17;69.1849013567;10;31.3999996185;67.8843688965;18;63.3129789829;
83;8;27.2999992371;69.5;21;69.6360753775;10;31.3999996185;71.9734649658;18;64.0989888906;
84;8;26.2999992371;72.5;21;70.104372263;10;31.3999996185;75.1293945312;19;64.8845908642;
85;8;26.0;75.5;22;70.5898233652;11;31.3999996185;79.1438217163;18;65.6681256294;
86;8;26.0;78.5;23;71.092327714;11;31.3999996185;83.1581268311;19;66.4476276636;
87;8;26.0;81.4311981201;23;71.6116338968;11;31.3999996185;87.1722946167;19;67.1601126194;
88;8;27.0;81.4839935303;24;72.147321701;11;30.3999996185;89.1752700806;21;67.7897304296;
89;8;27.0;79.5390472412;26;72.6987856627;11;30.3999996185;90.7752685547;15;68.4211236238;
90;8;26.0;83.5963592529;25;73.2652201653;11;30.3999996185;92.5135574341;15;69.0504522324;
91;8;27.0;81.6559295654;25;73.8456100225;11;30.3999996185;94.6457214355;14;69.6740105152;
92;8;27.0;81.7177581787;25;74.4387248755;11;32.0;93.1799316406;14;70.2883381844;
93;8;26.0;83.7818145752;26;75.0431203842;11;31.3999996185;94.3159408569;16;70.8903126717;
94;8;27.0;83.9435195923;28;75.6571450233;11;31.3999996185;96.4534759521;16;71.47722435;
95;9;27.0;84.104095459;27;76.2789545059;11;32.4000015259;94.1922683716;16;72.0468218327;
96;9;27.0;81.9836120605;27;76.9065363407;11;31.3999996185;96.33203125;17;72.5973305702;
97;9;28.0;85.1161346436;27;77.5377378464;11;32.4000015259;95.4724731445;18;73.1274521351;
98;9;27.0;83.2499237061;28;78.1703042984;11;32.4000015259;94.6132965088;18;73.6363351345;
99;9;27.0;85.3847351074;28;78.7905879021;12;32.4000015259;96.1805267334;17;98.1235346794;
100;9;28.0;88.1795196533;28;79.3792629242;12;34.4000015259;98.3798294067;18;100.268963337;
101;9;29.0;88.2587585449;29;80.9635696411;12;36.4000015259;98.5783538818;18;102.079000235;
102;9;31.0;92.3363800049;28;81.6012783051;12;38.4000015259;100.775688171;21;103.571091175;
103;9;33.0;96.4122390747;29;82.2332410812;12;40.4000015259;102.971412659;22;104.784295559;
104;9;34.0;99.9516220093;29;82.8575702906;12;39.4000015259;106.165130615;24;105.766537428;
105;9;35.2999992371;100.143791199;29;83.4725580215;12;38.4000015259;108.356468201;25;106.56517458;
106;9;34.2999992371;103.334877014;33;84.0766974688;12;37.4000015259;110.545043945;26;106.855603695;
107;9;34.2999992371;105.524520874;33;84.6686977148;12;36.4000015259;112.730514526;27;107.074207067;
108;9;35.2999992371;104.712356567;34;85.2474884987;12;36.4000015259;114.912559509;30;107.288852692;
109;9;35.2999992371;103.898040771;34;85.8122211695;12;37.4000015259;114.090866089;30;107.49917841;
110;9;34.2999992371;106.081222534;35;86.3622565269;12;36.4000015259;116.265174866;31;107.704853058;
111;9;35.2999992371;105.261611938;36;86.8971518278;13;36.4000015259;118.43522644;31;107.905575275;
112;9;35.2999992371;104.438873291;37;89.3409763575;13;37.4000015259;113.60080719;32;108.101078033;
113;9;34.2999992371;107.289070129;37;91.8506531715;13;37.4000015259;114.76171875;32;108.291126251;
114;9;35.2999992371;107.161422729;38;94.3964447975;14;40.0291137695;119.917816162;32;108.47551918;
115;9;35.2999992371;107.050712585;39;96.9473497868;14;41.2475547791;123.068939209;33;108.654091358;
116;9;34.2999992371;109.95123291;39;99.4733288288;14;43.2654075623;120.214996338;33;108.826709747;
117;9;35.2999992371;109.8568573;41;101.947368383;14;41.8826751709;123.355911255;34;110.762876987;
118;9;35.2999992371;109.761245728;41;104.347040415;14;43.9762878418;125.172988892;35;111.954350233;
119;9;34.2999992371;112.657974243;42;106.655328274;14;45.071434021;127.002029419;35;113.209112525;
120;9;36.2999992371;110.119064331;43;108.860691071;14;44.3209152222;131.837310791;35;115.531052709;
121;9;35.2999992371;110.56438446;43;110.956511974;14;46.4531059265;134.672805786;36;118.07528317;
122;9;34.2999992371;113.991905212;44;112.940157413;14;49.5925292969;135.502502441;36;120.778870344;
123;9;35.2999992371;114.400009155;44;114.811911583;14;51.8718910217;141.320526123;37;125.35403955;
124;9;35.2999992371;114.787513733;45;116.573956966;15;55.3294067383;148.421020508;37;128.780805469;
125;9;35.2999992371;115.153610229;46;118.229558468;16;58.7720794678;152.5078125;37;132.062422037;
126;9;35.2999992371;115.497871399;46;119.733283043;16;59.2062416077;158.570632935;37;135.261459589;
127;9;36.2999992371;113.664512634;48;120.996705532;16;60.5261459351;163.600067139;38;138.259304285;
128;9;36.2999992371;115.816459656;48;122.201804638;16;61.8259353638;164.588165283;39;141.16620326;
129;9;36.2999992371;113.954292297;50;123.345609665;16;63.1166267395;166.528457642;38;144.177963018;
130;9;35.2999992371;115.07875824;50;124.425972462;16;62.4177970886;167.416290283;39;148.265045285;
131;9;35.2999992371;116.190696716;50;125.4415555;16;63.7265014648;169.248687744;39;151.538416505;
132;9;35.2999992371;117.290977478;50;126.336333752;16;66.038848877;172.024353027;41;154.822751999;
133;9;36.2999992371;115.341682434;52;127.107584;16;68.4822845459;171.743438721;42;158.071551442;
