Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;11.0;5;20.0;1;8.0;11.0;4;20.0;
5;1;10.0;10.0;5;20.0;2;8.0;10.3000001907;3;21.0;
6;1;11.0;10.0;5;20.0;2;9.22500038147;10.0;3;21.0299999714;
7;1;12.0;10.0;5;20.0;2;9.73174953461;10.0;3;21.0605909824;
8;1;13.0;10.0;5;20.3999996185;2;9.73863315582;10.0;3;21.5023716688;
9;1;14.0;10.1999998093;5;20.7264003754;2;9.83803367615;10.1999998093;3;21.8717387915;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.92114067078;10.3632001877;3;22.1798590422;
11;2;14.8187427521;11.2097139359;4;23.7316036224;2;9.99046802521;10.4951858521;3;23.2886198759;
12;2;15.6792221069;11.3658018112;4;24.6045616865;2;10.2399396896;11.0209560394;3;24.2203179598;
13;2;18.268743515;11.7372808456;4;25.3428291082;2;12.0166759491;11.4571752548;3;24.988676548;
14;2;20.268743515;12.0336990356;4;25.9702501297;2;14.0166759491;11.8107032776;3;25.6138757467;
15;2;21.465719223;12.2662630081;4;26.5108692646;2;16.0166759491;12.0916318893;3;26.1185922623;
16;2;22.5469932556;12.446267128;4;26.8187118769;2;17.0594291687;12.3113050461;3;26.5251210928;
17;2;23.6371631622;12.5;4;27.0402543545;2;18.074590683;12.4808797836;5;26.6327222586;
18;2;24.7368564606;12.5;5;27.2842636108;3;19.0901966095;12.5;4;26.7040277719;
19;2;25.846660614;12.5;5;27.5518820286;3;19.625;12.5;4;26.7772322893;
20;2;26.3983459473;12.5;5;27.8440244198;3;20.0248775482;12.5;5;26.852280736;
21;2;26.5298118591;12.5;5;28.1613030434;3;20.0417633057;12.5;5;26.9291081429;
22;3;26.672586441;12.5;5;28.5039470196;3;20.0590496063;12.5;5;27.0076401234;
23;3;26.8267765045;12.5;5;28.871723175;3;20.0767192841;12.5;5;27.0877923965;
