Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;4;20.0;
5;1;10.0;10.0;6;20.0;2;8.0;10.5;3;21.0;
6;1;11.0;10.0;6;20.0;2;9.0;10.5;3;21.0599999428;
7;1;12.0;10.0;6;20.0;2;9.5;10.529999733;3;21.1229639053;
8;1;13.0;10.0;6;20.3999996185;2;9.5;10.5614814758;3;21.6001901627;
9;1;14.0;10.1999998093;5;20.7264003754;2;9.59000015259;10.8000946045;3;22.0082015991;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.66343975067;11.0041007996;3;22.3582868576;
11;2;14.8187427521;11.2097139359;4;23.7316036224;2;9.72283363342;11.1791439056;3;23.5415859222;
12;2;15.6792221069;11.3658018112;4;24.5145616531;2;9.95943069458;11.7707929611;3;24.5564982891;
13;2;18.268743515;11.7372808456;4;25.1485819817;2;11.7228336334;12.2782487869;2;25.4172240496;
14;2;20.268743515;12.0336990356;4;25.6560795307;2;13.7228336334;12.708612442;2;26.1443716288;
15;2;21.3243408203;12.2662630081;4;26.0596417189;2;15.7228336334;13.0721855164;2;26.7609803677;
16;2;22.3439407349;12.446267128;4;26.211841464;2;16.7228336334;13.380490303;3;27.2896242142;
17;2;23.3640708923;12.5;4;26.2577478886;2;17.7228336334;13.6448116302;4;27.5297403336;
18;2;24.3847293854;12.5;4;26.3048160076;3;18.7228336334;13.7648696899;3;27.7440159321;
19;2;25.4059104919;12.5;4;26.3530313969;3;19.625;12.5;4;27.9705615044;
20;2;25.8588638306;12.5;5;26.4023760557;3;19.625;13.5;4;28.2090809345;
21;2;25.8810691833;12.5;6;26.4528282881;3;19.625;14.4254484177;4;28.4590978622;
22;2;25.9037723541;12.5;6;26.5043625832;3;19.625;14.5754585266;4;28.7199449539;
23;2;25.9269638062;12.5;7;26.5569496155;4;19.625;14.7319669724;4;33.9907588959;
