Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.3000001907;5;21.0;
3;2;8.0;12.3000001907;5;21.0;2;8.14999961853;12.0;5;21.0900000334;
4;2;9.30000019073;11.0;5;21.0900000334;2;8.16349983215;11.0;4;21.1871190071;
5;2;10.3269996643;10.0;5;21.1871190071;2;8.17806816101;10.0;4;21.2917383909;
6;2;11.5342035294;10.0;5;21.2917383909;2;9.29064083099;10.0;4;21.4042263031;
7;2;12.5812826157;10.0;5;21.4042263031;2;9.81595134735;10.0;4;21.5249304771;
8;2;13.631901741;10.0;5;21.9389723539;2;9.84310913086;10.0;4;22.0694183111;
9;2;14.6925373077;10.1999998093;5;22.4109756947;2;9.96561908722;10.1999998093;4;22.5515855551;
10;2;15.0849380493;10.3632001877;5;23.7114653587;2;10.0741062164;10.3632001877;3;22.983014226;
11;2;15.6701593399;10.9097137451;5;24.8527286053;2;10.1711778641;10.4951858521;3;24.2738182545;
12;2;16.1837291718;11.3658018112;5;25.8476524353;2;10.4616098404;11.0209560394;3;25.4089095592;
13;2;18.7732486725;11.7372808456;5;26.7164058685;2;12.2841091156;11.4571752548;3;26.4029755592;
14;2;20.7732486725;12.0336990356;5;27.4822225571;2;14.2841091156;11.8107032776;3;27.276881218;
15;2;22.14610672;12.2662630081;5;28.168181181;2;16.2841091156;12.0916318893;2;28.0536293983;
16;2;23.2927837372;12.446267128;5;28.6269388199;2;17.4948120117;12.3113050461;2;28.755402565;
17;2;24.4508647919;12.5;5;29.0031633377;2;18.5764026642;12.4808797836;2;29.1808357239;
18;2;25.6201667786;12.5;6;29.4033532143;2;19.663520813;12.5;3;29.5913586617;
19;2;26.8002510071;12.5;6;29.8259272575;2;20.6580562592;12.5;3;30.0233430862;
20;2;27.421667099;12.5;6;30.268661499;2;20.7552528381;12.5;4;30.4742712975;
21;2;27.6208972931;12.5;6;30.7286863327;2;20.856710434;12.5;4;30.9409928322;
22;3;27.8279075623;12.5;5;31.2025241852;2;20.9617233276;12.5;4;31.4197778702;
23;3;28.041135788;12.5;5;31.6861643791;3;21.0694503784;12.5;3;31.906411171;
24;3;28.2587738037;12.5;5;32.1751794815;3;21.1789417267;12.5;3;32.3963236809;
25;3;26.2587738037;13.5;6;32.6648726463;3;21.2891731262;12.5;4;32.8847527504;
26;3;25.2587738037;13.5;6;33.1504516602;3;21.3990688324;12.5;4;33.3669252396;
27;3;25.2587738037;14.5;6;33.6272163391;3;21.5075588226;12.5;3;33.8382406235;
28;3;24.2587738037;13.5;6;34.0907382965;3;21.6136035919;12.5;3;34.2944498062;
29;4;23.2587738037;13.5;5;34.5370264053;3;17.625;14.5;3;34.7318048477;
30;4;23.2587738037;14.5;5;34.9626617432;3;16.625;16.5;4;35.1471776962;
31;4;23.2587738037;15.5;4;35.3648881912;3;15.625;18.5;4;36.5381307602;
32;4;22.2587738037;14.5;4;36.7416639328;3;15.625;20.5;5;36.9529473782;
33;4;23.2587738037;14.5;4;37.121663332;3;16.0;22.5;5;37.3425927162;
34;4;23.2587738037;13.5;4;37.4748375416;3;16.2479438782;24.5;5;37.7067397833;
35;4;22.2587738037;14.2424135208;4;37.8011567593;3;16.2600898743;26.5;5;38.0456372499;
36;4;23.7412948608;14.5;4;38.1011240482;3;16.272687912;28.5;6;38.3600201607;
37;4;24.7555828094;15.5;4;39.3756760359;3;16.2857437134;29.9630317688;6;38.6510043144;
38;4;26.7701263428;19.5;5;39.6660820246;3;16.2992591858;31.124671936;7;38.9199906588;
39;4;28.7849197388;23.5;5;39.9350333214;3;16.3132362366;32.2694854736;7;39.1685692072;
40;4;29.7999572754;27.5;5;40.1841893196;3;16.3276672363;33.3985862732;8;39.3984392881;
41;4;30.25;29.5;6;40.4152795076;3;16.3425559998;34.5131759644;8;39.5906432867;
42;4;31.7751979828;32.5;7;40.5373500586;3;17.3578948975;33.5131759644;9;39.6607804298;
43;4;32.8464813232;33.3482894897;7;40.6187070608;4;18.3736763;33.5131759644;10;39.7328453064;
44;4;33.8159866333;33.452671051;8;40.7016913891;4;16.0;35.5131759644;10;39.8067884445;
45;4;35.4657592773;32.5;8;40.7862691879;4;16.4065284729;37.5131759644;11;39.8825509548;
46;5;35.7449569702;33.4471206665;8;40.8724015951;4;17.4235744476;36.5131759644;12;39.9600640535;
47;6;35.0999984741;33.4816627502;7;40.9600450993;4;17.4410133362;35.5131759644;12;40.0392494202;
48;6;35.7537727356;32.5;7;41.049151063;4;18.4588317871;35.5131759644;12;40.120018959;
49;6;35.0999984741;34.5;8;41.1396659613;4;20.4020042419;33.5131759644;13;40.2022752762;
50;6;35.8006248474;33.6079025269;9;41.2315312624;4;21.4205131531;33.5;13;41.2859115601;
51;6;35.8247489929;33.6346817017;10;41.324683547;4;23.4393310547;34.5;14;41.4208123684;
52;6;35.8467903137;33.5;10;41.4190546274;5;25.4584331512;35.5;12;41.5588285923;
53;6;36.6385726929;32.5;10;41.5145714283;5;26.1729450226;36.5;13;41.6998535395;
54;6;35.0999984741;34.5;10;42.6111564636;5;26.5499992371;37.5;13;41.8437680006;
55;6;36.8995513916;34.7840652466;10;42.7487276793;5;26.5499992371;38.3422775269;13;41.9904410839;
56;6;37.9173278809;35.8247108459;10;42.8883829117;5;27.1621055603;36.3889808655;14;42.1397297382;
57;6;37.0999984741;37.8658790588;11;45.499242425;5;26.5499992371;36.4310302734;14;42.2914799452;
58;6;38.7255020142;40.7748451233;11;46.9463077784;5;27.2023487091;34.4745101929;14;43.4455269575;
59;6;42.0898399353;40.3899993896;12;49.7701109648;5;27.5499992371;35.5194129944;14;43.6416956186;
60;6;38.983341217;45.8640518188;13;52.1801162958;5;28.5499992371;37.5657310486;15;43.8409858942;
61;7;39.9619483948;44.9007110596;12;54.2174981833;5;29.2630615234;36.6134490967;15;44.0432064533;
62;7;40.2177238464;46.9389724731;12;55.9425703287;5;28.9236755371;37.5;19;44.2481552362;
63;7;37.9833374023;49.978843689;14;57.418951869;5;29.5659446716;38.5;19;44.4556199312;
64;7;38.303565979;51.0203323364;14;58.4450955391;5;28.95652771;39.3482894897;20;44.6653792858;
65;7;37.4779701233;52.28931427;15;59.348088026;5;29.6261367798;38.5;19;44.8772033453;
66;9;38.5295295715;52.0664596558;12;60.2212940454;5;28.8435840607;39.8720436096;22;45.0908546448;
67;9;37.9910392761;54.75598526;12;61.0699136257;5;28.5499992371;40.9274749756;22;45.3060888052;
68;9;37.303565979;56.75598526;13;61.7964954376;5;29.8783359528;37.5;23;45.5226556063;
69;9;35.303565979;58.75598526;13;62.4471673965;6;29.9157104492;37.5;17;60.7402997017;
70;9;36.303565979;59.75598526;13;63.1138415337;6;30.953086853;38.5;18;61.7087621689;
71;9;36.303565979;59.75598526;12;63.7946403027;7;31.0834331512;40.5;17;62.6282938719;
72;9;35.303565979;63.75598526;12;65.4874937534;7;31.5499992371;42.5;18;65.3843026161;
73;9;36.303565979;68.2518615723;13;67.2501621246;7;31.7450561523;45.0;18;67.7827430964;
74;9;37.9005737305;72.7027740479;12;68.0632240772;7;31.4015522003;46.2745742798;19;69.8573166132;
75;9;37.9005737305;76.0189056396;13;68.8854352236;7;30.8500003815;50.02784729;19;71.6491196156;
76;10;36.9005737305;79.3335418701;14;69.7142803669;7;29.8500003815;55.0960121155;20;73.0526356697;
77;10;35.9005737305;82.6455535889;14;70.5471897125;8;28.8500003815;59.0736885071;19;74.1636652946;
78;10;34.9005737305;86.4839324951;16;71.3815727234;8;27.8500003815;62.4170455933;20;76.1755833626;
79;10;34.9005737305;88.0275726318;17;72.2148561478;8;28.0;66.7631988525;21;77.1103008986;
80;11;35.9005737305;84.1447525024;16;73.0445202589;8;29.0;71.1110992432;21;77.7850146294;
81;11;34.9005737305;84.263168335;16;73.8681311607;9;29.2819366455;77.305847168;19;78.429485321;
82;11;34.9005737305;84.3826370239;18;74.6833732128;9;29.0;82.5746154785;16;79.0870081186;
83;11;35.9005737305;83.5029067993;18;75.4880757332;9;29.0;87.840423584;17;79.757143259;
84;11;34.9005737305;85.6237792969;18;76.28023839;9;29.0;93.1023864746;16;80.4394519329;
85;11;35.8005752563;87.7450027466;18;77.0580484867;9;30.0;96.4326477051;18;81.1334784031;
86;11;36.8005752563;90.8663635254;19;78.8198964596;9;29.0;101.693817139;18;81.8387248516;
87;11;39.8005752563;91.8510284424;21;79.6443822384;9;29.0;106.963531494;17;82.5546171665;
88;11;40.8005752563;95.0671691895;21;80.455856204;9;30.0;109.242126465;16;83.2804694176;
89;11;41.8005752563;98.279548645;22;81.2535877228;9;30.0;111.529830933;19;84.0154368877;
90;11;43.4000015259;98.4878997803;21;82.0370397568;9;29.0;116.731292725;20;84.75847435;
91;11;42.4000015259;101.691986084;23;82.805855155;10;30.0;118.123001099;20;85.508289814;
92;11;42.4000015259;104.891601562;23;83.5598392487;10;30.0;119.523254395;22;86.2633078098;
93;11;43.4000015259;106.105354309;24;84.2625740767;10;29.0;123.931259155;23;87.0216388702;
94;11;43.4000015259;107.301864624;25;84.8997670412;11;30.0;125.345993042;23;87.7810659409;
95;11;43.4000015259;108.501449585;25;85.5293961763;11;31.0;123.333999634;24;88.539044857;
96;11;42.4000015259;111.998306274;27;88.2513153553;11;32.0;127.812240601;24;89.2580938339;
97;11;42.4000015259;115.856193542;27;91.0189826488;11;34.2980804443;126.815078735;24;90.9268279076;
98;12;45.4000015259;114.780929565;27;94.8141510487;11;34.1919441223;129.066665649;24;91.6304306984;
99;12;45.4000015259;115.631515503;25;97.6791641712;11;34.2867851257;132.105911255;23;95.9989523888;
100;12;44.4000015259;122.215576172;24;100.540407181;11;35.4718170166;132.770874023;24;100.783859968;
101;12;45.4000015259;122.830070496;23;103.382739663;12;35.6531906128;137.428375244;23;104.23021698;
102;12;46.4000015259;125.647766113;23;106.192457199;12;36.76927948;138.074005127;25;106.613441825;
103;12;45.4000015259;129.444747925;24;107.609962583;12;37.8601608276;138.703674316;26;109.27948153;
104;12;47.2200012207;131.578338623;24;109.053280473;12;38.9481964111;139.313705444;26;111.55571878;
105;12;48.2200012207;133.421920776;26;110.513626337;12;40.0327758789;139.900939941;26;113.63796854;
106;12;49.8199996948;135.938690186;26;112.011423707;12;41.1133804321;139.462799072;29;115.338929057;
107;12;52.3809814453;136.66027832;27;113.528283834;12;43.1896133423;139.997268677;30;116.888137698;
108;12;54.262878418;137.83972168;26;115.046351314;12;45.2611808777;141.502929688;31;118.423131704;
109;12;53.1565933228;140.085800171;27;116.548580527;13;44.5278930664;141.978851318;28;119.947092056;
110;12;55.0609359741;139.166870117;27;118.019118309;13;42.5896720886;145.424697876;29;121.462935925;
111;12;53.9748382568;141.22769165;27;119.403088331;13;42.6465263367;148.840515137;30;122.972662091;
112;12;55.4455871582;140.258056641;27;120.62536025;13;42.6985549927;149.226760864;31;124.476694822;
113;12;54.3758544922;142.249053955;31;121.800319672;13;42.7459106445;150.58416748;28;125.960131884;
114;12;54.3130950928;144.193405151;30;122.91819334;14;43.7888031006;146.913803101;28;127.026591897;
115;13;56.2566070557;143.085586548;23;147.672050953;13;35.8274841309;127.21685791;30;104.634989619;
116;14;61.2057723999;142.547912598;26;149.387688637;13;37.2635002136;132.441925049;30;105.866112113;
117;14;63.1581497192;144.987075806;27;150.182854772;13;37.7866096497;134.581787109;27;106.988183975;
118;14;64.0773391724;147.383850098;28;152.451616049;13;36.6988182068;136.276031494;27;108.064099312;
119;14;65.0045928955;150.776412964;29;154.626125693;13;36.8064117432;139.397247314;30;109.107817411;
120;14;65.0046005249;147.919464111;29;156.69028616;13;38.9107818604;136.509597778;30;110.104921341;
121;14;63.0046005249;150.997894287;31;158.636435151;13;39.0104942322;137.613494873;30;111.021210194;
122;14;65.0046005249;150.152191162;30;160.464252949;13;39.5021247864;138.687255859;31;115.853868961;
123;14;68.0046005249;153.753967285;29;162.179197788;13;41.2013893127;140.317260742;30;120.491079092;
124;14;70.0046005249;150.917663574;28;163.790731668;13;41.8722953796;142.93069458;29;124.862793684;
125;14;68.9030609131;152.814437866;27;163.322273493;13;41.5038146973;146.520355225;28;128.916426659;
126;14;70.8932189941;153.79473877;28;162.986104727;13;44.9091796875;142.080093384;31;132.619061708;
127;14;69.8843536377;151.79473877;28;162.77261734;13;43.6182975769;144.604980469;32;135.957176685;
128;15;71.4053268433;151.808868408;26;162.672263622;13;43.0936775208;148.091491699;30;138.934231758;
129;15;73.398147583;148.808868408;30;164.770963669;13;44.5141677856;149.537521362;30;141.567001343;
130;15;71.568862915;150.808868408;31;166.742947578;13;43.8823165894;153.942276001;30;143.881355762;
131;15;73.7303314209;151.808868408;33;168.594793797;13;44.2021179199;158.306121826;31;145.79956913;
132;15;75.8823165894;152.808868408;34;170.333599091;13;45.4675521851;159.630401611;33;147.410565853;
133;15;75.0247268677;158.716400146;35;171.965991974;14;46.62865448;157.917190552;31;148.827262402;
134;15;77.637840271;155.716400146;36;174.24682045;14;45.88073349;160.169067383;29;149.499365807;
135;15;77.7810134888;154.700286865;37;173.764061093;14;47.9499359131;160.388931274;32;150.111854553;
136;15;76.3962631226;161.69342041;36;175.493820786;14;50.0111846924;157.579803467;32;150.636630058;
137;15;80.716545105;158.687240601;37;175.01954627;14;50.0529212952;158.579803467;33;151.046211243;
138;15;81.3382415771;163.681671143;37;176.772110343;14;51.1046257019;159.579803467;35;151.444803238;
139;15;80.6715698242;170.67666626;37;178.355570555;14;53.1444778442;157.579803467;35;152.829480171;
140;15;81.9402618408;172.672164917;36;179.386611342;15;53.5829467773;159.579803467;32;153.437715769;
141;15;82.0420303345;176.668121338;37;180.302978873;15;54.61977005;161.579803467;32;154.082062602;
142;15;84.1354675293;177.668121338;37;181.169505239;15;55.8082046509;160.579803467;35;154.77179873;
143;15;88.220993042;170.661178589;39;181.963649392;16;54.8771781921;162.579803467;34;155.518034697;
144;15;86.2835464478;171.661178589;40;182.630372763;16;54.9518013;164.579803467;31;156.333425283;
145;15;85.2835464478;176.655563354;40;183.256634712;16;56.0333404541;162.579803467;32;157.231584072;
146;16;90.2835464478;174.653167725;41;184.843979836;16;55.1231613159;163.579803467;32;159.226110935;
