Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
33;3;21.4343204498;16.5;3;27.7204678059;3;14.4659414291;17.5;5;27.1315076351;
34;3;20.4742107391;17.5;3;27.8096864223;3;14.4795894623;18.5;5;27.1926498413;
35;3;19.5143585205;18.5;3;27.8993241787;3;14.4933462143;19.5;5;28.2542052269;
36;3;18.5546951294;19.5;3;27.989222765;3;15.5071964264;20.5;5;28.3561010361;
37;3;17.5951499939;20.5;3;28.079221487;3;16.5211219788;21.5;6;28.459446907;
38;3;16.6356506348;21.5;4;28.1691586971;3;16.7783756256;22.5;7;28.5641682148;
39;3;15.6761217117;22.5;5;28.258872509;3;16.8019371033;23.5;7;28.6701868773;
40;3;15.25;21.5;6;28.348202467;3;16.8257923126;24.5;8;28.7774208784;
41;3;17.25;21.5;6;28.4369900227;3;16.8499202728;25.5;9;28.8857843876;
42;3;17.25;21.5;7;28.5250804424;3;16.8743019104;26.5;9;28.9951884747;
43;3;19.25;21.5;7;28.6123232841;3;16.8989162445;27.5;10;29.1055414677;
44;3;19.25;22.5;7;28.6985738277;3;16.923746109;28.5;10;29.2167485952;
45;3;20.25;23.5;7;28.7836937904;3;16.9487686157;29.5;11;29.3287125826;
46;3;21.25;24.5;8;28.867552042;3;17.9739608765;27.5;11;29.4413340092;
47;3;23.25;22.5;8;28.9500255585;4;16.9993000031;28.5;9;46.5545115471;
48;3;25.0275115967;22.5;9;29.0310001373;4;17.0;31.5;9;47.6881427765;
49;3;24.25;23.5;9;29.110370636;4;19.0;30.6273899078;9;48.6995187998;
50;4;25.25;24.5;8;29.1880412102;4;21.7013206482;32.6273880005;9;49.5860641003;
51;4;26.25;22.5;8;29.2639269829;4;24.1016769409;34.6273880005;10;50.3522102833;
52;5;28.1687660217;23.5;7;30.3379516602;5;26.1274108887;36.6273880005;9;51.0073817968;
53;5;29.2020778656;24.5;6;30.4600503445;5;27.0;38.6273880005;10;51.5639270544;
54;5;27.7224998474;26.5;6;30.5821428299;5;29.8038692474;37.5;10;52.0353525877;
55;5;27.7458877563;28.5;6;30.7042087317;6;30.3905162811;37.5;10;52.4350085258;
56;5;28.25;27.5;7;30.8262325525;7;30.625;36.9075202942;9;52.5808534622;
57;5;27.795375824;28.5;7;30.9482016563;7;32.0909423828;35.5;9;52.6938107014;
58;5;27.25;30.3889808655;7;31.0701069832;7;32.625;36.5;9;53.8061680794;
59;5;28.8485183716;27.5;7;31.1919413805;7;35.8313903809;33.5;9;54.0478242636;
60;6;28.25;30.4745101929;6;32.3136974573;7;35.5250015259;36.5;9;54.3041111231;
61;6;29.25;31.5;6;33.5653684139;7;35.8119735718;39.1212692261;9;54.5763626099;
62;6;31.4436130524;34.5;8;33.8623766899;7;36.6945724487;38.1647834778;9;55.8659398556;
63;6;32.5397338867;34.5;9;34.1590955257;7;37.0741386414;39.5;10;56.2241991758;
64;6;32.6443252563;35.5;10;34.5033757687;7;37.5250015259;43.5;10;57.6044266224;
65;7;31.9782505035;37.5;9;36.1077466011;7;39.8607978821;43.2959060669;10;58.1153624058;
66;7;31.7000007629;39.337928772;13;37.5268915892;7;40.0389595032;46.3396263123;11;58.6609524488;
67;7;33.0018463135;40.4175186157;13;38.7969266176;8;42.1517372131;45.5;11;59.220838666;
68;7;33.4014205933;40.8370628357;13;39.9551788568;8;41.0344467163;48.5;11;59.8008415699;
69;7;34.7488594055;39.5503959656;13;40.887802124;8;41.0978050232;51.4700622559;13;60.420432806;
70;7;33.7222976685;40.6644744873;15;41.6793040037;8;42.6022644043;47.5;13;63.049929738;
71;7;33.5999984741;40.6888694763;14;42.5101169348;8;40.873008728;51.0;13;65.3914012909;
72;7;32.3697662354;42.6911621094;16;43.379331708;8;42.3330345154;52.3899993896;14;67.4979257584;
73;8;31.5999984741;42.8387680054;15;44.2850446701;9;41.8025970459;54.9520721436;12;85.4225533009;
74;8;31.5999984741;40.099445343;15;45.2242183685;9;43.0596656799;57.8694229126;12;87.9621527195;
75;8;32.1139068604;41.7919082642;16;46.1925891638;9;44.2372817993;61.358379364;13;90.2163360119;
76;9;31.9167823792;42.8189620972;15;47.1846452951;10;42.3334197998;65.865524292;13;92.4105007648;
77;9;29.3175563812;43.8189620972;15;48.1936944723;10;41.4700965881;70.3864974976;13;94.5331462622;
78;9;29.5999984741;45.8189620972;15;49.2120312452;11;40.6157798767;74.9162139893;12;96.577524066;
79;9;30.5999984741;48.8189620972;16;50.2312004566;11;40.6108818054;78.5627593994;14;98.5404877663;
80;9;31.5999984741;51.8189620972;17;51.2423509359;11;40.7734222412;82.6080474854;14;100.421278238;
81;9;32.5999984741;54.8189620972;17;52.2366374731;11;40.9434242249;86.1530609131;15;102.220484018;
82;9;32.5999984741;56.990562439;17;53.2056396008;11;41.1199760437;89.6844329834;15;103.939296365;
83;9;32.5999984741;59.0204696655;18;54.1417551041;11;41.3019638062;93.1971282959;19;105.480344653;
84;9;32.5999984741;61.0506668091;18;55.0385136604;11;41.4881134033;96.6868896484;21;106.852252245;
85;9;32.5999984741;62.8262519836;19;55.8238809109;11;41.676990509;100.150375366;21;109.186471701;
86;9;32.5999984741;63.9936218262;22;56.5527713299;11;42.8670654297;105.585266113;21;110.596844792;
87;9;32.5999984741;65.1585922241;22;57.2367625237;11;45.0567398071;107.990219116;22;111.971524835;
88;9;32.5999984741;66.3206481934;23;57.8747169971;11;45.2444229126;111.070663452;27;113.307902098;
89;9;32.5999984741;68.4793319702;23;58.4666798115;11;44.4285507202;116.31010437;27;114.604490638;
90;9;32.5999984741;68.634223938;25;59.0136656761;11;45.607673645;117.697616577;29;115.860792279;
91;9;33.5999984741;66.7849655151;25;59.5174403191;12;45.7804870605;117.978271484;29;117.025447249;
92;9;32.5999984741;67.9312362671;25;59.9802987576;14;44.945854187;121.217910767;29;118.145462394;
93;9;33.5999984741;66.9624404907;26;60.4048750401;14;52.0281562805;123.760910034;29;119.231015682;
94;9;32.5999984741;68.993560791;26;60.7939777374;14;53.5798912048;125.987312317;31;120.182516336;
95;9;33.5999984741;68.0245666504;26;61.0519690514;14;56.6386375427;121.209281921;32;121.069006681;
96;9;33.5999984741;67.0554199219;26;61.2425208092;14;56.2043647766;123.426307678;35;121.946320534;
97;9;32.5999984741;69.0860671997;26;61.4254479408;14;59.2657165527;121.637939453;36;122.813936472;
98;9;33.5999984741;68.1164932251;27;61.6007702351;14;59.3282737732;122.843734741;36;124.671373606;
99;9;33.5999984741;67.1466522217;27;61.768556118;14;60.3919181824;128.043334961;38;125.668092608;
100;9;32.5999984741;69.7940216064;27;61.9289171696;14;64.1574554443;127.236488342;40;126.638336658;
