Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;13.0;6;20.0;2;7.15000009537;13.0;3;21.1200000048;
3;1;8.0;12.0;6;20.0;2;8.16800022125;12.0;2;21.2530560493;
4;1;9.0;11.0;6;20.0;2;8.18795871735;11.0;2;21.4002518654;
5;1;10.0;10.0;6;20.0;2;8.21003818512;10.0;2;21.5626775026;
6;1;11.0;10.0;6;20.0;2;9.35160255432;10.0;2;21.7414059639;
7;1;12.0;10.0;4;20.0;2;9.89181613922;10.0;2;21.9374637604;
8;1;13.0;10.0;4;20.3999996185;2;9.9359292984;10.0;2;22.5711705685;
9;2;14.0;10.5;3;21.7264003754;2;10.0785140991;10.1999998093;2;23.1543953419;
10;2;14.7768793106;10.3632001877;3;22.8594274521;2;10.2097387314;10.3632001877;2;23.699334383;
11;2;15.2867431641;10.9097137451;3;23.8127875328;2;10.3323497772;10.4951858521;2;25.1651031971;
12;2;15.7157554626;11.3658018112;3;24.5981152058;2;10.6621484756;11.0209560394;2;26.5021727085;
13;2;18.3052749634;11.7372808456;3;25.2345055342;2;12.5300931931;11.4571752548;2;27.7263121605;
14;2;20.3052749634;12.0336990356;3;25.7443674803;2;14.5300941467;11.8107032776;2;28.8585500717;
15;2;21.3640708923;12.2662630081;3;26.1502821445;2;16.5300941467;12.0916318893;2;29.9208650589;
16;2;22.3847293854;12.446267128;3;26.3048160076;2;17.9149398804;12.3113050461;2;30.9329853058;
17;2;23.4059104919;12.5;3;26.3530313969;2;19.0663604736;12.4808797836;4;31.6894907951;
18;2;24.4276065826;12.5;4;26.4023760557;3;20.2279682159;12.5;3;32.4461064339;
19;2;25.4498119354;12.5;4;26.4528282881;3;21.3003730774;12.5;4;33.2319602966;
20;2;25.9037723541;12.5;5;26.5043625832;3;21.477191925;12.5;4;34.0360612869;
21;2;25.9269638062;12.5;5;26.5569496155;3;21.6581134796;12.5;5;34.8460483551;
22;2;25.9506263733;12.5;5;26.6105561256;3;21.8403606415;12.5;5;35.6488904953;
23;3;25.9747505188;12.5;4;26.6651450396;3;22.0209999084;12.5;5;36.4317016602;
24;3;25.25;12.5;4;26.72067523;3;22.1971321106;12.5;5;37.1825695038;
25;3;24.0243034363;13.5;4;26.7771017551;3;22.3660774231;12.5;5;37.8912820816;
26;3;23.0496959686;14.5;5;26.8343759775;3;22.5255393982;12.5;5;38.5498609543;
27;3;22.0754699707;15.5;5;26.8924454451;3;22.6737174988;12.5;5;39.1528482437;
28;3;21.101600647;16.5;5;26.9512542486;3;18.6737174988;14.5;7;39.6973295212;
29;3;20.1280651093;17.5;5;27.0107431412;4;18.6737174988;14.5;6;40.1827335358;
30;3;19.1548347473;18.5;5;27.0708494186;4;19.625;15.5;6;40.6104717255;
31;3;18.1818828583;19.5;5;27.1315076351;4;19.625;16.5;7;40.9834880829;
32;3;17.2091789246;20.5;5;27.1926498413;4;19.625;17.5;7;41.3057975769;
33;3;16.2366924286;21.5;5;27.2542052269;4;18.625;16.5;8;41.5820503235;
34;3;15.2643928528;22.5;5;28.3161010742;4;18.625;16.5;8;41.8171749115;
35;3;16.0422458649;23.5;7;28.5082629919;4;19.625;17.5;8;42.0;
36;3;17.0702190399;24.5;8;28.727345705;4;19.625;18.5;9;42.0;
37;3;17.6773052216;25.5;8;28.9662632942;4;19.625;19.5;10;42.0;
38;3;17.7848186493;26.5;10;29.2268317938;4;19.625;20.5;10;42.0;
39;3;17.9020748138;27.5;10;29.510879159;4;19.625;21.5;11;42.0;
40;3;18.0298957825;28.5;11;29.8201906681;4;19.625;22.5;12;42.0;
41;3;18.1690864563;29.5;12;30.1564397812;4;19.625;23.5;12;42.0;
42;3;19.3203983307;27.5;13;30.5211029053;4;18.625;22.5;13;42.0;
43;4;18.0;28.5;10;45.9153602123;4;18.625;22.5;14;42.0;
44;4;20.0;30.5;10;47.0899846554;4;19.625;23.5;14;42.0;
45;4;24.0;32.5;10;48.2145965099;4;19.625;25.5;15;42.0;
46;4;26.057849884;34.5;11;49.2879629135;4;19.625;27.5;15;42.0;
47;4;27.2763023376;36.5;11;50.3114519119;4;19.625;29.5;16;42.0;
48;5;28.5078315735;36.5;10;51.2880768776;4;19.625;31.5;16;42.0;
49;5;29.7515392303;36.5;11;52.2215695381;4;19.625;33.5;17;42.0;
50;5;31.0061149597;36.5;12;53.1155855656;4;20.625;31.5;17;42.0;
51;6;32.2698554993;36.5;7;63.9731216431;4;19.625;32.5;18;42.0;
52;6;35.5406608582;34.5;7;65.1024603844;4;19.625;33.5;19;42.0;
53;6;38.0661048889;34.5;7;66.0933198929;4;20.625;31.5;19;42.0;
54;6;36.3435134888;36.5;7;68.0553941727;4;19.625;32.5;20;42.0;
55;7;38.6200561523;37.5;6;69.1117614508;4;19.625;33.5;19;42.0;
56;7;40.8928756714;39.5;6;70.1417635679;4;20.625;31.5;20;42.0;
57;7;42.5418548584;40.5;7;71.1417551041;4;19.625;32.5;20;42.0;
58;7;43.8478851318;42.5;9;72.1092619896;4;19.625;33.5;20;42.0;
59;8;45.1482009888;44.5;8;73.043022275;4;20.625;31.5;21;42.0;
60;8;45.5958023071;46.4093551636;8;73.9429495335;4;19.625;32.5;22;42.0;
61;8;43.8145256042;48.5201263428;9;75.9365086555;4;19.625;33.5;22;42.0;
62;8;44.0179672241;51.6421318054;9;78.8770129681;5;20.625;31.5;23;42.0;
63;8;43.0088806152;56.2987823486;10;81.4655516148;5;19.625;32.5;24;42.0;
64;7;41.6142883301;46.8628540039;10;70.0908123255;6;19.625;33.5;21;55.4478816986;
65;7;40.4146194458;50.3523826599;10;72.9313821793;6;21.625;32.5;21;55.403093338;
66;8;40.625125885;53.5633468628;7;89.4809862375;6;21.625;34.5;21;55.3627843857;
67;9;42.625125885;57.1058692932;9;91.6499065161;6;21.625;36.5;20;55.326505661;
68;9;45.6768913269;59.3541145325;10;93.7175911665;6;22.625;35.5;20;55.2938547134;
69;9;44.95835495;63.6199378967;11;95.6736727953;6;21.625;37.5;20;56.2644691467;
70;9;45.5353050232;67.90184021;11;97.5138515234;6;22.625;39.5;22;56.2780218124;
71;9;44.645450592;69.8628692627;14;99.2387177944;6;24.625;38.5;22;56.2954039574;
72;10;44.7401046753;71.6999893188;13;100.805528998;6;23.8682670593;40.5;22;56.3163511753;
73;10;43.7999992371;72.3122253418;14;102.160474896;6;23.8777999878;42.5;22;56.3406256437;
74;10;44.7999992371;73.4146881104;15;103.439572334;6;24.8875999451;41.5;22;58.0480078459;
75;10;45.1762657166;74.284576416;16;104.645828366;6;24.1226654053;43.0;23;59.727704525;
76;10;44.1762657166;78.64453125;17;105.683234572;6;24.3139476776;44.3899993896;23;61.1093143225;
77;10;46.7999992371;77.6902770996;17;106.561439037;6;24.4642066956;45.6872596741;23;62.2387577295;
78;10;45.7999992371;82.7376098633;20;107.412733793;6;25.5815372467;43.9097442627;23;63.0124726295;
