Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;6;20.0;2;8.0;11.3000001907;5;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;4;21.0599999428;
6;1;11.0;10.0;6;20.0;2;9.23849964142;10.0;4;21.1229639053;
7;1;12.0;10.0;6;20.0;2;9.75266647339;10.0;4;21.1889609098;
8;1;13.0;10.0;6;20.3999996185;2;9.76751613617;10.0;4;21.6699410677;
9;1;14.0;10.1999998093;6;20.7264003754;2;9.87573719025;10.1999998093;4;22.0818096399;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.96840667725;10.3632001877;4;22.4358423948;
11;2;15.8187427521;11.2097139359;5;23.7316036224;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;17.229221344;11.3658018112;5;24.5045616627;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;19.8187427521;11.7372808456;5;25.1279890537;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;21.8187427521;12.0336990356;5;25.6242921352;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;23.8187427521;12.2662630081;5;26.0160515308;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;25.3243255615;12.446267128;5;26.1558350325;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;26.3388690948;12.5;5;26.1887089014;2;18.2451515198;12.4808797836;4;27.4996597767;
18;2;27.3536605835;12.5;6;26.2221269608;2;19.2852573395;12.5;5;27.687142849;
19;2;28.3687000275;12.5;6;26.2560760975;2;20.2296066284;12.5;5;27.883649826;
20;2;28.8152351379;12.5;6;26.2905418873;2;20.2738208771;12.5;5;28.0888605118;
21;2;28.8307437897;12.5;6;26.3255085945;2;19.625;13.5;5;28.3023359776;
22;2;28.8464794159;12.5;6;26.3609591722;2;19.625;13.8209342957;5;28.5235154629;
23;2;28.8624305725;12.5;7;26.3968753815;2;19.625;13.909406662;5;28.7517154217;
24;3;28.25;13.477812767;6;26.4332377911;2;20.4691352844;12.5;5;28.986133337;
25;3;26.8949565887;13.5;5;26.4700255394;2;20.5218811035;12.5;5;29.22585392;
26;3;25.9115104675;14.5;5;26.5072168112;2;19.625;13.5;5;29.4698610306;
27;3;24.9282474518;15.5;5;26.5447884798;2;19.625;14.2879447937;5;29.7170505524;
28;3;23.9451541901;16.5;5;26.5827163458;2;19.625;14.3868198395;5;29.9662499428;
29;3;22.962223053;17.5;5;26.6209751368;2;18.625;13.5;4;30.2162384987;
30;3;21.9794387817;18.5;5;26.6595385075;2;17.7986526489;14.5;4;30.4657707214;
31;3;20.9967918396;19.5;5;26.6983793974;2;16.8547973633;15.5;5;30.7136011124;
