Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
37;2;12.0;24.5;6;25.0;1;12.0;20.5;8;25.0;
38;2;12.0;25.5;7;25.0;1;12.0;21.5;8;25.0;
39;2;12.0;26.5;7;25.0;1;12.0;22.5;8;25.0;
40;2;12.0;27.5;8;25.0;1;12.0;23.5;7;25.0;
41;2;12.0;28.5;9;25.0;1;12.0;24.5;7;25.0;
42;2;12.0;29.5;9;25.0;1;12.0;25.5;9;25.0;
43;2;13.0;27.5;9;25.0;1;12.0;26.5;9;25.0;
44;2;12.0;28.5;11;25.0;1;12.0;27.5;11;25.0;
45;2;12.0;29.5;12;25.0;1;12.0;28.5;11;25.0;
46;2;13.0;27.5;13;25.0;1;12.0;29.5;10;25.0;
47;2;12.0;28.5;14;25.0;1;13.0;27.5;10;25.0;
48;2;12.0;29.5;14;25.0;1;12.0;28.5;11;25.0;
49;2;13.0;27.5;15;25.0;1;12.0;29.5;10;25.0;
50;2;12.0;28.5;16;25.0;1;13.0;27.5;10;25.0;
51;2;13.0;26.5;16;25.0;1;12.0;28.5;10;25.0;
52;2;14.0;25.5;16;25.0;1;12.0;29.5;10;25.0;
53;3;15.0;24.5;12;45.0;1;13.0;27.5;10;25.0;
54;3;17.0;24.5;13;46.2000007629;2;12.0;28.5;10;25.0;
55;3;16.0;26.5;13;47.2175998688;2;12.0;29.5;10;25.0;
56;4;17.0;29.5;12;49.0579586029;2;13.0;27.5;11;25.0;
57;4;20.0;29.5;13;49.7763338089;2;12.0;28.5;10;25.0;
58;4;22.0;30.5;13;50.3548293114;2;12.0;29.5;9;25.0;
59;4;24.0;30.5;15;50.8162472248;2;12.0;30.5;10;25.0;
60;4;26.0;30.5;15;51.1671074629;2;12.0;31.5;12;25.0;
61;4;27.625;29.5;15;51.211841464;2;12.0;32.5;12;25.0;
62;4;28.625;28.5;15;51.2577478886;2;12.0;33.5;13;25.0;
63;4;29.625;27.5;15;51.3048160076;2;12.0;34.5;13;25.0;
64;4;30.625;27.5;15;51.3530313969;2;13.0;32.5;14;25.0;
65;4;31.625;27.5;15;51.4023760557;2;12.0;33.5;14;25.0;
66;4;32.625;27.5;16;51.4528282881;2;12.0;34.5;16;25.0;
67;4;32.875;27.5;16;51.5043625832;3;13.0;32.5;16;40.0;
68;4;32.875;27.5;15;51.5569496155;3;15.0;32.5;15;40.75;
69;4;32.875;27.5;15;51.6105561256;3;17.0;32.5;17;41.4193744659;
70;4;32.875;27.5;16;51.6651450396;3;19.0;32.5;18;42.0072898865;
71;4;32.875;27.5;16;51.72067523;3;21.0;32.5;20;42.5162696838;
72;4;32.875;27.5;16;51.7771017551;3;22.625;32.5;21;42.9513263702;
73;5;32.875;27.5;15;69.7857023478;2;17.625;26.5;22;25.0;
74;5;31.875;29.5;16;71.2115353346;2;15.625;27.5;22;25.0;
75;6;32.0999984741;31.5;15;73.7625024319;2;14.625;28.5;20;25.0;
76;6;31.2755012512;33.5;15;75.8077480793;2;13.625;29.5;20;25.0;
77;6;30.4092674255;35.5;17;77.4263179302;2;12.625;30.5;20;25.0;
78;6;29.5093841553;37.5;17;78.549785614;2;12.0;31.5;21;25.0;
79;6;28.5499992371;38.5;17;79.1584002972;2;12.0;32.5;21;25.0;
80;6;27.5499992371;39.5;17;79.5152597427;2;12.0;33.5;22;25.0;
81;6;26.5499992371;40.5;18;79.6280627251;2;12.0;34.5;23;25.0;
82;6;25.5499992371;41.5;19;79.2429599762;2;13.0;32.5;24;25.0;
83;6;25.4375;42.5;18;80.2722291946;2;12.0;33.5;24;25.0;
84;6;27.1678123474;44.5;18;80.3658027649;2;12.0;34.5;24;25.0;
85;6;29.1532268524;46.5;20;80.4786369801;2;13.0;32.5;26;25.0;
86;7;30.1423988342;48.5;19;80.6061060429;2;12.0;33.5;26;25.0;
87;7;30.8593463898;50.5;20;81.244732976;2;12.0;34.5;26;25.0;
88;7;30.9658546448;52.5;20;81.6745852232;2;13.0;32.5;26;25.0;
89;7;31.0249996185;54.5;20;81.8429777622;2;12.0;33.5;25;25.0;
90;7;31.0249996185;56.5;19;82.0124733448;2;12.0;34.5;25;25.0;
91;7;31.0249996185;58.5;19;82.182757616;2;13.0;32.5;25;25.0;
92;7;31.0249996185;60.5;20;81.853515029;2;12.0;33.5;25;25.0;
93;7;31.0249996185;62.5;21;81.5109558105;2;12.0;34.5;23;25.0;
94;7;31.0249996185;63.7196769714;21;81.1908364296;2;13.0;32.5;24;25.0;
95;7;29.0249996185;53.5999984741;20;81.3085637093;2;12.0;33.5;24;25.0;
96;7;29.0249996185;53.5999984741;21;81.4245257378;2;12.0;34.5;24;25.0;
97;7;29.0249996185;53.5999984741;21;81.5384783745;2;13.0;32.5;22;25.0;
98;7;29.0249996185;53.5999984741;21;81.6501941681;2;12.0;33.5;23;25.0;
99;7;29.0249996185;53.5999984741;21;81.7594647408;2;12.0;34.5;23;25.0;
100;7;29.0249996185;53.5999984741;20;82.8661022186;2;13.0;32.5;24;25.0;
