Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
32;3;24.25;13.5;4;31.0131368637;4;14.625;20.5;8;34.5323524475;
33;3;24.25;13.5;4;31.252872467;4;14.0;22.5;8;34.9582242966;
34;3;23.25;13.5;4;32.4871754646;4;14.0;24.5;8;35.3607130051;
35;3;24.25;14.5;4;32.7450582981;4;14.0;26.5;8;35.7377691269;
36;3;25.25;15.5;4;32.9962351322;4;14.0;28.0164375305;9;36.088060379;
37;3;26.8483066559;18.5;4;33.2399432659;5;14.0;29.2616424561;6;46.4109382629;
38;3;27.9579734802;21.5;4;33.4755475521;5;16.0;28.487657547;7;47.1063737869;
39;3;26.4666786194;23.5;4;33.7025450468;5;18.0;28.6944618225;8;47.7492742538;
40;3;28.9868049622;25.5;5;33.9205614328;5;19.0;28.8824119568;8;48.3393192291;
41;3;31.0015983582;27.5;5;34.1293492317;5;18.0;28.8824119568;10;48.877204895;
42;3;31.3582077026;27.5;6;34.3287785053;5;18.0;29.8824119568;10;49.3644781113;
43;3;30.8827171326;28.3792533875;6;34.5188295841;5;17.0;29.7497711182;11;49.803360939;
44;3;30.9527282715;28.4033794403;7;34.6995778084;6;17.0;28.8826828003;11;50.1965789795;
45;3;31.6148109436;27.5;7;34.8711854219;6;17.0;28.0026550293;11;50.4558610916;
46;3;31.0796012878;28.452671051;7;35.0338850021;6;17.0;27.1103439331;12;50.6481971741;
47;3;29.7081947327;28.5;8;35.1879689693;7;18.0;27.2065124512;11;65.8191757202;
48;3;28.7245578766;29.5;8;35.3337769508;7;19.9249992371;27.2919998169;11;66.7205476761;
49;3;29.0796012878;28.5;9;35.4716829062;7;21.9249992371;28.2919998169;11;67.4193744659;
50;3;30.0796012878;28.5550518036;10;35.5447884798;7;23.9249992371;31.2919998169;11;68.0072898865;
51;3;31.0796012878;28.5813522339;11;35.5827163458;7;25.9249992371;34.2919998169;12;68.5162696838;
52;4;31.01222229;29.5;10;36.6209751368;7;27.9249992371;36.9095878601;12;69.9513263702;
53;4;32.2999992371;30.5;9;36.6895384789;7;30.9249992371;39.9095878601;12;70.4090899229;
54;4;31.5102920532;31.5;10;36.7589703798;7;33.5499992371;41.0;12;70.814136982;
55;4;30.5415363312;33.5;10;36.8292357922;8;34.1381034851;42.0;11;71.1745012999;
56;4;30.7912940979;33.5;10;36.900297761;8;34.2148284912;43.0;11;71.4042263031;
57;4;29.0995502472;33.5;10;36.9833525419;8;34.25;44.0;12;71.5249304771;
58;4;28.1173267365;34.5;11;38.2659111023;8;34.25;44.0;12;72.6541694403;
59;4;26.2999992371;35.0;7;39.317475915;8;35.25;45.0;12;72.8122235537;
60;4;28.2999992371;34.7428817749;8;40.1728414297;8;36.25;46.0;13;72.9795212746;
61;4;28.1963863373;34.6872596741;8;40.8683162928;8;36.25;47.0;14;73.1562298536;
62;4;27.2233505249;34.6872596741;8;41.2894437313;9;34.25;48.0;13;73.3424464464;
63;4;28.2999992371;35.0;7;41.5206596851;9;33.5682601929;49.0;13;73.538187027;
64;4;28.2780208588;35.0;9;41.7391324043;9;34.5729293823;50.0;14;73.7433761358;
65;3;25.7556667328;31.0;9;40.2966103554;10;35.9146270752;49.7859687805;10;75.4621551037;
66;3;26.7834739685;29.0;10;40.3586966991;10;37.5073738098;50.0;10;75.7231419086;
67;3;27.8114128113;29.0;10;40.4209971428;10;38.25;51.8155860901;11;75.993065238;
68;3;27.75;30.0;11;40.4834346771;10;38.25;52.8305511475;12;77.2713742256;
69;3;29.75;29.0;10;40.5459318161;10;39.25;54.8456115723;10;79.8880273104;
70;3;30.8956699371;29.0;10;40.6084108353;10;38.6459999084;58.4907646179;12;82.1344748735;
71;3;30.75;30.0;12;40.6707932949;11;39.9641647339;59.0113639832;12;84.0586668253;
72;3;29.75;30.0;13;40.733001709;11;38.2904663086;61.4257469177;14;85.7112408876;
73;3;28.979850769;31.0;12;40.7949588299;11;39.7778396606;60.8463134766;15;86.9478026628;
74;3;28.75;30.0;12;40.8565888405;12;42.7545318604;61.9221687317;14;87.6115100384;
75;3;29.75;30.9996128082;12;40.9178173542;12;36.5999984741;65.9376831055;15;88.2543619871;
76;3;28.75;30.0;13;40.9785716534;12;35.5999984741;65.9532546997;15;88.7667278051;
77;3;28.0903568268;31.0;13;41.0387814045;12;34.5999984741;67.9688720703;17;89.2368644476;
78;3;27.1174507141;32.0;13;41.0983786583;14;35.9164543152;68.0;12;99.7083969116;
79;3;26.75;31.0;7;41.1572980881;14;34.5999984741;72.0;12;100.679428935;
80;3;27.75;31.0;7;41.215477705;15;34.5999984741;77.0;11;101.620626569;
81;3;26.75;30.0;7;41.2728586197;15;35.2999992371;80.0;12;102.527174592;
82;3;26.2227859497;31.0;6;41.329385519;15;37.2999992371;85.0;13;103.39541173;
83;3;25.2482242584;32.0;6;41.3850066662;16;38.6417274475;89.0;11;104.222827673;
84;3;24.75;31.0;7;41.4396743774;16;40.0421333313;95.0;11;105.007993102;
85;3;23.75;31.0;9;41.4933445454;16;39.2999992371;101.094642639;13;105.750445247;
86;3;23.3220043182;32.0;9;41.5459771156;17;40.2999992371;107.110366821;12;107.450544477;
87;3;22.75;31.0;9;41.5975363255;17;42.2999992371;114.126060486;13;108.259316802;
88;3;21.75;31.0;8;41.6479904652;17;44.2999992371;120.47568512;14;109.049074054;
89;3;22.1415958405;32.0;9;41.6973116398;17;45.2999992371;126.549102783;17;109.824043989;
90;3;22.1637897491;33.0;9;41.7454760075;17;47.2999992371;129.62336731;18;110.58877933;
91;3;21.5;32.0;9;41.7924640179;18;47.2999992371;135.168273926;18;111.252318025;
92;3;22.5;32.0;9;41.8382594585;19;51.225227356;139.153579712;18;111.883246899;
93;3;23.5;31.6867828369;10;41.8828501701;19;53.6883239746;142.31918335;20;112.534881711;
94;3;22.5;30.6867828369;10;41.9262273312;19;53.4534873962;147.711486816;22;113.209424257;
95;3;22.2668018341;31.0;10;41.9683861732;19;53.3209381104;152.876617432;23;113.908723831;
96;3;22.285774231;32.0;10;42.0;19;54.39087677;155.034164429;24;114.592598081;
97;3;22.2999992371;33.0;11;42.0;20;53.4592590332;160.155395508;28;116.248392582;
98;3;22.2999992371;34.0;11;42.0;21;55.5248413086;161.936080933;28;117.999384403;
99;3;22.2999992371;35.0;11;42.0;21;60.5939369202;161.383514404;28;118.806512594;
100;3;22.2999992371;36.0;12;42.0;21;63.7786560059;162.116912842;30;119.646839738;
