Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;4;20.0;
5;1;10.0;10.0;6;20.0;2;8.0;10.3000001907;3;21.0;
6;1;11.0;10.0;6;20.0;2;9.22500038147;10.0;3;21.0900000334;
7;1;12.0;10.0;6;20.0;2;9.74524974823;10.0;3;21.1871190071;
8;2;13.0;10.3000001907;5;21.3999996185;2;9.76710128784;10.0;3;21.7036092281;
9;2;14.4499998093;10.1999998093;5;21.8264003992;2;9.88331222534;10.1999998093;3;22.1564130783;
10;2;14.8218793869;10.3632001877;5;23.0613274574;2;9.98519229889;10.3632001877;3;22.557236433;
11;2;15.3775978088;10.9097137451;5;24.1319464445;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;15.8593769073;11.3658018112;5;25.0513429642;2;10.3558073044;11.0209560394;3;24.8916251659;
13;2;18.4488964081;11.7372808456;5;25.8400663137;2;12.1677207947;11.4571752548;3;25.8364036083;
14;2;20.4488964081;12.0336990356;5;26.5219442844;2;14.1677207947;11.8107032776;3;26.6592981815;
15;2;21.7139816284;12.2662630081;5;27.12089324;2;15.7228336334;12.8344421387;4;27.3839819431;
16;2;22.8215045929;12.446267128;5;27.4906733036;3;16.7228336334;13.1397161484;3;28.0334718227;
17;2;23.9395446777;12.5;5;27.7773330212;3;18.4139690399;12.4808797836;2;28.407397747;
18;2;25.0685424805;12.5;5;28.0890238285;3;18.7228336334;13.5;3;28.7683298588;
19;2;26.2088031769;12.5;5;28.4260663986;3;19.625;13.6304988861;3;29.1538929939;
20;2;26.7917289734;12.5;6;28.788336277;3;19.625;13.7461681366;3;29.562889576;
21;2;26.9547519684;12.5;7;29.1751885414;3;20.625;12.5;3;29.9934945107;
22;2;27.1288337708;12.5;7;29.585392952;3;20.7485351562;12.5;3;30.4432339668;
23;2;27.3134269714;12.5;8;30.0170898438;3;20.8497276306;12.5;4;30.9089989662;
