Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;6.0;14.3000001907;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0900000334;1;7.0;13.0;6;20.0;
3;2;8.32699966431;12.0;3;21.1871190071;1;8.0;12.0;6;20.0;
4;2;9.35613536835;11.0;3;21.2917383909;1;8.0;11.0;6;20.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;8.0;10.0;6;20.0;
6;2;11.631901741;10.0;3;21.5249304771;1;9.0;10.0;6;20.0;
7;2;12.6862182617;10.0;3;21.6541694403;1;9.5;10.0;6;20.0;
8;2;13.7443761826;10.0;3;22.2087649107;1;9.5;10.0;6;20.3999996185;
9;2;14.8139448166;10.1999998093;3;22.7014135122;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.2156352997;10.3632001877;3;24.0319356918;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;15.814371109;10.9097137451;3;25.2049109936;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;16.3422107697;11.3658018112;3;26.2329595089;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;18.9317321777;11.7372808456;3;27.1358840466;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;20.9317321777;12.0336990356;3;27.9364440441;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;22.3505058289;12.2662630081;4;28.6571342945;1;13.7228336334;12.0916318893;6;24.6226100922;
16;3;23.5128135681;12.446267128;3;29.1499218941;1;14.7228336334;12.3113050461;6;24.9617595673;
17;3;24.6862068176;12.5;3;29.5586924553;1;15.7228336334;12.4808797836;6;25.0;
18;3;25.8701553345;12.5;3;29.9890928268;1;16.7228336334;12.5;7;25.0;
19;3;27.063835144;12.5;3;30.4386553764;1;17.625;12.5;7;25.0;
20;3;27.6973953247;12.5;2;30.9042773247;1;17.625;12.5;6;25.0;
21;3;27.9069252014;12.5;2;31.3822712898;1;17.625;12.5;6;25.0;
22;3;28.1220207214;12.5;3;31.86845541;1;17.625;12.5;6;25.0;
23;3;28.3408050537;12.5;3;32.3582825661;1;17.625;12.5;6;25.0;
24;3;28.5612258911;12.5;3;32.8469986916;1;17.625;12.5;7;25.0;
25;3;28.7811489105;12.5;3;33.3298244476;1;17.625;12.5;7;25.0;
26;3;28.9984207153;12.5;3;33.8021402359;1;17.625;12.5;7;25.0;
27;3;29.2109642029;12.5;3;34.2596635818;1;17.625;12.5;7;25.0;
28;3;29.4168491364;12.5;3;34.6986026764;1;17.625;12.5;7;25.0;
29;3;29.6143722534;12.5;3;35.1157779694;1;17.625;12.5;7;25.0;
30;3;27.8021011353;13.5;3;35.5086975098;1;17.625;12.5;7;25.0;
31;3;26.8021011353;13.5;3;35.8755874634;1;15.625;13.5;7;25.0;
32;3;26.8021011353;14.5;3;36.215385437;1;14.625;14.5;7;25.0;
33;3;25.8021011353;13.5;3;36.5276908875;1;13.625;15.5;7;25.0;
34;3;24.8021011353;13.5;3;36.8126907349;1;12.625;16.5;9;25.0;
35;3;23.8021011353;13.5;4;37.0710706711;1;12.0;17.5;8;25.0;
36;3;23.8021011353;14.5;5;37.3039131165;1;12.0;18.5;8;25.0;
37;3;25.8021011353;16.5;6;37.5125980377;1;12.0;19.5;8;25.0;
38;3;27.8021011353;18.5;6;37.6987104416;1;12.0;20.5;9;25.0;
39;3;29.8021011353;20.5;7;37.8639574051;1;12.0;21.5;10;25.0;
40;3;31.0387802124;21.5;6;38.0;1;12.0;22.5;11;25.0;
41;3;31.1000003815;22.5;7;38.0;1;12.0;23.5;11;25.0;
42;3;31.1000003815;22.5;7;38.0;1;12.0;24.5;11;25.0;
43;4;31.1000003815;22.5;6;38.0;1;12.0;25.5;11;25.0;
44;4;31.1000003815;22.5;7;38.0;1;12.0;26.5;11;25.0;
45;4;31.1000003815;22.5;7;38.0;1;12.0;27.5;11;25.0;
46;4;31.1000003815;22.5;7;38.0;1;12.0;28.5;11;25.0;
47;4;31.1000003815;22.5;7;38.0;1;12.0;29.5;12;25.0;
48;4;31.1000003815;22.5;7;38.0;1;13.0;27.5;14;25.0;
49;4;31.1000003815;22.5;7;38.0;1;12.0;28.5;14;25.0;
50;4;31.1000003815;22.5;7;39.0;1;12.0;29.5;15;25.0;
51;4;32.0999984741;23.5;7;40.0499999523;1;13.0;27.5;16;25.0;
52;4;34.0999984741;25.5;7;40.141974926;2;12.0;28.5;10;42.25;
53;4;35.5958862305;27.5;7;40.2371338606;2;14.0;27.5;10;43.1124992371;
54;4;36.0999984741;29.5;7;40.3354982138;2;16.0;27.5;10;43.8619041443;
55;4;37.6453742981;31.5;8;40.4370807409;2;17.0;27.5;10;44.5009632111;
56;4;38.0999984741;33.3889808655;8;40.5418847799;2;18.0;27.5;10;45.0370521545;
57;4;38.6985206604;33.1059188843;9;42.1040421724;3;19.0;27.5;9;45.4804611206;
58;4;38.7255020142;34.6409912109;10;43.4152028561;3;19.625;27.5;10;45.8428707123;
59;5;39.9269638062;34.0676422119;9;44.5117154121;3;19.625;27.5;11;46.1361560822;
60;5;39.6410598755;34.6872596741;9;45.4319548607;3;19.625;27.5;11;46.25;
61;5;39.9645843506;35.9093475342;9;46.0638444424;3;19.625;27.5;11;46.25;
62;5;41.01121521;34.7972373962;11;46.4943345785;3;19.625;27.5;11;46.25;
63;5;39.5443000793;35.0;11;46.9069750309;3;19.625;28.5;11;46.25;
64;5;39.3295059204;35.8850326538;11;47.1938797235;3;19.625;29.5;12;46.25;
65;5;40.3499984741;36.5631866455;12;47.4450351;3;19.625;30.5;12;46.25;
66;5;40.3499984741;37.6110343933;13;47.7057342529;4;20.625;32.5;11;47.25;
67;5;40.3499984741;38.6603965759;13;47.9756393433;4;21.625;34.5;11;47.2899999619;
68;5;40.3499984741;39.7112350464;14;48.2543213367;4;21.8589992523;36.5;11;47.3311839104;
69;6;40.3499984741;40.7634925842;9;58.541257143;4;21.8682670593;38.5;12;47.3735535145;
70;6;41.3499984741;42.8170928955;9;59.3358306885;4;21.8777999878;40.5;12;47.4171074629;
71;6;42.3499984741;44.5890426636;10;60.1098349094;4;21.8875999451;41.5;13;47.461841464;
72;6;42.3499984741;45.777671814;10;60.8593935966;5;21.8976650238;42.5;12;47.5077478886;
73;6;42.3499984741;46.9701728821;11;61.5815711021;5;21.9079933167;43.5;13;47.5548160076;
74;6;42.3499984741;48.1659660339;13;62.2743506432;5;21.9185829163;44.5;14;47.6030313969;
75;6;42.3499984741;49.3644371033;14;62.9365570545;5;21.9294319153;45.5;14;47.6523760557;
76;6;42.3499984741;50.5649337769;14;63.5677425861;6;21.9405345917;46.5;14;47.7028282881;
77;6;42.3499984741;51.7667808533;18;64.1680572033;6;21.9518871307;46.625;13;47.7543625832;
78;6;42.3499984741;52.9692611694;19;64.7381072044;6;21.9634819031;46.625;13;48.8069496155;
79;7;42.3499984741;54.171661377;20;65.2788283825;6;22.9753131866;47.625;13;48.890556097;
80;7;42.3499984741;55.373260498;21;65.7913656235;6;23.9873752594;48.625;13;48.975736022;
81;7;42.3499984741;56.5733604431;22;66.276982069;6;24.2382907867;49.625;13;49.062441349;
82;7;42.3499984741;57.7712631226;23;66.6413080692;6;24.2577991486;50.625;14;49.15061903;
83;8;42.3499984741;58.9663200378;22;66.9495148659;6;24.277639389;51.625;13;50.24021101;
84;8;42.3499984741;60.1579055786;23;67.2516226768;6;25.2977981567;52.625;14;50.3811542988;
85;9;42.3499984741;61.345451355;22;67.5468111038;6;26.3182601929;53.625;15;50.5253561735;
86;9;42.3499984741;62.5284347534;23;67.8343448639;6;26.5869541168;54.625;16;52.5539497137;
87;9;42.3499984741;63.706401825;23;68.1135811806;6;26.8640918732;56.8421859741;17;54.2266927958;
88;9;42.3499984741;67.5445785522;24;68.3839712143;6;27.0939693451;58.8181533813;17;55.5954458714;
89;9;43.3499984741;66.6232910156;25;68.6450629234;6;27.2843704224;59.5856781006;17;56.7154464722;
90;9;42.3499984741;68.7003326416;27;68.8964972496;6;27.443397522;60.1800537109;18;57.4907952547;
91;9;42.3499984741;70.7755737305;30;70.1380085945;6;27.5451946259;60.5609321594;18;57.8161783218;
92;9;44.3499984741;70.8488845825;33;70.5194181204;6;27.6086387634;60.5999984741;19;58.1081004143;
93;9;44.3499984741;73.920173645;33;70.9114050865;6;27.6743202209;60.5999984741;19;58.40979743;
94;9;44.9443473816;76.9893341064;37;72.2207649946;6;27.2983379364;62.5999984741;19;58.7210299969;
95;9;45.0315933228;80.272102356;37;73.5748634338;6;27.3371734619;64.5999984741;21;59.041485548;
96;10;45.1303253174;83.5614318848;37;74.9627927542;6;27.3765506744;66.5999984741;21;59.3707761765;
97;11;45.241645813;85.8551025391;36;76.3731648922;6;27.4164009094;68.5999984741;21;59.7084345818;
98;11;45.3666419983;88.074760437;37;78.7947127819;6;27.4566497803;70.5999984741;22;60.0539137125;
99;11;47.5063362122;88.3698883057;37;81.2768495083;6;27.4972190857;71.5999984741;22;60.4065847397;
100;12;48.6616363525;92.6620178223;21;82.8130805492;6;27.5380325317;72.0521011353;22;60.7657394409;
