Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;13.0;6;20.0;2;11.5999994278;16.0;3;32.7991994619;
3;1;8.0;12.0;6;20.0;2;11.5598392487;15.8719997406;3;32.6264638901;
4;1;9.0;11.0;6;20.0;2;11.5252933502;15.7567996979;3;32.4792786837;
5;1;10.0;10.0;6;20.0;2;12.6546316147;15.6531200409;3;32.3553761244;
6;1;11.0;10.0;6;20.0;2;13.6734485626;15.5598077774;3;32.2527155876;
7;1;12.0;10.0;6;20.0;2;14.6758146286;15.4758272171;3;32.2734209299;
8;1;13.0;10.0;6;20.3999996185;2;14.6820268631;15.4462442398;3;32.0864578485;
9;2;14.0;10.5;5;21.7264003754;2;14.6259365082;15.3140201569;3;32.8056688309;
10;2;14.7768793106;10.3632001877;5;22.9094275236;2;16.7332267761;15.62703228;3;33.3213002682;
11;2;15.3092432022;10.9097137451;5;23.9187226295;2;18.7332267761;15.8360004425;4;33.423535347;
12;2;15.763425827;11.3658018112;5;24.7663000822;3;20.7332267761;15.8360004425;3;33.5303170681;
13;2;18.3529472351;11.7372808456;5;25.4716243744;3;21.8252410889;15.8360004425;3;33.6416243315;
14;2;20.3529472351;12.0336990356;5;26.0574564934;3;22.8586330414;15.8360004425;3;33.7574062347;
15;2;21.5049610138;12.2662630081;5;26.5467036963;3;23.8933677673;15.8360004425;3;33.877579689;
16;2;22.563117981;12.446267128;5;26.7922235727;3;23.5016002655;16.497674942;4;34.00202775;
17;2;23.6252441406;12.5;5;26.9393253326;3;23.5016002655;16.5350093842;4;34.1305980682;
18;2;24.6914386749;12.5;6;27.0956480503;3;23.5016002655;16.5735797882;5;34.2631018162;
19;2;25.7617835999;12.5;6;27.261295557;3;24.2789306641;15.8360004425;5;34.3993134499;
20;2;26.2675819397;12.5;6;27.4362905025;3;23.5016002655;16.6541938782;5;34.5389707088;
21;3;26.3463306427;12.5;4;27.6205644608;3;24.3616905212;15.8360004425;5;34.6817753315;
