Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;13.0;4;20.0;1;10.8880004883;14.720000267;4;29.235200882;
3;1;8.0;12.0;4;20.0;1;10.8470401764;14.617600441;4;29.0508804321;
4;1;9.0;11.0;4;20.0;1;10.8101758957;14.5254402161;4;28.8849925995;
5;1;10.0;10.0;4;20.0;1;11.8101758957;14.4424962997;3;28.7356929779;
6;1;11.0;10.0;4;20.0;1;12.8101758957;14.367846489;3;28.6013240814;
7;1;12.0;10.0;4;20.0;2;13.8803977966;14.3006620407;2;29.5659923553;
8;1;13.0;10.0;4;20.3999996185;2;13.8697977066;14.2829961777;2;29.6968330145;
9;2;14.0;10.5;3;21.7264003754;2;13.9090499878;14.2670965195;2;31.0945812464;
10;2;14.7768793106;10.3632001877;3;22.8494274616;2;15.9837064743;14.8574419022;2;32.2278712988;
11;2;15.282242775;10.9097137451;3;23.7921946049;2;17.983707428;15.2967939377;2;33.1611340046;
12;2;15.7064886093;11.3658018112;3;24.5663278103;2;19.983707428;15.6147241592;3;33.9494643211;
13;2;18.2960090637;11.7372808456;2;25.1909153461;3;21.253036499;15.8360004425;3;34.349262476;
14;2;20.2960090637;12.0336990356;2;25.6883610487;3;21.5697975159;15.8360004425;3;34.808539629;
15;2;21.3388690948;12.2662630081;2;26.0812431574;3;23.5107593536;15.8360004425;3;35.3321993351;
16;2;22.3536624908;12.446267128;2;26.2221269608;3;24.5996589661;15.8360004425;3;35.9241194725;
17;2;23.3687000275;12.5;4;26.2560760975;3;24.7772369385;15.8360004425;3;36.5865945816;
18;3;24.3839759827;12.5;3;26.2905418873;3;24.9759788513;15.8360004425;3;37.3197245598;
19;3;24.8187427521;12.5;3;26.3255085945;3;25.1959171295;15.8360004425;3;38.1208133698;
20;3;25.8464794159;12.5;4;26.3609591722;3;25.4362449646;15.8360004425;10;38.9838700294;
21;3;25.8624305725;12.5;4;26.3968753815;3;25.6951599121;15.8360004425;10;39.8993253708;
22;3;25.8785934448;12.5;4;26.4332377911;3;25.9697971344;15.8360004425;10;40.8540802002;
23;3;25.8949565887;12.5;4;26.4700255394;3;26.2562236786;15.8360004425;10;41.8319644928;
24;3;25.9115104675;12.5;4;26.5072168112;3;26.5495891571;15.8360004425;10;42.8146400452;
25;3;25.25;13.5;5;26.5447884798;3;26.8443908691;15.8360004425;10;43.7828645706;
26;4;25.25;13.5813522339;4;26.5827163458;3;27.1348590851;15.8360004425;11;44.7179613113;
27;4;23.25;13.5;4;26.6209751368;3;27.4153881073;15.8360004425;11;45.6032657623;
28;4;24.25;13.5;4;26.6595385075;3;27.6809806824;15.8360004425;11;46.4253129959;
29;4;22.9967918396;13.5;4;26.6983793974;4;27.9275932312;15.8360004425;11;47.1745882034;
30;4;22.0142707825;14.5;4;27.7374696732;4;28.1523761749;15.8360004425;11;47.8457584381;
31;4;23.25;14.3999996185;4;27.7767804861;4;26.1523761749;16.8360004425;11;48.4374332428;
32;4;23.0495510101;13.5;5;27.8162822723;4;27.1523761749;15.8360004425;11;48.9515571594;
33;4;23.25;14.3999996185;5;27.8559447527;4;28.1523761749;15.8360004425;11;49.3926086426;
34;4;24.25;14.6991615295;5;27.8957372904;4;28.8177833557;15.8360004425;12;49.7667598724;
35;4;25.25;14.727016449;6;27.9356285334;5;28.9300270081;15.8360004425;11;50.0811100006;
36;4;26.25;14.754940033;6;27.9755871296;5;29.0243339539;17.8360004425;11;50.3430519104;
37;4;27.25;14.7829113007;6;28.015581131;5;29.1029167175;19.8360004425;11;50.5040016174;
38;4;27.25;14.8109073639;6;28.0555787086;5;29.1511993408;21.8360004425;11;50.5040016174;
39;4;28.1750106812;17.8109073639;6;28.0955479145;5;29.1511993408;23.8360004425;11;51.5040016174;
40;5;28.1929969788;20.8109073639;3;33.135456562;5;30.1511993408;26.8360004425;12;51.5553616285;
41;6;28.7000007629;24.8109073639;2;33.3252732754;6;29.6360816956;27.8360004425;6;51.6088194847;
42;6;29.7000007629;28.3999996185;2;33.5117409229;6;31.1511993408;28.8360004425;7;51.6644048691;
43;6;31.6967353821;30.5;3;33.6944625378;6;31.1511993408;29.8360004425;8;53.2467832565;
44;6;32.3465156555;31.5;3;33.8730797768;6;31.9740352631;31.3693561554;8;54.4419029951;
45;6;32.4060020447;32.5;4;34.0472764969;6;31.9463615417;32.3897438049;9;55.3378754854;
46;7;29.25;35.4000015259;3;34.2167799473;6;32.6013641357;32.0052719116;9;55.6904397011;
47;7;29.25;35.4000015259;4;34.3813607693;6;32.7071304321;32.0200004578;10;55.7772936821;
48;7;29.25;37.3854293823;4;34.5408327579;7;30.6767997742;32.7087554932;7;71.8524982929;
49;7;30.25;36.4460067749;4;34.6950531006;7;33.0801734924;34.0200004578;7;72.8182976246;
50;7;30.3690605164;36.5041275024;6;34.8439195156;7;35.1011810303;36.0200004578;6;73.7235102654;
51;7;30.3859939575;36.5597457886;7;34.9873690605;7;36.1228790283;38.0200004578;6;74.5690163374;
52;7;30.4027557373;36.6128463745;7;36.125374794;7;37.1452560425;39.3192710876;6;75.3590846062;
53;7;31.419336319;37.6634216309;6;36.4679429531;7;38.1683044434;40.268371582;6;76.1004642248;
54;7;32.4357261658;38.7115020752;7;38.2455980778;7;39.1919937134;41.2248687744;7;76.8014597893;
55;8;33.0381240845;40.4422149658;6;39.8004779816;7;39.6556015015;42.5463104248;7;79.769048214;
56;9;33.5212516785;41.082649231;4;62.9244549274;7;41.455493927;42.3542633057;7;82.1658797264;
57;9;33.5944099426;45.5135421753;6;65.2542190552;7;42.0330276489;42.9471817017;8;84.1244225502;
58;9;34.8478622437;47.8918457031;6;67.3070276976;7;42.48021698;43.4243011475;9;85.4083530903;
59;9;37.0340499878;47.192325592;7;68.8789452314;7;41.9990615845;44.6544380188;9;86.4388687611;
60;9;38.4775505066;48.300567627;8;71.9609823227;7;42.9060592651;43.9036445618;10;87.3317420483;
61;9;38.5719985962;50.9787368774;8;75.6767499447;7;42.1976013184;45.1836509705;10;88.0187191963;
62;9;40.9574432373;53.5027694702;10;78.2160509825;7;43.0814781189;44.5109710693;11;88.7434470654;
63;10;44.2342834473;52.903793335;10;80.5219483376;7;43.1345672607;45.5109710693;13;89.5020051003;
64;10;46.0473403931;54.1790962219;11;82.2903087139;7;43.1890029907;46.5109710693;15;90.2892487049;
65;11;47.1023483276;55.2681274414;10;105.784533381;7;43.2445983887;47.5109710693;15;91.0988812447;
66;11;49.1571121216;57.3299751282;14;108.949303627;7;43.3011627197;48.5109710693;15;91.9236125946;
