Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;13.0;6;20.0;1;10.8880004883;14.720000267;6;29.0713596344;
3;1;8.0;12.0;6;20.0;2;11.0142717361;14.5356798172;4;29.7395839691;
4;1;9.0;11.0;5;20.0;2;10.9479169846;14.3697919846;4;29.4651287794;
5;2;11.0;10.3000001907;3;21.0;2;12.0551605225;14.220492363;4;29.2208706141;
6;2;13.0;10.0;3;21.0599999428;2;13.0625038147;14.0861234665;4;29.0038135052;
7;2;15.0;10.0;2;21.1229639053;2;13.7011432648;13.9651908875;4;28.8917447329;
8;2;16.5053329468;10.0;2;21.6001901627;2;13.6675233841;13.8965921402;4;28.7937077284;
9;2;17.5400848389;10.1999998093;2;22.0082015991;2;13.6381120682;13.8348531723;4;29.7065349817;
10;2;17.9036903381;10.3632001877;2;23.2129787207;2;13.9119606018;14.2648258209;4;30.4026132822;
11;2;18.4458408356;10.9097137451;2;24.245090127;2;16.6539764404;14.5854911804;4;30.9278994799;
12;2;20.4458408356;11.3658018112;2;25.1164904833;2;18.6539764404;14.8198242188;4;31.1243439913;
13;2;22.4458408356;11.7372808456;2;25.8465604782;2;19.7049350739;14.8887996674;4;31.1847058535;
14;2;23.6193656921;12.0336990356;2;26.4579504728;2;20.7230434418;14.8887996674;5;31.2469238043;
15;2;24.6851844788;12.2662630081;2;26.9734284878;2;21.7417087555;14.8887996674;5;31.310978651;
16;2;25.7551460266;12.446267128;2;27.245682478;2;22.760925293;14.8887996674;6;31.3768436909;
17;2;26.8292999268;12.5;2;27.4198198318;2;23.4130535126;14.8887996674;6;31.4444845915;
18;2;27.907661438;12.5;3;27.6032464504;2;23.4333457947;14.8887996674;6;31.5138589144;
19;2;28.9902038574;12.5;3;27.7958021164;3;23.454158783;14.8887996674;4;31.5849159956;
20;2;29.5081100464;12.5;3;27.9972171783;3;22.9332809448;14.8887996674;4;31.6575969458;
21;2;29.5987472534;12.5;3;28.207105875;3;23.4972801208;14.8887996674;5;31.7318342924;
22;3;29.6931972504;12.5;2;28.4249610901;3;23.5195522308;14.8887996674;4;31.8075523376;
23;3;29.7912330627;12.5;3;28.6501536369;3;23.5422668457;14.8887996674;4;31.8846671581;
24;4;29.8925685883;12.5;2;28.8819327354;3;22.9332809448;15.8887996674;4;31.9630866051;
25;4;27.9968700409;13.5;2;29.1194319725;3;23.5889282227;14.8887996674;4;32.0427107811;
26;4;25.25;15.5;1;29.3616781235;3;22.9332809448;15.8887996674;3;33.1234323978;
27;4;24.25;17.5;1;29.60760355;3;23.9332809448;16.5617160797;3;33.3258570433;
28;4;24.25;16.5;1;29.8560638428;3;24.9332809448;16.6629276276;3;33.5423643589;
29;4;24.25;17.5;1;31.1058568954;3;24.9332809448;16.7711830139;3;33.7739346027;
30;4;22.25;19.5;1;31.5157448053;3;24.9332809448;16.8869667053;4;34.0215501785;
31;4;23.25;19.5;2;33.3053380251;3;24.9332809448;17.0107746124;4;34.2861725092;
32;0;0;0;0;0;3;25.7617874146;15.7622413635;4;34.5687133074;
