Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;2;7.0;13.3000001907;5;21.0;2;11.5999994278;16.0;3;33.0299999714;
3;2;8.30000019073;12.0;5;21.0599999428;2;11.6059999466;16.0;3;33.0605909824;
4;2;9.31799983978;11.0;5;21.1229639053;2;11.6121177673;16.0;3;33.091766119;
5;2;10.336889267;10.0;5;21.1889609098;2;12.7275295258;16.0;3;32.8648964167;
6;2;11.5350322723;10.0;5;21.2580518723;2;13.7362689972;15.8719997406;3;32.6640779972;
7;2;12.5661230087;10.0;5;21.3302885294;2;14.7451429367;15.7567996979;3;32.5787397623;
8;2;13.5986299515;10.0;5;21.8190145493;2;14.7736215591;15.6991195679;3;32.5053662062;
9;2;14.6385564804;10.1999998093;5;22.2388005257;2;14.7516098022;15.6472072601;3;33.7418173552;
10;2;15.0074596405;10.3632001877;5;23.4601941109;2;16.8020439148;16.2332878113;3;33.7243474722;
11;2;15.5570878983;10.9097137451;5;24.5095257759;2;18.8020439148;16.1935596466;3;33.717007637;
12;2;16.0292873383;11.3658018112;5;25.3986660242;2;20.8020439148;16.1578044891;5;33.7189967632;
13;2;18.618806839;11.7372808456;5;26.1468911171;3;21.859796524;16.125623703;4;33.729588747;
14;2;20.6188087463;12.0336990356;5;26.7767255306;3;22.8803520203;16.096660614;5;33.7481212616;
15;2;21.8286323547;12.2662630081;5;27.3107893467;3;23.901550293;16.0705947876;5;33.7739795446;
16;2;22.9069576263;12.446267128;5;27.6016011238;3;23.6282806396;16.5510482788;6;33.8066036701;
17;2;23.9894638062;12.5;5;27.7940778732;3;24.1419811249;16.02602005;6;33.8454767466;
18;2;25.0760784149;12.5;4;27.9954168797;3;23.6042118073;16.5564498901;6;33.8901076317;
19;2;26.1666793823;12.5;4;28.2052333355;3;24.1670322418;15.9899168015;6;33.9400478601;
20;2;26.6923542023;12.5;5;28.4230215549;3;24.1820144653;15.9745254517;7;33.9948704243;
21;2;26.7903594971;12.5;6;28.6481528282;3;24.1984615326;15.9606733322;7;34.054172039;
22;2;26.8916683197;12.5;5;28.8798778057;3;24.2162513733;15.9482059479;8;34.1175711155;
23;2;26.9959449768;12.5;5;29.117331028;3;24.2352714539;15.9369850159;8;34.1847040653;
24;2;27.1027984619;12.5;5;29.3595399857;3;24.2554130554;15.9268865585;8;34.2552206516;
25;3;25.2117919922;13.5;4;29.6054382324;3;24.2765655518;15.9177980423;9;34.3287837505;
26;3;24.3224468231;14.5;5;29.8538813591;3;24.2986354828;15.9096183777;9;34.4050683975;
27;3;23.4342460632;15.5;5;30.1036677361;3;24.321521759;15.9022569656;9;34.4837591648;
28;3;22.5466499329;16.5;5;30.3535604477;4;23.3106155396;15.8956317902;4;59.5645487309;
29;3;21.6591033936;17.5;5;30.6023101807;4;24.3324279785;15.8896684647;5;61.3971426487;
30;3;20.7710399628;18.5;4;30.8486824036;4;23.3576278687;16.889667511;5;62.8856244087;
31;3;19.7710399628;17.5;5;31.0914797783;4;23.3829441071;17.889667511;4;64.0536775589;
32;3;18.7710399628;17.5;5;32.3295664787;4;23.4083328247;18.889667511;4;64.9477725029;
33;3;19.7710399628;18.5;6;32.6318892241;4;23.4337463379;19.889667511;4;65.6221849918;
34;3;20.2028503418;19.5;6;34.3128832579;4;23.4591388702;20.889667511;4;66.0773296356;
35;3;19.3634300232;20.5;6;35.7272586823;4;23.4844589233;21.889667511;5;66.1649653912;
36;3;18.3634300232;19.5;7;36.9071828127;4;23.5096607208;22.889667511;5;66.2525610924;
37;3;18.3634300232;19.5;7;37.8917508125;4;25.5346984863;22.889667511;6;66.3398928642;
38;3;19.25;19.5;7;38.7195848227;4;26.5804214478;24.7567920685;6;66.4267439842;
39;3;18.25;18.5;8;39.1602288485;4;28.5804214478;25.7547130585;8;66.5129117966;
