Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;13.0;6;20.0;2;11.5999994278;16.0;3;33.0599999428;
3;1;8.0;12.0;5;20.0;2;11.6119995117;16.0;3;33.1229639053;
4;1;9.0;11.0;5;20.0;2;11.6245927811;16.0;3;33.1889609098;
5;1;10.0;10.0;5;20.0;2;12.756688118;16.0;3;32.9963443279;
6;1;11.0;10.0;5;20.0;2;13.7757034302;15.8719997406;2;32.8319134712;
7;1;12.0;10.0;5;20.0;2;14.7954940796;15.7567996979;2;32.7972562313;
8;1;13.0;10.0;5;20.3999996185;2;14.8391771317;15.6991195679;2;32.7779459953;
9;2;14.0;10.6999998093;4;21.7264003754;2;14.8333845139;15.6472072601;3;34.0521216393;
10;2;14.7768793106;10.3632001877;4;22.8194274902;2;16.8951358795;16.2332878113;4;34.9950363636;
11;2;15.2687425613;10.9097137451;4;23.7316036224;2;18.8951358795;16.6510391235;5;35.6866724491;
12;2;15.6792221069;11.3658018112;4;24.4745616913;2;20.8951358795;16.9404220581;5;35.9641863108;
13;2;18.268743515;12.2372808456;4;25.0673980713;2;21.9967269897;17.0200004578;6;36.0880234241;
14;2;19.8187427521;12.5336990356;4;25.5325260162;2;23.0338783264;17.0200004578;7;36.2172942162;
15;2;20.8187427521;12.7662630081;4;25.892534256;2;24.0726604462;17.0200004578;7;36.3519098759;
16;2;21.8187427521;12.946267128;4;26.0;2;24.9055728912;17.0200004578;7;36.4917361736;
17;2;22.8187427521;13.0;4;26.0;2;24.9475212097;17.0200004578;7;36.6365911961;
18;2;23.8187427521;13.1000003815;5;26.0;2;24.9909763336;17.0200004578;8;36.7862434387;
19;2;24.8187427521;13.1000003815;6;26.0;2;25.0358734131;17.0200004578;8;36.9404108524;
20;2;25.25;13.1000003815;6;26.0;2;25.0821228027;17.0200004578;8;37.0987613201;
21;2;25.25;13.1000003815;6;26.0;2;25.1296272278;17.0200004578;8;37.2609136105;
22;2;25.25;13.1000003815;7;26.0;2;25.1782741547;17.0200004578;8;37.4264390469;
23;2;25.25;13.1000003815;7;26.0;2;25.2279319763;17.0200004578;8;37.5948655605;
24;2;25.25;13.1000003815;7;26.0;2;25.278459549;17.0200004578;8;37.7656815052;
25;2;23.7000007629;13.5;7;26.0;2;25.3297042847;17.0200004578;8;37.9383413792;
26;2;22.7000007629;14.5;7;26.0;2;25.3815021515;17.0200004578;8;38.1122722626;
27;2;21.7000007629;15.5;7;26.0;2;24.2119998932;18.0200004578;8;38.2868800163;
28;2;20.7000007629;16.5;7;26.0;2;24.2119998932;19.0200004578;8;38.4615592957;
29;2;19.7000007629;17.5;7;26.0;2;25.2119998932;17.0200004578;8;38.635699749;
30;2;18.7000007629;18.5;7;26.0;2;23.5907096863;18.0200004578;9;38.8086957932;
31;2;17.7000007629;19.5;7;26.0;2;22.6426086426;19.0200004578;10;38.9799542427;
