Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;13.0;6;20.0;2;11.5999994278;16.0;3;32.7715995312;
3;1;8.0;12.0;6;20.0;2;11.5543193817;15.8719997406;3;32.5692776442;
4;1;9.0;11.0;6;20.0;2;11.5138559341;15.7567996979;3;32.1836407185;
5;1;10.0;10.0;6;20.0;2;12.6273803711;15.5507202148;3;31.5416945219;
6;1;11.0;10.0;6;20.0;2;13.6345529556;15.217792511;3;30.9665976763;
7;1;12.0;10.0;6;20.0;2;14.289978981;14.9181575775;3;30.4188201427;
8;1;13.0;10.0;6;20.3999996185;2;14.1256456375;14.632610321;3;29.9283645153;
9;1;14.0;10.1999998093;6;20.7264003754;2;13.978509903;14.375617981;3;29.8077569008;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;16.1475696564;14.2905397415;3;29.7056427002;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;18.1475696564;14.2139692307;3;29.6203131676;
12;2;15.2292222977;11.665802002;4;24.4745616913;2;20.1475696564;14.1450557709;3;29.550224781;
13;2;17.8187427521;11.7372808456;4;25.0973980427;2;21.1948127747;14.0830335617;3;29.4939815998;
14;2;19.8187427521;12.0336990356;4;25.5931169987;2;22.2114334106;14.0272130966;3;29.4503219128;
15;2;21.2960090637;12.2662630081;4;25.984300375;2;22.8350963593;13.9769744873;3;29.4181023836;
16;2;22.3100376129;12.446267128;4;26.1235172749;2;22.8254299164;13.9317598343;3;29.3962869644;
17;2;23.3243255615;12.5;4;26.1558350325;2;22.8188858032;13.8910675049;3;29.3839293718;
18;2;24.3388690948;12.5;5;26.1887089014;2;22.8151779175;13.8544435501;3;29.3801749945;
19;2;25.3536624908;12.5;5;26.2221269608;2;22.8140525818;13.8214826584;4;29.3842396736;
20;2;25.7999572754;12.5;5;26.2560760975;2;22.8152694702;13.7918176651;4;29.3954100609;
21;2;25.8152351379;12.5;5;26.2905418873;2;22.8186225891;13.7651195526;4;29.4130300283;
22;2;25.8307437897;12.5;6;26.3255085945;2;22.8239097595;13.7410907745;4;29.4365010262;
23;2;25.8464794159;12.5;6;26.3609591722;2;22.8309497833;13.7194652557;4;29.4652688503;
24;2;25.8624305725;12.5;6;26.3968753815;3;23.2200012207;14.7000017166;3;30.4988255501;
25;2;23.8785934448;13.5;6;26.4332377911;3;24.2094917297;15.2494125366;4;30.5659433603;
26;2;22.8949565887;14.5;6;26.4700255394;3;24.8610095978;14.1813411713;4;30.6374965906;
27;2;21.9115104675;15.5;6;26.5072168112;3;24.5092315674;14.6525306702;4;30.7130730152;
28;2;20.9282474518;16.5;6;26.5447884798;3;24.8871078491;14.1844530106;4;30.7922862768;
29;2;19.9451541901;17.5;7;26.5827163458;3;25.2376861572;13.6282682419;4;30.874774456;
30;2;18.962223053;18.5;7;26.6209751368;3;23.2686386108;14.6282682419;4;30.9601982832;
31;3;17.9794387817;19.5;6;26.6595385075;3;22.2998504639;15.6282682419;4;31.0482362509;
32;3;16.9967918396;20.5;6;26.6983793974;3;21.331287384;16.6282691956;4;31.138584733;
33;3;16.0142707825;21.5;6;26.7374696732;3;20.3629169464;17.6282691956;5;31.2309590578;
34;3;15.0318613052;22.5;6;26.7767804861;3;19.394701004;18.6282691956;5;31.3250864744;
35;3;14.7995510101;23.5;7;26.8162822723;3;18.4266052246;19.6282691956;6;31.4207121134;
36;3;14.8173274994;24.5;7;26.8559447527;3;17.4585914612;20.6282691956;6;31.5175900459;
37;3;14.8351745605;25.5;10;26.8957372904;3;17.3136634827;21.6282691956;6;31.6154904366;
38;4;14.8530817032;26.5;9;26.9356285334;3;17.0;21.3385391235;6;31.7141932249;
39;4;14.8710327148;27.5;9;26.9755871296;3;18.436832428;22.3385391235;6;31.8134899139;
40;4;14.8890142441;28.5;11;27.015581131;3;19.4476127625;24.2675609589;6;31.9131832123;
41;4;14.9070110321;29.5;11;27.0555787086;3;20.4584999084;26.2643146515;6;32.0130882263;
42;4;15.9250106812;27.5;12;27.0955479145;4;21.4225387573;28.2613945007;6;37.1130263805;
43;4;14.9429969788;28.5;12;26.635456562;4;23.9218235016;29.548494339;7;37.3628330231;
44;4;15.7359552383;27.5;12;26.6741276979;4;26.3825550079;30.5461273193;7;37.6091252565;
45;4;16.7533569336;27.5;13;27.2130657434;4;26.7243347168;31.5439987183;8;37.8513901234;
46;4;18.545879364;28.5;13;27.3368731737;4;26.2882480621;32.5420837402;10;38.0891635418;
47;4;20.0;29.5;14;26.9683201313;4;26.3046150208;33.5403556824;10;38.3220309019;
