Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;6.0;14.3000001907;3;21.0;1;11.3999996185;16.0;4;32.0;
2;2;7.30000019073;13.0;3;21.0299999714;1;11.3999996185;16.0;4;32.0;
3;2;8.30900001526;12.0;3;21.0605909824;1;11.3999996185;16.0;4;31.7439994812;
4;2;9.31817722321;11.0;3;21.091766119;1;11.3487997055;15.8719997406;4;31.5135993958;
5;2;10.3275299072;10.0;3;21.1235172749;1;12.3487997055;15.7567996979;4;31.3062400818;
6;2;11.5055828094;10.0;3;21.1558350325;1;13.3487997055;15.6531200409;4;31.1196155548;
7;2;12.5201253891;10.0;3;21.1887089014;1;14.3358850479;15.5598077774;4;31.0436534882;
8;2;13.5349187851;10.0;3;21.6340136528;1;14.3130960464;15.5218267441;4;30.9752883911;
9;2;14.5553064346;10.1999998093;3;22.0068871975;1;14.2925863266;15.4876441956;4;32.2343444824;
10;2;14.9030990601;10.3632001877;3;23.1603471041;1;16.3130950928;16.1171722412;4;33.1387290955;
11;2;15.4221563339;10.9097137451;3;24.1349977255;1;17.3130950928;16.5693645477;5;33.768787384;
12;2;15.8607492447;11.3658018112;3;24.9424642324;2;18.3130950928;16.884393692;6;34.0400009155;
13;2;18.4502696991;11.7372808456;3;25.601827383;2;19.3130950928;17.0200004578;7;34.0400009155;
14;2;20.4502696991;12.0336990356;3;26.1354763508;2;20.3130950928;17.0200004578;7;34.0400009155;
15;2;21.5400695801;12.2662630081;4;26.565967083;2;21.3130950928;17.0200004578;7;34.0400009155;
16;3;22.5717868805;12.446267128;4;26.7458350658;2;22.2119998932;17.0200004578;8;34.0400009155;
