Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;14.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;13.0;6;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;8.0;12.0;6;20.0;2;11.6059999466;16.0;3;33.0605909824;
4;1;9.0;11.0;6;20.0;2;11.6121177673;16.0;3;32.8332201242;
5;1;10.0;10.0;5;20.0;2;12.7267656326;15.8719997406;3;32.6319106817;
6;1;11.0;10.0;4;20.0;2;13.7354927063;15.7567996979;3;32.2471468449;
7;1;12.0;10.0;3;20.0;2;14.6741437912;15.5507202148;3;31.9895560741;
8;1;13.0;10.0;3;20.3999996185;2;14.5968666077;15.4080486298;3;31.7608457804;
9;1;14.0;10.1999998093;3;20.7264003754;2;14.5282535553;15.2796440125;4;32.4657658339;
10;1;14.3268795013;10.3632001877;3;21.8194274902;2;16.6230831146;15.6024589539;5;32.9850358963;
11;1;14.8187427521;10.9097137451;3;22.7316036224;2;18.6230831146;15.8313598633;6;33.0579692125;
12;1;15.2292222977;11.3658018112;3;23.4745616913;2;20.6230831146;15.8360004425;6;33.1238031387;
13;1;16.8187427521;11.7372808456;3;24.0673980713;2;21.6803703308;15.8360004425;6;33.1918084621;
14;1;17.8187427521;12.0336990356;3;24.5325260162;2;22.7007713318;15.8360004425;6;33.2619657516;
15;1;18.8187427521;12.2662630081;3;24.892534256;2;23.721818924;15.8360004425;7;33.3342461586;
16;1;19.8187427521;12.446267128;3;25.0;2;24.0002746582;15.8360004425;7;33.40861094;
17;1;20.8187427521;12.5;3;25.0;2;24.0225830078;15.8360004425;7;33.48501122;
18;1;21.8187427521;12.5;3;25.0;3;24.0455036163;15.8360004425;7;33.5633875132;
19;1;22.8187427521;12.5;3;25.0;3;23.5016002655;15.8360004425;7;33.6436696053;
20;1;23.25;12.5;5;25.0;3;24.0931015015;15.8360004425;7;33.7257764339;
21;1;23.25;12.5;5;25.0;3;24.1177330017;15.8360004425;8;33.8096160889;
22;1;23.25;12.5;5;25.0;3;23.5016002655;16.4772853851;8;33.8950862885;
23;1;23.25;12.5;5;25.0;3;24.1685256958;15.8360004425;8;33.9820737839;
24;1;23.25;12.5;5;25.0;3;24.1946220398;15.8360004425;8;34.0704555511;
25;1;23.25;12.5;7;25.0;3;24.2211360931;15.8360004425;8;34.1600987911;
26;1;23.25;12.5;7;25.0;3;24.2480297089;15.8360004425;8;34.2508621216;
27;1;23.25;12.5;7;25.0;3;24.2752590179;15.8360004425;8;35.3425958157;
28;1;23.25;12.5;7;25.0;3;24.5016002655;17.3360004425;8;35.5087428093;
29;2;23.25;12.5;5;42.25;3;25.5016002655;17.2175712585;8;35.6801664829;
30;2;24.25;13.5;5;43.1124992371;3;24.7040500641;16.8360004425;8;35.8568704128;
31;2;25.25;14.5;5;43.8619041443;3;24.5016002655;17.4534263611;8;36.0388424397;
32;2;25.25;15.5;5;44.5009632111;3;25.8984527588;17.358001709;8;36.2260531187;
33;2;25.25;16.5;5;45.0370521545;3;25.5016002655;18.1130256653;8;36.4184533358;
34;2;25.25;17.5;5;45.4804611206;3;24.9255371094;16.8360004425;8;36.6159716845;
35;2;25.25;18.5;5;45.8428707123;3;25.4994182587;16.6449565887;8;36.8185130358;
36;2;25.25;19.5;5;46.1361560822;3;24.0455551147;16.8360004425;8;37.025955081;
37;2;25.25;20.5;5;46.25;3;24.5553226471;16.756772995;7;37.2381465435;
38;2;25.25;21.5;6;46.25;3;25.5829677582;19.756772995;7;37.4549043179;
39;2;25.25;22.5;6;46.25;3;26.6103420258;22.756772995;8;37.6760108471;
40;2;26.25;21.5;6;46.25;4;27.3028030396;25.756772995;7;37.9012122154;
41;2;27.25;21.5;8;46.25;4;26.2078742981;28.756772995;9;38.1302168369;
42;2;28.25;21.5;9;46.25;4;27.2502918243;30.8360004425;9;38.3626935482;
43;2;29.25;21.5;10;46.25;5;27.7162094116;32.8359985352;8;39.5982713699;
44;2;30.25;22.5;10;46.25;5;29.5794811249;32.8359985352;8;39.9865387678;
45;2;31.25;22.5;10;46.25;5;29.9959621429;33.8359985352;9;40.3978204727;
46;3;31.625;22.5;10;46.25;5;30.1193466187;34.8359985352;9;40.8339577913;
47;3;31.625;22.5;10;46.25;5;30.2501869202;35.8359985352;10;41.2968468666;
48;3;31.625;22.5;10;46.25;5;29.8688373566;36.7030296326;11;41.7883864641;
49;3;29.625;23.5;10;46.25;5;30.5365161896;35.8359985352;12;42.3104090691;
50;3;28.625;24.5;10;46.25;5;29.3129024506;36.8359985352;12;42.8645870686;
51;3;27.625;25.5;9;46.25;5;28.6870727539;38.8359985352;12;43.4523198605;
52;3;26.625;26.5;9;46.25;5;28.7393341064;39.663269043;13;44.0745942593;
53;3;25.625;27.5;10;47.25;5;30.7805900574;36.2058944702;13;44.7318322659;
54;3;26.25;29.5;10;47.2899999619;5;29.9585838318;37.2058944702;13;45.423722744;
55;3;27.25;31.5;11;47.3311839104;5;31.1476535797;35.8359985352;12;46.1490545273;
56;3;28.25;33.5;12;47.3735535145;5;31.8447151184;35.8359985352;15;46.9055690765;
57;3;29.25;35.5;13;47.4171074629;5;29.0596313477;37.8359985352;15;47.6898498535;
58;3;30.25;37.5;14;47.461841464;6;27.5514411926;38.8359985352;10;59.8159151077;
59;3;30.25;39.1059188843;14;47.5077478886;6;30.2943840027;39.8329429626;13;62.1363530159;
60;3;30.25;40.1288757324;14;47.5548160076;7;34.5539360046;40.2327880859;12;65.1962780952;
61;4;30.25;41.1524085999;14;47.6030313969;7;33.5558891296;44.5080299377;13;66.8417215347;
62;4;30.25;42.1765136719;15;49.4763116837;7;34.0843505859;48.5519142151;14;68.3668810129;
63;4;30.7000007629;43.714717865;16;50.9870115519;7;34.3218612671;51.6084365845;14;69.8475059271;
64;4;32.0510025024;42.14453125;16;52.1869082451;7;34.226726532;53.7493133545;14;71.2726588249;
65;4;31.3185329437;43.4832229614;17;53.1311837435;7;34.4372558594;55.4910964966;15;72.632953167;
66;4;31.5187683105;44.748752594;17;53.7239151001;7;35.0205192566;56.0158538818;16;73.9209276438;
67;4;31.5999984741;45.8836593628;19;53.8598008156;7;34.8331718445;57.7709503174;17;75.1312960386;
68;5;32.5999984741;43.929901123;18;53.9553983212;8;35.0139846802;58.0111160278;16;76.261038661;
69;5;31.5999984741;44.9776992798;18;54.054040432;8;35.181186676;58.2395782471;17;77.3093268871;
70;5;31.5999984741;46.0270195007;19;54.1556324959;8;35.3338661194;60.3549880981;18;78.2773153782;
71;5;32.5999984741;44.0778160095;20;54.2600593567;8;35.471660614;62.4602966309;19;79.0721483231;
72;5;31.5999984741;47.0270195007;20;54.3671848774;8;35.5946807861;64.5275039673;19;79.7618122101;
73;5;31.5999984741;49.0270195007;20;54.4768521786;8;34.7034454346;65.5275039673;19;80.4000937939;
74;5;32.5999984741;48.0270195007;21;54.5888838768;8;34.7987670898;67.5275039673;20;80.9905421734;
75;6;32.5999984741;51.0270195007;21;55.7030825615;8;32.881652832;70.1369400024;22;81.5187358856;
76;7;33.5999984741;54.0270195007;21;55.9192317724;8;31.9532375336;71.4086151123;22;81.9434370995;
77;7;34.5999984741;54.0270195007;21;56.1459972858;8;31.0146923065;72.5097503662;22;82.1859784126;
78;7;33.5999984741;57.0270195007;21;56.3836932182;8;30.0447998047;71.5104217529;22;82.3298635483;
79;7;33.5999984741;60.0270195007;21;56.6326085329;8;29.0447998047;71.5104217529;22;82.476578474;
80;7;34.5999984741;60.0270195007;20;56.8929970264;8;28.0447998047;71.5104217529;20;82.625752449;
81;7;33.5999984741;61.7654151917;20;57.1650675535;8;27.0447998047;71.5104217529;20;82.7769854069;
82;7;34.3850479126;61.7102546692;21;57.4489707947;8;26.7999992371;71.5104217529;21;82.929851532;
