Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;6.0;14.3000001907;3;21.0;1;11.3999996185;16.0;4;32.0;
2;2;7.30000019073;13.0;3;21.0900000334;1;11.3999996185;16.0;6;32.0;
3;2;8.32699966431;12.0;3;21.1871190071;1;11.3999996185;16.0;6;31.7439994812;
4;2;9.35613536835;11.0;3;21.2917383909;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;10.3875217438;10.0;3;21.4042263031;2;12.6487998962;15.7567996979;5;31.8065280914;
6;2;11.631901741;10.0;3;21.5249304771;2;13.6487998962;15.4032640457;5;31.1930793524;
7;2;12.6862182617;10.0;3;21.6541694403;2;14.3579235077;15.0850820541;5;30.6108008623;
8;2;13.7443761826;10.0;3;22.2087649107;2;14.1832399368;14.7828426361;5;30.0892198086;
9;2;14.8139448166;10.1999998093;3;22.7014135122;2;14.0267658234;14.5108270645;5;29.8394560814;
10;2;15.2156352997;10.3632001877;3;24.0319356918;2;16.2033023834;14.3637313843;5;29.6204661131;
11;2;15.814371109;10.9097137451;3;25.2049109936;2;18.2033023834;14.2313451767;5;29.4293069839;
12;2;16.3422107697;11.3658018112;3;26.2329595089;2;20.2033042908;14.1121969223;5;29.2633293867;
13;2;18.9317321777;11.7372808456;3;27.1358840466;2;21.2457256317;14.0049638748;5;29.1201415062;
14;2;20.9317321777;12.0336990356;3;27.9364440441;2;22.2606754303;13.9084539413;6;28.9975878;
15;2;22.3505058289;12.2662630081;4;28.6571342945;2;22.6992759705;13.821595192;6;28.8937219381;
16;3;23.5128135681;12.446267128;3;29.1499218941;2;22.6681175232;13.7434225082;6;28.8067857027;
17;3;24.6862068176;12.5;3;29.5586924553;2;22.642036438;13.6730670929;7;28.7333520651;
18;3;25.8701553345;12.5;3;29.9890928268;2;22.6200046539;13.609746933;7;28.6737158298;
19;3;27.063835144;12.5;3;30.4386553764;2;22.6021156311;13.5527591705;7;28.6265743971;
20;3;27.6973953247;12.5;3;30.9042773247;2;22.587972641;13.5014696121;7;28.5907503366;
21;3;27.9069252014;12.5;4;31.3822712898;2;22.5772247314;13.4553089142;7;28.565176487;
22;3;28.1220207214;12.5;4;31.86845541;2;22.5695533752;13.4137649536;9;28.5488804579;
