Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;6.0;14.3000001907;3;21.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;2;7.30000019073;13.0;3;21.0299999714;1;10.8880004883;14.720000267;6;29.0713596344;
3;2;8.30900001526;12.0;3;21.0605909824;1;10.8142719269;14.5356798172;6;28.7395839691;
4;2;9.31817722321;11.0;3;21.091766119;1;10.7479171753;14.3697919846;6;28.440984726;
5;2;10.3275299072;10.0;3;21.1235172749;2;12.047917366;14.220492363;5;29.172246933;
6;2;11.5055828094;10.0;3;21.1558350325;2;13.047917366;14.0861234665;5;28.8298642635;
7;2;12.5201253891;10.0;3;21.1887089014;2;13.6489591599;13.8996553421;5;28.6017782688;
8;2;13.5349187851;10.0;3;21.6340136528;2;13.5805330276;13.770026207;5;28.400228858;
9;2;14.5553064346;10.1999998093;3;22.0068871975;2;13.5200691223;13.6533594131;5;28.9999727011;
10;2;14.9030990601;10.3632001877;3;23.1603471041;2;13.6999921799;13.920331955;5;29.4616599083;
11;2;15.4221563339;10.9097137451;3;24.1349977255;2;16.5398082733;14.1181974411;5;29.5562447309;
12;2;15.8607492447;11.3658018112;3;24.9424642324;2;18.5398101807;14.1310396194;5;29.6281280518;
13;2;18.4502696991;11.7372808456;4;25.601827383;2;19.6018314362;14.1310396194;5;29.7030220032;
14;2;20.4502696991;12.0336990356;4;26.1354763508;2;20.6243000031;14.1310396194;5;29.7809429169;
15;2;21.5400695801;12.2662630081;4;26.565967083;2;21.6476764679;14.1310396194;5;29.8618940115;
16;2;22.5717868805;12.446267128;5;26.7458350658;2;22.6719608307;14.1310396194;5;29.945864439;
17;2;23.6043682098;12.5;5;26.8201057911;2;22.983757019;14.1310396194;7;30.0328284502;
18;2;24.6377906799;12.5;5;26.8961843252;2;23.009847641;14.1310396194;7;30.1227440834;
19;2;25.6720256805;12.5;5;26.9740002155;2;23.0368213654;14.1310396194;7;30.2155524492;
20;2;26.138299942;12.5;5;27.0534734726;2;23.0646648407;14.1310396194;7;30.3111770153;
21;2;26.1740627289;12.5;5;27.1345143318;2;23.0933513641;14.1310396194;9;30.4095230103;
22;2;26.2105312347;12.5;6;27.2170236111;2;23.1228561401;14.1310396194;9;30.510477066;
23;2;26.2476615906;12.5;7;27.3008930683;2;23.1531410217;14.1310396194;9;30.6139073372;
24;2;26.285402298;12.5;7;27.38600564;2;22.4786224365;15.1310396194;9;30.7196631432;
25;3;25.25;13.5;6;27.4722356796;2;23.2158966064;14.1310396194;9;30.8275754452;
26;3;23.25;13.5;6;27.559450388;3;22.3234443665;14.1310396194;6;50.9374577999;
27;3;23.25;14.5;6;27.6475095749;3;23.3531131744;14.1310396194;6;52.2491073608;
28;3;22.4413795471;15.5;6;27.7362670898;3;24.3832588196;14.1310396194;6;53.3799028397;
29;3;21.4813194275;16.5;6;27.825571537;3;24.4138202667;14.1310396194;6;54.3347725868;
30;3;20.5215072632;17.5;6;27.9152672291;3;22.4447383881;15.1310396194;6;55.1287279129;
31;3;19.561870575;18.5;6;28.0051953793;3;21.6307601929;17.1310386658;6;55.7824327946;
32;3;18.6023368835;19.5;6;28.095195055;3;21.6307601929;18.6245250702;8;56.3184232712;
33;3;17.6428375244;20.5;6;28.1851043701;3;21.6307601929;19.6783180237;11;56.742950201;
34;3;16.6832962036;21.5;7;28.2747616768;3;21.6307601929;20.7322387695;11;56.8601756096;
35;3;15.7236423492;22.5;8;28.3640067577;3;21.6307601929;21.7861633301;11;56.9771308899;
36;3;15.5138034821;23.5;8;28.4526817799;3;21.625;22.8399620056;11;57.0935430527;
37;3;15.5537071228;24.5;8;28.5406324863;3;21.625;23.8935127258;13;57.2091426849;
38;3;15.5932846069;25.5;7;29.6277096272;3;21.625;24.9466876984;12;57.3236670494;
39;3;16.6324691772;26.5;7;29.7337694168;3;21.625;25.9993686676;12;57.4368629456;
40;3;17.6711959839;27.5;6;29.8388707638;3;23.625;25.9993686676;12;57.5484881401;
41;3;17.7094039917;28.5;6;29.9428778887;3;24.7823295593;26.9993686676;12;57.6583132744;
42;3;17.0;28.5;6;30.0456625223;3;25.8119831085;27.4993686676;13;57.7661237717;
43;3;19.0;29.5;7;30.1471054554;3;26.841091156;26.6310386658;13;57.8717226982;
44;3;19.0;30.5;8;30.2470959425;3;27.8696041107;26.6310386658;13;57.9749293327;
45;3;20.0;31.5;9;30.3455328941;3;28.8974685669;26.6310386658;13;58.0755829811;
46;4;21.0;32.5;9;30.4423253536;3;29.9246463776;26.6310386658;13;58.173541069;
47;4;22.0;31.5;11;30.5373914242;3;30.5818557739;26.6310386658;13;58.2686815262;
48;4;24.0;30.5;11;30.6306596994;3;30.6075439453;26.6310386658;12;58.3609018326;
49;4;25.9901885986;29.5;11;30.7220679522;3;30.6324424744;26.6310386658;13;58.4501185417;
50;4;25.0;29.5;12;30.8115642071;3;30.6565303802;26.6310386658;14;58.5362677574;
51;4;27.0;28.3760032654;11;30.8991063833;3;30.6797904968;26.6310386658;14;58.6193037033;
52;4;29.0;28.3913211823;11;31.9846606255;3;30.70221138;26.6310386658;15;58.6991987228;
53;4;30.9430961609;28.5;11;32.1082020998;3;30.7237815857;26.6310386658;16;58.7759413719;
54;4;29.3602104187;31.4221687317;11;32.2308987379;3;30.7445030212;26.6310386658;16;58.8495354652;
55;4;30.9630069733;30.5;12;32.3527437449;3;30.7643737793;26.6310386658;17;58.9200000763;
56;4;31.9730167389;31.5;12;32.4737347364;3;30.7833976746;26.6310386658;17;58.9873661995;
57;4;32.6131820679;32.5;12;32.5938735008;3;30.8015880585;26.6310386658;17;59.0516777039;
58;5;30.0980472565;34.3482894897;12;32.6866265535;3;29.2557601929;27.6310386658;17;59.1106553078;
59;5;29.8159866333;35.5;13;32.7561440468;3;30.2557601929;26.6310386658;18;59.1106553078;
60;5;29.8371677399;36.5159301758;13;32.8268357515;3;30.8348751068;26.6310386658;18;59.1106553078;
61;5;29.9132118225;36.9471206665;14;32.8986735344;3;30.8348751068;26.6310386658;17;61.2704224586;
62;5;29.9233341217;36.9816627502;14;32.9716256857;3;31.3730144501;26.9961643219;17;62.964304924;
63;5;30.5872306824;36.0;14;33.0456564426;3;31.7952613831;27.2628211975;18;64.2771458626;
64;5;29.9435825348;37.0;17;34.1207264662;3;30.3622055054;28.4531726837;18;65.1065049171;
65;5;30.9536991119;38.0898666382;17;35.2679312229;3;30.5088577271;29.494852066;18;65.4916787148;
66;5;31.7000007629;40.6491851807;16;36.1995085478;3;30.5494728088;30.4767990112;18;65.6883583069;
67;5;33.8293495178;39.0160636902;16;36.9499357939;3;31.5494728088;28.4767990112;19;65.8765807152;
68;5;35.1379013062;39.3289909363;17;37.5550888777;4;30.5494728088;29.4767990112;18;66.0559854507;
69;5;36.0379867554;39.9097442627;17;37.8999845982;4;30.5494728088;30.4767990112;18;66.2263255119;
70;5;36.5096626282;39.8482894897;17;38.0684562922;4;29.5494728088;29.4767990112;18;66.3874635696;
