Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;6;20.0;
5;2;13.5;8.625;5;18.25;1;10.0;10.0;6;20.0;
6;2;14.5;8.625;5;18.2875000238;1;11.0;10.0;6;20.0;
7;2;15.5225000381;8.625;5;18.6813914776;1;11.0;10.0;6;20.3999996185;
8;2;16.2088336945;8.79749965668;5;19.0232533216;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;16.4139518738;8.94309806824;5;19.8675932884;2;11.5179204941;10.3632001877;5;22.030371666;
10;2;16.9205551147;9.3333568573;5;20.6031138897;2;11.6091117859;10.4951858521;5;23.1334960461;
11;2;18.9205551147;9.6677980423;5;21.2361218929;2;11.9400491714;11.0209560394;5;24.0595139265;
12;2;20.9205551147;9.94955635071;5;21.7762999535;2;13.9400491714;11.4571752548;5;24.8221657276;
13;2;22.0456562042;10.1834592819;5;22.2350955009;2;15.9400482178;11.8107032776;5;25.4416502714;
14;2;22.3410587311;10.3752222061;5;22.6244324446;2;16.6324958801;12.0916318893;5;25.9406644106;
15;2;22.5746612549;10.5308046341;5;22.8938895464;2;16.7821998596;12.3113050461;5;26.3415244818;
16;2;22.736333847;10.625;5;22.9778283834;2;16.9024562836;12.4808797836;5;26.4435132742;
17;2;22.7866973877;10.625;5;23.0646028519;2;18.8198375702;12.5;5;26.5092867613;
18;2;22.8387622833;10.625;5;23.154160738;2;19.8395690918;12.5;5;26.5770645142;
19;2;22.892496109;10.625;5;23.2464332581;2;20.8599033356;12.5;6;26.6468170881;
20;2;22.9478607178;10.625;5;23.3413350582;2;21.3867835999;12.9940452576;6;26.7185060978;
21;2;25.0048007965;10.625;6;23.4387633801;2;22.0155525208;12.5;6;26.7920838594;
22;2;26.0632591248;10.625;6;23.5385980606;2;21.5;13.0376253128;6;26.8674932718;
