Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;10.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;11.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;6;20.3999996185;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;16.3317184448;8.94309806824;4;19.6667137146;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;16.8000278473;9.3333568573;4;20.488096118;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;18.8000278473;9.6677980423;4;21.2256114483;1;11.6125736237;11.0209560394;5;22.9143505096;
12;2;20.8000278473;9.94955635071;4;21.8913773298;1;11.8743057251;11.4571752548;5;23.6214065552;
13;2;22.1147022247;10.1834592819;4;22.4993879795;1;12.8743057251;11.8107032776;5;24.1832637787;
14;2;23.2493934631;10.3752222061;4;23.0641682148;1;13.8743057251;12.0916318893;5;24.6226100922;
15;2;24.4015617371;10.5308046341;5;23.5378723145;1;14.3867835999;12.3113050461;5;24.9617595673;
16;2;25.5727500916;10.625;5;23.8573079109;1;14.488527298;12.4808797836;5;25.0;
17;2;26.7644119263;10.625;5;24.2130148411;1;16.3867835999;12.5;5;25.0;
18;2;27.9778366089;10.625;5;24.6067101955;1;17.3867835999;12.5;5;25.0;
19;2;28.7640266418;10.625;5;25.0395004749;1;18.3867835999;12.5;6;25.0;
20;2;29.0237007141;10.625;5;25.5116910934;1;19.3867835999;12.5;6;25.0;
21;2;29.3070144653;10.625;5;26.0225958824;1;19.5;12.5;6;25.0;
22;2;27.3070144653;11.625;6;26.5703659058;1;19.5;12.5;6;25.0;
23;2;26.75;12.625;6;27.1518626213;1;19.5;12.5;6;25.0;
