Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.0;10.1999998093;4;21.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.3000001907;10.0;3;21.469999671;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.4409999847;10.1999998093;3;21.8705514669;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;11.5611658096;10.3632001877;3;22.2129640579;
11;1;10.6065406799;12.4589796066;5;25.0;2;11.6638889313;10.4951858521;3;23.3718163967;
12;1;12.5272569656;12.5;5;25.0;2;12.0115451813;11.0209560394;3;24.3595588207;
13;1;13.5272569656;12.5;5;25.0;2;14.0115451813;11.4571752548;4;25.1902494431;
14;1;14.5272569656;12.5;5;25.0;2;16.0115451813;11.8107032776;4;25.884378314;
15;1;15.5272569656;12.5;5;25.0;2;17.1229076385;12.0916318893;4;26.4648982286;
16;1;16.527256012;12.5;5;25.0;2;18.1652603149;12.3113050461;4;26.9543362856;
17;1;17.527256012;12.5;5;25.0;2;19.2103462219;12.4808797836;4;27.1521308422;
18;1;17.625;12.5;5;25.0;2;20.2582130432;12.5;4;27.3210272789;
19;1;17.625;12.5;6;25.0;2;21.3088817596;12.5;4;27.4992582798;
20;1;17.625;12.5;7;25.0;2;22.2497768402;12.5;5;27.6867210865;
21;1;17.625;12.5;7;25.0;2;22.306016922;12.5;6;27.8832085133;
22;1;17.625;12.5;7;25.0;2;22.3649635315;12.5;7;28.0884003639;
23;1;17.625;12.5;7;25.0;2;22.4265193939;12.5;7;28.3018581867;
24;1;17.625;12.5;8;25.0;2;22.4905567169;12.5;7;28.5230212212;
25;1;17.625;12.5;9;25.0;2;22.5569057465;12.5;7;28.7512066364;
26;1;17.625;12.5;9;25.0;3;22.6253623962;12.5;6;28.9856116772;
27;1;15.625;13.5;9;25.0;3;21.5;13.5;6;29.2253217697;
28;1;14.625;14.5;9;25.0;3;21.5;14.5;6;29.4693202972;
29;1;13.625;15.5;9;25.0;3;21.5;14.7346601486;6;29.716504097;
30;1;12.625;16.5;11;25.0;3;20.5;13.7346601486;5;29.9657006264;
31;1;12.0;17.5;11;25.0;3;19.9897098541;14.5;5;30.2156887054;
32;1;12.0;18.5;12;25.0;3;19.0647068024;15.5;5;30.4652233124;
33;1;12.0;19.5;12;25.0;3;18.1395664215;16.5;5;30.7130589485;
34;1;12.0;20.5;12;25.0;3;17.2139167786;17.5;5;30.9579744339;
35;1;12.0;21.5;12;25.0;3;16.2873916626;18.5;6;31.198797226;
36;1;12.0;22.5;12;25.0;3;15.8596391678;19.5;6;31.4344263077;
37;1;12.0;23.5;12;25.0;3;15.9303283691;20.5;6;31.6638503075;
38;1;12.0;24.5;13;25.0;3;15.9991550446;21.5;6;31.8861660957;
39;1;13.0;22.5;13;25.0;3;16.0658493042;22.5;6;32.1005897522;
40;1;12.0;23.5;14;25.0;3;16.1301765442;23.5;7;32.3064651489;
41;1;12.0;24.5;14;25.0;3;16.1919403076;24.5;7;33.5032672882;
42;2;13.0;22.5;12;40.0;3;16.1919403076;24.0;7;33.710603714;
43;2;13.0;23.5;12;40.75;3;16.0;26.0100002289;8;33.9084062576;
44;2;14.0;24.5;13;41.4193744659;3;16.0;28.0200977325;8;34.0965257883;
45;2;16.0;22.5;13;42.0072898865;4;18.0;27.5302906036;7;35.2749251127;
46;2;16.0;23.5;15;42.5162696838;4;20.324344635;29.5302906036;8;35.4736685753;
47;2;17.0;24.5;15;42.9513263702;4;21.6395683289;31.5302906036;8;35.6635004282;
48;2;19.0;22.5;15;43.3190898895;4;22.6550216675;33.5302886963;8;35.8446419239;
49;2;19.0;23.5;14;43.6270179749;4;24.6706962585;32.5302886963;8;36.0173768997;
50;2;19.588104248;24.5;15;43.8827629089;4;26.3370552063;33.0302886963;9;36.1820379496;
51;2;20.6648292542;22.5;15;44.0;4;28.0078601837;33.0779190063;9;36.3389956951;
52;2;21.7000007629;22.5;17;44.0;4;28.1826820374;33.6983642578;8;36.4517909288;
53;2;22.7000007629;22.5;17;44.0;4;26.5493202209;34.1148300171;10;36.5075092316;
54;2;23.7000007629;22.5;17;44.0;5;25.8768234253;35.1257171631;10;36.5638571978;
55;2;24.7000007629;22.5;18;44.0;5;25.8871631622;36.1366577148;11;36.6208100319;
56;2;25.3250007629;22.5;18;44.0;5;25.8976516724;37.1476516724;10;36.6783416271;
57;2;25.3250007629;22.5;19;44.0;5;25.9082870483;37.6586914062;9;36.7364243269;
58;2;25.3250007629;22.5;19;44.0;5;26.3209266663;37.0;9;36.7950292826;
59;2;25.3250007629;22.5;20;44.0;5;25.5;38.3975143433;9;36.8541259766;
60;3;25.3250007629;22.5;15;59.0;5;25.9152297974;37.7350120544;11;36.9136829376;
61;3;26.3250007629;23.5;15;59.75;5;25.9521656036;37.7032318115;11;36.9736671448;
62;3;27.3250007629;24.5;15;60.4193744659;5;25.9634361267;37.7144393921;13;37.034044385;
63;3;26.3250007629;26.5;15;61.0072898865;5;25.9748153687;37.7256622314;13;37.0947794914;
64;3;26.3250007629;28.5;13;61.5162696838;5;25.5;38.5473899841;14;37.1558359861;
