Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.0;10.0;5;20.3999996185;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;11.1199998856;10.3999996185;4;21.7264003754;
10;2;10.7522573471;12.2827939987;4;26.0079592466;2;11.5179204941;10.3632001877;4;21.9903717041;
11;2;10.8517904282;12.4589796066;5;26.1871190071;2;11.597111702;10.4951858521;4;23.0719120502;
12;2;13.7725067139;12.5;5;26.2917383909;2;11.9215736389;11.0209560394;4;23.9749414921;
13;2;15.7725067139;12.5;5;26.4042263031;2;13.9215736389;11.4571752548;5;24.7131726742;
14;2;16.843208313;12.5;5;26.5249304771;2;15.9215736389;11.8107032776;5;25.3067810535;
15;2;17.8703670502;12.5;5;26.6541694403;2;16.94962883;12.0916318893;5;25.7784451246;
16;2;18.8994445801;12.5;5;26.7922235727;2;17.9593238831;12.3113050461;5;26.1504684687;
17;2;19.9305057526;12.5;5;26.9393253326;2;18.9691867828;12.4808797836;5;26.2221269608;
18;2;20.0613479614;12.5;6;27.0956480503;2;19.9792118073;12.5;5;26.2560760975;
19;2;20.0965213776;12.5;6;27.261295557;2;20.989397049;12.5;5;26.2905418873;
20;2;19.625;13.1783885956;6;27.4362905025;2;21.8871631622;12.5;5;26.3255085945;
21;2;19.625;13.230887413;7;27.6205644608;2;21.8976516724;12.5;5;26.3609591722;
22;2;20.2146263123;12.5;7;27.8139474392;2;21.9082870483;12.5;7;26.3968753815;
23;2;20.2581386566;12.5;7;28.016159296;2;21.9190635681;12.5;7;26.4332377911;
24;2;19.625;13.4048480988;7;28.2268030643;2;21.5;12.9299716949;8;26.4700255394;
25;2;17.625;14.4680404663;7;28.445360899;2;21.5;12.9410076141;8;26.5072168112;
26;2;16.625;15.5336084366;7;28.6711919308;2;21.9521656036;12.5;8;26.5447884798;
27;2;15.625;17.3355960846;7;28.9035346508;2;21.9634361267;12.5;8;26.5827163458;
28;2;14.625;18.4517669678;7;29.141512394;2;21.5;13.2913579941;8;26.6209751368;
29;2;14.0;19.5707569122;7;29.3841423988;2;21.9862918854;12.5;7;26.6595385075;
30;2;14.0;20.6920719147;7;29.6303496361;2;19.5;13.5;7;26.6983793974;
31;2;14.0;21.8151741028;7;29.8789830208;2;19.009513855;14.5;7;26.7374696732;
32;2;15.0;20.8151741028;8;30.1288366318;2;18.0212402344;15.5;7;26.7767804861;
33;2;15.1539878845;21.5;8;30.3786706924;2;17.033033371;16.5;7;26.8162822723;
34;2;15.2102012634;22.5;8;30.6272368431;2;16.044883728;17.5;8;26.8559447527;
35;2;15.26612854;23.5;8;30.8733024597;2;15.0567836761;18.5;8;26.8957372904;
36;2;15.3214931488;24.5;8;31.1156759262;2;14.5687217712;19.5;8;26.9356285334;
37;2;16.3760261536;22.5;8;31.353228569;2;14.5806884766;20.5;8;26.9755871296;
38;2;16.0;22.5;8;31.5849161148;3;14.5334091187;21.5;7;44.265581131;
39;2;17.0;22.5;8;31.8097963333;3;16.0;20.5;7;45.1680779457;
40;2;18.0;22.5;9;32.0270428658;3;18.0;21.4455661774;7;45.9574520588;
41;2;17.0;21.5;9;32.2359538078;4;19.0;21.4639511108;6;46.6364197731;
42;2;16.6280899048;21.5;10;32.4359588623;4;20.0;20.5;7;47.2123253345;
43;2;15.6730909348;22.5;11;32.6266198158;4;21.0;21.5;7;47.6954271793;
44;2;15.7159900665;23.5;11;32.8076286316;4;22.0;21.5188846588;8;48.0973746777;
45;2;15.0;22.5;11;32.9788007736;4;22.75;21.537071228;8;48.4300122261;
46;3;17.0;23.0;10;34.1400680542;4;24.3693408966;21.537071228;8;48.5829925537;
47;3;17.0;22.0;10;34.4214676619;4;25.379907608;22.537071228;8;48.6218836308;
48;3;18.1198310852;22.5;10;34.7085613012;4;26.3904075623;23.537071228;8;48.6605007648;
49;3;17.2869720459;22.5;10;35.0029907227;4;27.4008350372;25.375;8;48.6988155842;
50;3;19.3234882355;23.5;11;35.3064901829;5;29.4111804962;26.375;7;50.7368011475;
51;3;19.0;24.5;11;35.620842576;5;32.4214363098;28.375;8;50.9769314528;
52;3;20.0;25.5;12;35.9478232861;6;34.09009552;30.375;7;51.2401549816;
53;3;21.4590568542;27.5;12;36.2842636108;6;33.125;32.375;6;51.528935194;
54;3;23.1389598846;27.5;13;36.5518820286;6;33.5823364258;34.375;6;51.8458324671;
55;3;24.1991729736;27.5;10;36.8440244198;6;33.125;35.375;5;52.1934449673;
56;3;23.6499996185;28.5;10;37.1613030434;6;33.125;36.375;5;52.5743272305;
57;3;24.3612937927;27.5;11;37.5039470196;6;33.125;36.7477226257;6;52.9908851385;
58;3;23.6499996185;28.5;11;37.871723175;7;33.9071922302;35.1142692566;5;53.4452434778;
59;3;23.6499996185;29.4358615875;12;38.263862133;7;34.0139045715;35.0786972046;5;53.9390882254;
60;3;23.6499996185;29.6319313049;13;38.6789975166;7;32.1320114136;36.0393295288;6;54.4734882116;
61;3;24.6499996185;27.6319313049;13;39.1151270866;7;32.125;36.0393295288;6;55.0487036705;
