Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;9.0;10.1999998093;4;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;10.3000001907;10.0;4;21.0900000334;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;11.3269996643;10.0;4;21.1871190071;
8;2;10.5188770294;11.7641716003;4;25.23988235;2;11.3561353683;10.0;4;21.7036092281;
9;2;10.6789731979;12.0549411774;4;25.8410190344;2;11.5110826492;10.1999998093;4;22.1564130783;
10;2;10.8142290115;12.2827939987;4;26.3556833267;2;11.6469240189;10.3632001877;4;22.557236433;
11;2;10.9300289154;12.4589796066;5;26.6183350086;2;11.7671709061;10.4951858521;4;23.8035871983;
12;2;13.8507452011;12.5;5;26.8187118769;2;12.141076088;11.0209560394;4;24.8916251659;
13;2;15.8507452011;12.5;5;27.0402543545;2;14.141076088;11.4571752548;5;25.8364036083;
14;2;16.9863147736;12.5;5;27.2842636108;2;16.1410751343;11.8107032776;4;26.6592981815;
15;2;18.0412158966;12.5;5;27.5518820286;2;17.3553848267;12.0916318893;4;27.3839819431;
16;2;19.1014289856;12.5;5;27.8440244198;2;18.440984726;12.3113050461;4;28.0334718227;
17;2;20.1671619415;12.5;4;28.1613030434;2;19.5340881348;12.4808797836;4;28.407397747;
18;2;20.3362922668;12.5;5;28.5039470196;2;20.6347923279;12.5;4;28.7683298588;
19;2;19.625;13.5;5;28.871723175;2;21.7430725098;12.5;4;29.1538929939;
20;2;19.625;13.6615171432;5;29.263862133;2;22.7461681366;12.5;5;29.562889576;
21;3;20.5843696594;12.5;4;29.6789975166;2;22.8688659668;12.5;5;29.9934945107;
22;3;19.625;13.5;5;30.1151270866;2;22.9980487823;12.5;5;30.4432339668;
23;4;20.625;12.5;4;30.5695996284;3;23.1329708099;12.5;3;30.9089989662;
24;4;20.8781604767;12.5;4;31.0391392708;3;23.2726993561;12.5;3;31.3870959282;
25;4;19.625;13.5;4;31.5199065208;3;21.5;13.5;3;31.8733391762;
26;4;18.625;13.5;4;32.007601738;3;22.5;12.5;4;32.36317873;
27;4;18.2017097473;14.5;5;32.4976010323;3;23.5;12.5;4;32.8518595695;
28;4;17.625;13.5;5;33.9851250648;3;23.8555583954;12.5;4;33.3346033096;
29;4;17.625;13.5;5;34.5054206848;3;24.0003814697;12.5;4;33.8067913055;
30;4;18.625;14.0200004578;5;35.0151305199;3;22.142036438;13.5;4;34.2641468048;
31;4;17.8682670593;13.5;5;35.5100986958;3;21.142036438;13.5;4;34.7028827667;
32;4;18.2527999878;14.5;5;35.9866970778;3;20.142036438;13.5;4;36.1198272705;
33;4;18.4720077515;15.5;5;37.4419306517;3;21.142036438;15.0;4;36.5524940491;
34;4;19.5744342804;17.0;5;37.9035019875;3;21.6537475586;15.5;4;36.9603018761;
35;4;19.5847625732;15.5;5;38.3404245377;3;20.7637367249;17.0405921936;4;37.3421957493;
36;4;19.5953521729;16.0302963257;5;38.7518072128;3;20.2026596069;17.5;4;37.6977804899;
37;4;19.5500793457;14.5;5;39.1373997927;3;18.8655929565;17.0835533142;4;38.0272444487;
38;4;20.2527923584;15.2011880875;5;39.4975097179;3;18.72914505;16.5;4;38.3312695026;
39;4;19.5869503021;13.5;5;39.8329097033;3;19.3655929565;18.1288738251;4;38.6109311581;
40;4;19.3384819031;14.0943546295;5;40.1447353363;3;18.3655929565;17.1524085999;4;38.8675978184;
41;4;19.2749786377;14.2784748077;5;40.4343879223;3;18.7715034485;16.5;4;39.102838397;
42;4;20.3623752594;15.1280384064;5;40.7034438848;3;17.3655929565;16.2011871338;4;39.318338275;
43;4;19.0;14.9778442383;5;40.9535734653;3;18.3655929565;17.2264137268;5;39.5043625832;
44;4;21.6853904724;18.9778442383;5;41.1380609274;3;17.8169021606;20.2264137268;5;39.5569496155;
45;4;23.399848938;22.9778442383;6;41.231251359;3;18.4670848846;22.2264137268;5;39.6105561256;
46;4;25.2392959595;26.9778442383;6;41.3256832361;3;19.4831676483;24.2264137268;6;39.6651450396;
47;4;26.3507995605;30.9778442383;6;41.421279788;3;20.0;26.2264137268;6;39.72067523;
48;4;26.989030838;33.1452713013;7;41.5179599524;3;21.0;28.2264137268;6;39.7771017551;
49;4;26.8891220093;33.5;8;41.6156378984;3;22.5331306458;28.5;7;39.8343759775;
50;4;27.0159397125;33.2723922729;8;41.7142239809;3;23.0;30.4171886444;8;39.8924454451;
51;4;26.9061126709;33.5;8;41.8136249781;3;24.0677337646;30.5;9;39.9512542486;
52;4;27.043346405;33.3104858398;10;41.9137437344;4;25.0853767395;32.5;8;41.0107431412;
53;4;26.9233970642;33.5;11;42.0144804716;4;26.5;32.5;8;41.1108493805;
54;4;26.9321365356;33.6580505371;11;42.1157326698;4;26.4332542419;33.5;9;41.2126915455;
55;5;28.4760379791;33.5;11;43.2173951864;5;26.5;33.5;8;41.3162033558;
56;6;29.4989147186;34.5;10;43.4093617201;5;25.8370666504;34.5;9;41.4213126898;
57;7;29.521856308;35.5;8;43.6086431742;5;26.5;34.0835533142;9;41.5279425383;
58;7;29.1272544861;36.5;8;43.8155121803;5;26.5583820343;33.5;8;41.6360108852;
59;7;29.5678482056;37.5;8;44.0302273035;5;26.5908031464;34.5;8;41.7454307079;
60;7;29.5908489227;37.5;8;44.2530276775;5;26.2321853638;36.1524085999;8;41.8561108112;
