Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;4;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;9.0;10.0;4;20.0;
6;2;9.50100040436;11.2650718689;3;24.1666051149;2;10.0;10.1999998093;3;21.0;
7;2;10.4374866486;11.543302536;3;24.6938792467;2;11.3000001907;10.0;3;21.1200000048;
8;2;10.5561218262;11.7641716003;3;25.3783872128;2;11.3360004425;10.0;3;21.664255619;
9;2;10.7101373672;12.0549411774;3;25.9448523521;2;11.4992771149;10.1999998093;3;22.151668787;
10;2;10.8375911713;12.2827939987;3;26.4161262512;2;11.6455011368;10.3632001877;3;22.5948637724;
11;2;10.9436283112;12.4589796066;4;26.6255387068;2;11.778459549;10.4951858521;3;23.90946877;
12;2;13.8643445969;12.5;4;26.7616688013;2;12.1728410721;11.0209560394;4;25.0831897259;
13;2;15.8643445969;12.5;4;26.9068008661;2;14.857378006;11.4571752548;4;26.1335980892;
14;2;16.956287384;12.5;4;27.0611219406;2;16.857378006;11.8107032776;4;27.0845386982;
15;2;17.9910087585;12.5;4;27.2247519493;2;18.1674938202;12.0916318893;4;27.961940527;
16;2;19.0278244019;12.5;4;27.3977320194;2;19.298910141;12.3113050461;4;28.7906582355;
17;2;20.0667457581;12.5;4;27.5800139904;2;20.4457817078;12.4808797836;4;29.3714957237;
18;2;20.2055034637;12.5;5;27.771450758;2;21.6085605621;12.5;4;29.9672651291;
19;2;20.2485771179;12.5;5;27.971786499;2;22.7872905731;12.5;5;30.6146354675;
20;2;20.2936515808;12.5;5;28.1806499958;2;23.1843910217;12.5;5;31.310028553;
21;2;20.3406467438;12.5;4;28.3975496292;2;23.3930091858;12.5;5;32.0476689339;
22;2;20.3894481659;12.5;4;28.621871233;2;23.6142997742;12.5;5;32.8195528984;
23;2;20.4399204254;12.5;4;28.852878809;2;23.845867157;12.5;6;33.6156187057;
24;2;20.491897583;12.5;4;29.0897197723;2;24.0846862793;12.5;7;34.4241409302;
25;2;20.5451869965;12.5;6;29.331433773;2;24.3272418976;12.5;7;35.2323417664;
26;3;18.5995731354;13.5;5;29.5769639015;2;24.5697021484;12.5;7;36.0271549225;
27;3;18.625;13.5;5;29.8251743317;3;24.8081474304;12.5;6;36.7960615158;
28;3;17.625;13.5;6;30.074868679;3;25.0388183594;12.5;6;37.5278816223;
29;3;16.7668457031;14.5;6;30.3248124123;3;25.2583656311;12.5;6;38.2134218216;
30;3;15.8230829239;15.5;6;30.5737571716;3;23.2583656311;13.5;6;38.8458929062;
31;3;15.2540950775;16.5;6;30.8204650879;3;22.2583656311;13.5;6;39.4210662842;
32;3;15.3096046448;17.5;7;31.0637335777;3;21.2583656311;13.5;6;39.9371862411;
33;3;15.3643398285;18.5;7;31.302418232;3;20.2583656311;13.5;6;40.3946847916;
34;3;15.0;17.5;7;31.5354552269;3;19.5;13.5;6;40.7957649231;
35;4;16.0;17.5;5;46.7618789673;3;18.5;13.5;6;41.1439399719;
36;4;15.0;19.5;5;47.7308368683;3;18.5;14.5;6;42.4435806274;
37;4;16.0;20.9904174805;6;49.6109743118;3;18.5;14.0;6;42.7195124626;
38;4;18.0;22.5958003998;6;50.4908584356;3;18.5;14.0100002289;6;42.9568829536;
39;4;20.0;23.7417850494;6;51.289665699;3;18.5;14.0200977325;6;43.0605818033;
40;4;21.0;24.8866977692;8;52.0124534369;3;19.8181743622;14.5;6;43.0811508894;
41;4;22.0;26.0305633545;8;52.666009903;3;20.824344635;15.5;6;43.1018965244;
42;4;23.0;27.1734619141;8;53.2580475807;3;21.8305683136;16.5;7;43.1228116751;
43;4;24.0;28.3155136108;10;53.7965530157;4;22.8368434906;19.5;7;43.1438889503;
44;4;25.0;29.4568958282;12;54.1955925226;4;23.8431663513;22.5;7;43.1651208401;
45;4;27.0;30.4568958282;12;54.4768648148;4;24.5;23.5;7;43.1864993572;
46;4;28.9863471985;32.4568939209;14;54.758045435;4;25.8559494019;25.5;8;43.2080165148;
47;4;28.0215206146;34.3270874023;14;55.0395615101;4;26.5;27.5;9;43.2296639681;
48;5;28.0587902069;35.3270835876;14;80.3218038082;5;27.5;28.1148319244;8;43.2514331341;
49;5;29.5499992371;38.3270835876;14;82.3551054001;5;28.5;28.1257171631;8;43.2733153105;
50;5;32.1396255493;38.5;16;83.9683225155;5;28.6000003815;28.1366577148;8;43.2953014374;
51;5;33.5499992371;37.5;16;85.2532465458;5;28.6000003815;28.1476516724;8;43.3173824549;
52;5;36.2286338806;36.5;16;86.271684885;5;28.6000003815;28.1586914062;8;43.3395489454;
53;5;36.2000007629;38.5;16;87.0776565075;5;29.001865387;27.5;8;44.3617914915;
54;7;36.2000007629;40.2226791382;10;102.671191931;5;29.6000003815;29.180896759;8;44.4141004086;
55;7;38.02602005;40.5;10;103.653534651;5;31.0152301788;29.5;8;45.4670571089;
56;7;39.0782966614;42.5;10;104.56088686;5;31.918176651;32.2032318115;8;45.5606447458;
57;7;39.1318397522;44.5;11;105.391432285;5;32.9275283813;34.2144393921;9;45.6560292244;
58;7;39.1864318848;46.5;11;106.14661932;6;32.9370574951;36.2256622314;8;45.7531929016;
59;7;38.2000007629;49.5;12;106.830309391;6;30.9370651245;38.8148193359;7;45.852113843;
60;7;39.2000007629;49.5;12;107.447926521;6;29.6000003815;40.842502594;7;45.9527658224;
