Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.0;10.1999998093;5;21.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.3000001907;10.0;4;21.4999996424;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;11.4499998093;10.1999998093;4;21.9353003502;
10;2;10.7522573471;12.2827939987;4;25.9479591846;2;11.5805902481;10.3632001877;4;22.3176362514;
11;2;10.8382902145;12.4589796066;5;26.0605909824;2;11.6952905655;10.4951858521;3;23.5373773575;
12;2;13.7590065002;12.5;5;26.091766119;2;12.0612134933;11.0209560394;3;24.5968167782;
13;2;15.7590065002;12.5;5;26.1235172749;2;14.0612134933;11.4571752548;3;25.5111111403;
14;2;16.7800483704;12.5;5;26.1558350325;2;16.0612125397;11.8107032776;3;26.3018171787;
15;2;17.7873191833;12.5;5;26.1887089014;2;16.8905448914;12.0916318893;3;26.9928781986;
16;2;18.7947158813;12.5;5;26.2221269608;2;17.097864151;12.3113050461;3;27.6076834202;
17;2;19.8022346497;12.5;5;26.2560760975;2;17.2823047638;12.4808797836;3;27.9463441372;
18;2;19.625;12.8768224716;6;26.2905418873;2;19.2706871033;12.5;3;28.2720229626;
19;2;19.625;12.8871622086;6;26.3255085945;2;20.368391037;12.5;4;28.6230447292;
20;2;19.9232387543;12.5;6;26.3609591722;2;21.4736976624;12.5;4;28.9990065098;
21;2;19.625;12.908288002;6;26.3968753815;2;21.3867835999;13.5;4;29.3989467621;
22;2;19.625;12.9190626144;6;26.4332377911;2;22.5;12.5;4;29.8212919235;
23;2;19.947479248;12.5;6;26.4700255394;2;22.9463882446;12.5;4;30.2638244629;
24;2;19.625;12.9410076141;6;26.5072168112;2;23.0791473389;12.5;5;30.7236814499;
25;2;19.625;12.95216465;6;26.5447884798;3;23.2171039581;12.5;4;31.19739151;
26;3;19.625;12.9634361267;8;26.5827163458;3;23.3592185974;12.5;4;31.680949688;
27;3;19.9811115265;12.5;8;26.6209751368;3;23.504283905;12.5;5;32.1699318886;
28;3;19.625;13.3104877472;8;26.6595385075;3;21.504283905;13.5;5;32.6596431732;
29;3;19.625;13.3297691345;8;26.6983793974;3;22.504283905;12.5;6;33.1452922821;
30;3;18.0071353912;13.5;8;26.7374696732;3;21.504283905;13.5;6;33.6221752167;
31;3;17.0159301758;14.5;8;26.7767804861;3;21.0866527557;14.5;6;34.0858602524;
32;3;16.0247764587;15.5;8;26.8162822723;3;20.2257575989;15.5;7;34.5323524475;
33;3;15.0336637497;16.5;8;26.8559447527;3;19.3597068787;16.5;7;34.9582242966;
34;3;14.4175872803;17.5;9;26.8957372904;3;18.4874668121;17.5;7;35.3607130051;
35;3;14.4265403748;18.5;9;26.9356285334;3;17.6082134247;18.5;7;35.7377691269;
36;3;14.4355163574;19.5;8;26.9755871296;3;16.6082134247;17.5;7;36.088060379;
37;3;14.4445075989;20.5;8;27.015581131;3;16.6082134247;17.5;7;36.4109382629;
38;3;14.4535055161;21.5;9;28.0555787086;3;15.6082134247;16.5;7;36.7063741684;
39;3;15.4625053406;23.0;9;28.1855479479;3;16.1082134247;17.5;7;36.9748744965;
40;3;16.4714984894;24.0450000763;10;28.3225755692;3;17.1082134247;18.5;8;37.2173805237;
41;3;16.4804782867;25.0935592651;10;28.4670115709;3;17.6652145386;19.5;8;37.4351701736;
42;3;17.0;24.1458683014;11;28.6191923618;3;16.6652145386;18.5;9;37.6297597885;
43;3;16.4983673096;24.2021141052;10;28.7794344425;3;16.6652145386;18.5;10;37.8028182983;
44;3;16.5072631836;25.2624645233;11;28.9480255842;3;15.6652145386;17.5;10;37.9560909271;
45;3;17.8883056641;22.5;10;29.1252161264;3;15.6652145386;17.5;11;38.0;
46;3;18.0;23.396112442;12;29.3112089634;3;15.0;18.5;11;38.0;
47;4;19.9700222015;24.396112442;10;29.5061488152;3;16.0;19.5;11;38.0;
48;4;21.0138835907;25.396112442;9;29.7101111412;3;17.0;20.5;11;38.0;
49;4;22.0597743988;26.396112442;11;29.92309165;4;18.0;21.5;9;53.0;
50;4;22.7326965332;27.3961105347;12;30.1449959278;4;20.0;23.5;9;53.75;
51;4;22.2146263123;28.5;12;30.3756287098;4;22.0;24.5;8;54.4193744659;
52;4;21.625;29.7808418274;14;30.6146857738;4;22.75;25.5;9;55.0072898865;
53;4;22.8883056641;27.5;14;30.8617472649;4;22.75;25.7992706299;9;55.5162696838;
54;4;22.2178630829;28.5;14;31.1162736416;4;22.75;25.7483730316;9;55.9513263702;
55;4;22.2259559631;29.2226810455;15;31.3776035309;4;22.75;25.7048683167;8;56.3190898895;
56;4;23.0599594116;27.5;16;31.6449561119;4;21.75;26.6680908203;9;56.6270179749;
57;5;23.1201152802;27.5;13;31.9174368382;4;21.75;27.637298584;9;56.8827629089;
58;5;22.5568408966;27.5;14;32.1940462589;4;21.75;28.6117248535;9;57.0;
59;5;22.6114311218;27.5;14;32.4736940861;4;21.75;29.6000003815;10;57.0;
60;5;21.625;28.5;14;32.755215168;4;21.75;30.6000003815;10;57.0;
61;5;22.625;28.5;13;33.0373909473;4;21.7000007629;31.6000003815;10;56.5;
