Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;5;22.8400001526;2;9.0;10.1999998093;4;21.0;
5;2;8.42599964142;10.9200000763;5;23.6101437807;2;9.19999980927;10.0;4;21.0599999428;
6;2;9.51900005341;11.2650718689;5;24.252141118;2;10.3179998398;10.0;4;21.1229639053;
7;2;10.4567317963;11.543302536;5;24.785192728;2;11.336889267;10.0;4;21.1889609098;
8;2;10.5766677856;11.7641716003;5;25.4766200781;2;11.3566884995;10.0;4;21.6699410677;
9;2;10.7322397232;12.0549411774;5;26.0503197908;2;11.5009822845;10.1999998093;4;22.0818096399;
10;2;10.8613214493;12.2827939987;5;26.5291198492;2;11.62454319;10.3632001877;4;22.4358423948;
11;2;10.9690513611;12.4589796066;5;26.7463183403;2;11.7307529449;10.4951858521;4;23.611035943;
12;2;12.9690513611;12.5;5;26.8904539347;2;12.0833110809;11.0209560394;4;24.615765214;
13;2;14.9690513611;12.5;5;27.0437612534;2;14.0833110809;11.4571752548;5;25.4640146494;
14;2;16.0663871765;12.5;5;27.2063677311;2;16.0833110809;11.8107032776;5;26.1761806011;
15;2;17.102973938;12.5;5;27.3783240318;2;17.2104492188;12.0916318893;5;26.7751014233;
16;2;18.1416625977;12.5;5;27.559592247;2;18.2583217621;12.3113050461;5;27.2831678391;
17;2;19.1824493408;12.5;5;27.7500362396;2;19.3089962006;12.4808797836;5;27.4996597767;
18;2;20.2252998352;12.5;4;27.9494128227;2;20.3624725342;12.5;5;27.687142849;
19;2;19.625;13.3848237991;4;28.1573636532;2;21.4187164307;12.5;5;27.883649826;
20;2;19.625;13.4472093582;4;28.3734104633;2;22.3650951385;12.5;5;28.0888605118;
21;3;20.3840179443;12.5;3;28.5969524384;2;22.4266586304;12.5;5;28.3023359776;
22;3;19.625;12.5;3;28.8272669315;3;22.4906997681;12.5;4;28.5235154629;
23;3;20.4861354828;12.5;3;29.0635137558;3;22.5570545197;12.5;4;28.7517154217;
24;3;20.5392913818;12.5;4;29.3047437668;3;22.6255149841;12.5;4;28.986133337;
25;3;20.5935668945;12.5;3;29.5499100685;3;22.6958389282;12.5;5;29.22585392;
26;3;20.6487293243;12.5;3;29.7978844643;4;22.7677555084;12.5;4;29.4698610306;
27;3;20.7045249939;12.5;3;30.0474758148;4;22.8409576416;12.5;4;29.7170505524;
28;3;20.7606811523;12.5;3;30.2974534035;4;21.5;13.5;4;29.9662499428;
29;3;20.8169269562;12.5;3;30.5465683937;4;21.5;14.5;4;30.2162384987;
30;3;20.8729782104;12.5;4;31.7935810089;4;21.5;15.1081190109;4;31.4657707214;
31;3;21.9285564423;13.0;5;32.0572834015;4;21.5;14.1081190109;4;31.7536010742;
32;3;22.9833889008;12.5;5;32.3167200089;4;22.2140808105;14.5;4;32.0396928787;
33;3;21.625;14.0200977325;6;32.570810914;4;22.2875518799;16.0405921936;4;32.3228752613;
34;3;22.8636302948;12.5;5;32.8185719252;4;22.359796524;16.5;4;32.6020454168;
35;3;21.8682594299;13.5;5;33.0591313839;4;22.430480957;18.0835533142;4;32.8761891127;
36;3;21.625;15.050948143;5;33.2917388678;4;21.8628578186;18.5;4;33.144395113;
37;3;21.625;16.0614051819;5;33.5157737732;4;21.0659942627;20.1288738251;4;34.4058687687;
38;3;22.625;14.0719442368;5;33.7307474613;4;22.1303157806;21.6524085999;5;34.6999399662;
39;3;21.8871517181;14.5;4;33.9363014698;4;23.5979824066;21.5;5;34.9872502089;
40;3;22.625;13.093249321;4;34.1322046518;4;23.2511062622;23.7417793274;6;35.2673875093;
41;3;21.625;14.1040086746;4;34.3183432817;4;23.644367218;24.2264137268;6;35.540060401;
42;3;22.625;13.1148319244;4;34.4947125912;4;23.3605766296;25.835735321;6;35.805093646;
43;3;23.7613105774;16.1148319244;5;34.6614063978;4;22.7241287231;26.835735321;7;36.0624148846;
44;3;23.7988166809;19.1148319244;5;34.8186006546;4;24.7379016876;28.835735321;7;36.3120487928;
45;3;23.8341846466;22.1148319244;5;34.966545701;4;26.3605766296;30.835735321;7;36.5540990829;
46;3;23.8674736023;25.1148319244;6;35.1055487394;4;27.9500274658;32.835735321;8;36.7887393236;
47;3;23.8987483978;27.5;6;35.2359637022;5;29.1159095764;34.0835533142;7;37.0161976814;
48;3;23.9280929565;27.5;7;35.3581805229;5;30.1690101624;32.5;7;37.2367471457;
49;3;23.9555912018;27.5;7;35.4064661264;5;31.6710243225;32.5;8;37.4506915808;
50;3;23.9664535522;27.5;9;35.428878665;5;32.235206604;32.5;9;37.6212992668;
51;3;23.971496582;27.5;9;35.4513280392;5;31.6831684113;33.5;9;37.7359944582;
52;3;23.9765491486;27.5;9;35.4738043547;5;29.8212547302;34.332572937;10;37.8521828651;
53;3;23.9816055298;27.5;9;35.4962974787;5;30.2000007629;34.3603363037;10;37.9697515965;
54;3;23.9866657257;27.5;9;35.5187973976;5;29.6909255981;33.5;9;39.0885812044;
55;3;23.9917297363;27.5;10;35.5412938595;5;29.5;33.5;10;39.2385464907;
56;3;23.9967899323;27.5;10;35.5637768507;5;32.7625656128;34.5;10;39.3901082277;
57;3;24.0018501282;27.5;10;35.5862361193;5;34.1170310974;35.5;10;39.5431239605;
58;3;24.0069026947;27.5;11;35.6086617708;5;34.2597122192;37.5;10;39.6974461079;
59;3;24.0119476318;27.5;11;35.6310436726;5;34.9092330933;37.5;10;39.8529220819;
