Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;3;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;10.0;3;22.0199999809;1;8.0;10.0;5;20.0;
4;2;8.30299949646;10.5;3;22.8801960945;1;9.0;10.0;5;20.0;
5;2;8.43202972412;10.9200000763;3;23.5907255411;1;9.0;10.0;5;20.0;
6;2;9.51463127136;11.2650718689;2;24.1677559614;1;10.0;10.0;5;20.0;
7;2;10.437746048;11.543302536;2;24.6302397251;1;11.0;10.0;5;20.0;
8;2;10.54180336;11.7641716003;2;25.2437130213;1;11.0;10.0;5;20.3999996185;
9;2;10.6798353195;12.0549411774;2;25.7319161892;2;11.1199998856;10.3999996185;4;21.7264003754;
10;2;10.789680481;12.2827939987;2;26.1173373461;2;11.5179204941;10.3632001877;4;21.9903717041;
11;2;10.8764009476;12.4589796066;2;26.2329682112;2;11.597111702;10.4951858521;4;23.0919120312;
12;2;13.7971172333;12.5;2;26.267084837;2;11.927573204;11.0209560394;4;24.0163254738;
13;2;15.7971172333;12.5;2;26.3017132282;2;13.9275741577;11.4571752548;5;24.7773565054;
14;2;16.820142746;12.5;3;26.3368371725;2;15.9275741577;11.8107032776;5;25.395208478;
15;3;17.8280448914;12.5;2;26.3724392653;2;16.9761562347;12.0916318893;5;25.8925833702;
16;3;18.8360557556;12.5;3;26.4085009098;2;17.9935646057;12.3113050461;5;26.2918028831;
17;3;19.8441696167;12.5;3;26.4450021982;2;19.0115871429;12.4808797836;5;26.3921557665;
18;3;19.9501247406;12.5;3;26.4819220304;2;20.0302200317;12.5;5;26.4563041925;
19;3;19.9584331512;12.5;3;26.5192379951;2;21.0494651794;12.5;5;26.5224741697;
20;3;19.9668292999;12.5;3;26.5569267273;2;21.956741333;12.5;6;26.5906432867;
21;3;19.9753074646;12.5;4;26.5949635506;2;21.977191925;12.5;6;26.6607804298;
22;3;19.9838676453;12.5;4;26.6333229542;2;21.9982337952;12.5;6;26.7328453064;
23;3;19.9924983978;12.5;4;26.6719784737;2;22.0198535919;12.5;6;26.8067884445;
24;3;20.0011959076;12.5;4;26.7109024525;2;22.0420360565;12.5;6;26.8825509548;
25;3;20.0099525452;12.5;4;26.750066638;2;22.0647659302;12.5;6;26.9600640535;
26;3;20.0187644958;12.5;4;26.7894419432;2;22.0880184174;12.5;7;27.0392494202;
27;3;19.625;13.3947210312;4;26.8289985657;2;22.1117744446;12.5;7;27.120018959;
28;3;20.0365257263;12.5;4;26.8687061071;2;21.5;13.5;6;27.2022752762;
29;3;19.625;13.4343528748;5;26.9085336924;2;22.1606826782;12.5;6;27.2859115601;
30;3;19.625;13.4542665482;5;26.9484500885;3;20.1857738495;13.5;5;27.3708124161;
31;3;19.625;13.4742250443;4;26.9884234667;3;19.2112426758;14.5;5;27.4568536282;
32;3;20.0723953247;12.5;4;27.0284221172;3;18.2370567322;15.5;5;27.5439035892;
33;3;19.625;13.5;4;27.0684139729;3;17.2631721497;16.5;5;27.6318233013;
34;3;19.625;13.5342073441;3;27.1083672047;3;16.2895469666;17.5;5;27.7204678059;
35;4;20.0993824005;12.5;2;27.1482498646;3;15.3161401749;18.5;6;27.8096864223;
36;4;20.1083564758;12.5;3;27.1880300045;3;14.8429059982;19.5;6;27.8993241787;
37;4;19.625;13.5;3;27.2276763916;3;14.8697967529;20.5;5;27.989222765;
38;4;19.625;13.6138381958;3;27.2671580315;3;14.8967666626;21.5;6;28.079221487;
39;5;20.1351108551;12.5;2;27.3064444065;3;15.0;20.5;6;28.1691586971;
40;5;19.625;12.5;2;27.3455052376;3;16.0;20.0845794678;6;28.258872509;
41;5;19.625;13.5;2;27.3843114376;3;14.9776620865;19.5;7;28.348202467;
42;5;19.625;13.692155838;3;28.4228343964;3;15.0044612885;20.5;9;28.4369900227;
43;5;21.1701374054;13.1999998093;3;28.5510464907;3;15.0;19.5;10;28.5250804424;
44;5;22.178735733;16.2000007629;3;28.6860399246;3;15.0;19.5;10;28.6123232841;
45;5;22.1872577667;19.2000007629;3;28.8281701803;3;15.0;18.5;10;28.6985738277;
46;5;22.1956977844;22.2000007629;3;28.9777805805;3;15.0;18.5;11;28.7836937904;
47;5;22.2040500641;25.2000007629;3;30.1351950169;3;16.1351089478;18.5;12;28.867552042;
48;5;23.2123088837;29.2000007629;3;29.8407098055;3;16.0;19.5;12;28.9500255585;
49;5;24.2204723358;30.3079185486;4;30.0198093653;3;17.0;20.5;11;29.0310001373;
50;5;24.4717979431;31.3793869019;4;29.207367301;3;19.0;21.5;10;29.110370636;
51;5;24.4892845154;31.7562770844;4;29.3210407794;3;19.0;22.5;10;29.1880412102;
52;5;24.5069236755;32.7809677124;5;29.4386383295;3;21.0;22.5;10;29.2639269829;
53;5;24.5247154236;32.8079338074;6;29.5604082942;3;21.0;23.5;12;29.3379516602;
54;5;24.5426502228;32.8373756409;6;29.1866144538;3;21.5;24.5;10;29.4100503922;
55;5;24.5669879913;32.5;6;29.2703131735;3;22.5;22.5;10;29.4801678658;
56;5;24.5858192444;32.5;4;29.3211838007;3;22.8440513611;22.5;10;29.5482587814;
57;5;22.2817325592;28.2011871338;4;29.4031940699;3;22.8644771576;22.5;11;29.6142878532;
58;5;22.6157188416;27.5;5;29.4856963158;3;21.5;23.5;11;29.6782283783;
59;5;22.6342811584;27.5;5;29.5569496155;3;22.5;22.5;11;29.7400636673;
60;5;22.6503124237;27.5;5;29.6105561256;3;21.5;23.5;12;29.799785614;
61;5;22.6623744965;27.5;5;29.6651450396;3;22.5;22.5;12;29.8573932648;
62;5;22.6746559143;27.5;6;30.22067523;3;21.5;23.5;13;29.912894249;
63;6;23.5746517181;28.5;5;30.3568085432;3;22.5;22.5;13;29.9663023949;
64;6;24.5850315094;29.5;6;30.5012198687;3;21.5;23.5;13;30.0;
65;6;24.5956726074;30.5;5;30.6542756557;4;21.75;22.5;12;59.0;
66;6;24.6065711975;31.5;7;30.8163253069;4;21.75;24.5;12;60.7399997711;
67;6;24.6177215576;32.5;7;30.9876941442;4;22.75;26.4260005951;13;62.0495223999;
68;7;24.6291217804;33.5;7;31.168674469;4;23.75;26.5950469971;13;62.995136261;
69;7;23.965763092;33.6579170227;7;31.3595166206;4;24.75;26.5004863739;13;63.6566429138;
70;7;24.652639389;33.7545547485;6;31.6696869135;4;25.75;26.4343357086;14;64.0;
71;7;24.6852989197;34.3700714111;5;32.7274547219;4;26.75;26.3999996185;13;64.0;
72;7;24.88347435;34.8839645386;5;32.6136071086;4;27.75;26.3999996185;13;64.0;
73;7;24.815284729;34.8136749268;5;33.6117565036;4;28.75;26.3999996185;14;64.0;
74;7;24.9945087433;35.3010215759;5;33.4547703862;4;29.75;26.3999996185;12;64.0;
75;7;24.9110374451;35.2124252319;4;34.4293724895;4;30.75;26.3999996185;12;64.0;
76;7;25.0794124603;35.6912002563;3;34.2586987019;5;31.75;26.3999996185;11;66.220000267;
77;7;24.987405777;35.5988426208;3;36.2306411862;5;33.0200004578;26.8899993896;12;67.8909983635;
78;7;25.3716583252;38.0791778564;3;36.1223287582;5;34.9446182251;25.2106590271;12;68.9665603638;
79;7;27.0533866882;38.4906234741;3;36.73021622;5;34.1911201477;26.479259491;12;69.6021022797;
80;7;27.3677749634;39.7891845703;3;37.1309654899;5;34.3112602234;27.7017421722;12;69.9686665535;
81;7;26.2999992371;42.0160369873;4;37.5416629985;5;35.3600006104;25.7919998169;11;70.1495966911;
82;8;27.4228305817;42.1859130859;7;37.889627099;5;32.3600006104;27.7919998169;11;71.3248848915;
83;8;24.599313736;38.3913650513;7;38.3110069036;5;32.3600006104;30.7919998169;12;71.5340828896;
84;8;24.6162834167;39.6001091003;6;38.7374386787;6;32.3600006104;33.3872795105;11;71.7380032539;
85;8;24.63397789;40.8109664917;6;39.1671482325;6;31.3600006104;35.4621391296;8;71.9363543987;
86;8;24.2999992371;43.0226974487;6;39.5983054638;6;30.3600006104;37.5338897705;6;72.1289180517;
87;8;24.2999992371;45.2340164185;6;40.0290654898;6;29.3600006104;39.602432251;7;72.3155468702;
88;8;24.2999992371;47.4436645508;6;41.4576107264;6;28.7999992371;43.0913352966;7;72.4961602688;
89;8;25.2999992371;50.6419029236;6;41.9186367989;6;28.7999992371;45.1124534607;7;72.6707394123;
90;8;27.2999992371;50.6503753662;11;41.3612902164;6;28.7999992371;47.1341056824;7;72.8393194675;
91;8;27.9509925842;51.6503753662;11;40.7435415238;6;28.7999992371;49.1562843323;7;73.0019849539;
92;8;27.7893428802;52.6503753662;10;41.1488816589;6;28.7999992371;51.178981781;7;73.1588615179;
93;8;27.8572425842;54.0;9;41.5509307384;6;28.7999992371;53.2021903992;8;73.3101091385;
94;8;27.9237804413;55.0;12;41.9480720013;6;29.7999992371;52.225894928;8;73.4559164047;
95;8;27.9886341095;56.0;11;41.338839978;6;28.7999992371;54.250087738;8;73.5964932442;
96;8;27.8265075684;57.0;11;41.7542057633;6;28.7999992371;56.2747459412;9;73.6651450396;
97;8;27.8944149017;57.3339576721;13;42.1650678515;6;29.7999992371;54.8459701538;9;73.72067523;
98;8;27.9608535767;57.391746521;15;42.3609995842;6;28.7999992371;55.8715133667;10;73.7771017551;
99;8;25.9785308838;52.450428009;16;42.7439885139;6;28.7999992371;56.8974685669;10;73.8343759775;
100;8;26.0379486084;52.5098838806;13;42.1172106266;6;29.7999992371;54.9238128662;11;73.8924454451;
101;8;26.0948810577;52.0699806213;13;41.5395464897;6;28.7999992371;55.9505271912;11;73.9512542486;
102;8;25.9241352081;52.1605834961;12;40.9938118458;6;28.7999992371;56.9775772095;13;74.0107431412;
103;8;25.76055336;52.2512283325;11;41.4675111771;6;29.7999992371;55.0049438477;13;74.0708494186;
104;8;24.2999992371;52.3417434692;12;41.9339263439;6;28.7999992371;56.0325927734;13;74.1315076351;
105;8;24.2999992371;52.4319458008;8;43.3911964893;6;28.7999992371;57.0604934692;12;74.1926498413;
