Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;10.0;6;20.0;
5;2;8.42599964142;10.9200000763;4;23.6501437426;1;9.0;10.0;6;20.0;
6;2;9.52799987793;11.2650718689;4;24.3396611214;1;10.0;10.0;6;20.0;
7;2;10.4764242172;11.543302536;4;24.9285950661;1;11.0;10.0;6;20.0;
8;2;10.6089334488;11.7641716003;4;25.6865624189;1;11.0;10.0;6;20.3999996185;
9;2;10.7794761658;12.0549411774;4;26.3381440639;1;11.1199998856;10.1999998093;6;20.7264003754;
10;2;10.9260816574;12.2827939987;4;26.907253623;1;11.2179203033;10.3632001877;6;20.9903717041;
11;2;11.0541315079;12.4589796066;5;27.2282226086;1;11.2971115112;10.4951858521;6;22.0419120789;
12;2;13.9748477936;12.5;5;27.4905240536;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;15.9748477936;12.5;5;27.7771704197;1;12.6125736237;11.4571752548;6;23.6214065552;
14;2;17.1521205902;12.5;5;28.0888476372;1;13.6125736237;11.8107032776;6;24.1832637787;
15;2;18.2222480774;12.5;5;28.4258766174;1;14.2549791336;12.0916318893;6;24.6226100922;
16;2;19.298078537;12.5;5;28.7881331444;1;14.3867835999;12.3113050461;6;24.9617595673;
17;2;20.3795852661;12.5;5;29.1749720573;1;14.488527298;12.4808797836;6;25.0;
18;2;20.5643692017;12.5;6;29.5851640701;1;16.3867835999;12.5;6;25.0;
19;2;20.6566619873;12.5;6;30.0168495178;1;17.3867835999;12.5;6;25.0;
20;2;19.625;13.5;6;30.4675207138;1;18.3867835999;12.5;6;25.0;
21;2;20.625;12.5;6;30.934035778;1;19.3867835999;12.5;6;25.0;
22;2;20.9601573944;12.5;7;31.4126729965;1;19.5;12.5;6;25.0;
23;3;21.0678520203;12.5;6;31.8992233276;1;19.5;12.5;6;25.0;
24;3;21.1773262024;12.5;6;32.3891215324;2;20.5;12.8000001907;5;26.0;
25;3;19.625;13.5;6;32.8776073456;2;21.5;12.8000001907;6;26.0399999619;
26;3;18.625;13.5;6;33.3599052429;2;21.5;12.5;6;26.0811839104;
27;3;18.625;13.5;6;33.8314113617;3;21.5;12.5;5;26.1235535145;
28;3;19.625;14.5;6;34.2878704071;3;21.5;12.5;4;26.1671074629;
29;3;19.625;15.5;4;34.7255268097;3;21.5;12.5;4;26.211841464;
30;3;18.625;14.5;4;35.1412420273;3;21.5;12.5;4;26.2577478886;
31;3;18.625;14.5;4;35.5325679779;3;21.5;12.5;4;26.3048160076;
32;3;19.625;15.5;4;35.8977775574;3;21.5;12.5;3;26.3530313969;
33;3;19.625;16.5;4;36.2358512878;3;21.5;12.5;2;26.4023760557;
34;3;18.625;15.5;5;36.5464267731;3;21.5;13.2011880875;2;26.4528282881;
35;3;18.625;15.5;5;36.8297271729;3;21.5;13.2264137268;2;26.5043625832;
36;3;18.2866897583;15.5;5;37.0864648819;3;21.5;13.2521810532;3;26.5569496155;
37;3;17.344455719;16.5;5;37.3177433014;3;21.9670848846;12.5;4;26.6105561256;
38;3;16.344455719;15.5;5;37.5249595642;3;21.9831676483;12.5;4;26.6651450396;
39;3;15.7194547653;15.5;4;38.7097082138;3;21.5;13.332572937;4;26.72067523;
40;3;17.719455719;16.5;4;38.9637001753;3;21.5;13.3603372574;4;26.7771017551;
41;3;18.8965835571;18.0450000763;4;39.1871190071;3;22.0331306458;12.5;4;26.8343759775;
42;3;18.9249992371;19.0935592651;4;39.2917383909;3;21.5;13.4171876907;3;26.8924454451;
43;3;18.9249992371;20.1458683014;4;39.4042263031;3;22.0677337646;12.5;3;26.9512542486;
44;3;18.9249992371;21.2021141052;4;39.5249304771;3;21.5;13.4756269455;4;27.0107431412;
45;3;19.9249992371;21.2021141052;5;39.6541694403;3;21.5;15.4756269455;4;27.0708494186;
46;3;21.2971878052;22.2021141052;5;39.7922235727;3;22.1212539673;17.4756278992;3;27.1315076351;
47;3;21.9249992371;24.2021141052;7;39.9393253326;3;21.5;19.4756278992;4;27.1926498413;
48;3;23.3613471985;26.2021141052;6;40.0956480503;3;21.5;21.4756278992;3;27.2542052269;
49;3;24.396522522;27.5;9;40.261295557;3;21.5;23.4756278992;3;27.3161010742;
50;3;25.0587921143;27.5;9;40.4362905025;3;22.1948299408;22.5;3;27.3782629967;
51;3;24.5499992371;28.5;9;40.6205644608;3;22.2134780884;22.5;3;27.4406147003;
52;3;25.1396255493;27.5;10;40.8139474392;3;22.2321853638;22.5;2;27.5030794144;
53;4;24.5499992371;28.5;8;56.016159296;3;22.2509231567;22.5;2;27.5655794144;
54;4;26.2286376953;28.5;7;56.9768030643;3;22.2696743011;22.5;3;27.628036499;
55;4;27.2760314941;29.5;7;57.8647353649;3;21.5;23.5;3;27.690372467;
56;4;27.3252067566;30.5;8;58.6784818172;3;22.3071117401;22.5;3;27.7525100708;
57;4;27.3760185242;31.5;9;59.4198043346;3;21.5;23.5;3;27.8143725395;
58;4;27.4282951355;32.5;9;60.0928387642;3;21.5;23.9071865082;3;27.8758842945;
59;4;27.481842041;33.5;9;60.7032322884;3;22.3627662659;22.5;3;27.936971426;
60;4;27.5364303589;34.5;9;60.7573676109;3;21.5;23.5;3;27.9975619316;
61;4;27.4793281555;35.5;9;60.7555494308;3;21.5;23.9987812042;5;28.0575861931;
62;4;27.4213752747;36.5;9;61.1100802422;3;21.5;24.028793335;5;28.1169772148;
