Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;11.0;10.0;5;20.3999996185;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;10.6065406799;12.8589792252;4;26.0;1;11.2971115112;10.4951858521;5;22.0419120789;
12;2;13.5272569656;12.5;4;26.0299999714;2;11.6125736237;11.2209558487;4;23.9143505096;
13;2;15.5272569656;12.5;3;26.0605909824;2;13.6125736237;11.4571752548;4;24.7514065504;
14;2;16.7658901215;12.5;3;26.091766119;2;15.6125736237;11.8107032776;4;25.4586948156;
15;2;17.7729034424;12.5;3;26.1235172749;2;16.6376075745;12.0916318893;4;26.0603342056;
16;2;18.7800483704;12.5;3;26.1558350325;2;16.8180999756;12.3113050461;4;26.5800945759;
17;2;19.7873191833;12.5;3;26.1887089014;2;16.488527298;12.4808797836;4;26.8187118769;
18;2;19.625;13.0943546295;4;26.2221269608;2;18.3867835999;12.5;4;27.0402543545;
19;2;19.625;13.1110630035;3;26.2560760975;2;19.3867835999;12.5;4;27.2842636108;
20;2;19.625;13.1280384064;3;26.2905418873;2;20.3867835999;12.5;4;27.5518820286;
21;2;19.625;13.1452713013;3;26.3255085945;2;21.3867835999;12.5;6;27.8440244198;
22;2;19.625;13.1627540588;3;26.3609591722;2;21.5;12.5;6;28.1613030434;
23;2;19.625;13.1804800034;4;26.3968753815;2;21.5;12.5;5;28.5039470196;
24;2;19.625;13.1984376907;4;26.4332377911;2;21.5;12.5;5;28.871723175;
25;2;19.625;13.2166185379;5;26.4700255394;2;21.5;12.5;4;29.263862133;
26;3;19.625;13.2350130081;4;26.5072168112;2;21.5;12.5;6;29.6789975166;
27;3;17.625;13.5;4;26.5447884798;2;21.5;12.5;6;30.1151270866;
28;3;18.625;13.5;4;26.5827163458;2;21.5;12.5;6;30.5695996284;
29;3;19.625;13.6079015732;4;26.6209751368;2;21.5;12.5;7;31.0391392708;
30;3;19.625;13.6346826553;4;26.6595385075;2;21.5;12.5;7;31.5199065208;
31;4;19.625;13.6616773605;3;26.6983793974;2;21.5;12.5;8;32.007601738;
32;4;17.625;13.5;3;26.7374696732;3;20.75;12.5;5;61.2476010323;
33;4;18.625;13.5;3;26.7767804861;3;19.75;13.5;5;63.7476258278;
34;4;19.625;13.7437458038;3;26.8162822723;3;19.75;14.5;5;65.7622003555;
35;4;19.625;13.7713975906;3;26.8559447527;3;19.75;15.5;5;67.3460063934;
36;4;19.625;13.7991609573;3;26.8957372904;3;19.75;16.5;5;68.5797595978;
37;4;19.625;13.8270158768;4;26.9356285334;3;19.75;17.5;5;69.5451183319;
38;4;19.625;13.8549404144;3;26.9755871296;4;20.0;18.5;4;69.9800891876;
39;4;19.625;13.8829107285;3;27.015581131;4;21.0;19.5;5;70.3657541275;
40;4;17.625;14.9109067917;3;27.0555787086;4;22.0;20.5;5;70.7250175476;
41;4;16.625;15.9389047623;3;27.0955479145;4;23.0;21.5;5;71.057009697;
42;4;15.625;16.9668827057;3;28.135456562;4;24.0;22.5;5;71.3615064621;
43;4;15.625;18.4948196411;3;28.2152731419;4;25.0;23.5;5;71.6388463974;
44;4;16.0;19.0226917267;3;28.2961499691;4;27.0;23.5;5;71.8898382187;
45;4;17.0;21.0226917267;3;28.3780574799;4;26.4249992371;26.0249996185;6;72.1156587601;
46;4;18.0;23.0226917267;3;29.4609636068;4;26.4249992371;28.0249996185;7;72.3177556992;
47;4;20.0;26.0226917267;4;29.5848339796;4;26.4249992371;30.0249996185;7;72.497756958;
48;4;22.0;29.0226917267;3;29.7108154297;4;26.4249992371;32.0250015259;8;72.6573896408;
49;4;23.0;32.0226898193;3;29.8388702869;4;26.4249992371;33.0250015259;8;72.75;
50;4;23.625;33.1873512268;5;29.9689544439;4;26.4249992371;34.0250015259;8;72.75;
51;4;23.625;34.2141723633;6;30.1010186672;4;26.4249992371;35.0250015259;9;72.75;
52;4;23.625;34.2407608032;6;30.2350076437;5;27.4249992371;33.0250015259;7;93.0;
53;4;23.625;34.2671012878;8;30.3708598614;5;27.4249992371;35.0250015259;7;94.0125007629;
54;4;23.625;34.2931747437;9;30.5085074902;5;28.4249992371;37.0250015259;7;94.8603420258;
55;4;23.625;34.3189697266;8;30.6478763819;5;29.4249992371;36.0250015259;8;95.5545310974;
56;4;23.625;34.3444595337;10;30.7888860703;5;28.4249992371;38.0250015259;8;96.1122093201;
57;4;23.625;34.3696365356;11;30.9314494133;5;28.4249992371;40.0250015259;8;96.5532398224;
58;4;23.625;34.3944892883;11;31.0754728317;5;29.4249992371;39.0250015259;8;96.8976154327;
59;4;23.625;34.4189949036;12;31.2208565474;5;28.4249992371;41.0250015259;7;97.0;
60;4;23.625;34.443145752;14;31.3674943447;5;28.4249992371;43.0250015259;9;97.0;
61;5;23.625;34.4669342041;11;41.5152739286;6;29.4249992371;42.0250015259;9;97.0;
62;5;24.625;35.4903411865;11;42.0640766621;6;28.4249992371;44.0250015259;10;97.0;
63;5;25.625;36.5133628845;12;42.5881794691;6;28.4249992371;46.0250015259;10;97.0;
64;5;26.0909404755;38.4531784058;13;43.0861912966;6;29.4249992371;45.0250015259;11;97.0;
65;5;26.0508003235;39.5582084656;14;43.5573967695;6;28.4249992371;47.0250015259;12;97.0;
66;5;26.118347168;40.5556488037;14;43.9996666908;6;28.4249992371;49.0250015259;12;97.9093742371;
67;5;25.625;42.6053695679;15;44.3874931335;6;29.4249992371;48.0250015259;14;102.185933113;
68;6;26.0909404755;42.7580490112;14;44.7502586842;6;29.0765628815;49.8078117371;14;105.371202469;
69;6;25.625;42.5999984741;14;45.0891256332;6;29.5282783508;51.6572418213;14;107.681227684;
70;6;25.625;43.5999984741;14;45.4054818153;6;29.8248329163;53.5583877563;15;109.143515587;
71;6;25.625;44.5999984741;15;45.7008562088;6;30.0;55.5;16;109.564097404;
72;6;25.625;45.5999984741;15;47.2626724243;7;30.0;57.5;15;109.773223877;
73;6;25.8500003815;47.141998291;15;48.5777788162;7;31.0;56.5;15;109.954458237;
74;6;26.0255012512;48.5735549927;16;50.6822228432;7;31.0;54.5;16;110.0;
75;6;27.8743247986;48.8708152771;15;51.6536519527;7;29.0;55.5;17;111.0;
76;6;29.2593841553;49.093296051;15;52.3401272297;7;31.0;58.5;17;111.019999981;
77;6;30.2999992371;50.183555603;15;52.7457923889;7;32.0;56.5;17;111.040195942;
78;6;29.0535755157;50.183555603;16;53.086617589;8;31.0;59.5;17;136.060581803;
79;6;29.2999992371;50.183555603;17;53.4291142225;8;34.0;65.5;17;137.821151137;
80;7;28.2999992371;52.183555603;16;53.7726519108;8;37.0;68.5;17;139.27103734;
81;7;28.2999992371;53.4584960938;17;54.1165902615;8;37.0;68.0509490967;19;140.427308321;
82;7;28.2999992371;54.4950752258;18;54.4602851868;8;36.0;71.0614013672;23;141.328458309;
83;7;28.2999992371;55.5308952332;18;54.8030925989;9;37.0;73.0719451904;22;142.021713614;
84;7;28.2999992371;57.5659332275;19;55.1443763971;9;37.0;74.6944961548;22;142.553642869;
85;7;28.2999992371;59.6001739502;19;55.4835131168;9;36.0;78.7398757935;23;142.69236815;
86;7;28.2999992371;61.6335983276;14;55.8198962212;9;37.0;79.7868041992;23;142.795887232;
87;7;28.2999992371;58.6335983276;15;56.1529417038;9;39.2639274597;86.1937103271;23;142.902761459;
88;7;28.2999992371;60.0;15;56.4820944071;9;41.323764801;91.2328643799;24;143.012967825;
89;7;28.2999992371;62.0;15;56.8068292141;9;43.3339004517;88.2734909058;25;143.126465678;
90;7;28.2999992371;64.0;15;57.126657486;9;40.8643379211;94.3155899048;26;143.243196607;
91;7;28.2999992371;66.0;14;57.4175702333;9;40.8750648499;97.35912323;25;143.363082528;
92;7;28.2999992371;68.0;13;57.6869801283;9;39.8860740662;100.404075623;25;143.486025453;
93;7;28.2999992371;71.0;13;57.9514616728;9;37.8973617554;106.450401306;25;143.611907005;
94;7;29.2999992371;71.0;17;58.2106795311;9;38.9089164734;109.498039246;24;143.740587831;
95;7;28.2999992371;73.8000030518;18;58.4643387794;9;38.9207191467;112.546951294;27;143.871907592;
96;8;28.2999992371;73.8000030518;16;58.7121851444;10;37.9327583313;117.718238831;27;144.005685091;
97;8;29.2999992371;72.0;16;58.954003334;10;39.9450263977;116.780670166;28;144.141718984;
98;8;28.2999992371;73.0963287354;19;59.1896176338;10;38.9574928284;118.844146729;28;144.279788375;
99;8;28.2999992371;74.1271057129;20;59.4188890457;11;37.9701461792;123.908554077;27;144.419654369;
100;8;29.2999992371;72.1580505371;20;59.6417136192;11;39.9829597473;122.973800659;32;144.561061144;
101;8;28.2999992371;73.1891326904;21;59.8580212593;11;38.9959068298;125.039741516;30;144.703737855;
102;8;28.2999992371;74.2203063965;21;60.0677723885;11;38.0089759827;130.106277466;31;145.847400784;
103;8;29.2999992371;72.2515411377;22;60.2709569931;11;41.0221328735;130.17326355;31;146.091756105;
104;8;28.2999992371;73.2827911377;22;60.4675898552;12;42.0353469849;130.24055481;30;163.745402813;
105;8;28.2999992371;74.3140182495;21;60.6034283638;12;41.3973960876;137.308044434;31;167.58499229;
106;8;29.2999992371;72.3451843262;20;60.7298374176;12;44.4213066101;143.359268188;31;169.783809423;
107;8;28.2999992371;73.3762512207;21;60.8143725395;12;47.4460983276;149.453140259;32;173.793687344;
108;8;28.2999992371;74.4071884155;23;60.8758842945;13;50.5009880066;154.618667603;34;177.113571405;
109;8;29.2999992371;72.4379425049;23;60.936971426;15;53.684387207;157.829238892;32;179.948857784;
