Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;9.0;10.1999998093;4;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;9.0;10.0;4;21.0199999809;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;10.0;10.0;4;22.0401959419;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.0;10.5;4;22.9005819559;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.5520000458;10.9200000763;3;23.8403013945;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.8245639801;11.3742723465;3;24.6117106676;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;12.0464611053;11.7441015244;3;25.2340036631;
11;1;10.6065406799;12.4589796066;5;25.0;2;12.2234535217;12.0390892029;3;26.7158609629;
12;1;12.5272569656;12.5;4;25.0;2;12.6512136459;12.7520227432;3;27.9205352068;
13;1;13.5272569656;12.5;4;25.0;2;14.6512136459;13.3253479004;4;28.8732130527;
14;1;14.5272569656;12.5;4;25.0;2;16.6512145996;13.771654129;4;29.6119756699;
15;2;16.527256012;12.6999998093;3;26.0;2;17.6512145996;14.1099815369;4;30.1784445047;
16;2;18.527256012;12.5;3;26.0399999619;2;18.6512145996;14.3611440659;4;30.5223218203;
17;2;19.527256012;12.5;4;26.0811839104;2;19.6512145996;14.5;4;30.5904865265;
18;2;19.625;12.5;4;26.1235535145;2;20.6512145996;14.5;5;30.6606192589;
19;2;19.625;12.5;4;26.1671074629;2;21.6512145996;14.5;5;30.7326798439;
20;2;19.625;12.5;4;26.211841464;2;22.6512145996;14.5;5;30.8066188097;
21;2;19.625;12.5;4;26.2577478886;2;22.7000007629;14.5;5;30.8823772669;
22;2;19.625;12.5;4;26.3048160076;2;22.7000007629;14.5;5;30.9598864317;
23;2;19.625;12.5;4;26.3530313969;2;22.7000007629;14.5;5;31.0390679836;
24;2;19.625;12.5;4;26.4023760557;3;22.7000007629;14.5;5;31.1198341846;
25;2;19.625;12.5;4;26.4528282881;3;22.7000007629;14.5;6;31.2020871639;
26;2;19.625;12.5;4;26.5043625832;4;22.7000007629;14.5;5;31.2857205868;
27;2;19.625;12.5;4;26.5569496155;4;22.7000007629;14.5;6;31.3706185818;
28;2;19.625;12.5;4;26.6105561256;4;22.7000007629;14.5;6;31.4566574097;
29;2;17.625;13.5;4;26.6651450396;4;22.7000007629;14.5;6;31.543705225;
30;2;16.625;14.5;4;26.72067523;4;20.7000007629;15.5;6;31.6316232681;
31;2;15.625;15.5;4;26.7771017551;4;19.7000007629;16.5;6;31.7202663422;
32;2;14.625;16.5;14;26.8343759775;4;18.7000007629;17.5;6;32.8094837666;
33;2;14.0;17.5;14;26.8924454451;5;18.7000007629;18.5;4;42.9691208601;
34;2;15.0;15.5;14;26.9512542486;5;19.7000007629;19.5;4;43.7331706285;
35;2;16.0;14.5;15;27.0107431412;5;20.7000007629;22.026309967;4;44.2620108128;
36;2;17.0;13.5;15;27.0708494186;5;20.7000007629;24.0623931885;4;44.9871689081;
37;2;18.0;12.5;15;27.1315076351;5;21.0;26.1005077362;4;45.6808829308;
38;2;19.0;12.5;15;27.1926498413;5;22.0;25.1407089233;4;46.3398834467;
39;2;19.625;12.5;15;27.2542052269;5;21.0;27.1830425262;5;46.9622825384;
40;2;19.625;12.5;17;27.3161010742;5;21.0;29.2275428772;6;47.5474700928;
41;2;19.625;12.5;17;27.3782629967;5;21.0;31.2742404938;6;48.0959384441;
42;2;18.1601085663;13.5;17;27.4406147003;5;22.0;30.3231468201;8;48.6090686321;
43;2;17.1741390228;14.5;18;27.5030794144;6;23.0;34.3231468201;8;49.0889024734;
44;2;16.1881923676;15.5;18;27.5655794144;6;24.0;37.8942565918;8;49.5379197598;
45;2;15.202255249;16.5;19;27.628036499;6;25.0;40.869808197;10;49.9588432312;
46;3;14.5913085938;17.5;9;27.690372467;6;25.4239616394;43.8484916687;10;50.354473114;
47;3;15.6053333282;18.5;9;27.7525100708;6;25.4794139862;46.8300094604;10;50.6366212368;
48;3;16.0;19.5;11;27.8143725395;6;26.5;45.1621551514;11;50.8525819778;
49;3;17.0;20.5;11;27.8758842945;7;25.5;46.225769043;9;62.0706417561;
50;3;18.6470737457;21.5;11;27.936971426;7;29.2578582764;45.0;9;62.8004351854;
51;3;19.0;22.5;13;27.9975619316;7;32.2972145081;46.0;12;63.5168485641;
52;3;19.625;23.5;13;28.0575861931;7;33.3374557495;47.0;13;64.2189947367;
53;3;19.625;24.028793335;13;28.1169772148;7;33.5;49.0;13;64.906637907;
54;3;19.625;24.0584888458;14;28.1756706238;7;35.4201698303;49.0;14;65.5801115036;
55;3;20.3395252228;22.5;14;28.2336053848;8;35.950012207;50.0;14;66.2402113676;
56;3;20.3525619507;22.5;14;28.2907235622;8;36.9965133667;49.0;14;66.8880836964;
57;3;19.625;23.5;15;28.346971035;9;38.8769683838;49.0;14;82.5251014233;
58;3;19.625;24.1734848022;15;28.4022974968;9;36.3300018311;54.0;14;83.902741909;
59;3;19.625;24.2011489868;15;28.4566559792;9;36.3300018311;58.0577507019;14;85.1918537617;
60;3;20.4027481079;22.5;16;28.5100040436;9;36.3300018311;61.2386474609;16;86.392973423;
61;3;19.625;23.5;16;28.5623030663;10;36.3300018311;63.7257881165;15;88.3882036209;
62;3;19.625;24.2811508179;17;28.6135182381;10;37.3300018311;65.1999282837;15;89.6802989244;
