Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;11.0;10.0;5;20.3999996185;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;10.6065406799;12.4589796066;5;25.0;1;11.2971115112;10.4951858521;5;22.0419120789;
12;1;12.5272569656;12.5;5;25.0;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;14.5272569656;12.6999998093;4;26.0;1;13.2971115112;11.4571752548;6;23.6214065552;
14;2;16.527256012;12.5;4;26.0299999714;1;14.2971115112;11.8107032776;6;24.1832637787;
15;2;17.7590065002;12.5;4;26.0605909824;1;15.2971115112;12.0916318893;6;24.6226100922;
16;2;18.7658882141;12.5;4;26.091766119;1;16.2971115112;12.3113050461;6;24.9617595673;
17;2;19.7729034424;12.5;4;26.1235172749;2;18.2971115112;12.6808795929;5;26.0;
18;2;19.625;12.5;4;26.1558350325;2;20.2971115112;12.5;5;26.0900000334;
19;2;19.625;12.5;5;26.1887089014;2;21.2971115112;12.5;5;26.1871190071;
20;2;19.625;12.5;6;26.2221269608;2;21.5;12.5;5;26.2917383909;
21;2;19.8999786377;12.5;6;26.2560760975;2;21.5;12.8875217438;7;26.4042263031;
22;2;19.625;12.8768224716;6;26.2905418873;2;21.9212684631;12.5;7;26.5249304771;
23;2;19.625;12.5;6;26.3255085945;2;21.5;12.5;7;26.6541694403;
24;2;19.625;12.5;7;26.3609591722;3;21.5;12.5;6;26.7922235727;
25;2;17.625;13.5;7;26.3968753815;3;21.5;13.0376672745;6;26.9393253326;
26;2;16.625;14.5;7;26.4332377911;3;22.0817985535;12.5;7;27.0956480503;
27;3;15.625;15.5;6;26.4700255394;3;22.1286945343;12.5;8;27.261295557;
28;3;14.625;16.5;6;26.5072168112;3;21.5;12.5;8;27.4362905025;
29;3;14.0;17.5;8;26.5447884798;3;21.5;12.5;7;27.6205644608;
30;3;14.0;18.5;8;26.5827163458;3;19.5;13.5;7;27.8139474392;
31;4;14.0;19.5;6;51.6209751368;3;18.5;14.5;7;28.016159296;
32;4;16.0;18.5;6;53.4095385075;3;17.5;15.5;7;29.2268030643;
33;4;18.0;18.5;6;54.8527544737;3;17.5;17.2000007629;8;29.445360899;
34;4;19.0;18.5;6;55.9745569229;3;17.5;18.2000007629;8;29.6711919308;
35;4;20.0;18.5;7;56.8216623068;3;16.5;19.2000007629;8;29.9035346508;
36;4;21.0;18.5;7;57.4485778809;3;16.0;20.2000007629;8;30.141512394;
37;4;21.625;18.5;8;58.8559447527;3;16.0;21.2000007629;7;30.3841423988;
38;4;22.625;19.5;9;58.9857373238;3;16.0;22.2000007629;7;30.6303496361;
39;4;23.625;20.5;9;59.1227475405;3;16.0;23.2000007629;7;30.8789830208;
40;4;23.625;21.5;9;59.2673255205;3;16.0;24.2000007629;7;31.1288366318;
41;4;23.625;22.5;10;59.4198074341;3;16.0;25.2000007629;7;31.3786706924;
42;4;23.625;23.5;10;59.5805091858;3;17.0;23.2000007629;7;31.6272368431;
43;4;23.625;24.5;10;59.7497173548;3;16.0;24.2000007629;8;31.8733024597;
44;4;23.625;25.5;11;59.9276801348;3;16.0;25.2000007629;8;32.1156759262;
45;4;23.625;29.5;11;60.1145985126;3;17.0;23.2000007629;8;32.353228569;
46;4;23.625;33.5;12;60.310614109;3;16.0;24.2000007629;8;32.5849161148;
47;5;23.625;37.5;11;60.5157995224;3;16.0;25.2000007629;8;32.8097963333;
48;5;23.625;41.5;12;60.7301466465;3;17.0;25.2000007629;9;33.0270428658;
49;5;23.625;45.5;12;60.9535570145;3;18.0;26.2000007629;9;33.2359538078;
50;5;24.2146263123;46.5;13;61.1858310699;3;19.0;27.2000007629;9;33.4359588623;
51;5;24.2581386566;47.5;13;61.4266600609;3;20.0;28.2000007629;10;33.6266198158;
52;5;24.3036365509;48.5;14;61.6756186485;3;21.0;29.2000007629;10;33.8076286316;
53;5;24.3510303497;49.5;14;62.9321620464;3;22.0;28.2000007629;11;33.9788007736;
54;5;25.4002056122;51.5;15;63.2256233692;3;23.0;28.2000007629;11;34.1400680542;
55;6;26.4510192871;53.5;15;63.5258069038;3;23.5;28.2000007629;12;34.2914676666;
56;6;26.7419281006;55.5;16;63.8318049908;3;23.5;28.2000007629;12;34.4331302643;
57;7;26.802488327;57.5;15;64.1426038742;3;23.5;28.2000007629;12;34.5652666092;
58;7;26.8642234802;59.1999969482;16;64.4570974112;3;23.5;28.2000007629;13;34.6881551743;
59;7;26.9268913269;59.1999969482;16;64.7741035223;3;23.5;28.2000007629;14;34.8021306992;
60;7;26.9902305603;59.1999969482;17;65.0923850536;3;23.5;28.2000007629;14;34.9075689316;
61;7;27.0539665222;59.1999969482;18;66.4106712341;3;23.5;28.2000007629;14;35.0;
62;7;28.1178188324;60.1999969482;18;66.7776825428;3;23.5;28.2000007629;15;35.0;
63;7;29.1814994812;61.1999969482;19;67.1441304684;3;23.5;28.2000007629;16;35.0;
