Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.0;10.1999998093;4;21.3999996185;
9;2;10.4247236252;12.2549409866;3;25.5655879974;2;11.4200000763;10.1999998093;4;21.8264003992;
10;2;10.7522573471;12.2827939987;3;26.0479592085;2;11.5479202271;10.3632001877;4;22.1992716789;
11;2;10.8607902527;12.4589796066;4;26.2754310369;2;11.659781456;10.4951858521;4;23.4054436684;
12;2;13.7815074921;12.5;4;26.4377241135;2;12.0216331482;11.0209560394;4;24.4501843452;
13;2;15.7815074921;12.5;4;26.6183350086;2;14.0216331482;11.4571752548;5;25.3486692905;
14;2;16.8913822174;12.5;4;26.8187118769;2;16.0216331482;11.8107032776;5;26.1225088835;
15;2;17.936466217;12.5;4;27.0402543545;2;17.1943473816;12.0916318893;5;26.7957427502;
16;2;18.9863128662;12.5;4;27.2842636108;2;18.2645130157;12.3113050461;5;27.3919057846;
17;2;20.0412158966;12.5;4;27.5518820286;2;19.3416175842;12.4808797836;5;27.7113106251;
18;2;19.625;13.2655649185;5;27.8440244198;2;20.4259662628;12.5;5;28.0173821449;
19;2;19.625;13.3532075882;7;28.1613030434;2;21.5177879333;12.5;4;28.3487696648;
20;2;20.3362922668;12.5;6;28.5039470196;2;22.5046310425;12.5;5;28.7054548264;
21;2;19.625;13.5;6;28.871723175;2;22.6116371155;12.5;5;29.0869145393;
22;2;19.625;13.6615171432;6;29.263862133;2;21.5;13.5;5;29.4920539856;
23;2;20.5843696594;12.5;7;29.6789975166;3;22.5;12.5;4;29.9191560745;
24;2;19.625;13.5;7;30.1151270866;3;22.9757461548;12.5;4;30.3658571243;
25;2;17.625;15.034538269;7;30.5695996284;3;21.5;13.5;4;30.8291530609;
26;2;16.625;16.170879364;7;31.0391392708;3;22.5;12.5;5;31.3054442406;
27;2;17.625;15.170879364;7;31.5199065208;3;21.3916339874;13.5;5;31.790620327;
28;2;16.625;14.170879364;7;32.007601738;3;20.5371856689;14.5;5;32.2801818848;
29;2;16.2017097473;14.5;7;32.4976010323;3;19.5371856689;13.5;5;32.7693967819;
30;2;15.625;13.5;7;32.9851250648;3;18.5371856689;13.5;5;33.2534770966;
31;2;15.0;13.5;7;33.465420723;3;18.5371856689;14.5;6;33.7277650833;
32;2;15.0;13.5;8;33.9339466095;3;18.1183300018;15.5;6;35.187912941;
33;2;15.0;13.5;8;34.3865451813;3;18.2563743591;17.0;6;35.6700429916;
34;2;16.0;14.5;8;34.8195896149;3;18.8890132904;17.5;6;36.1320557594;
35;2;16.2094078064;15.5;8;35.2300891876;3;19.0152626038;19.0405921936;6;36.5713474751;
36;2;16.3017692566;16.5;8;35.6157541275;3;19.4714050293;19.5;6;36.9860285521;
37;2;15.3017702103;15.5;8;35.9750175476;3;18.1343383789;19.0835533142;6;37.3749207258;
38;2;15.3017702103;15.5;8;36.307009697;3;18.4978904724;18.5;6;37.7375147343;
39;2;15.0;14.5;8;36.6115064621;3;17.1343383789;18.1288738251;6;38.0738999844;
40;2;16.0;14.5;9;36.8888463974;3;17.1343383789;18.1524085999;6;38.384673357;
41;2;15.0;13.5;10;37.1398382187;3;18.5402488708;18.5;6;38.6708439589;
42;2;15.0;13.5;10;37.3656587601;3;17.1343383789;18.2011871338;6;38.9337290525;
43;2;15.0;13.5;10;37.5677556992;3;17.1343383789;18.2264137268;7;39.1748604774;
44;2;16.0;14.5;11;37.747756958;3;18.1343383789;19.2521820068;7;39.39590168;
45;2;15.0;13.5;12;37.9073896408;3;20.1343383789;20.2521820068;7;39.5985741615;
46;2;16.0;14.5;12;38.0;3;19.6175041199;22.2521820068;8;39.6651450396;
47;2;15.0;13.5;12;38.0;4;19.1343383789;24.2521820068;7;39.72067523;
48;2;16.0;14.5;13;38.0;4;20.0;26.2521820068;8;39.7771017551;
49;2;17.9249992371;16.5;13;38.0;5;22.5331306458;28.5;8;40.8343759775;
50;2;18.9249992371;18.5;14;38.0;5;24.0;30.5;8;40.9324454069;
51;2;19.9249992371;20.5;14;38.0;5;25.8797340393;32.5;8;41.032438159;
52;2;20.9249992371;21.5;15;38.0;5;26.0853767395;34.5;9;41.1342966557;
53;2;21.9249992371;22.5;15;38.0;6;25.8370666504;37.5;8;41.2379568815;
54;2;22.5499992371;22.5;16;38.0;6;26.1212539673;37.5;9;41.3433490992;
55;2;22.5499992371;22.5;17;38.0;6;25.8635520935;39.5;9;41.4503977299;
56;2;22.5499992371;22.5;17;38.0;6;26.8773231506;37.5963249207;8;41.5590212345;
57;2;22.5499992371;22.5;18;38.0;6;25.5;39.279510498;6;41.6691324711;
58;2;22.5499992371;22.5;18;38.0;6;26.6007404327;38.5;6;41.7806390524;
59;2;22.5499992371;22.5;18;38.0;6;26.5;38.2011871338;7;42.8934429884;
60;2;22.5499992371;22.5;19;38.0;6;26.5;40.446723938;7;43.0274419785;
61;2;22.5499992371;22.5;19;38.0;6;28.2509231567;40.5;7;43.1627249718;
62;2;22.5499992371;22.5;19;38.0;6;28.5;40.5;8;43.299174428;
