Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.0;10.0;5;20.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;10.6065406799;12.4589796066;6;25.0;1;11.2971115112;10.4951858521;4;22.0419120789;
12;1;12.5272569656;12.5;6;25.0;1;11.6125736237;11.0209560394;5;22.9143505096;
13;1;13.5272569656;12.5;6;25.0;1;13.2971115112;11.4571752548;5;23.6214065552;
14;1;14.5272569656;12.5;6;25.0;1;14.2971115112;11.8107032776;5;24.1832637787;
15;1;15.5272569656;12.5;6;25.0;1;15.2971115112;12.0916318893;5;24.6226100922;
16;1;16.527256012;12.5;6;25.0;1;16.2971115112;12.3113050461;5;24.9617595673;
17;1;17.527256012;12.5;7;25.0;2;18.2971115112;12.6808795929;4;26.0;
18;1;17.625;12.5;7;25.0;2;20.2971115112;12.5;4;26.0299999714;
19;1;17.625;12.5;7;25.0;2;21.2971115112;12.5;5;26.0605909824;
20;1;17.625;12.5;7;25.0;2;21.5;12.5;5;26.091766119;
21;1;17.625;12.5;8;25.0;2;21.5;12.5;5;26.1235172749;
22;1;17.625;12.5;7;25.0;2;21.5;12.5;5;26.1558350325;
23;1;17.625;12.5;7;25.0;2;21.5;12.5;5;26.1887089014;
24;1;17.625;12.5;7;25.0;2;21.5;12.5;6;26.2221269608;
25;1;17.625;12.5;8;25.0;3;21.5;12.5;5;26.2560760975;
26;1;17.625;12.5;8;25.0;3;21.5;12.5;5;26.2905418873;
27;1;15.625;13.5;8;25.0;3;21.5;12.5;5;26.3255085945;
28;1;14.625;14.5;8;25.0;3;21.5;12.5;4;26.3609591722;
29;1;13.625;15.5;9;25.0;3;21.5;12.5;4;26.3968753815;
30;1;12.625;16.5;8;25.0;3;19.5;13.5;4;26.4332377911;
31;1;12.0;17.5;8;25.0;3;18.5;14.5;4;26.4700255394;
32;1;12.0;18.5;7;25.0;3;17.5;15.5;4;26.5072168112;
33;1;12.0;19.5;7;25.0;3;16.5;16.5;5;26.5447884798;
34;1;13.0;17.5;7;25.0;3;15.5;17.5;5;26.5827163458;
35;1;14.0;16.5;7;25.0;3;14.5;18.5;6;26.6209751368;
36;1;15.0;15.5;8;25.0;3;14.0;19.5;6;26.6595385075;
37;1;16.0;14.5;8;25.0;3;14.0;20.5;6;26.6983793974;
38;1;17.0;13.5;8;25.0;3;14.0;21.5;6;26.7374696732;
39;1;17.625;12.5;8;25.0;3;14.0;22.5;6;26.7767804861;
40;1;17.625;12.5;9;25.0;3;14.0;23.5;6;26.8162822723;
41;1;17.625;12.5;9;25.0;4;14.0;24.5;5;26.8559447527;
42;1;17.625;12.5;9;25.0;4;15.0;22.5;5;26.8957372904;
43;1;17.625;12.5;9;25.0;4;14.0;23.5;6;26.9356285334;
44;1;17.625;12.5;10;25.0;4;14.0;24.5;7;26.9755871296;
45;1;17.625;12.5;10;25.0;4;15.0;22.5;7;27.015581131;
46;1;17.625;12.5;10;25.0;4;14.0;23.5;7;27.0555787086;
47;1;17.625;12.5;10;25.0;4;14.6166734695;24.5;7;27.0955479145;
48;1;17.625;12.5;11;25.0;4;15.6286640167;22.5;7;27.135456562;
49;1;17.625;12.5;11;25.0;4;16.6406364441;22.5;7;28.17527318;
50;2;18.625;14.5;10;26.0;4;18.6525821686;23.5;7;28.2449660301;
51;2;19.625;16.5;11;26.0499999523;5;21.6644897461;25.5;7;29.3150949478;
52;2;19.625;18.5;11;26.1019749641;5;23.3181762695;27.5;7;29.4156222343;
53;2;19.625;20.5;11;26.1559499502;5;24.6365299225;29.5;7;29.517100811;
54;2;19.625;22.5;12;26.2119446993;5;25.6552314758;31.5;8;29.6194847822;
55;2;19.625;22.5;13;26.269973278;5;25.8275299072;33.0779190063;9;29.7227269411;
56;2;19.625;22.5;13;26.3300433159;5;25.8370552063;33.0943527222;9;29.8267775774;
57;2;19.625;22.5;14;26.3921557665;6;25.8666381836;33.0779190063;8;29.9315861464;
58;2;19.625;22.5;14;26.4563041925;6;25.8768234253;33.0943527222;8;30.0371003151;
59;2;19.625;22.5;14;26.5224741697;6;26.2538013458;32.5;9;30.1432659626;
60;3;19.625;22.5;11;41.5906432867;6;26.2744750977;32.5;10;30.2500275373;
61;3;20.625;23.5;12;42.4107804298;6;26.2954502106;32.5;10;30.3573281765;
62;3;21.625;24.5;12;43.1522197723;6;26.3167152405;32.5;9;30.4651097059;
63;3;22.625;25.5;12;43.814078331;6;25.9082870483;33.2166213989;10;30.573312521;
64;4;23.625;26.5;12;68.3988206387;7;25.9190635681;33.2350120544;9;30.6818760633;
65;4;23.625;29.5;12;70.1113911867;7;25.9521656036;33.2166213989;9;30.7907384634;
66;4;24.625;32.5;12;71.5159397125;7;25.5;32.5;9;30.8998370171;
67;4;25.625;34.9274749756;12;72.6481409073;7;25.5;32.5;9;31.0091080666;
