Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;9.0;10.0;5;20.0;
5;2;8.42599964142;10.9200000763;3;23.5301437378;1;9.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;3;24.086605072;1;10.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;3;24.5283432007;1;11.0;10.0;5;20.0;
8;2;10.5188770294;11.7641716003;3;25.1298823357;1;11.0;10.0;5;20.3999996185;
9;2;10.6542234421;12.0549411774;3;25.6057839394;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;10.7613010406;12.2827939987;3;25.9785410166;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;10.8451719284;12.4589796066;4;26.0811508894;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;13.7658882141;12.5;4;26.1018965244;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;15.7658882141;12.5;4;26.1228116751;1;13.2971115112;11.4571752548;5;23.6214065552;
14;2;16.7798900604;12.5;4;26.1438889503;1;14.2971115112;11.8107032776;5;24.1832637787;
15;2;17.7846317291;12.5;4;26.1651208401;1;15.2971115112;12.0916318893;5;24.6226100922;
16;2;18.7894077301;12.5;4;26.1864993572;1;16.2971115112;12.3113050461;5;24.9617595673;
17;2;19.7942180634;12.5;4;26.2080165148;1;17.2971115112;12.4808797836;5;25.0;
18;2;19.8968029022;12.5;5;26.2296639681;1;18.2971115112;12.5;5;25.0;
19;2;19.9016742706;12.5;5;26.2514331341;1;19.2971115112;12.5;6;25.0;
20;2;19.9065723419;12.5;5;26.2733153105;2;20.5;12.6999998093;6;26.0;
21;2;19.9114952087;12.5;5;26.2953014374;2;21.5;12.5;7;26.0299999714;
22;2;19.9164428711;12.5;5;26.3173824549;2;21.8090000153;12.5;7;26.0605909824;
23;2;19.625;12.8952150345;6;26.3395489454;2;21.5;12.8181772232;7;26.091766119;
24;3;19.926399231;12.5;4;26.3617914915;2;21.8275299072;12.5;7;26.1235172749;
25;4;17.625;13.9085378647;3;26.3841004372;2;21.8370552063;12.5;7;26.1558350325;
26;4;16.625;14.9152297974;3;26.4064661264;2;21.8467502594;12.5;7;26.1887089014;
27;4;15.625;16.2032337189;3;26.428878665;2;21.8566131592;12.5;8;26.2221269608;
28;4;14.625;17.2144393921;3;26.4513280392;2;21.8666381836;12.5;8;26.2560760975;
29;4;14.0;18.2256641388;3;26.4738043547;2;21.8768234253;12.5;8;26.2905418873;
30;4;14.0;19.2369022369;3;26.4962974787;3;19.8871631622;13.5;7;26.3255085945;
31;4;14.0;20.2481479645;3;26.5187973976;3;18.5;14.5;7;26.3609591722;
32;4;14.0;21.2593994141;2;26.5412938595;3;17.9082870483;15.5;7;26.3968753815;
33;4;14.0;22.270647049;2;26.5637768507;3;16.9190635681;16.5;7;26.4332377911;
34;4;14.0;23.2818889618;3;26.5862361193;3;15.9299716949;17.5;7;26.4700255394;
35;4;14.0;24.2931175232;3;26.6086617708;3;14.9410076141;18.5;6;26.5072168112;
36;4;14.0;25.3043308258;3;26.6310436726;3;14.4521656036;19.5;7;26.5447884798;
37;4;16.0;24.0155220032;2;27.6533719301;3;14.4634361267;20.5;7;26.5827163458;
38;4;16.3720092773;23.5;3;27.6756366491;3;14.4748153687;21.5;7;26.6209751368;
39;4;16.6020183563;24.5;3;28.6978281736;3;14.4862928391;22.5;7;26.6595385075;
40;4;18.0;24.5489139557;3;28.7499368191;3;14.4978618622;23.5;7;26.6983793974;
41;4;18.0;25.574968338;3;28.802544117;3;14.509513855;24.5;8;26.7374696732;
42;4;18.0;26.6012744904;3;28.8556338549;3;15.521241188;22.5;8;26.7767804861;
43;4;19.0;24.6278171539;3;28.9091887474;3;14.5330343246;23.5;9;26.8162822723;
44;4;18.0;25.6545944214;3;28.9631904364;3;14.5448846817;24.5;9;26.8559447527;
45;4;18.0;26.6815948486;3;29.0176196098;3;15.5567836761;22.5;10;26.8957372904;
46;4;19.0;24.7088108063;4;29.072455883;3;14.5687217712;23.5;11;26.9356285334;
47;4;18.0;25.7362289429;4;29.1276776791;3;15.0;22.4678134918;11;26.9755871296;
48;4;19.7037277222;26.7362289429;4;29.1832625866;3;14.5926761627;22.5;12;27.015581131;
49;4;20.2903709412;28.7362289429;5;29.2391870022;3;15.6046743393;21.5;12;27.0555787086;
50;5;22.7288169861;31.7362289429;4;30.2954262495;4;16.6166725159;21.5;12;27.0955479145;
51;5;24.0;34.7362289429;4;30.481954813;4;17.6286640167;21.5;10;27.135456562;
52;5;25.3142967224;37.125164032;4;30.6841772795;4;18.6406364441;21.5;9;27.17527318;
53;5;26.0694885254;37.9166183472;4;30.9034969807;4;19.0;22.5;9;27.2149660587;
54;5;26.0740432739;38.9350128174;6;31.1255518198;4;20.6644897461;22.5;9;27.2545039654;
55;5;26.0750007629;38.2000007629;6;31.3635003567;4;21.0;23.5;10;27.293856144;
56;5;26.0750007629;38.2000007629;7;31.6229707003;4;22.1881561279;22.5;10;27.3329925537;
57;5;26.4311122894;39.2000007629;7;31.9052387476;4;22.1998977661;22.5;9;27.3718836308;
58;5;26.0750007629;40.6094741821;7;32.211420536;4;22.2115650177;22.5;9;27.4105007648;
59;5;26.4483966827;39.9863166809;8;32.5424038172;4;22.2231502533;22.5;9;27.4488155842;
60;6;27.4571361542;41.1908187866;8;33.8987727165;4;22.2346439362;22.5;9;27.4868011475;
